match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_fouls,stat_keyPass,stat_goalAssist,stat_aerialLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_blockedScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_dispossessed,stat_bigChanceMissed,stat_wasFouled,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_goodHighClaim,stat_errorLeadToAShot
10385610,home,Newcastle United,Joelinton,,,joelinton,Joelinton,M,7,186,10098,M,joelinton34,560128,EUR,839980800,F,7,7,False,60.0,54.0,1.0,1.0,20.0,22.0,34.0,38.0,4.0,,,,,90.0,83.0,7.8,9.0,1.2988,1.0461,0.0267227,4,,,,,2.0,7.0,9.0,3.0,7.0,5.0,,1.0,1.0,1.0,,,,2.0,,,2.0,,,1.0,,2.0,,2.0,1.0,,
10385610,home,Newcastle United,Miguel Almirón,,,miguel-almiron,M. Almirón,M,10,174,8461,M,miguel_almiron,333373,EUR,760838400,M,24,24,True,18.0,14.0,,,3.0,3.0,11.0,15.0,2.0,,,,,24.0,23.0,6.2,6.0,0.0441,0.0,0.0366126,1,,,,,,4.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,1.0,,,1.0,,1.0,,,,,
10385610,home,Newcastle United,Callum Wilson,,,callum-wilson,C. Wilson,F,9,180,3241,M,,113956,EUR,699148800,F,9,9,True,4.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,,,24.0,11.0,7.6,,0.2908,0.9407,0.0211879,1,,,,,,,4.0,,2.0,2.0,,,,1.0,,,,,,,,,,,,2.0,,1.0,1.0,,
10385610,home,Newcastle United,Javier Manquillo,,,javier-manquillo,J. Manquillo,D,2,180,210,M,,210082,EUR,768096000,D,19,19,True,16.0,15.0,1.0,1.0,7.0,7.0,9.0,10.0,4.0,,,,,20.0,24.0,6.9,1.0,0.0,0.0,0.00533712,0,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,
10385610,home,Newcastle United,Anthony Gordon,,,gordon-anthony,A. Gordon,F,10,183,15696,M,AGordon,914902,EUR,982972800,F,8,8,True,11.0,11.0,,,2.0,2.0,10.0,11.0,1.0,,,,,20.0,18.0,6.4,3.0,0.2814,0.7627,0.0709877,1,,,2.0,1.0,,2.0,,2.0,,,,,,1.0,,,,,,,,,2.0,,1.0,,,1.0,,,
10385610,home,Newcastle United,Jamaal Lascelles,,,jamaal-lascelles,J. Lascelles,D,24,188,1036,M,,153444,EUR,752976000,D,6,6,True,14.0,14.0,,,8.0,8.0,6.0,6.0,1.0,,,,,16.0,17.0,6.6,,0.0369,0.0,0.00155627,1,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,
10385610,home,Newcastle United,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,190,3081,M,,42209,EUR,600825600,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385610,home,Newcastle United,Matt Targett,,,matt-targett,M. Targett,D,3,183,816,M,,368134,EUR,811382400,D,13,13,True,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385610,home,Newcastle United,Matt Ritchie,,,matt-ritchie,M. Ritchie,M,30,173,303,M,,42699,EUR,621388800,M,11,11,True,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385610,home,Newcastle United,Elliot Anderson,,,elliot-anderson,E. Anderson,M,8,179,7705,M,,994546,EUR,1036540800,M,32,32,True,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385610,away,Tottenham Hotspur,Hugo Lloris,,,hugo-lloris,H. Lloris,G,1,188,5077,M,LlorisH,9048,EUR,535939200,G,1,1,False,12.0,6.0,11.0,5.0,4.0,5.0,2.0,7.0,1.0,1.0,1.0,,,45.0,15.0,5.0,6.0,0.0,0.0,0.00035757,0,-1.6619,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,
10385610,away,Tottenham Hotspur,Pedro Porro,,,pedro-porro,P. Porro,D,23,173,10890,M,pedroporro29,913654,EUR,937180800,D,23,23,False,44.0,30.0,4.0,1.0,16.0,26.0,15.0,22.0,14.0,,,,,90.0,68.0,5.8,20.0,0.0856,0.0,0.0194664,2,,,4.0,1.0,,5.0,3.0,2.0,,,,1.0,2.0,2.0,,1.0,1.0,,3.0,3.0,1.0,,1.0,,,,,,,,
10385610,away,Tottenham Hotspur,Cristian Romero,,,cristian-romero,C. Romero,D,17,185,37910,M,cutiromero2,829932,EUR,893635200,D,17,17,False,49.0,44.0,3.0,1.0,39.0,41.0,5.0,8.0,5.0,,,,,90.0,61.0,5.7,5.0,0.0,0.0,0.00274307,0,,,,,,4.0,1.0,3.0,,,,7.0,1.0,1.0,,,,1.0,,,,3.0,,,,1.0,,,,,1.0
10385610,away,Tottenham Hotspur,Eric Dier,,,eric-dier,E. Dier,D,3,191,4317,M,ericdier,146101,EUR,758592000,D,15,15,False,53.0,40.0,13.0,2.0,34.0,39.0,6.0,14.0,9.0,,,,,90.0,66.0,5.9,15.0,0.0,0.0,0.00429978,0,,,,,,3.0,4.0,,,,,,3.0,,,,,,2.0,1.0,,2.0,1.0,,,2.0,,,,,
10385610,away,Tottenham Hotspur,Ivan Perišić,,,ivan-perisic,I. Perišić,M,5,187,17408,M,ivanperisic444,38710,EUR,602380800,D,14,14,False,22.0,13.0,2.0,1.0,8.0,13.0,5.0,9.0,4.0,,,,,90.0,45.0,6.1,12.0,0.0386,0.0,0.00226347,1,,,,,2.0,3.0,7.0,,2.0,2.0,,4.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,,,1.0,1.0,,1.0,,,,,
10385610,away,Tottenham Hotspur,Pape Matar Sarr,,,pape-matar-sarr,P. M. Sarr,M,29,185,32679,M,pape,1002711,EUR,1031961600,M,29,29,False,16.0,15.0,,,14.0,15.0,1.0,1.0,1.0,,,,,23.0,18.0,6.1,2.0,0.0,0.0,0.00026364,0,,,,,,1.0,1.0,,,,,,,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,
10385610,away,Tottenham Hotspur,Oliver Skipp,,,skipp-oliver,O. Skipp,M,22,175,1315,M,,859901,EUR,969062400,M,4,4,False,42.0,42.0,1.0,1.0,24.0,24.0,18.0,19.0,5.0,,,,,90.0,57.0,6.3,4.0,0.0,0.0,0.0363911,0,,,1.0,,,9.0,2.0,1.0,1.0,1.0,,2.0,3.0,1.0,,4.0,,3.0,1.0,1.0,,1.0,2.0,1.0,,,,,,,
10385610,away,Tottenham Hotspur,Pierre-Emile Højbjerg,,,pierre-emile-hojbjerg,P. Højbjerg,M,23,185,4495,M,hojbjerg23,149593,EUR,807580800,M,5,5,False,54.0,45.0,9.0,5.0,21.0,24.0,24.0,30.0,6.0,,,,,90.0,68.0,6.6,10.0,0.0,0.0,0.0242043,0,,,,,,6.0,3.0,5.0,3.0,2.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,2.0,,,,,,,,,
10385610,away,Tottenham Hotspur,Dejan Kulusevski,,,dejan-kulusevski,D. Kulusevski,M,21,186,11735,M,dejan_k10,928124,EUR,956620800,F,21,21,False,19.0,19.0,,,9.0,9.0,11.0,11.0,6.0,,,,,72.0,42.0,6.8,7.0,0.0407,0.0,0.00927597,1,,,1.0,1.0,,8.0,8.0,1.0,3.0,3.0,,,2.0,1.0,,,1.0,,4.0,1.0,,,2.0,5.0,,1.0,,,,,
10385610,away,Tottenham Hotspur,Harry Kane,,,harry-kane,H. Kane,F,9,188,297679,M,HurriKane,108579,EUR,743817600,F,10,10,False,23.0,17.0,5.0,2.0,10.0,10.0,7.0,14.0,1.0,,,,,90.0,37.0,7.3,9.0,0.3704,0.9093,0.00750406,3,,,1.0,,2.0,4.0,5.0,1.0,1.0,1.0,,,1.0,,,2.0,1.0,,1.0,,,,2.0,,,1.0,,2.0,1.0,,
10385610,away,Tottenham Hotspur,Heung-min Son,,,heung-min-son,H. M. Son,F,7,184,117494,M,HMSon,111505,EUR,710553600,F,7,7,False,16.0,12.0,,,5.0,6.0,7.0,10.0,3.0,,,,,83.0,28.0,6.3,9.0,0.1581,0.0,0.00534257,3,,,,,,6.0,2.0,1.0,3.0,1.0,,,,2.0,,1.0,1.0,,,,2.0,,,2.0,,1.0,,,,,
10385610,away,Tottenham Hotspur,Davinson Sánchez,,,davinson-sanchez,D. Sánchez,D,6,187,12158,M,DAVINSON,566102,EUR,834537600,D,6,6,True,30.0,24.0,1.0,1.0,18.0,22.0,6.0,8.0,3.0,,,,,67.0,44.0,6.9,7.0,0.0,0.0,0.00152483,0,,,,,,2.0,3.0,1.0,2.0,1.0,,1.0,,,,,,1.0,2.0,2.0,,2.0,,,,,,,,,
10385610,away,Tottenham Hotspur,Fraser Forster,,,fraser-forster,F. Forster,G,17,201,1229,M,,19314,EUR,574560000,G,20,20,True,16.0,8.0,9.0,2.0,7.0,9.0,1.0,7.0,2.0,1.0,1.0,,,45.0,17.0,6.4,8.0,0.0,0.0,0.00012977,0,0.7034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385610,away,Tottenham Hotspur,Arnaut Danjuma,,,arnaut-danjuma,A. Danjuma,F,7,178,3536,M,,827064,EUR,854668800,M,16,16,True,4.0,2.0,,,1.0,1.0,1.0,3.0,,,,,,18.0,6.0,6.7,2.0,0.3377,0.1579,0.00275413,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
10385610,away,Tottenham Hotspur,Richarlison,,,richarlison,Richarlison,F,9,184,44707,M,Richarlison,840217,EUR,863222400,F,9,9,True,1.0,,,,,,1.0,2.0,,,,,,11.0,3.0,6.8,1.0,0.0,0.0,0.0629179,0,,,1.0,1.0,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,
10385610,away,Tottenham Hotspur,Japhet Tanganga,,,japhet-tanganga,J. Tanganga,D,2,186,700,M,,836693,EUR,922838400,D,25,25,True,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385610,away,Tottenham Hotspur,Ben Davies,,,ben-davies,B. Davies,D,33,181,2694,M,,94758,EUR,735609600,D,33,33,True,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385610,away,Tottenham Hotspur,Clément Lenglet,,,clement-lenglet,C. Lenglet,D,15,186,7982,M,clement_lenglet,580550,EUR,803347200,D,34,34,True,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385610,away,Tottenham Hotspur,Alfie Devine,,,alfie-devine,A. Devine,M,21,182,1497,M,,1049459,EUR,1091318400,M,45,45,True,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385610,away,Tottenham Hotspur,Romaine Mundle,,,mundle-romaine,R. Mundle,F,14,177,642,M,,1094440,EUR,1051142400,M,55,55,True,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
