match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_wasFouled,stat_totalTackle,stat_totalOffside,captain,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_wonTackle,stat_goals,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock
10665989,home,Al Tai,Victor Braga,victor-braga,V. Braga,G,1,193.0,79,M,805020,EUR,698284800.0,G,1,1,False,8.0,5.0,4.0,1.0,4.0,5.0,1.0,3.0,1.0,1.0,10.0,4.0,2.0,4.0,90.0,22.0,7.7,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665989,home,Al Tai,Collins Fai,collins-fai,C. Fai,D,,167.0,535,,336551,EUR,713664000.0,D,40,40,False,49.0,40.0,6.0,4.0,19.0,21.0,23.0,34.0,3.0,4.0,1.0,,,,70.0,69.0,8.1,13.0,0,2.0,6.0,2.0,4.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,
10665989,home,Al Tai,Abdulkarim Al Sulaima,abdulkarim-al-sulaima,A. A. Sulaima,D,4,,5,M,1127119,EUR,961804800.0,D,4,4,False,80.0,71.0,9.0,6.0,51.0,56.0,20.0,24.0,,,5.0,,,,90.0,88.0,7.2,10.0,0,,,,2.0,3.0,,,,5.0,,,,Abdulkarim Al Sulaima,,1.0,1.0,,,,,,,,,,,,
10665989,home,Al Tai,Hassan Al-Jubairi,hassan-al-jubairi,H. Al-Jubairi,D,,176.0,2,M,1066586,EUR,694224000.0,D,19,19,False,69.0,62.0,9.0,4.0,43.0,45.0,19.0,24.0,1.0,1.0,5.0,,,,90.0,71.0,7.0,7.0,0,,,,,1.0,,,,1.0,,,,Hassan Al-Jubairi,,,,1.0,,,,,,,,,,,
10665989,home,Al Tai,Hussain Qasim,hussain-qasim,H. Qasim,D,12,179.0,18,M,948595,EUR,874800000.0,D,12,12,False,28.0,17.0,4.0,1.0,10.0,12.0,7.0,16.0,,,4.0,,,,45.0,41.0,6.9,13.0,0,,,,5.0,7.0,,,,2.0,2.0,,,,,2.0,2.0,,1.0,,,,,,,,,,
10665989,home,Al Tai,Knowledge Musona,knowledge-musona,K. Musona,M,,174.0,675,M,118368,EUR,645926400.0,M,11,11,False,26.0,23.0,2.0,2.0,4.0,5.0,20.0,22.0,,6.0,3.0,,,,70.0,39.0,7.5,10.0,2,1.0,1.0,1.0,1.0,3.0,2.0,,1.0,,,3.0,1.0,,,2.0,,2.0,,True,1.0,1.0,2.0,1.0,,,,,
10665989,home,Al Tai,Alfa Semedo,alfa-semedo,A. Semedo,M,30,190.0,367,M,887343,EUR,872899200.0,M,30,30,False,45.0,39.0,7.0,5.0,20.0,22.0,19.0,23.0,1.0,1.0,6.0,,,,79.0,58.0,8.1,7.0,1,,,,,7.0,,,,1.0,1.0,,1.0,,,1.0,1.0,6.0,,,,,1.0,5.0,1.0,,,,
10665989,home,Al Tai,Dener,dener,Dener,M,8,185.0,74,M,243167,EUR,700444800.0,M,8,8,False,77.0,65.0,10.0,6.0,36.0,36.0,29.0,42.0,,5.0,6.0,,,,90.0,98.0,7.9,17.0,2,,1.0,,3.0,11.0,2.0,1.0,,1.0,2.0,1.0,1.0,,,,2.0,5.0,,,2.0,1.0,1.0,4.0,1.0,1.0,1.0,,
10665989,home,Al Tai,Amir Saâyoud,amir-saayoud,A. Saâyoud,F,11,170.0,2347,M,309154,EUR,654652800.0,F,10,10,False,56.0,52.0,4.0,4.0,13.0,13.0,40.0,47.0,,12.0,7.0,,,,90.0,87.0,8.1,25.0,2,1.0,4.0,1.0,,6.0,9.0,2.0,1.0,,,1.0,4.0,,,5.0,2.0,2.0,1.0,,,,1.0,2.0,1.0,4.0,1.0,,
10665989,home,Al Tai,Guy Mbenza,guy-mbenza,G. Mbenza,F,9,182.0,384,M,979125,EUR,954547200.0,F,9,9,False,8.0,5.0,,,2.0,3.0,4.0,6.0,,2.0,2.0,,,,79.0,18.0,7.2,5.0,2,,1.0,1.0,,2.0,,,,1.0,,,,,,,1.0,1.0,4.0,,,,1.0,1.0,1.0,2.0,,1.0,
10665989,home,Al Tai,Mohammed Harzan Mohsen,mohammed-harzan-mohsen,M. H. Mohsen,M,,167.0,4,M,868439,EUR,600566400.0,F,75,75,False,31.0,28.0,,,10.0,10.0,18.0,21.0,,5.0,4.0,,,,90.0,45.0,6.9,7.0,2,,,,,4.0,2.0,1.0,,,,2.0,,Mohammed,Harzan Mohsen,2.0,1.0,2.0,,,1.0,,1.0,,,1.0,1.0,,
10665989,home,Al Tai,Nawaf Al Qamiri,nawaf-al-qamiri,N. A. Qamiri,D,23,171.0,15,M,1398859,EUR,992131200.0,D,23,23,True,21.0,19.0,,,10.0,11.0,9.0,10.0,2.0,5.0,4.0,,,,45.0,33.0,6.6,4.0,0,,,,,3.0,,,,1.0,,2.0,,Nawaf Al Qamiri,,1.0,1.0,2.0,,,,,,2.0,,1.0,,,
10665989,home,Al Tai,Abdulaziz Majrashi,abdulaziz-majrashi,A. Majrashi,D,33,162.0,10,M,818828,EUR,680054400.0,D,3,3,True,12.0,11.0,,,7.0,7.0,5.0,6.0,,,,,,,20.0,14.0,6.6,2.0,0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10665989,home,Al Tai,Mukhtar Ali,ali-mukhtar,A. Mukhtar,M,7,185.0,334,M,788258,EUR,878169600.0,M,7,7,True,18.0,15.0,1.0,1.0,6.0,6.0,9.0,12.0,1.0,8.0,1.0,,,,20.0,22.0,6.3,4.0,1,,,,,1.0,,,,,,3.0,,,,,,1.0,,,3.0,,,1.0,,1.0,1.0,,
10665989,home,Al Tai,Abdulaziz Al Harabi,abdulaziz-al-harabi,A. A. Harabi,M,18,176.0,18,M,1127117,EUR,864777600.0,M,6,6,True,6.0,6.0,,,5.0,5.0,1.0,1.0,,3.0,1.0,,,,11.0,8.0,6.0,2.0,0,,,,,,1.0,,,,,,,Abdulaziz Al Harabi,,,,,,,1.0,,,,,1.0,,,
10665989,home,Al Tai,Fahad Aljuhani,fahad-al-johani,F. Aljuhani,F,19,177.0,7,M,160947,EUR,688435200.0,F,32,32,True,3.0,1.0,,,1.0,1.0,,2.0,,3.0,1.0,,,,11.0,6.0,6.3,5.0,0,,,,,,,,,,,1.0,,,,3.0,,,,,2.0,,,,,,,,
10665989,home,Al Tai,Moataz Al-Baqaawi,moataz-al-baqaawi,M. Al-Baqaawi,G,33,180.0,23,M,892891,EUR,883872000.0,G,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665989,home,Al Tai,Mohammed Alqunayan,mohammed-al-qunaian,M. Alqunayan,M,,168.0,6,M,970910,EUR,915840000.0,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665989,home,Al Tai,Abdullah Al-Jawaey,abdullah-al-jawaey,A. Al-Jawaey,M,11,173.0,18,M,868945,EUR,826329600.0,M,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665989,home,Al Tai,Khalil Al-Absi,khalil-al-absi,K. Al-Absi,M,11,165.0,52,M,1019289,EUR,991008000.0,M,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665989,away,Al Batin,Martín Campaña,martin-campana,M. Campaña,G,25,186.0,179,M,243045,EUR,612403200.0,G,25,25,False,37.0,15.0,35.0,14.0,4.0,9.0,11.0,28.0,,,10.0,,2.0,3.0,90.0,41.0,5.7,22.0,0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
10665989,away,Al Batin,Mohammed Al-Shammari,mohammed-alshammari,M. Alshammari,M,10,162.0,7,M,1092808,EUR,953510400.0,D,18,18,False,20.0,15.0,1.0,,6.0,6.0,9.0,16.0,4.0,11.0,1.0,,,,90.0,40.0,5.5,14.0,0,,2.0,,1.0,3.0,1.0,,,5.0,,3.0,,Mohammed Al-Shammari,,3.0,,2.0,,,1.0,,,1.0,,2.0,,,
