match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_sofascoreId,stat_aerialLost,stat_dispossessed,stat_interceptionWon,stat_wasFouled,stat_wonContest,stat_shotOffTarget,stat_lastManTackle,stat_challengeLost,stat_fouls,stat_keyPass,stat_bigChanceCreated,stat_totalOffside,player_firstName,player_lastName,stat_accurateCross,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_punches,stat_outfielderBlock
12906411,home,Milan,Marco Sportiello,marco-sportiello,M. Sportiello,G,57,192,1362,M,176301,EUR,705456000,G,57,57,False,27.0,25.0,3.0,2.0,0.0,25.0,26.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,45.0,33.0,6.9,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12906411,home,Milan,Davide Calabria,davide-calabria,D. Calabria,D,2,177,2434,M,318607,EUR,849830400,D,2,2,False,93.0,86.0,6.0,5.0,0.0,49.0,53.0,42.0,1.0,2.0,,,,,90.0,112.0,7.7,13.0,2,True,37.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
12906411,home,Milan,Fikayo Tomori,fikayo-tomori,F. Tomori,D,23,185,7149,M,788255,EUR,882489600,D,23,23,False,104.0,103.0,,,0.0,75.0,76.0,28.0,2.0,5.0,,,,,90.0,113.0,6.9,2.0,0,,28.0,,,2.0,3.0,,,,,2.0,1.0,,fikayotomori,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12906411,home,Milan,Strahinja Pavlović,strahinja-pavlovic,S. Pavlović,D,31,194,8736,M,965893,EUR,990662400,D,31,31,False,100.0,93.0,6.0,5.0,0.0,64.0,68.0,32.0,,3.0,,,,,90.0,109.0,7.4,9.0,1,,29.0,,2.0,2.0,7.0,3.0,,,,2.0,2.0,,strahinjapavlovic,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,
12906411,home,Milan,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,24,181,1621,M,1034303,EUR,1044662400,D,42,42,False,56.0,49.0,,,0.0,30.0,34.0,23.0,1.0,7.0,,,,,90.0,70.0,6.8,9.0,0,,19.0,1.0,3.0,3.0,6.0,,,,,2.0,1.0,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,
12906411,home,Milan,Youssouf Fofana,youssouf-fofana,Y. Fofana,M,19,185,6195,M,945062,EUR,915926400,M,29,29,False,36.0,33.0,4.0,3.0,0.0,22.0,22.0,14.0,,1.0,,,,,45.0,44.0,6.6,6.0,0,,11.0,,,3.0,1.0,,,,,1.0,,1.0,YFofana19_,,2.0,,,,,,1.0,,1.0,,,,,,,,,,,
12906411,home,Milan,Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,4,185,38547,M,893549,EUR,901670400,M,14,14,False,49.0,45.0,2.0,2.0,0.0,26.0,27.0,22.0,,4.0,,,,,65.0,59.0,8.0,8.0,1,,19.0,,,3.0,3.0,3.0,1.0,,1.0,2.0,2.0,,tijjanireijnders,1.0,,1.0,,1.0,,,,,2.0,1.0,1.0,,,,,,,,,
12906411,home,Milan,Samuel Chukwueze,samuel-chukwueze,S. Chukwueze,F,19,172,21855,M,822470,EUR,927331200,M,21,21,False,44.0,36.0,,,0.0,16.0,16.0,35.0,,2.0,,,,,90.0,65.0,8.9,19.0,3,,21.0,7.0,,3.0,4.0,3.0,2.0,,2.0,1.0,1.0,3.0,chukwuezesamuel8,,,1.0,2.0,1.0,1.0,,1.0,,2.0,1.0,,,,1.0,1.0,1.0,,,,
12906411,home,Milan,Ruben Loftus-Cheek,ruben-loftus-cheek,R. Loftus-Cheek,M,8,191,7204,M,284441,EUR,822355200,M,8,8,False,28.0,25.0,1.0,1.0,1.0,13.0,13.0,15.0,,1.0,,,,,45.0,38.0,7.2,4.0,3,,12.0,,1.0,4.0,3.0,2.0,1.0,,,1.0,1.0,,rlc,,,,,1.0,2.0,,,3.0,1.0,,,,,,1.0,,,,,
12906411,home,Milan,Rafael Leão,rafael-leao,R. Leão,M,10,188,75257,M,851284,EUR,928972800,M,10,10,False,20.0,15.0,,,0.0,4.0,5.0,15.0,,,,,,,45.0,32.0,7.0,10.0,1,,11.0,,,6.0,4.0,7.0,1.0,,1.0,,,,RLeão,,,,2.0,2.0,,,1.0,,,,2.0,,,,,,,,,
12906411,home,Milan,Tammy Abraham,tammy-abraham,T. Abraham,F,18,195,19707,M,610766,EUR,875750400,F,90,90,False,22.0,19.0,,,1.0,5.0,5.0,17.0,,3.0,,,,,90.0,30.0,8.0,6.0,2,,14.0,,,4.0,2.0,1.0,1.0,,1.0,2.0,2.0,1.0,tammy_abraham,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,
12906411,home,Milan,Lorenzo Torriani,lorenzo-torriani,L. Torriani,G,96,197,3872,M,1403294,EUR,1107129600,G,96,96,True,14.0,13.0,1.0,,0.0,13.0,14.0,,,1.0,,1.0,,,45.0,16.0,5.9,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
12906411,home,Milan,Yunus Musah,yunus-musah,Y. Musah,M,6,178,4201,M,983815,EUR,1038528000,M,80,80,True,50.0,45.0,3.0,3.0,0.0,19.0,19.0,31.0,,2.0,,,,,45.0,53.0,7.1,5.0,1,,26.0,,,1.0,1.0,,1.0,,,,,,yunusmusah8,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,
12906411,home,Milan,Christian Pulišić,christian-pulisic,C. Pulišić,M,11,177,37634,M,817957,EUR,906076800,M,11,11,True,33.0,30.0,2.0,2.0,0.0,9.0,9.0,27.0,,1.0,,,,,45.0,41.0,7.1,7.0,1,,21.0,3.0,,2.0,2.0,1.0,,1.0,,1.0,1.0,,CMPulisic,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,,,,
12906411,home,Milan,Noah Okafor,noah-okafor,N. Okafor,F,19,185,6208,M,865523,EUR,959126400,F,17,17,True,18.0,16.0,1.0,1.0,1.0,5.0,5.0,15.0,,2.0,,,,,45.0,30.0,7.4,8.0,0,,12.0,2.0,,2.0,2.0,1.0,,,,,,2.0,noah.arinze,,1.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,
12906411,home,Milan,Davide Bartesaghi,davide-bartesaghi,D. Bartesaghi,D,33,193,5644,M,1390489,EUR,1135814400,D,33,33,True,17.0,16.0,,,0.0,4.0,5.0,15.0,,2.0,,,,,25.0,28.0,6.8,5.0,0,,12.0,3.0,,1.0,3.0,1.0,,,,2.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
12906411,home,Milan,Noah Raveyre,noah-raveyre,N. Raveyre,G,22,182,365,M,1214870,EUR,1119398400,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Noah Raveyre,,,,,,,,
12906411,home,Milan,Matteo Gabbia,matteo-gabbia,M. Gabbia,D,46,185,3413,M,826195,EUR,940464000,D,46,46,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12906411,home,Milan,Emerson Royal,emerson-royal,E. Royal,D,,183,10094,M,856123,EUR,916272000,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,emerson_royal,,,,,,,,,,,,,,,,,,,,,
12906411,home,Milan,Malick Thiaw,malick-thiaw,M. Thiaw,D,12,194,6416,M,1014286,EUR,997228800,D,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,MThiaw,,,,,,,,,,,,,,,,,,,,,
12906411,home,Milan,Álex Jiménez,alex-jimenez,A. Jiménez,D,20,177,3589,M,1184308,EUR,1115510400,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Alejandro Jiménez,,,,,,,,
12906411,home,Milan,Francesco Camarda,camarda-francesco,F. Camarda,F,22,189,9826,M,1520771,EUR,1205107200,F,73,73,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,camardafrancesco9,,,,,,,,,,,,,,,,,,,,,
12906411,home,Milan,Álvaro Morata,alvaro-morata,Á. Morata,F,7,189,27997,M,125407,EUR,719798400,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,ÁMorata,,,,,,,,,,,,,,,,,,,,,
12906411,away,Sassuolo,Giacomo Satalino,giacomo-satalino,G. Satalino,G,12,188,82,M,832375,EUR,927158400,G,12,12,False,16.0,9.0,12.0,5.0,0.0,7.0,8.0,8.0,2.0,2.0,,2.0,,,90.0,21.0,5.6,7.0,0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
12906411,away,Sassuolo,Yeferson Paz,yeferson-paz,Y. Paz,D,7,176,313,M,1000252,EUR,1023926400,D,17,17,False,16.0,14.0,,,0.0,7.0,7.0,11.0,,2.0,,,,,45.0,23.0,5.7,4.0,0,,7.0,2.0,,3.0,2.0,,,,,2.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,
12906411,away,Sassuolo,Cas Odenthal,cas-odenthal,C. Odenthal,D,26,190,146,M,991677,EUR,969926400,D,26,26,False,32.0,27.0,3.0,1.0,0.0,21.0,23.0,9.0,10.0,2.0,,,,,90.0,47.0,6.0,5.0,0,,6.0,,2.0,1.0,5.0,,,,,3.0,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,
12906411,away,Sassuolo,Tarik Muharemović,tarik-muharemovic,T. Muharemović,D,80,193,3547,M,1118177,EUR,1046390400,D,80,80,False,31.0,26.0,2.0,,0.0,21.0,21.0,10.0,3.0,,,,,,90.0,43.0,5.7,7.0,0,,5.0,,,1.0,3.0,,,,,3.0,,1.0,,,1.0,2.0,,,,,,,,,,Tarik Muharemovic,,,,,,,,
12906411,away,Sassuolo,Edoardo Pieragnolo,edoardo-pieragnolo,E. Pieragnolo,D,15,184,392,M,1069028,EUR,1041552000,D,15,15,False,14.0,13.0,,,0.0,9.0,10.0,5.0,1.0,1.0,,,,,67.0,27.0,5.4,4.0,0,,4.0,1.0,,7.0,2.0,2.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,3.0,1.0,,,,,,,,,,,,
12906411,away,Sassuolo,Edoardo Iannoni,edoardo-iannoni,E. Iannoni,M,44,185,150,M,1013239,EUR,986947200,M,40,40,False,18.0,16.0,,,0.0,5.0,6.0,13.0,2.0,3.0,,,,,90.0,26.0,5.6,4.0,0,,11.0,1.0,,4.0,1.0,1.0,,,,1.0,1.0,,,,,2.0,,,,,1.0,2.0,,,,,,,,,1.0,,,
12906411,away,Sassuolo,Pedro Obiang,pedro-obiang,P. Obiang,M,14,192,275,M,46799,EUR,701654400,M,14,14,False,45.0,39.0,2.0,1.0,0.0,28.0,32.0,13.0,,4.0,,,,,90.0,54.0,6.3,6.0,0,True,11.0,,,4.0,5.0,,,,,3.0,1.0,,,1.0,,,2.0,,,,2.0,1.0,,,,,,,,,,,,1.0
12906411,away,Sassuolo,Fabrizio Caligara,fabrizio-caligara,F. Caligara,M,21,180,122,M,839223,EUR,955497600,M,29,29,False,21.0,14.0,4.0,,0.0,7.0,9.0,12.0,1.0,1.0,,,,,67.0,32.0,6.0,9.0,0,,7.0,,,2.0,2.0,1.0,,,,1.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
12906411,away,Sassuolo,Cristian Volpato,volpato-cristian,C. Volpato,M,7,187,883,M,1155625,EUR,1068854400,F,7,7,False,36.0,27.0,5.0,1.0,0.0,8.0,11.0,26.0,,5.0,,,,,90.0,47.0,6.9,14.0,2,,20.0,1.0,1.0,5.0,4.0,4.0,2.0,,,1.0,1.0,1.0,,1.0,,,,2.0,,,1.0,1.0,1.0,,,,,1.0,,,,,,
12906411,away,Sassuolo,Samuele Mulattieri,mulattieri-samuele,S. Mulattieri,F,7,183,531,M,927030,EUR,970876800,F,9,9,False,22.0,18.0,2.0,1.0,0.0,13.0,13.0,9.0,3.0,3.0,,,,,82.0,43.0,7.5,12.0,2,,5.0,,1.0,6.0,6.0,1.0,1.0,,1.0,5.0,4.0,4.0,,1.0,3.0,,,,1.0,,,1.0,,,,,,,,,,,,
12906411,away,Sassuolo,Janis Antiste,janis-antiste,J. Antiste,F,90,180,355,M,963398,EUR,1029628800,F,28,28,False,23.0,16.0,1.0,,1.0,7.0,8.0,16.0,1.0,2.0,,,,,82.0,35.0,6.8,12.0,0,,9.0,1.0,1.0,5.0,4.0,4.0,,,,,,2.0,,2.0,,,1.0,2.0,,,1.0,,1.0,,1.0,,,,,,,,,1.0
12906411,away,Sassuolo,Kevin Miranda,miranda-kevin,K. Miranda,D,39,188,57,M,1137268,EUR,1047254400,D,44,44,True,12.0,10.0,1.0,1.0,0.0,6.0,8.0,4.0,,2.0,,,,,45.0,20.0,6.1,4.0,0,,4.0,,,2.0,2.0,1.0,,,,1.0,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,
12906411,away,Sassuolo,Filippo Missori,filippo-missori,F. Missori,D,2,182,223,M,1121184,EUR,1080086400,D,2,2,True,4.0,4.0,,,0.0,3.0,3.0,1.0,2.0,1.0,,,,,23.0,16.0,6.6,3.0,0,,1.0,,,3.0,1.0,1.0,,,,1.0,1.0,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,
12906411,away,Sassuolo,Kristian Thorstvedt,kristian-thorstvedt,K. Thorstvedt,M,42,187,1469,M,924973,EUR,921283200,M,42,42,True,8.0,7.0,,,0.0,4.0,5.0,3.0,3.0,,,,,,23.0,12.0,6.6,1.0,0,,3.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,
12906411,away,Sassuolo,Jeremy Toljan,jeremy-toljan,J. Toljan,D,22,182,344,M,149606,EUR,776304000,D,23,23,True,2.0,,,,0.0,,1.0,1.0,,,,,,,8.0,2.0,6.5,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
