match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_keyPass,captain,stat_interceptionWon,stat_wonTackle,stat_accurateCross,stat_outfielderBlock,stat_wonContest,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goalAssist,stat_totalOffside,stat_errorLeadToAGoal,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves
11451153,home,Kayserispor,Bilal Bayazit,bilal-bayazit,B. Bayazit,G,25,185,235,M,825850,EUR,923529600,G,25,25,False,41.0,26.0,19.0,4.0,24.0,26.0,2.0,15.0,1.0,1.0,1.0,11.0,2.0,1.0,90.0,50.0,6.6,15.0,0.0,0.0,0.00039147,0,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451153,home,Kayserispor,Anthony Uzodimma,uzodimma-anthony,A. Uzodimma,D,,176,59,M,993108,EUR,924307200,D,17,17,False,42.0,39.0,3.0,2.0,23.0,24.0,16.0,19.0,,2.0,1.0,7.0,,,87.0,63.0,7.1,9.0,0.0731,0.0997,0.00889605,1,,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11451153,home,Kayserispor,Joseph Attamah,joseph-attamah,J. Attamah,D,3,180,183,M,332963,EUR,769564800,D,3,3,False,74.0,63.0,8.0,3.0,44.0,47.0,19.0,27.0,2.0,2.0,5.0,7.0,,,90.0,84.0,7.0,12.0,0.0239,0.0,0.0216418,1,,,,2.0,,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11451153,home,Kayserispor,Dimitris Kolovetsios,dimitris-kolovetsios,D. Kolovetsios,D,,183,103,M,68228,EUR,687571200,D,4,4,False,57.0,57.0,1.0,1.0,50.0,50.0,7.0,7.0,,5.0,1.0,,,,90.0,66.0,6.8,,0.0,0.0,0.00242223,0,,,,,,,,,5.0,,,,,,,,,True,1.0,2.0,,,,,,,,,,,,
11451153,home,Kayserispor,Lionel Carole,lionel-carole,L. Carole,D,23,180,84,M,122922,EUR,671414400,D,23,23,False,64.0,54.0,10.0,6.0,30.0,33.0,25.0,33.0,2.0,3.0,2.0,2.0,,,90.0,77.0,7.1,13.0,0.0,0.0,0.0988562,0,,2.0,,,,,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,
11451153,home,Kayserispor,Yaw Ackah,yaw-ackah,Y. Ackah,M,79,169,85,M,984096,EUR,928195200,M,89,89,False,47.0,44.0,5.0,3.0,25.0,25.0,19.0,22.0,,3.0,2.0,8.0,,,89.0,59.0,7.0,3.0,0.0318,0.0,0.0202059,1,,,,4.0,,,,,3.0,,1.0,,,3.0,,1.0,,,,2.0,,1.0,,,,,,,,,,
11451153,home,Kayserispor,Ramazan Civelek,ramazan-civelek,R. Civelek,M,28,172,61,M,781408,EUR,822268800,M,28,28,False,26.0,20.0,1.0,1.0,9.0,11.0,12.0,20.0,,6.0,1.0,4.0,,,83.0,45.0,7.1,12.0,0.0,0.0,0.072642,0,,5.0,3.0,5.0,1.0,1.0,,,2.0,3.0,1.0,,,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,
11451153,home,Kayserispor,Miguel Cardoso,miguel-cardoso,M. Cardoso,M,7,176,326,M,344009,EUR,771984000,M,7,7,False,24.0,20.0,,,8.0,8.0,13.0,18.0,2.0,8.0,,1.0,,,84.0,41.0,6.6,10.0,0.1592,0.7329,0.535803,3,,2.0,,6.0,2.0,5.0,1.0,,,2.0,2.0,,,1.0,,1.0,2.0,,1.0,,1.0,,4.0,,2.0,1.0,,,,,,
11451153,home,Kayserispor,Ali Karimi,ali-karimi,A. Karimi,M,24,186,411,M,803869,EUR,760924800,M,6,6,False,52.0,43.0,6.0,5.0,18.0,19.0,25.0,34.0,2.0,7.0,1.0,7.0,,,90.0,68.0,7.2,13.0,0.202,0.0433,0.0404701,2,,1.0,,2.0,,4.0,1.0,,2.0,,,,,1.0,,1.0,1.0,,,1.0,,,3.0,,,,,,,,,
11451153,home,Kayserispor,Mame Thiam,mame-thiam,M. Thiam,F,17,185,1076,M,180981,EUR,718588800,M,9,9,False,26.0,22.0,,,6.0,7.0,16.0,20.0,2.0,4.0,,,,,90.0,42.0,7.9,12.0,0.5869,0.3786,0.0532622,4,,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,3.0,2.0,,,,,,,4.0,,,1.0,,,,,
11451153,home,Kayserispor,Gökhan Sazdağı,gokhan-sazdagi,G. Sazdağı,D,25,179,949,M,595396,EUR,780019200,F,11,11,False,9.0,7.0,,,3.0,4.0,4.0,6.0,2.0,2.0,,1.0,,,89.0,18.0,6.6,7.0,0.0413,0.0,0.00418604,1,,1.0,6.0,6.0,,,,,,,,,,,,1.0,,,,,,,,4.0,,,,2.0,,,,
11451153,home,Kayserispor,Arif Kocaman,kocaman-arif,A. Kocaman,D,43,184,69,M,1173638,EUR,1063497600,D,54,54,True,2.0,2.0,,,2.0,2.0,,,2.0,2.0,2.0,,,,14.0,4.0,6.7,,0.0,0.0,9.66e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451153,home,Kayserispor,Olivier Kemen,olivier-kemen,O. Kemen,M,8,177,827,M,280447,EUR,837820800,M,10,10,True,6.0,4.0,,,,,4.0,7.0,,,,1.0,,,13.0,8.0,6.4,4.0,0.0,0.0,0.00268473,0,,1.0,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11451153,home,Kayserispor,Carlos Mané,carlos-mane,C. Mané,M,20,172,381,M,859748,EUR,763344000,M,20,20,True,9.0,9.0,,,3.0,3.0,6.0,6.0,,1.0,,1.0,,,10.0,10.0,6.6,,0.0,0.0,0.214265,0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
11451153,home,Kayserispor,Baran Ali Gezek,baran-ali-gezek,B. A. Gezek,M,55,182,95,M,1215110,EUR,1125014400,M,26,26,True,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,2.0,,,0.0,0.0,8.659e-05,0,,,,,,,,,,,,Baran Ali Gezek,,,,,,,,,,,,,,,,,,,,
11451153,home,Kayserispor,Talha Sariarslan,talha-sariarslan,T. Sariarslan,F,99,186,87,M,1088715,EUR,1074384000,F,99,99,True,4.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,,2.0,,,1.0,5.0,,1.0,0.0,0.0,0.00097492,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451153,home,Kayserispor,Mehmet Şamil Öztürk,ozturk-mehmet-samil,M. Ş. Öztürk,G,33,194,25,M,1216027,EUR,1115596800,G,39,39,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,Mehmet Ozturk,,,,,,,,,,,,,,,,,,,,
11451153,home,Kayserispor,Muhammed Arıkan,muhammed-arikan,M. Arıkan,D,14,179,15,M,1066099,EUR,1106956800,D,14,14,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,Muhammed Arikan,,,,,,,,,,,,,,,,,,,,
11451153,home,Kayserispor,Ahmet Kağan Malatyalı,ahmet-kagan-malatyali,A. K. Malatyalı,D,19,180,3,M,1096284,EUR,1057795200,D,19,19,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451153,home,Kayserispor,Ethem Balcı,ethem-balci,E. Balcı,F,88,184,6,M,1216030,EUR,1055808000,F,88,88,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,Ethem Balci,,,,,,,,,,,,,,,,,,,,
11451153,home,Kayserispor,Hayrullah Erkip,erkip-hayrullah,H. Erkip,F,22,175,10,M,1177165,EUR,1056067200,M,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451153,away,Samsunspor,Okan Kocuk,okan-kocuk,O. Koçuk,G,1,187,289,M,190179,EUR,806803200,G,1,1,False,17.0,10.0,11.0,4.0,9.0,13.0,1.0,4.0,,,1.0,5.0,,1.0,90.0,26.0,6.0,8.0,0.0,0.0,0.00014429,0,-0.7455,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,2.0,2.0
11451153,away,Samsunspor,Zeki Yavru,zeki-yavru,Z. Yavru,D,18,178,204,M,140735,EUR,684028800,D,18,18,False,24.0,21.0,5.0,3.0,15.0,16.0,6.0,8.0,,3.0,3.0,5.0,,,69.0,38.0,6.5,4.0,0.0,0.0,0.00577314,0,,,,3.0,,,,,2.0,1.0,,,,3.0,,,,,3.0,1.0,,,,1.0,,,,,,,,
11451153,away,Samsunspor,Alim Öztürk,alim-ozturk,A. Öztürk,D,5,190,29,M,151074,EUR,721958400,D,5,5,False,47.0,39.0,5.0,2.0,27.0,30.0,12.0,17.0,3.0,3.0,3.0,3.0,,,90.0,53.0,6.6,8.0,0.0,0.0,0.0029224,0,,,4.0,4.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11451153,away,Samsunspor,Rick Van Drongelen,rick-van-drongelen,R. V. Drongelen,D,4,185,366,M,803023,EUR,914112000,D,4,4,False,57.0,49.0,6.0,3.0,27.0,31.0,22.0,26.0,4.0,5.0,5.0,9.0,,,90.0,69.0,6.6,9.0,0.0,0.0,0.0103481,0,,,2.0,8.0,1.0,,,,1.0,,4.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,
11451153,away,Samsunspor,Kingsley Schindler,kingsley-schindler,K. Schindler,F,19,179,869,M,169113,EUR,742435200,M,17,17,False,24.0,16.0,5.0,2.0,5.0,8.0,12.0,18.0,2.0,4.0,3.0,6.0,,,90.0,40.0,6.7,11.0,0.0,0.0,0.446823,0,,2.0,4.0,6.0,,,,,1.0,1.0,1.0,,,1.0,1.0,,2.0,,,,1.0,,,,,,,,,,,
11451153,away,Samsunspor,Taylan Antalyalı,taylan-antalyali,T. Antalyalı,M,14,180,286,M,190197,EUR,789523200,M,48,48,False,26.0,25.0,2.0,1.0,10.0,10.0,15.0,16.0,,,1.0,3.0,,,62.0,32.0,6.5,3.0,0.077,0.0,0.368044,1,,,3.0,4.0,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,
11451153,away,Samsunspor,Olivier Ntcham,olivier-ntcham,O. Ntcham,M,10,180,801,M,352676,EUR,823824000,M,10,10,False,57.0,50.0,5.0,1.0,19.0,20.0,32.0,39.0,,1.0,,2.0,,,87.0,63.0,6.6,10.0,0.0248,0.0,0.157852,1,,2.0,,1.0,,1.0,,,1.0,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,
11451153,away,Samsunspor,Marc Bola,marc-bola,M. Bola,D,16,185,264,M,862083,EUR,881625600,M,16,16,False,28.0,20.0,3.0,,5.0,7.0,15.0,26.0,,2.0,,6.0,,,61.0,48.0,6.5,16.0,0.0,0.0,0.0152934,0,,5.0,,3.0,,1.0,,,,1.0,2.0,,,1.0,,,,,1.0,,,,1.0,3.0,,,,,,,,
11451153,away,Samsunspor,Emre Kılınç,emre-kilinc,E. Kılınç,M,11,174,320,M,202032,EUR,777600000,F,11,11,False,23.0,18.0,4.0,3.0,4.0,7.0,15.0,23.0,1.0,10.0,,3.0,,,90.0,49.0,7.2,16.0,0.0,0.0,0.0212459,0,,7.0,,4.0,1.0,3.0,,,4.0,4.0,,,,1.0,,,,,1.0,3.0,1.0,1.0,1.0,1.0,,,,1.0,,,,
11451153,away,Samsunspor,Moryke Fofana,moryke-fofana,M. Fofana,M,7,182,112,M,269199,EUR,690854400,F,7,7,False,22.0,16.0,1.0,,1.0,2.0,16.0,22.0,,3.0,,3.0,,,90.0,39.0,7.4,13.0,0.3641,0.0,0.37989,1,,2.0,1.0,5.0,,6.0,,,,,1.0,,,,1.0,1.0,2.0,True,1.0,,1.0,,3.0,2.0,,,1.0,,,,,
11451153,away,Samsunspor,Marius Mouandilmadji,marius-mouandilmadji,M. Mouandilmadji,F,9,190,1399,M,943593,EUR,885427200,F,9,9,False,10.0,6.0,,,2.0,3.0,4.0,7.0,,,,,,,62.0,22.0,7.0,11.0,0.4734,0.51,0.0518187,1,,,,5.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,
11451153,away,Samsunspor,Soner Aydoğdu,soner-aydogdu,S. Aydoğdu,M,8,181,117,M,69351,EUR,663033600,M,8,8,True,15.0,14.0,3.0,3.0,4.0,4.0,10.0,11.0,,1.0,,2.0,,,29.0,18.0,6.9,2.0,0.0,0.0,0.0124807,0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,
11451153,away,Samsunspor,Youssef Aït Bennasser,youssef-ait-bennasser,Y. A. Bennasser,M,15,184,425,M,802850,EUR,836697600,M,6,6,True,22.0,20.0,2.0,,6.0,6.0,14.0,16.0,1.0,2.0,2.0,3.0,,,28.0,30.0,6.9,3.0,0.0196,0.0,0.00653265,1,,,1.0,2.0,,1.0,,,,,,,,1.0,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,
11451153,away,Samsunspor,Gaëtan Laura,gaetan-laura,G. Laura,F,,185,106,M,1004042,EUR,807580800,F,27,27,True,10.0,9.0,1.0,1.0,2.0,2.0,7.0,8.0,,2.0,,2.0,,,28.0,15.0,6.5,2.0,0.4592,0.0,0.0086122,1,,,,1.0,,3.0,,,,,,,,,,1.0,1.0,,,,,,2.0,,1.0,,,1.0,,,,
11451153,away,Samsunspor,Ľubomír Šatka,ubomir-satka,Ľ. Šatka,D,37,185,293,M,187231,EUR,817862400,D,37,37,True,16.0,13.0,1.0,,6.0,8.0,7.0,8.0,1.0,1.0,1.0,2.0,,,21.0,17.0,6.5,3.0,0.0,0.0,0.00129593,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451153,away,Samsunspor,Nanú,nanu,Nanú,D,14,177,270,M,343965,EUR,769132800,D,19,19,True,2.0,2.0,,,,,2.0,2.0,,,,1.0,,,10.0,3.0,6.4,1.0,0.0,0.0,0.00197388,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
11451153,away,Samsunspor,Jakub Szumski,jakub-szumski,J. Szumski,G,29,194,149,M,153038,EUR,699840000,G,29,29,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451153,away,Samsunspor,Yunus Emre Çift,yunus-emre-cift,Y. E. Çift,D,55,185,119,M,1063325,EUR,1062374400,D,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,Yunus Cift,,,,,,,,,,,,,,,,,,,,
11451153,away,Samsunspor,Soner Gönül,soner-gonul,S. Gönül,D,28,177,50,M,867727,EUR,865987200,D,28,28,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451153,away,Samsunspor,Muhammet Ali Özbaskıcı,muhammet-ali-ozbaskici,M. A. Özbaskıcı,M,20,176,36,M,1149024,EUR,1127779200,M,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,Muhammet Ali Özbaskici,,,,,,,,,,,,,,,,,,,,
11451153,away,Samsunspor,Osman Çelik,osman-celik,O. Çelik,M,88,182,13,M,758656,EUR,691200000,M,88,88,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
