match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_goalAssist,stat_dispossessed,stat_penaltyConceded,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,captain,player_sofascoreId,stat_errorLeadToAGoal,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyWon
11407490,home,Lecce,Lameck Banda,,,lameck-banda,L. Banda,M,19,165,4769,M,911350,EUR,980726400,F,22,22,False,20.0,15.0,,,6.0,6.0,9.0,18.0,,16.0,,7.0,,,,,90.0,66.0,8.3,23.0,0.0323404,4,,4.0,,8.0,1.0,15.0,10.0,3.0,1.0,3.0,3.0,3.0,0.2217,,7.0,2.0,1.0,,1.0,1.0,,,1.0,,0.1058,2.0,,lameckbanda.10,,,,
11407490,home,Lecce,Mohamed Kaba,,,mohamed-kaba,M. Kaba,M,21,185,693,M,1127590,EUR,1004140800,M,77,77,True,5.0,5.0,,,2.0,2.0,3.0,3.0,,3.0,,3.0,,,,,15.0,10.0,7.0,,0.00223202,0,,,,1.0,1.0,,,,2.0,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,
11407490,home,Lecce,Nicola Sansone,Nicola,Sansone,nicola-sansone,N. Sansone,F,,175,193,M,100580,EUR,684460800,F,11,11,True,6.0,5.0,2.0,1.0,3.0,3.0,2.0,3.0,,,,1.0,,,,,14.0,7.0,6.8,1.0,0.0261112,0,,,1.0,1.0,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,
11407490,home,Lecce,Nikola Krstović,,,nikola-krstovic,N. Krstović,F,90,185,4445,M,839156,EUR,954892800,F,9,9,True,4.0,2.0,,,,1.0,2.0,3.0,,,,,,,,,13.0,6.0,6.6,2.0,0.00212406,1,,,1.0,1.0,,,,1.0,,,,,0.0233,,,,,,,,,,,,,,,,,,,
11407490,home,Lecce,Hamza Rafia,,,hamza-rafia,H. Rafia,M,24,178,2318,M,857772,EUR,923011200,M,8,8,True,1.0,,1.0,,,1.0,,,,,,1.0,,,,,1.0,1.0,,1.0,,0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407490,home,Lecce,Federico Brancolini,,,federico-brancolini,F. Brancolini,G,12,192,112,M,848420,EUR,995068800,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407490,home,Lecce,Jasper Samooja,,,samooja-jasper,J. Samooja,G,32,189,137,M,999192,EUR,1058745600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407490,home,Lecce,Zinedin Smajlović,,,zinedin-smajlovic,Z. Smajlović,D,2,191,137,M,1466488,EUR,1071878400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407490,home,Lecce,Ahmed Touba,,,ahmed-touba,A. Touba,D,5,190,4985,M,856216,EUR,889747200,D,59,59,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toubaahmed59,,,,
11407490,home,Lecce,Lorenzo Venuti,,,lorenzo-venuti,L. Venuti,D,18,176,101,M,357756,EUR,797644800,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407490,home,Lecce,Giacomo Faticanti,,,giacomo-faticanti,G. Faticanti,M,16,186,335,M,1106354,EUR,1091232000,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407490,home,Lecce,Medon Berisha,Medon,Berisha,medon-berisha,M. Berisha,M,10,186,1316,M,1142149,EUR,1066694400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407490,home,Lecce,Marcin Listkowski,,,listkowski-marcin,M. Listkowski,F,10,178,284,M,796673,EUR,887068800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407490,away,Frosinone,Stefano Turati,,,stefano-turati,S. Turati,G,13,188,559,M,893752,EUR,999648000,G,80,80,False,34.0,28.0,12.0,8.0,27.0,31.0,1.0,3.0,,,,8.0,1.0,,4.0,,90.0,44.0,6.2,6.0,0.00021473,0,-1.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
11407490,away,Frosinone,Pol Lirola,,,pol-lirola,P. Lirola,D,14,183,660,M,844480,EUR,871430400,D,20,20,False,38.0,25.0,6.0,2.0,13.0,18.0,13.0,22.0,3.0,7.0,4.0,4.0,,,,,90.0,65.0,7.0,17.0,0.0762493,0,,2.0,1.0,2.0,,,,,2.0,3.0,3.0,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,
11407490,away,Frosinone,Caleb Okoli,,,caleb-okoli,C. Okoli,D,5,191,938,M,967722,EUR,994982400,D,5,5,False,61.0,46.0,7.0,1.0,33.0,37.0,13.0,25.0,5.0,7.0,5.0,8.0,,,,,90.0,78.0,6.8,17.0,0.00380132,0,,1.0,2.0,4.0,1.0,,,,2.0,2.0,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,
11407490,away,Frosinone,Simone Romagnoli,,,simone-romagnoli,S. Romagnoli,D,4,193,92,M,111487,EUR,634521600,D,6,6,False,73.0,60.0,5.0,,47.0,55.0,13.0,18.0,4.0,4.0,5.0,4.0,,,,,90.0,82.0,6.4,13.0,0.00342164,0,,,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,
11407490,away,Frosinone,Anthony Oyono,Anthony Oyono,,anthony-oyono,A. Oyono,D,20,179,394,M,1106257,EUR,987033600,D,22,22,False,5.0,5.0,,,3.0,3.0,2.0,2.0,,,,,,,,,14.0,8.0,6.1,3.0,0.00025582,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11407490,away,Frosinone,Marco Brescianini,,,marco-brescianini,M. Brescianini,M,4,188,1111,M,928800,EUR,948326400,M,4,4,False,40.0,33.0,1.0,1.0,13.0,16.0,21.0,26.0,2.0,8.0,,3.0,,,,,90.0,56.0,7.5,10.0,0.248753,1,,2.0,3.0,9.0,1.0,6.0,4.0,,,2.0,2.0,,0.0586,,,3.0,1.0,1.0,,,,1.0,1.0,,0.1144,,,,,1.0,,
11407490,away,Frosinone,Enzo Barrenechea,,,enzo-barrenechea,E. Barrenechea,M,5,186,6499,M,1087316,EUR,990489600,M,45,45,False,59.0,47.0,5.0,2.0,28.0,32.0,19.0,27.0,2.0,4.0,,7.0,,,,,89.0,67.0,6.2,13.0,0.0215864,0,,,2.0,11.0,6.0,,,,2.0,2.0,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,
11407490,away,Frosinone,Francesco Gelli,,,francesco-gelli,F. Gelli,M,10,173,62,M,595900,EUR,845337600,M,14,14,False,26.0,20.0,2.0,1.0,11.0,12.0,9.0,15.0,,5.0,1.0,8.0,,,,,89.0,42.0,6.5,14.0,0.00406682,0,,1.0,1.0,6.0,1.0,2.0,1.0,,,3.0,2.0,1.0,,,4.0,1.0,1.0,,,2.0,,,,,,,,,,,,
11407490,away,Frosinone,Matías Soulé,,,matias-soule,M. Soulé,F,18,182,12526,M,1082406,EUR,1050364800,F,18,18,False,44.0,38.0,3.0,1.0,12.0,13.0,26.0,34.0,,5.0,,3.0,,,,,90.0,71.0,6.6,21.0,0.267827,3,,3.0,,11.0,3.0,7.0,3.0,2.0,1.0,1.0,,1.0,0.2709,,3.0,1.0,1.0,,,3.0,,,1.0,,0.0857,,,matiassoule11,,,1.0,
11407490,away,Frosinone,Kaio Jorge,,,kaio-jorge,K. Jorge,F,19,182,26876,M,954888,EUR,1011830400,F,9,9,False,23.0,20.0,1.0,1.0,6.0,6.0,14.0,18.0,1.0,1.0,,3.0,,,,,90.0,32.0,7.0,8.0,0.0593085,3,,1.0,2.0,4.0,,1.0,,,,,,,1.0407,1.0,2.0,1.0,2.0,,,1.0,,,2.0,1.0,1.1812,,,kaiojorge,,,1.0,
11407490,away,Frosinone,Arijon Ibrahimović,,,arijon-ibrahimovic,A. Ibrahimović,F,22,176,2968,M,1142248,EUR,1134259200,F,27,27,False,27.0,21.0,1.0,1.0,11.0,13.0,10.0,14.0,1.0,1.0,2.0,2.0,,,,,77.0,38.0,6.5,10.0,0.0581448,2,,,1.0,6.0,,1.0,,1.0,,,,,0.1187,1.0,1.0,2.0,1.0,,,2.0,,,,,,,,,,,,
11407490,away,Frosinone,Ilario Monterisi,,,ilario-monterisi,I. Monterisi,D,30,190,147,M,1009363,EUR,1008720000,D,30,30,True,33.0,23.0,2.0,1.0,10.0,12.0,13.0,22.0,,9.0,4.0,3.0,,,,,76.0,57.0,7.3,14.0,0.00648217,0,,1.0,1.0,5.0,3.0,1.0,1.0,,1.0,6.0,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,1.0
11407490,away,Frosinone,Abdou Harroui,,,abdou-harroui,A. Harroui,M,21,181,1064,M,915812,EUR,884649600,M,21,21,True,8.0,8.0,,,3.0,3.0,5.0,5.0,,2.0,,,,,,,13.0,13.0,6.5,2.0,0.0685655,1,,,,3.0,,2.0,1.0,1.0,,,,1.0,0.0799,,1.0,2.0,,,,,,,,,,,,,,,,
11407490,away,Frosinone,Giorgi Kvernadze,Giorgi Kvernadze,,kvernadze-giorgi,G. Kvernadze,F,17,183,783,M,1140001,EUR,1044576000,F,17,17,True,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,,3.0,,,,,,,1.0,8.0,,1.0,0.00223738,0,,,,1.0,,3.0,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11407490,away,Frosinone,Walid Cheddira,,,walid-cheddira,W. Cheddira,F,99,187,3794,M,917485,EUR,885427200,F,70,70,True,,,,,,,,,,,,,,,,,1.0,1.0,,,,1,,,,,,,,,,,,,0.1655,,,,,,,,,,1.0,,0.0203,,,walo_98,,,,
11407490,away,Frosinone,Michele Cerofolini,,,michele-cerofolini,M. Cerofolini,G,31,191,126,M,869273,EUR,915408000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407490,away,Frosinone,Pierluigi Frattali,,,pierluigi-frattali,P. Frattali,G,,185,25,M,43945,EUR,502243200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407490,away,Frosinone,Mateus Lusuardi,Mateus Lusuardi,,mateus-lusuardi,M. Lusuardi,D,47,190,266,M,1525361,EUR,1073520000,D,47,47,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407490,away,Frosinone,Jaime Báez,,,jaime-baez,J. Báez,M,28,178,206,M,796443,EUR,798768000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407490,away,Frosinone,Mehdi Bourabia,,,mehdi-bourabia,M. Bourabia,M,,183,404,M,98003,EUR,681523200,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407490,away,Frosinone,Karlo Lulić,,,karlo-lulic,K. Lulić,M,4,186,121,M,283851,EUR,831686400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407490,away,Frosinone,Luca Garritano,,,luca-garritano,L. Garritano,M,10,172,67,M,280087,EUR,760924800,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407490,away,Frosinone,Giuseppe Caso,,,giuseppe-caso,G. Caso,F,30,173,119,M,946985,EUR,913161600,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
