match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_clearanceOffLine,stat_outfielderBlock,stat_lastManTackle,stat_interceptionWon,stat_unsuccessfulTouch,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,player_firstName,player_lastName,stat_totalOffside
12334358,home,Real Madrid,Thibaut Courtois,thibaut-courtois,T. Courtois,G,1,200.0,201925,M,TheOctopus,70988,EUR,705542400,G,1,1,False,48.0,31.0,17.0,1.0,0.0,30.0,31.0,1.0,17.0,1.0,5.0,1.0,1.0,1.0,90.0,55.0,6.8,17.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12334358,home,Real Madrid,Daniel Carvajal,daniel-carvajal,D. Carvajal,D,2,173.0,153327,M,DaniCarvajal,138572,EUR,695088000,D,2,2,False,51.0,43.0,1.0,1.0,0.0,20.0,22.0,24.0,31.0,1.0,1.0,,,,89.0,70.0,7.1,10.0,0,True,2.0,1.0,5.0,6.0,1.0,1.0,5.0,4.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,
12334358,home,Real Madrid,Éder Militão,eder-militao,É. Militão,D,3,186.0,139875,M,EMilitão,822519,EUR,885081600,D,3,3,False,59.0,54.0,4.0,1.0,0.0,36.0,36.0,18.0,23.0,6.0,7.0,,,,90.0,73.0,7.8,5.0,0,,,,7.0,4.0,2.0,,3.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
12334358,home,Real Madrid,Antonio Rüdiger,antonio-rudiger,A. Rüdiger,D,22,191.0,191574,M,ARüdiger,142622,EUR,731116800,D,22,22,False,50.0,47.0,3.0,1.0,0.0,37.0,39.0,10.0,11.0,3.0,3.0,,,,90.0,60.0,7.1,5.0,0,,,,3.0,3.0,,1.0,3.0,3.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,
12334358,home,Real Madrid,Ferland Mendy,ferland-mendy,F. Mendy,D,23,178.0,70600,M,FerMendy,792073,EUR,802569600,D,23,23,False,55.0,54.0,2.0,2.0,0.0,31.0,32.0,23.0,23.0,3.0,3.0,,,,90.0,71.0,7.1,3.0,0,,,,4.0,3.0,1.0,,1.0,1.0,2.0,2.0,1.0,,,,,2.0,1.0,,,,,,,,,,,,,
12334358,home,Real Madrid,Federico Valverde,federico-valverde,F. Valverde,M,8,181.0,375067,M,Fede,831808,EUR,901065600,M,8,8,False,59.0,50.0,5.0,1.0,0.0,18.0,20.0,32.0,40.0,2.0,6.0,,,,90.0,72.0,7.8,11.0,2,,1.0,,,4.0,,,1.0,1.0,2.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
12334358,home,Real Madrid,Aurélien Tchouaméni,aurelien-tchouameni,A. Tchouaméni,M,14,188.0,145314,M,ATchouaméni,859025,EUR,948931200,M,14,14,False,52.0,46.0,,,0.0,26.0,29.0,20.0,23.0,4.0,5.0,,,,90.0,62.0,7.2,6.0,0,,,,2.0,3.0,,,1.0,1.0,,,2.0,,,,3.0,,2.0,,,,1.0,,,,,,,,,
12334358,home,Real Madrid,Jude Bellingham,jude-bellingham,J. Bellingham,M,5,188.0,1020916,M,JudeBell,991011,EUR,1056844800,M,5,5,False,49.0,44.0,1.0,1.0,1.0,16.0,16.0,28.0,34.0,,4.0,,,,89.0,75.0,9.3,11.0,4,,1.0,,7.0,13.0,,2.0,2.0,2.0,3.0,3.0,1.0,,1.0,,2.0,2.0,3.0,1.0,2.0,,3.0,6.0,5.0,2.0,1.0,,,,,
12334358,home,Real Madrid,Rodrygo,rodrygo,Rodrygo,F,11,174.0,704705,M,Rodrygo,910536,EUR,978998400,F,11,11,False,34.0,34.0,,,0.0,8.0,8.0,27.0,32.0,,5.0,,,,76.0,53.0,7.1,8.0,2,,6.0,1.0,2.0,4.0,,1.0,2.0,1.0,2.0,,,,,,,1.0,,1.0,1.0,,,1.0,,,,1.0,1.0,,,
12334358,home,Real Madrid,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,10,178.0,1752512,M,KMbappé,826643,EUR,914112000,F,9,9,False,28.0,24.0,1.0,1.0,0.0,6.0,6.0,18.0,23.0,,2.0,,,,83.0,43.0,7.7,11.0,3,,1.0,,4.0,5.0,,1.0,,,3.0,,1.0,,,,,3.0,,1.0,1.0,1.0,,4.0,2.0,,1.0,,,,,
12334358,home,Real Madrid,Vinícius Júnior,vinicius-junior,Vinícius Jr.,F,7,176.0,1183028,M,ViniJr,868812,EUR,963360000,F,7,7,False,34.0,27.0,2.0,2.0,1.0,3.0,3.0,24.0,34.0,,3.0,,,,88.0,62.0,7.2,22.0,2,,3.0,,13.0,7.0,,4.0,,,4.0,1.0,1.0,,,,,,,,1.0,,2.0,10.0,3.0,1.0,1.0,1.0,,,,
12334358,home,Real Madrid,Luka Modrić,luka-modric,L. Modrić,M,14,173.0,352872,M,LModric10,15466,EUR,495072000,M,10,10,True,17.0,17.0,1.0,1.0,0.0,8.0,8.0,9.0,9.0,,3.0,,,,14.0,18.0,6.8,,0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12334358,home,Real Madrid,Brahim Díaz,brahim-diaz,B. Díaz,M,21,170.0,257192,M,Brahim,835485,EUR,933638400,M,21,21,True,5.0,3.0,,,0.0,2.0,3.0,1.0,2.0,,,,,,11.0,6.0,6.5,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12334358,home,Real Madrid,Arda Güler,arda-guler,A. Güler,M,15,176.0,398152,M,AGüler,1091116,EUR,1109289600,M,15,15,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,1.0,,,,2.0,4.0,,,0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,Arda Guler,,
12334358,home,Real Madrid,Lucas Vázquez,lucas-vazquez,L. Vázquez,D,21,173.0,59873,M,LucasVaz91,255239,EUR,678326400,M,17,17,True,5.0,5.0,,,0.0,4.0,4.0,1.0,1.0,,,,,,1.0,6.0,,1.0,0,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
12334358,home,Real Madrid,Dani Ceballos,dani-ceballos,D. Ceballos,M,19,179.0,67330,M,Danifuli10,547838,EUR,839376000,M,19,19,True,1.0,,,,0.0,,1.0,,,,,,,,1.0,1.0,,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12334358,home,Real Madrid,Fran González,gonzalez-fran,F. González,G,26,199.0,17482,M,_franglez1,1493226,EUR,1119571200,G,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12334358,home,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191.0,79117,M,ALunin,857574,EUR,918691200,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12334358,home,Real Madrid,Jesús Vallejo,jesus-vallejo,J. Vallejo,D,24,184.0,19795,M,jesusvallejo1997,355048,EUR,852422400,D,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12334358,home,Real Madrid,Jacobo Ramón,jacobo-naveros,J. Ramón,D,14,196.0,13096,M,,1403348,EUR,1104969600,D,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12334358,home,Real Madrid,Fran García,fran-garcia,F. Garcia,D,20,170.0,66445,M,frangarci11,851271,EUR,934588800,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12334358,home,Real Madrid,Eduardo Camavinga,camavinga-eduardo,E. Camavinga,M,6,182.0,190106,M,Tacklevinga,973887,EUR,1036886400,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12334358,home,Real Madrid,Endrick,endrick,Endrick,F,9,173.0,417542,M,Endrick,1174937,EUR,1153440000,F,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12334358,away,Atalanta,Juan Musso,juan-musso,J. Musso,G,1,191.0,5827,M,juanmusso,263651,EUR,768182400,G,1,1,False,20.0,12.0,11.0,3.0,0.0,12.0,16.0,,4.0,,6.0,1.0,4.0,4.0,90.0,30.0,7.1,8.0,0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
