match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_wasFouled,stat_onTargetScoringAttempt,stat_goals,stat_clearanceOffLine,stat_totalCross,captain,stat_dispossessed,stat_accurateCross,stat_totalOffside,stat_bigChanceMissed,stat_keyPass,stat_blockedScoringAttempt,stat_goodHighClaim,player_sofascoreId,stat_shotOffTarget,stat_lastManTackle,stat_bigChanceCreated,stat_hitWoodwork
10389809,away,Olympique de Marseille,Issa Kaboré,,,issa-kabore,I. Kaboré,D,12,180.0,16736,M,1006189,EUR,989625600,M,29,29,False,47.0,42.0,2.0,,11.0,11.0,32.0,41.0,1.0,5.0,,,90.0,84.0,6.9,17.0,0.0952,0.0,0.0567967,1,,,,8.0,10.0,,9.0,5.0,1.0,2.0,3.0,,3.0,1.0,4.0,,,,5.0,,1.0,1.0,,,1.0,1.0,,issa_kabore_29,,,,
10389809,away,Olympique de Marseille,Mattéo Guendouzi,,,matteo-guendouzi,M. Guendouzi,M,6,185.0,7016,M,852404,EUR,924048000,M,6,6,False,65.0,55.0,5.0,4.0,10.0,11.0,45.0,55.0,1.0,6.0,,,90.0,74.0,7.6,12.0,0.0,0.0,0.187434,0,,1.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,,,,1.0,1.0,,,,1.0,True,,,,,2.0,,,MatteoGuendouzi,,,2.0,
10389809,away,Olympique de Marseille,Jordan Veretout,,,jordan-veretout,J. Veretout,M,21,177.0,1268,M,151124,EUR,730944000,M,27,27,False,85.0,77.0,11.0,8.0,21.0,22.0,59.0,67.0,1.0,5.0,,,90.0,94.0,7.4,9.0,0.0552,0.0,0.191027,1,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,4.0,,,3.0,,,2.0,,,,1.0,,,1.0
10389809,away,Olympique de Marseille,Jonathan Clauss,,,jonathan-clauss,J. Clauss,M,92,178.0,2004,M,821728,EUR,717379200,M,7,7,False,31.0,20.0,1.0,,8.0,12.0,12.0,20.0,1.0,5.0,,,64.0,52.0,6.7,18.0,0.0,0.0,0.0151419,0,,,2.0,1.0,4.0,,1.0,1.0,1.0,5.0,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,
10389809,away,Olympique de Marseille,Cengiz Ünder,,,cengiz-under,C. Ünder,F,11,173.0,4735,M,758876,EUR,868838400,F,17,17,False,36.0,29.0,3.0,2.0,6.0,7.0,23.0,37.0,,2.0,,,90.0,60.0,7.7,18.0,0.3194,0.0,0.186104,4,,,1.0,3.0,8.0,1.0,4.0,3.0,3.0,,,,,2.0,1.0,2.0,,,8.0,,1.0,,,,3.0,,,cengizunder,2.0,,,
10389809,away,Olympique de Marseille,Ruslan Malinovskyi,,,ruslan-malinovskyi,R. Malinovskyi,M,17,181.0,4666,M,195850,EUR,736473600,F,18,18,False,30.0,24.0,1.0,,4.0,4.0,20.0,28.0,,2.0,,,80.0,43.0,6.8,10.0,0.4335,0.5749,0.0584413,6,,,,6.0,1.0,2.0,1.0,1.0,,1.0,3.0,,,,,3.0,,,2.0,,1.0,,,1.0,1.0,,,malinovskyi18,3.0,,,
10389809,away,Olympique de Marseille,Alexis Sánchez,,,alexis-sanchez,A. Sánchez,F,10,169.0,29898,M,34120,EUR,598492800,F,70,70,False,18.0,11.0,2.0,,,,12.0,20.0,,1.0,,,65.0,29.0,6.6,12.0,0.1099,0.0,0.155779,1,,1.0,,6.0,3.0,,2.0,1.0,,1.0,2.0,,,,2.0,,,,2.0,,2.0,1.0,,,3.0,1.0,,AlexisS,,,,
10389809,away,Olympique de Marseille,Pau López,,,pau-lopez,P. López,G,25,189.0,1242,M,548848,EUR,787276800,G,16,16,True,10.0,9.0,6.0,5.0,8.0,8.0,1.0,2.0,,1.0,,,45.0,11.0,6.2,1.0,0.0,0.0,9.94e-05,0,-0.7553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389809,away,Olympique de Marseille,Eric Bailly,,,eric-bailly,E. Bailly,D,2,187.0,4273,M,606346,EUR,766108800,D,3,3,True,17.0,13.0,3.0,2.0,7.0,9.0,6.0,8.0,2.0,2.0,,,26.0,22.0,6.8,4.0,0.0,0.0,0.00249001,0,,,3.0,,5.0,,,,,,,1.0,,,2.0,,,,,,,,,,,,,ericbailly,,,,
10389809,away,Olympique de Marseille,Nuno Tavares,,,nuno-tavares,N. Tavares,D,17,185.0,4853,M,944973,EUR,948844800,D,30,30,True,14.0,10.0,1.0,1.0,1.0,3.0,9.0,12.0,,3.0,,,26.0,24.0,6.7,7.0,0.0254,0.0,0.0141035,1,,1.0,,3.0,4.0,,,,3.0,,1.0,,,2.0,1.0,,,,1.0,,1.0,,,,,,,nuno_tavares71,1.0,,,
10389809,away,Olympique de Marseille,Vitinha,,,vitinha,Vitinha,F,9,183.0,2248,M,1093695,EUR,953078400,F,9,9,True,4.0,2.0,,,1.0,1.0,1.0,3.0,,1.0,,,25.0,7.0,6.3,2.0,0.2052,0.0,0.00212188,1,,2.0,,4.0,2.0,1.0,,,2.0,,1.0,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,
10389809,away,Olympique de Marseille,François Régis Mughe,François Régis Mughe,,francois-regis-mughe,F. R. Mughe,F,63,173.0,489,M,1403127,EUR,1087257600,F,33,33,True,,,,,,,,,,,,,10.0,1.0,6.4,,0.0,0.0,0.0,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389809,away,Olympique de Marseille,Bartuğ Elmaz,,,bartug-elmaz,B. Elmaz,M,6,179.0,1231,M,997165,EUR,1045612800,M,47,47,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
