match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_bigChanceCreated,stat_goalAssist,player_sofascoreId,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11068545,home,Kayserispor,Bilal Bayazit,bilal-bayazit,B. Bayazit,G,25,185,235,M,825850,EUR,923529600,G,25,25,False,31.0,17.0,21.0,7.0,14.0,17.0,3.0,14.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,90.0,41.0,6.4,15.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11068545,home,Kayserispor,Gökhan Sazdağı,gokhan-sazdagi,G. Sazdağı,D,25,179,949,M,595396,EUR,780019200,D,11,11,False,30.0,23.0,4.0,3.0,8.0,10.0,16.0,21.0,5.0,5.0,,2.0,1.0,,,90.0,65.0,6.4,16.0,0,1.0,1.0,1.0,8.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,
11068545,home,Kayserispor,Dimitris Kolovetsios,dimitris-kolovetsios,D. Kolovetsios,D,,183,103,M,68228,EUR,687571200,D,4,4,False,18.0,14.0,5.0,2.0,12.0,14.0,2.0,4.0,3.0,3.0,,2.0,1.0,,,90.0,30.0,6.7,4.0,0,,,,1.0,1.0,,,,5.0,,,,,True,1.0,2.0,1.0,,,,,,,,,,,,,,
11068545,home,Kayserispor,Arif Kocaman,kocaman-arif,A. Kocaman,D,43,184,69,M,1173638,EUR,1063497600,D,54,54,False,40.0,31.0,4.0,,28.0,32.0,3.0,8.0,3.0,5.0,,1.0,1.0,,,90.0,51.0,7.1,11.0,1,,,1.0,2.0,,1.0,,,2.0,1.0,,,,,2.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,
11068545,home,Kayserispor,Lionel Carole,lionel-carole,L. Carole,D,23,180,84,M,122922,EUR,671414400,D,21,21,False,13.0,9.0,1.0,,5.0,8.0,4.0,5.0,1.0,4.0,,1.0,1.0,,,42.0,20.0,6.5,5.0,0,,,1.0,2.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11068545,home,Kayserispor,Campanharo,campanharo,Campanharo,M,,178,121,M,220094,EUR,702345600,M,88,88,False,20.0,16.0,4.0,4.0,7.0,9.0,9.0,12.0,5.0,5.0,,2.0,2.0,,,66.0,31.0,6.9,6.0,0,1.0,,3.0,8.0,2.0,,1.0,1.0,1.0,1.0,1.0,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,
11068545,home,Kayserispor,Olivier Kemen,olivier-kemen,O. Kemen,M,8,177,827,M,280447,EUR,837820800,M,10,10,False,20.0,11.0,3.0,1.0,5.0,9.0,6.0,14.0,4.0,3.0,,1.0,,,,82.0,31.0,6.1,14.0,2,3.0,,2.0,7.0,2.0,1.0,2.0,2.0,,,1.0,2.0,,,,,,,,,,,1.0,1.0,,,,,,,
11068545,home,Kayserispor,Miguel Cardoso,miguel-cardoso,M. Cardoso,M,7,176,326,M,344009,EUR,771984000,M,7,7,False,31.0,21.0,2.0,,6.0,9.0,18.0,27.0,5.0,2.0,,,,,,90.0,47.0,6.8,15.0,5,5.0,3.0,3.0,6.0,,1.0,2.0,1.0,1.0,,,1.0,2.0,,4.0,,,,,2.0,,1.0,2.0,1.0,1.0,,,,,,
11068545,home,Kayserispor,Ali Karimi,ali-karimi,A. Karimi,M,24,186,411,M,803869,EUR,760924800,M,6,6,False,41.0,31.0,12.0,5.0,20.0,21.0,11.0,21.0,10.0,7.0,,5.0,5.0,,,90.0,62.0,7.1,14.0,1,1.0,,2.0,8.0,1.0,1.0,5.0,3.0,2.0,,1.0,2.0,1.0,,1.0,,2.0,,,,,,1.0,,,,,,,,
11068545,home,Kayserispor,Carlos Mané,carlos-mane,C. Mané,M,20,172,381,M,859748,EUR,763344000,M,20,20,False,21.0,15.0,3.0,3.0,6.0,7.0,10.0,21.0,3.0,7.0,,1.0,1.0,,,66.0,39.0,7.1,14.0,0,7.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,,,1.0,,2.0,,,1.0,2.0,,,,,,,,,,,,,,
