match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_totalClearance,stat_errorLeadToAShot,stat_fouls,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,captain,stat_blockedScoringAttempt,stat_totalOffside,stat_hitWoodwork,player_sofascoreId,stat_bigChanceMissed,stat_goalAssist,stat_bigChanceCreated,stat_goals
10390062,home,Ajaccio,Romain Hamouma,,,romain-hamouma,R. Hamouma,F,,178,82,,74139,EUR,543974400,F,17,17,False,25.0,21.0,1.0,,7.0,9.0,14.0,20.0,4.0,,,,74.0,43.0,6.5,17.0,0.0435,0.0,0.258956,1,,4.0,,1.0,1.0,6.0,3.0,,,,1.0,,5.0,1.0,2.0,,,1.0,1.0,3.0,,,,,1.0,1.0,,,,,,
10390062,home,Ajaccio,Mounaim El Idrissy,,,mounaim-el-idrissy,M. El Idrissy,F,9,181,188,M,960007,EUR,918604800,F,7,7,True,16.0,11.0,,,4.0,5.0,7.0,12.0,1.0,,,,60.0,30.0,7.0,10.0,0.5759,0.1788,0.0125899,3,,1.0,,4.0,2.0,8.0,7.0,1.0,,,4.0,4.0,2.0,1.0,,,,1.0,1.0,1.0,,1.0,2.0,,,1.0,1.0,,,,,
10390062,home,Ajaccio,Mickaël Barreto,,,mickael-barreto,M. Barreto,M,4,174,23,M,143904,EUR,664156800,M,4,4,True,7.0,6.0,2.0,2.0,3.0,3.0,5.0,7.0,1.0,,,,16.0,16.0,6.6,6.0,0.0,0.0,0.0991128,0,,3.0,2.0,,1.0,4.0,2.0,2.0,,,1.0,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,
10390062,home,Ajaccio,Bevic Moussiti Oko,,,bevic-moussiti-oko,B. M. Oko,F,,185,59,M,806520,EUR,791251200,F,11,11,True,6.0,2.0,,,,,2.0,6.0,,,,,16.0,11.0,6.5,6.0,0.0,0.0,0.00418871,0,,,,,1.0,1.0,3.0,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
10390062,home,Ajaccio,Mickaël Alphonse,,,mickael-alphonse,M. Alphonse,D,3,182,18,M,142061,EUR,616204800,D,2,2,True,7.0,5.0,3.0,1.0,2.0,2.0,3.0,5.0,1.0,,,,9.0,10.0,6.5,2.0,0.0,0.0,0.00133569,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390062,home,Ajaccio,Qazim Laci,,,qazim-laci,Q. Laci,M,20,173,1022,M,284395,EUR,822009600,M,10,10,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,9.0,5.0,6.7,,0.0,0.0,0.00215048,0,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10390062,home,Ajaccio,Francois-Joseph Sollacaro,,,francois-joseph-sollacaro,F. Sollacaro,G,,181,23,M,556980,EUR,764208000,G,16,16,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390062,home,Ajaccio,Youssouf Koné,,,youssouf-kone,Y. Koné,D,,174,242,M,333243,EUR,804902400,D,99,99,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390062,home,Ajaccio,Thomas Mangani,,,thomas-mangani,T. Mangani,M,,183,41,M,14142,EUR,546652800,M,23,23,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390062,home,Ajaccio,Riad Nouri,,,riad-nouri,R. Nouri,M,,178,36,M,74061,EUR,486950400,M,5,5,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390062,away,Nice,Kasper Schmeichel,,,kasper-schmeichel,K. Schmeichel,G,1,189,3913,M,1076,EUR,531532800,G,1,1,False,33.0,21.0,15.0,3.0,20.0,23.0,1.0,10.0,11.0,,1.0,3.0,90.0,42.0,7.4,12.0,0.0,0.0,0.00093679,0,0.2426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390062,away,Nice,Jordan Lotomba,,,jordan-lotomba,J. Lotomba,D,30,177,509,M,796279,EUR,907027200,D,23,23,False,45.0,36.0,2.0,1.0,23.0,27.0,13.0,18.0,4.0,,,,90.0,72.0,6.7,17.0,0.0,0.0,0.00561295,0,,,,1.0,,5.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,4.0,,1.0,1.0,1.0,,,,,,,,,,,,
10390062,away,Nice,Jean-Clair Todibo,,,jean-clair-todibo,J-C. Todibo,D,25,189,2607,M,945217,EUR,946512000,D,25,25,False,67.0,58.0,10.0,5.0,46.0,50.0,12.0,17.0,9.0,,,,90.0,83.0,6.9,11.0,0.0,0.0,0.00516849,0,,,,4.0,3.0,8.0,8.0,1.0,,1.0,2.0,1.0,1.0,2.0,,2.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,
10390062,away,Nice,Dante,,,dante,Dante,D,4,188,1257,M,3577,EUR,435283200,D,4,4,False,67.0,57.0,9.0,7.0,45.0,48.0,12.0,19.0,8.0,,,,90.0,81.0,7.5,11.0,0.0,0.0,0.00539045,0,,,,1.0,5.0,3.0,7.0,,1.0,2.0,1.0,1.0,1.0,1.0,,4.0,,2.0,,,,,,True,,,,,,,,
10390062,away,Nice,Melvin Bard,,,melvin-bard,M. Bard,D,26,173,502,M,906075,EUR,973468800,D,26,26,False,41.0,36.0,4.0,3.0,20.0,23.0,16.0,20.0,5.0,,,,90.0,72.0,6.9,10.0,0.0,0.0,0.0308404,0,,2.0,,4.0,5.0,8.0,7.0,,,1.0,1.0,,,1.0,,2.0,,1.0,2.0,1.0,,,,,,,,,,,,
10390062,away,Nice,Nicolas Pépé,,,nicolas-pepe,N. Pépé,F,19,183,12582,M,593526,EUR,801705600,M,29,29,False,34.0,28.0,,,11.0,14.0,18.0,21.0,6.0,,,,90.0,54.0,7.2,11.0,0.4122,0.2608,0.111548,2,,1.0,1.0,,,5.0,9.0,4.0,,,4.0,1.0,1.0,2.0,1.0,,,1.0,,3.0,3.0,1.0,1.0,,,,1.0,nicolas_pepe19,1.0,,,
10390062,away,Nice,Alexis Beka Beka,,,beka-beka-alexis,A. B. Beka,M,6,175,378,M,1001456,EUR,985824000,M,21,21,False,43.0,33.0,6.0,4.0,13.0,15.0,20.0,29.0,8.0,,,,71.0,50.0,6.3,13.0,0.0,0.0,0.0187146,0,,1.0,,,,4.0,,1.0,,,,,1.0,,,,,,3.0,,,,,,,,,,,,,
10390062,away,Nice,Khéphren Thuram,,,khephren-thuram,K. Thuram,M,19,191,11655,M,904832,EUR,985564800,M,19,19,False,70.0,61.0,6.0,3.0,34.0,38.0,27.0,33.0,9.0,,,,90.0,79.0,7.0,13.0,0.0432,0.0,0.127238,1,,1.0,,1.0,1.0,3.0,2.0,1.0,,1.0,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,1.0,,,k_thuram,,1.0,,
10390062,away,Nice,Sofiane Diop,,,sofiane-diop,S. Diop,M,10,175,3842,M,944164,EUR,960508800,M,10,10,False,41.0,33.0,2.0,1.0,9.0,11.0,25.0,32.0,6.0,,,,89.0,64.0,6.8,18.0,0.1468,0.0,0.120392,2,,2.0,1.0,,2.0,6.0,6.0,4.0,,,1.0,1.0,2.0,,1.0,,,,,5.0,3.0,1.0,,,1.0,1.0,,,,,,
10390062,away,Nice,Gaëtan Laborde,,,gaetan-laborde,G. Laborde,F,9,181,848,M,149730,EUR,767923200,F,24,24,False,21.0,15.0,,,4.0,5.0,11.0,16.0,4.0,,,,90.0,41.0,7.7,14.0,0.2162,0.0389,0.230109,2,,,,1.0,1.0,4.0,7.0,2.0,,,3.0,2.0,3.0,2.0,4.0,1.0,,,,2.0,1.0,1.0,1.0,,,,,,,,1.0,
10390062,away,Nice,Andy Delort,,,andy-delort,A. Delort,F,,182,2883,M,84744,EUR,686966400,F,7,7,False,15.0,8.0,1.0,,5.0,7.0,3.0,10.0,,,,,71.0,28.0,7.3,13.0,0.2064,0.2135,0.00209053,3,,2.0,,2.0,1.0,6.0,2.0,2.0,,1.0,1.0,,2.0,,,1.0,,3.0,,,,2.0,1.0,,,,,LeTigre,,,,1.0
10390062,away,Nice,Ross Barkley,,,ross-barkley,R. Barkley,M,6,188,2411,M,98435,EUR,755049600,M,11,11,True,14.0,11.0,,,2.0,4.0,9.0,10.0,2.0,,,,19.0,21.0,7.2,4.0,0.2369,0.0,0.135029,2,,,,1.0,,3.0,3.0,,,,1.0,1.0,,,3.0,1.0,,1.0,,3.0,2.0,2.0,,,,,1.0,,,,,
10390062,away,Nice,Hicham Boudaoui,,,hicham-boudaoui,H. Boudaoui,M,6,176,11417,M,985923,EUR,938044800,M,28,28,True,10.0,10.0,1.0,1.0,8.0,8.0,2.0,2.0,2.0,,,,19.0,15.0,6.9,1.0,0.0,0.0,0.00067543,0,,,,,,1.0,3.0,,,1.0,3.0,2.0,,,,,,,,1.0,,,,,,,,hicham_boudaoui,,,,
10390062,away,Nice,Rareș Ilie,,,rares-ilie,R. Ilie,M,10,186,681,M,1092074,EUR,1050710400,M,18,18,True,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,0.0,0.0,0.00062161,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10390062,away,Nice,Marcin Bułka,,,marcin-bulka,M. Bułka,G,99,198,4805,M,889590,EUR,938995200,G,90,90,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,marcinbulka1,,,,
10390062,away,Nice,Joe Bryan,,,joe-bryan,J. Bryan,D,23,170,92,M,205028,EUR,748224000,D,15,15,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390062,away,Nice,Mattia Viti,,,mattia-viti,M. Viti,D,2,190,528,M,1009268,EUR,1011830400,D,42,42,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390062,away,Nice,Mads Bech Sørensen,,,mads-bech-sorensen,M. B. Sørensen,D,22,189,287,M,1006409,EUR,915667200,D,5,5,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390062,away,Nice,Antoine Mendy,,,mendy-antoine,A. Mendy,D,5,186,6281,M,1120615,EUR,1085529600,D,33,33,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390062,away,Nice,Billal Brahimi,,,billal-brahimi,B. Brahimi,F,26,183,3117,M,948250,EUR,952992000,F,14,14,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
