match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_wasFouled,stat_dispossessed,stat_unsuccessfulTouch,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_keyPass,stat_bigChanceCreated,stat_totalOffside,stat_savedShotsFromInsideTheBox
14025068,home,Brentford,Igor Thiago,,,igor-thiago,I. Thiago,F,9,191.0,31181,M,,1016907,EUR,993513600,F,9,9,False,11.0,10.0,1.0,1.0,0.0,3.0,3.0,7.0,8.0,3.0,3.0,,,,90.0,34.0,6.7,10.0,0.0102137,91.253752870789,11.0,44.625,19.215,,3,,-0.05,0.39,0.35,,5.0,4.0,12.0,6.0,1.0,3.0,,,,2.0,1.0,2.0,,,2.0,4.0,49.891840399396,3.0,1.0,0.2222,-0.52,,,2.0,,,,,1.0,1.0,1.0,
14025068,home,Brentford,Frank Onyeka,,,frank-onyeka,F. Onyeka,M,16,183.0,4631,M,,885864,EUR,883612800,M,15,15,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,2.0,2.0,,,,21.0,9.0,6.7,1.0,0.00216536,4.1706604992495,1.0,-3.675,-3.675,,0,,0.06,-0.01,0.0,,,,1.0,2.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
14025068,home,Brentford,Aaron Hickey,,,hickey-aaron,A. Hickey,D,2,185.0,842,M,,966869,EUR,1023667200,D,2,2,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,,11.0,6.0,6.9,2.0,7.388e-05,,,,,,0,,-0.02,0.01,0.18,,,,,2.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
14025068,home,Brentford,Mathias Jensen,,,mathias-jensen,M. Jensen,M,8,180.0,1047,M,,799251,EUR,820454400,M,8,8,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,1.0,1.0,,,,11.0,6.0,6.8,,0.0076046,,,,,,0,,0.05,-0.06,0.23,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14025068,home,Brentford,Rico Henry,,,rico-henry,R. Henry,D,3,175.0,712,M,,599128,EUR,868320000,D,3,3,True,,,,,0.0,,,,,1.0,,,,,12.0,2.0,6.7,1.0,,41.846429955254,1.0,39.69,39.69,,0,,,0.04,0.13,,,,,,,,,,,,,,,,,1.0,41.846429955254,1.0,,,,,,,,,,,,,,
14025068,home,Brentford,Kristoffer Ajer,,,kristoffer-ajer,K. Ajer,D,20,196.0,1144,M,,576384,EUR,892771200,D,20,20,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,,,,11.0,3.0,6.8,,0.00011489,8.200156339973,1.0,8.19,8.19,,0,,0.01,0.01,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025068,home,Brentford,Hákon Rafn Valdimarsson,,,hakon-rafn-valdimarsson,H. R. Valdimarsson,G,12,195.0,496,M,,1005959,EUR,1002931200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025068,home,Brentford,Antoni Milambo,Antoni,Milambo,antoni-milambo,A. Milambo,M,17,179.0,1577,M,,1126692,EUR,1112486400,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025068,home,Brentford,Myles Peart-Harris,,,myles-peart-harris,M. Peart-Harris,M,44,187.0,213,M,,980649,EUR,1032307200,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025068,home,Brentford,Fabio Carvalho,,,fabio-carvalho,F. Carvalho,F,14,170.0,4025,M,_fabio.10,991604,EUR,1030665600,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025068,away,Aston Villa,Emiliano Martínez,,,emiliano-martinez,E. Martínez,G,23,195.0,61053,M,EmiMartínez,158263,EUR,715392000,G,23,23,False,33.0,31.0,6.0,4.0,0.0,28.0,30.0,3.0,3.0,,10.0,,1.0,,90.0,43.0,7.4,2.0,0.00512296,,,,,0.3484,0,0.3602,0.21,0.0,-0.06,0.33,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0
14025068,away,Aston Villa,Matty Cash,,,matty-cash,M. Cash,D,2,185.0,9380,M,mattycash622,833956,EUR,870912000,D,2,2,False,67.0,62.0,3.0,,0.0,25.0,28.0,37.0,39.0,3.0,5.0,,,,90.0,92.0,6.8,17.0,0.232072,,,,,,0,,-0.05,0.13,-0.12,,3.0,1.0,6.0,5.0,2.0,1.0,,,,3.0,3.0,,,1.0,,,,,,,,7.0,,,,,,,2.0,,,
14025068,away,Aston Villa,Tyrone Mings,,,tyrone-mings,T. Mings,D,5,195.0,1992,M,,303638,EUR,731980800,D,5,5,False,83.0,75.0,7.0,3.0,0.0,36.0,38.0,39.0,45.0,3.0,6.0,,,,90.0,98.0,7.2,9.0,0.0314255,,,,,,2,,-0.1,0.4,-0.09,,2.0,8.0,4.0,9.0,,2.0,1.0,,2.0,,,1.0,,1.0,,,,,1.0,0.1104,0.04,,,1.0,,,,,1.0,,,
14025068,away,Aston Villa,Pau Torres,,,pau-torres,P. Torres,D,14,192.0,4099,M,pauttorres,864169,EUR,853372800,D,14,14,False,105.0,94.0,11.0,7.0,0.0,50.0,52.0,44.0,53.0,,8.0,,,,90.0,116.0,6.8,14.0,0.133776,,,,,,1,,-0.19,0.29,-0.03,,2.0,1.0,5.0,3.0,1.0,1.0,,1.0,,2.0,1.0,,,,1.0,1.0,,,1.0,0.0742,-0.15,,,,,,,,,,,
14025068,away,Aston Villa,Lucas Digne,,,lucas-digne,L. Digne,D,12,178.0,4442,M,LDigne,96538,EUR,743126400,D,12,12,False,30.0,23.0,,,0.0,7.0,9.0,16.0,21.0,1.0,2.0,,,,64.0,50.0,6.5,12.0,0.155706,,,,,,0,,-0.11,-0.1,-0.17,,1.0,1.0,3.0,4.0,1.0,1.0,,,,1.0,1.0,,,2.0,,,,,,,,4.0,1.0,,,,,,,,,
14025068,away,Aston Villa,Boubacar Kamara,,,boubacar-kamara,B. Kamara,M,44,184.0,3386,M,,826204,EUR,943315200,M,44,44,False,6.0,6.0,,,0.0,1.0,1.0,5.0,5.0,,,,,,16.0,9.0,6.5,1.0,0.00487912,6.6748782760437,1.0,-1.68,-1.68,,0,,0.03,0.0,-0.09,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
14025068,away,Aston Villa,Amadou Onana,,,amadou-onana,A. Onana,M,24,195.0,7180,M,its_onana,923973,EUR,997920000,M,24,24,False,29.0,25.0,1.0,1.0,0.0,13.0,14.0,12.0,15.0,,3.0,,,,64.0,42.0,6.7,5.0,0.0383343,49.137902074529,7.0,-7.35,4.935,,2,,-0.49,0.0,0.34,,,2.0,1.0,5.0,,,,1.0,3.0,2.0,1.0,1.0,,1.0,,1.0,,,1.0,0.2283,-0.39,,,,,1.0,,0.037,,,,
14025068,away,Aston Villa,John McGinn,,,john-mcginn,J. McGinn,M,7,175.0,3895,M,,250223,EUR,782438400,M,7,7,False,31.0,25.0,1.0,1.0,0.0,7.0,7.0,18.0,24.0,,2.0,,,,74.0,51.0,6.8,16.0,0.121663,,,,,,1,,0.18,0.28,0.16,,1.0,2.0,7.0,5.0,,3.0,1.0,1.0,1.0,,,1.0,True,2.0,3.0,2.0,,,,0.0462,-0.07,5.0,2.0,,,1.0,,0.0954,2.0,,,
14025068,away,Aston Villa,Youri Tielemans,,,youri-tielemans,Y. Tielemans,M,8,177.0,9789,M,youritielemans,331737,EUR,862963200,M,8,8,False,92.0,78.0,7.0,6.0,0.0,22.0,23.0,56.0,69.0,,2.0,,,,90.0,107.0,6.9,22.0,0.289854,,,,,,2,,0.19,0.34,-0.09,,1.0,1.0,5.0,4.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,2.0,1.0,,,1.0,0.0395,0.02,5.0,,1.0,,,,,3.0,,,
14025068,away,Aston Villa,Morgan Rogers,,,morgan-rogers,M. Rogers,M,27,187.0,13638,M,mrogers,948261,EUR,1027641600,M,27,27,False,28.0,20.0,1.0,,0.0,5.0,6.0,15.0,22.0,,1.0,,,,90.0,49.0,5.8,22.0,0.118937,,,,,,2,,-0.4,-0.18,-0.13,,,1.0,8.0,5.0,1.0,9.0,3.0,,,,,,,1.0,1.0,6.0,,,1.0,0.1012,-0.52,1.0,,1.0,,,,,1.0,,,
14025068,away,Aston Villa,Ollie Watkins,,,ollie-watkins,O. Watkins,F,11,179.0,19908,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,18.0,16.0,,,0.0,2.0,2.0,14.0,16.0,,3.0,,,,90.0,28.0,6.5,4.0,0.0822365,111.41371575829,10.0,30.765,22.89,,4,,-0.02,0.3,-0.01,,2.0,1.0,3.0,4.0,,2.0,1.0,,,1.0,1.0,,,1.0,,1.0,58.141864671486,3.0,2.0,0.3733,-0.6,,,2.0,1.0,,,,1.0,,,
14025068,away,Aston Villa,Emiliano Buendía,,,emiliano-buendia,E. Buendía,M,10,170.0,7699,M,EM10Buendia,783126,EUR,851472000,M,10,10,True,11.0,10.0,1.0,1.0,0.0,4.0,4.0,6.0,7.0,2.0,,,,,59.0,22.0,6.5,4.0,0.198566,,,,,,2,,0.23,0.2,-0.01,,2.0,1.0,7.0,2.0,1.0,,,,,1.0,1.0,1.0,,,3.0,,,,,0.2008,-0.55,,,2.0,,,,,1.0,,,
14025068,away,Aston Villa,Ian Maatsen,,,ian-maatsen,I. Maatsen,D,22,178.0,5464,M,maatsen_,976263,EUR,1015718400,D,22,22,True,16.0,15.0,1.0,1.0,0.0,5.0,6.0,10.0,10.0,3.0,2.0,,,,26.0,27.0,6.9,4.0,0.0603515,,,,,,1,,0.09,-0.05,0.19,,1.0,1.0,2.0,2.0,,,,,,1.0,1.0,1.0,,,,,,,1.0,0.0182,-0.05,3.0,1.0,,,,,,1.0,1.0,,
14025068,away,Aston Villa,Donyell Malen,,,donyell-malen,D. Malen,F,14,176.0,10886,M,donyellmalen,803039,EUR,916704000,F,17,17,True,12.0,11.0,1.0,1.0,0.0,3.0,3.0,8.0,9.0,,1.0,,,,26.0,12.0,6.5,1.0,0.0151037,,,,,,0,,-0.14,0.18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025068,away,Aston Villa,Lamare Bogarde,,,lamare-bogarde,L. Bogarde,D,26,183.0,1118,M,,1089388,EUR,1073260800,M,26,26,True,20.0,17.0,1.0,,0.0,1.0,1.0,16.0,19.0,,,,,,16.0,21.0,6.5,4.0,0.0342391,,,,,,0,,-0.01,0.15,0.13,,1.0,,4.0,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,
14025068,away,Aston Villa,Evann Guessand,,,evann-guessand,E. Guessand,F,29,185.0,5228,M,,930245,EUR,993945600,F,29,29,True,6.0,6.0,,,0.0,2.0,2.0,4.0,4.0,,1.0,,,,15.0,18.0,6.4,8.0,0.0073316,,,,,,0,,0.02,0.14,0.13,,1.0,,6.0,2.0,,4.0,1.0,,,1.0,1.0,1.0,,,1.0,2.0,,,,,,2.0,,,,,,,,,,
14025068,away,Aston Villa,Marco Bizot,,,marco-bizot,M. Bizot,G,40,194.0,898,M,,100390,EUR,668563200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025068,away,Aston Villa,Sam Proctor,Sam Proctor,,proctor-sam,S. Proctor,G,52,,169,M,,1410227,EUR,1166659200,G,52,52,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025068,away,Aston Villa,Triston Rowe,Triston Rowe,,triston-rowe,T. Rowe,D,2,183.0,180,M,,1400655,EUR,1159747200,D,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025068,away,Aston Villa,Bradley Burrowes,Bradley Burrowes,,bradley-burrowes,B. Burrowes,M,83,169.0,276,M,,1899712,EUR,1204588800,M,83,83,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
