match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_totalClearance,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_totalCross,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_fouls,player_firstName,player_lastName,stat_wonContest,stat_unsuccessfulTouch,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goalAssist,stat_outfielderBlock
11407499,home,Inter,Benjamin Pavard,benjamin-pavard,B. Pavard,D,28,186,10877,M,benpavard21,787505,EUR,827971200,D,28,28,True,7.0,5.0,1.0,,1.0,1.0,7.0,,,,10.0,11.0,7.0,3.0,0.0524134,1,,4.0,,,,1.0,,1.0,,,,1.0,0.1433,0.1288,1.0,,,,,1.0,1.0,,,,,,,,,,,,,
11407499,home,Inter,Alexis Sánchez,alexis-sanchez,A. Sánchez,F,10,169,29898,M,AlexisS,34120,EUR,598492800,F,70,70,True,1.0,1.0,,,,,2.0,,,,10.0,4.0,6.8,1.0,0.0555203,0,,2.0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,
11407499,home,Inter,Davy Klaassen,davy-klaassen,D. Klaassen,M,18,179,1578,M,,97410,EUR,730252800,M,14,14,True,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407499,home,Inter,Davide Frattesi,davide-frattesi,D. Frattesi,M,16,178,5601,M,davidefrrattesi_22,835600,EUR,937958400,M,16,16,True,4.0,3.0,,,1.0,1.0,3.0,,,,1.0,6.0,,2.0,0.00124717,0,,2.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,
11407499,home,Inter,Raffaele Di Gennaro,raffaele-di-gennaro,R. D. Gennaro,G,12,188,1343,M,,301162,EUR,749606400,G,12,12,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407499,home,Inter,Emil Audero,emil-audero,E. Audero,G,1,190,10668,M,,318603,EUR,853545600,G,77,77,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407499,home,Inter,Stefan de Vrij,stefan-de-vrij,S. de Vrij,D,6,188,5674,M,Stefandevrij,91046,EUR,697248000,D,6,6,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407499,home,Inter,Giacomo Stabile,stabile-giacomo,G. Stabile,D,37,187,221,M,,1397506,EUR,1113264000,D,44,44,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407499,home,Inter,Matteo Motta,matteo-motta,M. Motta,D,95,182,201,M,,1525369,EUR,1107993600,D,43,43,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407499,home,Inter,Stefano Sensi,stefano-sensi,S. Sensi,M,6,168,1044,M,,294313,EUR,807580800,M,5,5,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407499,home,Inter,Lucien Agoumé,lucien-agoume,L. Agoumé,M,18,185,2096,M,,960006,EUR,1013212800,M,42,42,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407499,home,Inter,Amadou Sarr,amadou-sarr,A. Sarr,F,11,190,353,M,,1137667,EUR,1088380800,F,49,49,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407499,away,Lecce,Wladimiro Falcone,wladimiro-falcone,W. Falcone,G,30,195,839,M,,256667,EUR,797644800,G,30,30,False,18.0,10.0,13.0,5.0,8.0,11.0,7.0,2.0,5.0,6.0,90.0,28.0,7.7,8.0,0.0001926,0,-0.0578,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11407499,away,Lecce,Valentin Gendrey,valentin-gendrey,V. Gendrey,D,15,179,294,M,,944899,EUR,961545600,D,17,17,False,26.0,21.0,2.0,,10.0,14.0,14.0,1.0,,,86.0,47.0,6.6,8.0,0.00950779,1,,11.0,1.0,1.0,2.0,2.0,,,,,9.0,,0.0538,,,,,1.0,1.0,,2.0,,,1.0,,,,,,,,1.0,,
11407499,away,Lecce,Marin Pongračić,marin-pongracic,M. Pongračić,D,5,193,2505,M,,847467,EUR,873936000,D,5,5,False,34.0,29.0,5.0,1.0,24.0,26.0,8.0,7.0,,,90.0,55.0,7.2,5.0,0.00160088,0,,5.0,1.0,2.0,6.0,7.0,,,,,7.0,1.0,,,,5.0,,3.0,2.0,,,,,1.0,5.0,,,1.0,,,,,,1.0
11407499,away,Lecce,Federico Baschirotto,federico-baschirotto,F. Baschirotto,D,6,187,1366,M,,786175,EUR,843177600,D,6,6,False,38.0,35.0,4.0,2.0,30.0,32.0,6.0,4.0,,,90.0,49.0,6.7,3.0,0.00173186,0,,5.0,4.0,3.0,5.0,3.0,,,,,6.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,2.0
11407499,away,Lecce,Antonino Gallo,antonino-gallo,A. Gallo,D,25,183,673,M,,945616,EUR,947030400,D,25,25,False,35.0,29.0,5.0,,12.0,13.0,24.0,3.0,,,90.0,51.0,6.6,9.0,0.292822,1,,18.0,2.0,,2.0,,1.0,,,,1.0,,0.0154,,,,,,,3.0,2.0,,,,,,,,2.0,1.0,1.0,,,
11407499,away,Lecce,Joan González,joan-gonzalez,J. González,M,,190,178,M,,1137730,EUR,1012521600,M,16,16,False,11.0,10.0,1.0,1.0,6.0,6.0,5.0,2.0,,,45.0,22.0,6.8,3.0,0.00125052,1,,4.0,3.0,1.0,5.0,7.0,,1.0,,,1.0,2.0,0.0351,0.1387,,,,4.0,1.0,,,1.0,,,2.0,,,,2.0,,,,,
11407499,away,Lecce,Ylber Ramadani,ylber-ramadani,Y. Ramadani,M,20,185,1041,M,,841977,EUR,829267200,M,20,20,False,19.0,15.0,2.0,2.0,8.0,12.0,8.0,5.0,,,90.0,35.0,6.7,5.0,0.00267902,0,,8.0,1.0,,4.0,7.0,,,,,1.0,1.0,,,,1.0,,5.0,2.0,,1.0,2.0,,2.0,,,,1.0,,1.0,,,,
11407499,away,Lecce,Rémi Oudin,remi-oudin,R. Oudin,M,28,185,292,M,,842709,EUR,848275200,M,10,10,False,25.0,18.0,1.0,1.0,7.0,10.0,18.0,5.0,,,86.0,40.0,6.8,11.0,0.210466,0,,12.0,2.0,2.0,5.0,4.0,,,,,3.0,,,,,,,2.0,1.0,2.0,3.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,
11407499,away,Lecce,Gabriel Strefezza,gabriel-strefezza,G. Strefezza,M,7,168,2181,M,,877201,EUR,861321600,F,27,27,False,15.0,12.0,4.0,3.0,5.0,6.0,10.0,5.0,,,64.0,27.0,7.1,3.0,0.0480838,2,,8.0,,,,5.0,2.0,,,,1.0,2.0,0.7586,,1.0,1.0,,1.0,,1.0,1.0,,,2.0,,,,2.0,,1.0,,,,
11407499,away,Lecce,Roberto Piccoli,roberto-piccoli,R. Piccoli,F,91,190,1557,M,,958982,EUR,980553600,F,91,91,False,8.0,4.0,,,1.0,2.0,6.0,1.0,,,73.0,16.0,6.2,11.0,0.00116134,0,,3.0,2.0,1.0,7.0,1.0,,,,,,,,,,,,,,,,,3.0,,2.0,,,,3.0,,,,,
11407499,away,Lecce,Lameck Banda,lameck-banda,L. Banda,M,19,165,4769,M,lameckbanda.10,911350,EUR,980726400,F,22,22,False,14.0,10.0,,,6.0,7.0,12.0,1.0,,,83.0,38.0,6.6,13.0,0.0292176,3,,6.0,,1.0,6.0,6.0,1.0,2.0,,,,1.0,0.2915,0.3612,1.0,,,1.0,1.0,1.0,5.0,1.0,2.0,4.0,2.0,,,3.0,2.0,2.0,,,,
11407499,away,Lecce,Mohamed Kaba,mohamed-kaba,M. Kaba,M,21,185,693,M,,1127590,EUR,1004140800,M,77,77,True,16.0,14.0,,,5.0,5.0,11.0,4.0,,,45.0,28.0,7.1,5.0,0.0055498,1,,9.0,,,2.0,7.0,,1.0,,,,,0.0111,0.2451,,,,4.0,2.0,,,,1.0,3.0,1.0,,,3.0,2.0,,,,,
11407499,away,Lecce,Hamza Rafia,hamza-rafia,H. Rafia,M,24,178,2318,M,,857772,EUR,923011200,M,8,8,True,5.0,3.0,,,1.0,1.0,6.0,1.0,,,26.0,11.0,6.5,4.0,0.00164879,1,,3.0,,,3.0,,,1.0,,,,,0.1003,0.0504,,1.0,,,,,2.0,1.0,,1.0,1.0,,,,,1.0,,,,
11407499,away,Lecce,Nikola Krstović,nikola-krstovic,N. Krstović,F,90,185,4445,M,,839156,EUR,954892800,F,9,9,True,2.0,2.0,,,2.0,2.0,,,,,17.0,7.0,6.7,1.0,6.818e-05,1,,,,1.0,,2.0,1.0,,,,2.0,1.0,0.023,,,,,,,,,,,,,,,,1.0,,,,,
11407499,away,Lecce,Lorenzo Venuti,lorenzo-venuti,L. Venuti,D,18,176,101,M,,357756,EUR,797644800,D,12,12,True,5.0,3.0,1.0,,1.0,1.0,4.0,,,,8.0,7.0,6.5,2.0,0.00096906,0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407499,away,Lecce,Nicola Sansone,nicola-sansone,N. Sansone,F,,175,193,M,,100580,EUR,684460800,F,11,11,True,3.0,3.0,,,,,4.0,,,,8.0,4.0,6.7,,0.0330687,0,,4.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,Nicola,Sansone,,,1.0,,,,
11407499,away,Lecce,Federico Brancolini,federico-brancolini,F. Brancolini,G,12,192,112,M,,848420,EUR,995068800,G,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407499,away,Lecce,Jasper Samooja,samooja-jasper,J. Samooja,G,32,189,137,M,,999192,EUR,1058745600,G,40,40,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407499,away,Lecce,Zinedin Smajlović,zinedin-smajlovic,Z. Smajlović,D,2,191,137,M,,1466488,EUR,1071878400,D,26,26,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407499,away,Lecce,Ahmed Touba,ahmed-touba,A. Touba,D,5,190,4985,M,Toubaahmed59,856216,EUR,889747200,D,59,59,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407499,away,Lecce,Medon Berisha,medon-berisha,M. Berisha,M,10,186,1316,M,,1142149,EUR,1066694400,M,18,18,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Medon,Berisha,,,,,,,
11407499,away,Lecce,Patrick Dorgu,dorgu-patrick,P. Dorgu,M,13,185,26643,M,Odogwu,1397168,EUR,1098748800,D,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407499,away,Lecce,Alexis Blin,alexis-blin,A. Blin,M,28,184,149,M,,318657,EUR,842832000,M,29,29,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407499,away,Lecce,Giacomo Faticanti,giacomo-faticanti,G. Faticanti,M,16,186,335,M,,1106354,EUR,1091232000,M,23,23,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407499,away,Lecce,Marcin Listkowski,listkowski-marcin,M. Listkowski,F,10,178,284,M,,796673,EUR,887068800,F,19,19,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
