match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_keyPass,stat_outfielderBlock,stat_unsuccessfulTouch,captain,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_goalAssist,stat_dispossessed,stat_bigChanceCreated,stat_wonContest,stat_hitWoodwork,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,player_sofascoreId
10382192,home,FC Utrecht,Anastasios Douvikas,,,douvikas-anastasios,A. Douvikas,F,11,184,4415,M,894863,EUR,933552000,F,9,9,False,15.0,11.0,1.0,1.0,5.0,5.0,7.0,11.0,2.0,10.0,3.0,6.0,,90.0,44.0,7.4,15.0,3,1.0,4.0,12.0,1.0,,1.0,,1.0,1.0,2.0,,,,5.0,,1.0,2.0,2.0,,,5.0,,1.0,1.0,1.0,,,
10382192,home,FC Utrecht,Amin Younes,,,amin-younes,A. Younes,M,,168,345,M,97938,EUR,744595200,F,11,11,True,15.0,10.0,,,4.0,7.0,7.0,9.0,,2.0,5.0,,,29.0,25.0,6.7,10.0,0,1.0,,5.0,,,,,1.0,,,,1.0,,1.0,,1.0,1.0,4.0,,,1.0,1.0,2.0,,,,,
10382192,home,FC Utrecht,Luuk Brouwers,,,luuk-brouwers,L. Brouwers,M,8,180,141,M,794014,EUR,894153600,M,8,8,True,8.0,5.0,1.0,,2.0,4.0,3.0,4.0,2.0,3.0,1.0,,,11.0,11.0,6.3,4.0,1,,,4.0,1.0,,,,,,,,,,,,,3.0,1.0,,,1.0,,1.0,,,,,
10382192,home,FC Utrecht,Naoki Maeda,,,naoki-maeda,N. Maeda,F,41,175,130,M,309728,EUR,785030400,F,30,30,True,4.0,3.0,,,,,3.0,4.0,,1.0,,,,11.0,12.0,6.5,6.0,1,,,2.0,1.0,,,,,,,,,,2.0,,,,3.0,,,,,1.0,,,,,
10382192,home,FC Utrecht,Fabian de Keijzer,,,fabian-de-keijzer,F. d. Keijzer,G,1,193,109,M,856743,EUR,957916800,G,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382192,home,FC Utrecht,Thijmen Nijhuis,,,thijmen-nijhuis,T. Nijhuis,G,1,196,50,M,845979,EUR,901324800,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382192,home,FC Utrecht,Mark van der Maarel,,,mark-van-der-maarel,M. van der Maarel,D,,177,47,M,88615,EUR,618883200,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382192,home,FC Utrecht,Djevencio van der Kust,,,djevencio-van-der-kust,D. v. d. Kust,D,5,178,181,M,974530,EUR,988588800,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382192,home,FC Utrecht,Sean Klaiber,,,sean-klaiber,S. Klaiber,D,31,184,217,M,336535,EUR,775612800,D,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382192,home,FC Utrecht,Ruben Kluivert,,,ruben-kluivert,R. Kluivert,D,21,187,1734,M,1014540,EUR,990403200,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382192,home,FC Utrecht,Derensili Sanches Fernandes,,,derensili-sanches-fernandes,D. S. Fernandes,M,30,176,146,M,1046142,EUR,991008000,M,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382192,home,FC Utrecht,Daishawn Redan,,,daishawn-redan,D. Redan,F,,173,289,M,856745,EUR,981072000,F,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382192,away,Excelsior,Stijn van Gassel,,,stijn-van-gassel,S. van Gassel,G,1,185,166,M,367118,EUR,845596800,G,1,1,False,36.0,19.0,26.0,9.0,13.0,16.0,6.0,20.0,,,13.0,,,90.0,51.0,8.0,17.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,8.0,
10382192,away,Excelsior,Siebe Horemans,,,siebe-horemans,S. Horemans,D,2,186,201,M,794990,EUR,896745600,D,2,2,False,42.0,28.0,7.0,3.0,14.0,17.0,14.0,27.0,,7.0,5.0,,,90.0,68.0,7.1,19.0,0,2.0,2.0,3.0,,2.0,4.0,2.0,,,,,,,2.0,,,,4.0,3.0,,,,3.0,,,,,
10382192,away,Excelsior,Sven Nieuwpoort,Sven,Nieuwpoort,sven-nieuwpoort,S. Nieuwpoort,D,16,184,8,M,97412,EUR,734659200,D,16,16,False,38.0,34.0,5.0,2.0,33.0,35.0,1.0,3.0,,,4.0,,,81.0,41.0,6.3,4.0,0,,3.0,5.0,,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,
10382192,away,Excelsior,Redouan El Yaakoubi,,,redouan-el-yaakoubi,R. E. Yaakoubi,D,,182,100,M,887617,EUR,822528000,D,4,4,False,44.0,29.0,12.0,7.0,18.0,25.0,11.0,19.0,4.0,10.0,8.0,,,90.0,67.0,7.4,16.0,0,,2.0,5.0,,5.0,5.0,4.0,3.0,,,,,,1.0,True,,,1.0,6.0,,,,1.0,,,,,
10382192,away,Excelsior,Nathan Tjoe-A-On,,,tjoe-a-on-nathan,N. Tjoe-A-On,M,24,182,7235,M,992651,EUR,1008979200,D,28,28,False,30.0,23.0,4.0,2.0,15.0,20.0,9.0,11.0,,10.0,10.0,1.0,,90.0,59.0,7.2,12.0,0,1.0,1.0,6.0,,4.0,6.0,4.0,2.0,,,,,,3.0,,1.0,3.0,3.0,,,,,3.0,,,,,nathantjoeaon
10382192,away,Excelsior,Julian Baas,,,julian-baas,J. Baas,M,16,184,147,M,1046143,EUR,1018915200,M,33,33,False,3.0,3.0,,,3.0,3.0,,,,1.0,,1.0,,19.0,4.0,6.5,,0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
10382192,away,Excelsior,Adrian Fein,Adrian,Fein,adrian-fein,A. Fein,M,29,187,138,M,855846,EUR,921715200,M,5,5,False,19.0,10.0,1.0,,6.0,9.0,4.0,10.0,1.0,1.0,2.0,,,62.0,21.0,6.4,9.0,0,,2.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10382192,away,Excelsior,Marouan Azarkan,,,marouan-azarkan,M. Azarkan,M,17,165,221,M,987524,EUR,1007769600,M,10,10,False,22.0,17.0,1.0,1.0,7.0,7.0,11.0,22.0,,4.0,4.0,2.0,,90.0,47.0,6.6,15.0,2,7.0,1.0,5.0,,1.0,,,,,1.0,1.0,,,1.0,,1.0,1.0,3.0,1.0,,2.0,,2.0,,,,,
10382192,away,Excelsior,Kenzo Goudmijn,,,kenzo-goudmijn,K. Goudmijn,M,24,174,248,M,916947,EUR,1008633600,M,8,8,False,31.0,20.0,4.0,2.0,8.0,10.0,12.0,21.0,,5.0,4.0,1.0,,90.0,43.0,6.7,15.0,0,,,3.0,,,3.0,3.0,,,,,1.0,,2.0,,,1.0,3.0,,,,,1.0,,,,,
10382192,away,Excelsior,Couhaib Driouech,,,couhaib-driouech,C. Driouech,F,11,175,4625,M,1047395,EUR,1019001600,M,14,14,False,11.0,8.0,,,4.0,5.0,4.0,7.0,,3.0,6.0,1.0,,62.0,21.0,6.6,4.0,1,1.0,3.0,4.0,,,2.0,1.0,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,
10382192,away,Excelsior,Reda Kharchouch,,,reda-kharchouch,R. Kharchouch,F,99,192,100,M,907909,EUR,809481600,F,9,9,False,12.0,8.0,,,2.0,2.0,6.0,11.0,5.0,5.0,,,,61.0,23.0,6.8,7.0,0,1.0,4.0,5.0,,2.0,,,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,
10382192,away,Excelsior,Peer Koopmeiners,,,peer-koopmeiners,P. Koopmeiners,M,6,186,510,M,922018,EUR,957398400,M,23,23,True,36.0,26.0,6.0,1.0,8.0,11.0,18.0,26.0,,1.0,13.0,,,71.0,49.0,6.8,13.0,0,1.0,1.0,4.0,,4.0,1.0,,3.0,,,,1.0,1.0,2.0,,,,,2.0,,,,,,,,,
10382192,away,Excelsior,Nikolas Agrafiotis,Nikolas Agrafiotis,,nikolas-agrafiotis,N. Agrafiotis,F,25,190,138,M,1036005,EUR,956620800,F,7,7,True,11.0,7.0,,,3.0,3.0,4.0,8.0,4.0,5.0,1.0,,,29.0,16.0,6.5,4.0,0,,4.0,6.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
10382192,away,Excelsior,Lazaros Lamprou,Lazaros,Lamprou,lazaros-lamprou,L. Lamprou,M,7,177,177,M,823856,EUR,882403200,F,22,22,True,10.0,5.0,,,3.0,4.0,3.0,7.0,1.0,2.0,,,,28.0,16.0,6.7,7.0,0,1.0,1.0,2.0,,1.0,1.0,1.0,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,
10382192,away,Excelsior,Mike van Duinen,Mike,van Duinen,mike-van-duinen,M. v. Duinen,F,29,183,39,M,150494,EUR,689385600,F,29,29,True,4.0,3.0,,,,,3.0,5.0,2.0,3.0,2.0,,,28.0,8.0,6.5,4.0,0,1.0,,4.0,,,,,1.0,,,,,,1.0,,,2.0,2.0,,,,,1.0,,,,,
10382192,away,Excelsior,Maxime Awoudja,,,maxime-awoudja,M. Awoudja,D,6,188,29,M,886639,EUR,886377600,D,17,17,True,2.0,1.0,,,,,1.0,2.0,1.0,1.0,,,,9.0,6.0,6.6,3.0,0,,1.0,3.0,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,
10382192,away,Excelsior,Pascal Kuiper,Pascal Kuiper,,pascal-kuiper,P. Kuiper,G,30,194,38,M,1067956,EUR,1079481600,G,38,38,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382192,away,Excelsior,Norbert Alblas,Norbert,Alblas,norbert-alblas,N. Alblas,G,18,185,18,M,339845,EUR,787190400,G,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382192,away,Excelsior,Serano Seymor,Serano Seymor,,serano-seymor,S. Seymor,D,34,190,15,M,1091021,EUR,1010102400,D,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382192,away,Excelsior,Nathan Markelo,,,nathan-markelo,N. Markelo,M,24,182,73,M,920489,EUR,915667200,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
