match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_totalOffside,player_firstName,player_lastName,stat_dispossessed,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_hitWoodwork,stat_bigChanceMissed,stat_goals
11369359,home,Barcelona,Lamine Yamal,lamine-yamal,L. Yamal,M,10,180,1693852,M,Lamiyamal,1402912,EUR,1184284800,F,27,27,True,,6.0,6.0,,,2.0,2.0,5.0,5.0,,,,,,,30.0,18.0,6.8,4.0,0.042706,2,,1.0,1.0,2.0,4.0,1.0,1.0,1.0,,,3.0,2.0,2.0,,,0.1747,,1.0,,,,,,,1.0,,,,2.0,,1.0,
11369359,home,Barcelona,Marcos Alonso,marcos-alonso,M. Alonso,D,20,188,7636,M,marcosalonso28,69408,EUR,662342400,D,17,17,True,,6.0,3.0,1.0,,,,4.0,7.0,,,,,,,11.0,10.0,6.4,3.0,0.00480648,0,,1.0,1.0,2.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
11369359,home,Barcelona,Marc Guiu,guiu-marc,M. Guiu,F,38,187,28475,M,marcguiu9,1414933,EUR,1136332800,F,38,38,True,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,11.0,4.0,7.4,,5.41e-06,1,,,,1.0,2.0,,,,1.0,,1.0,,,1.0,1.0,0.2384,0.4351,,,,,,,,,,,,,,,1.0
11369359,home,Barcelona,Iñaki Peña,inaki-pena,I. Peña,G,13,185,45964,M,inakipenya,794949,EUR,920332800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369359,home,Barcelona,Ander Astralaga,ander-astralaga,A. Astralaga,G,13,190,10337,M,anderastralaga,1142253,EUR,1083542400,G,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369359,home,Barcelona,Hector Fort,fort-hector,H. Fort,D,39,185,45892,M,hctorfort,1402908,EUR,1154476800,D,39,39,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Héctor Fort,,,,,,,,,
11369359,home,Barcelona,Unai Hernández,unai-hernandez,U. Hernández,M,7,171,2293,M,,1170547,EUR,1102982400,M,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Unai Hernandez,,,,,,,,,
11369359,away,Athletic Club,Unai Simón,unai-simon,U. Simón,G,1,189,6832,M,unai_simon,797291,EUR,865987200,G,1,1,False,,33.0,15.0,26.0,8.0,9.0,11.0,6.0,22.0,,8.0,1.0,4.0,6.0,,90.0,44.0,7.9,18.0,0.00171416,0,0.7886,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
11369359,away,Athletic Club,Óscar de Marcos,oscar-de-marcos,Ó. de Marcos,D,10,180,561,M,,52663,EUR,608515200,D,18,18,False,True,26.0,19.0,3.0,3.0,5.0,11.0,17.0,19.0,,3.0,,,,,90.0,43.0,6.6,10.0,0.263653,0,,4.0,3.0,4.0,2.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,
11369359,away,Athletic Club,Daniel Vivian,daniel-vivian,D. Vivian,D,3,183,3110,M,,910978,EUR,931132800,D,3,3,False,,33.0,29.0,7.0,4.0,21.0,21.0,8.0,12.0,4.0,8.0,,,,,90.0,42.0,6.9,5.0,0.106769,1,,,,3.0,3.0,,,,,1.0,,,1.0,1.0,3.0,0.0118,,1.0,,2.0,,1.0,,,,,,,1.0,,,
11369359,away,Athletic Club,Aitor Paredes,aitor-paredes,A. Paredes,D,4,186,1132,M,,959872,EUR,956966400,D,4,4,False,,34.0,27.0,4.0,2.0,17.0,20.0,10.0,14.0,6.0,5.0,,,,,90.0,44.0,6.7,7.0,0.00312348,1,,,,1.0,3.0,,,,,,,,,,1.0,0.0167,,,,3.0,,,,,,1.0,,,,,,
11369359,away,Athletic Club,Yuri Berchiche,yuri-berchiche,Y. Berchiche,D,17,181,1146,M,,84531,EUR,634608000,D,17,17,False,,10.0,8.0,1.0,,6.0,6.0,2.0,4.0,1.0,2.0,,,,,26.0,16.0,6.7,2.0,0.00086713,0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11369359,away,Athletic Club,Dani García,dani-garcia,D. García,M,14,180,701,M,,298920,EUR,643507200,M,14,14,False,,23.0,18.0,1.0,1.0,7.0,8.0,11.0,15.0,1.0,4.0,,,,,77.0,31.0,6.9,5.0,0.00473367,1,,,,2.0,1.0,,,,,,1.0,1.0,,,2.0,0.0307,,,,,1.0,,,,,,,,1.0,,,
11369359,away,Athletic Club,Iñigo Ruiz de Galarreta,inigo-ruiz-de-galarreta,I. R. d. Galarreta,M,16,174,944,M,,96365,EUR,744595200,M,16,16,False,,22.0,20.0,2.0,1.0,8.0,8.0,15.0,17.0,,4.0,,,,,67.0,33.0,7.1,4.0,0.0964677,1,,3.0,3.0,2.0,1.0,,,,,,1.0,1.0,1.0,,2.0,0.0128,,2.0,,,,,,,,,,,1.0,,,
11369359,away,Athletic Club,Iñaki Williams,inaki-williams,I. Williams,M,9,186,20741,M,IñakiWill,783374,EUR,771638400,M,9,9,False,,22.0,14.0,3.0,1.0,4.0,6.0,10.0,17.0,3.0,4.0,,,,,90.0,38.0,7.2,13.0,0.0420542,4,,1.0,,4.0,6.0,,2.0,1.0,2.0,1.0,,,1.0,2.0,1.0,0.1401,0.1852,,1.0,3.0,,2.0,,,1.0,1.0,,,1.0,,,
11369359,away,Athletic Club,Oihan Sancet,oihan-sancet,O. Sancet,M,8,188,3356,M,,966801,EUR,956620800,M,8,8,False,,25.0,22.0,2.0,1.0,10.0,10.0,13.0,16.0,,4.0,,,,,90.0,41.0,6.8,9.0,0.0367865,0,,1.0,1.0,5.0,3.0,,1.0,1.0,,,,,2.0,2.0,2.0,,,2.0,1.0,,,1.0,,,3.0,,,,,,,
11369359,away,Athletic Club,Nico Williams,nico-williams,N. Williams,M,10,180,84836,M,NicoWill,1085400,EUR,1026432000,M,11,11,False,,13.0,10.0,1.0,1.0,3.0,4.0,9.0,18.0,,3.0,,,,,76.0,44.0,6.7,23.0,0.118673,1,,9.0,2.0,8.0,2.0,1.0,6.0,1.0,1.0,,,,4.0,1.0,1.0,0.1808,0.1142,2.0,,,,,,,1.0,,,,,,,
11369359,away,Athletic Club,Gorka Guruzeta,gorka-guruzeta,G. Guruzeta,F,11,188,2498,M,,605672,EUR,842486400,F,12,12,False,,19.0,8.0,1.0,,5.0,8.0,3.0,11.0,,5.0,,,,,67.0,26.0,6.7,13.0,0.0151278,1,,,,1.0,3.0,1.0,1.0,1.0,,1.0,,,2.0,,,0.0463,,1.0,,2.0,,,,,,,,,1.0,,,
11369359,away,Athletic Club,Íñigo Lekue,inigo-lekue,Í. Lekue,D,15,180,388,M,,801837,EUR,736473600,D,15,15,True,,17.0,13.0,,,7.0,10.0,6.0,9.0,,5.0,,,,,64.0,37.0,6.4,9.0,0.0170024,0,,2.0,,7.0,6.0,4.0,4.0,3.0,,1.0,3.0,1.0,,,1.0,,,1.0,,,,,,,1.0,,,,,,,
11369359,away,Athletic Club,Beñat Prados,benat-prados,B. Prados,M,24,179,600,M,,1012409,EUR,981590400,D,24,24,True,,14.0,12.0,1.0,,5.0,5.0,7.0,9.0,,,,,,,23.0,20.0,6.2,5.0,0.00465519,0,,,,3.0,1.0,1.0,,,,,,,2.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,
11369359,away,Athletic Club,Malcom Ares,malcom-ares,M. Ares,M,18,183,265,M,,1391487,EUR,1002844800,F,29,29,True,,7.0,6.0,1.0,1.0,1.0,1.0,5.0,7.0,,1.0,,,,,23.0,14.0,6.9,3.0,0.0106285,0,,1.0,,1.0,5.0,,1.0,1.0,,,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11369359,away,Athletic Club,Álex Berenguer,alex-berenguer,Á. Berenguer,M,7,175,1919,M,,592012,EUR,804816000,F,7,7,True,,6.0,6.0,,,3.0,3.0,3.0,3.0,,1.0,,,,,14.0,8.0,6.5,2.0,0.115083,0,,,,1.0,,,,,,,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,
11369359,away,Athletic Club,Unai Gómez,unai-gomez,U. Gómez,M,20,183,803,M,,1391375,EUR,1053820800,M,30,30,True,,5.0,5.0,,,1.0,1.0,4.0,4.0,,,,,,,13.0,5.0,6.3,,0.00211896,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11369359,away,Athletic Club,Julen Agirrezabala,julen-agirrezabala,J. Agirrezabala,G,25,187,1097,M,,1014412,EUR,977788800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369359,away,Athletic Club,Imanol García de Albéniz,imanol-garcia-de-albeniz,I. G. d. Albéniz,D,19,177,202,M,,1009662,EUR,960422400,D,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369359,away,Athletic Club,Iker Muniain,iker-muniain,I. Muniain,M,19,169,1079,M,,71707,EUR,724723200,F,10,10,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369359,away,Athletic Club,Peru Nolaskoain,peru-nolaskoain-esnal,P. N. Esnal,M,8,185,85,M,,910975,EUR,909273600,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369359,away,Athletic Club,Raúl García,raul-garcia,R. García,M,22,184,373,M,,4581,EUR,521424000,M,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369359,away,Athletic Club,Ander Herrera,ander-herrera,A. Herrera,M,21,182,3084,M,,82474,EUR,619056000,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369359,away,Athletic Club,Asier Villalibre,asier-villalibre,A. Villalibre,F,12,183,829,M,,355072,EUR,875577600,F,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
