match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_dispossessed,stat_totalContest,stat_shotOffTarget,player_sofascoreId,stat_wonContest,stat_blockedScoringAttempt,stat_wasFouled,stat_bigChanceCreated,stat_accurateCross,stat_bigChanceMissed,stat_totalOffside
11368618,home,Getafe,David Soria,david-soria,D. Soria,G,13,192.0,676,M,604258,EUR,733881600,G,13,13,False,19.0,9.0,12.0,2.0,0.0,7.0,7.0,2.0,12.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,84.0,31.0,7.2,10.0,0.00205805,0,0.3771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368618,home,Getafe,Djené,djene,Djené,D,2,178.0,2527,M,307702,EUR,694137600,D,2,2,False,28.0,24.0,2.0,1.0,0.0,14.0,14.0,10.0,15.0,,5.0,,,,,,71.0,38.0,6.6,9.0,0.00435857,0,,True,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11368618,home,Getafe,Nabil Aberdin,nabil-aberdin,N. Aberdin,D,3,182.0,254,M,1136806,EUR,1030060800,D,30,30,False,35.0,32.0,2.0,1.0,0.0,23.0,24.0,9.0,11.0,2.0,5.0,,,,,,90.0,38.0,6.3,3.0,0.00535782,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368618,home,Getafe,Omar Alderete,omar-alderete,O. Alderete,D,15,187.0,5163,M,805137,EUR,851558400,D,15,15,False,47.0,36.0,11.0,5.0,0.0,21.0,22.0,15.0,26.0,3.0,4.0,,,,,,90.0,57.0,6.7,12.0,0.00738657,0,,,1.0,4.0,4.0,,2.0,1.0,,2.0,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
11368618,home,Getafe,Gastón Álvarez,gaston-alvarez,G. Álvarez,D,17,184.0,491,M,980578,EUR,953856000,D,4,4,False,28.0,22.0,3.0,,0.0,11.0,12.0,11.0,18.0,1.0,1.0,,,,,,90.0,51.0,6.9,10.0,0.014491,1,,,2.0,3.0,4.0,2.0,3.0,1.0,2.0,,,,1.0,1.0,,,1.0,1.0,0.0822,0.6331,1.0,,,,,,,,,,,
11368618,home,Getafe,Luis Milla,luis-milla,L. Milla,M,5,175.0,1429,M,811629,EUR,781488000,M,5,5,False,50.0,48.0,4.0,3.0,0.0,16.0,16.0,32.0,36.0,,6.0,,,,,,67.0,59.0,7.2,6.0,0.0459559,1,,,2.0,5.0,2.0,,2.0,1.0,,2.0,,,1.0,,,,,,0.0199,,3.0,1.0,1.0,1.0,,,,,,,,
11368618,home,Getafe,Mason Greenwood,mason-greenwood,M. Greenwood,F,10,181.0,65939,M,942116,EUR,1001894400,M,12,12,False,35.0,32.0,4.0,3.0,0.0,10.0,11.0,22.0,25.0,,,,,,,,90.0,55.0,7.2,10.0,0.031726,7,,,1.0,6.0,5.0,,1.0,1.0,2.0,,,,2.0,,,,2.0,,0.3709,0.2649,,3.0,2.0,4.0,MGreenwood,1.0,1.0,3.0,,,,
11368618,home,Getafe,Alberto Risco,alberto-risco,A. Risco,M,30,,55,M,1841875,EUR,1125360000,M,37,37,False,25.0,23.0,,,0.0,4.0,4.0,19.0,21.0,,2.0,,,,,,71.0,38.0,7.1,7.0,0.116495,2,,,,5.0,1.0,2.0,,,3.0,,Alberto Risco,,1.0,,,,1.0,,0.0774,0.1454,3.0,2.0,,,,,1.0,1.0,1.0,,,
11368618,home,Getafe,Nemanja Maksimović,nemanja-maksimovic,N. Maksimović,M,88,184.0,1287,M,331449,EUR,791078400,M,20,20,False,38.0,36.0,3.0,3.0,0.0,17.0,17.0,19.0,21.0,,3.0,,,,,,90.0,48.0,7.1,4.0,0.0494531,0,,,,3.0,4.0,2.0,3.0,3.0,1.0,,,,,,1.0,1.0,,,,,3.0,1.0,1.0,,,1.0,,,,,,
11368618,home,Getafe,Óscar Rodríguez,oscar-rodriguez,Ó. Rodríguez,M,14,174.0,618,M,794948,EUR,898992000,M,9,9,False,34.0,27.0,5.0,2.0,1.0,7.0,9.0,21.0,26.0,,2.0,,,,,,67.0,47.0,7.3,11.0,0.0752877,3,,,1.0,6.0,3.0,,1.0,1.0,2.0,1.0,,,3.0,,,,1.0,,0.0617,0.0174,2.0,,4.0,1.0,,2.0,1.0,,,1.0,,
