match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_ownGoals,stat_unsuccessfulTouch,stat_totalCross,stat_blockedScoringAttempt,stat_dispossessed,stat_wonContest,stat_keyPass,player_firstName,stat_shotOffTarget,player_lastName,stat_accurateCross,stat_bigChanceCreated,stat_wasFouled,stat_bigChanceMissed,stat_outfielderBlock,stat_totalOffside
11453199,home,Al-Hazem,Ibrahim Zaied,ibrahim-zaied,I. Zaied,G,23,190.0,14,M,328745,EUR,632966400.0,G,23,23,False,17.0,14.0,4.0,1.0,0.0,13.0,14.0,1.0,3.0,7.0,1.0,1.0,90.0,23.0,6.4,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453199,home,Al-Hazem,Abdurahman Al-Dakheel,abdurahman-al-dakheel,A. Al-Dakheel,D,34,184.0,18,M,948601,EUR,833068800.0,D,34,34,False,51.0,47.0,2.0,1.0,0.0,24.0,25.0,23.0,26.0,3.0,,,90.0,59.0,6.6,6.0,0,True,1.0,1.0,7.0,4.0,3.0,1.0,2.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,
11453199,home,Al-Hazem,Paulo Ricardo,paulo-ricardo,P. Ricardo,D,3,186.0,171,M,576008,EUR,771465600.0,D,2,2,False,88.0,79.0,12.0,7.0,0.0,40.0,43.0,39.0,45.0,4.0,,,90.0,98.0,7.9,9.0,1,,,,1.0,2.0,,,2.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
11453199,home,Al-Hazem,Bruno Viana,bruno-viana,B. Viana,D,30,187.0,241,M,804703,EUR,791942400.0,D,36,36,False,62.0,56.0,5.0,3.0,0.0,30.0,31.0,26.0,31.0,2.0,,,57.0,72.0,6.7,7.0,0,,1.0,2.0,1.0,2.0,,,1.0,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,
11453199,home,Al-Hazem,Mohammed Al-Thani,mohammed-al-thain,M. Al-Thani,M,17,174.0,72,M,954643,EUR,855532800.0,M,11,11,False,39.0,30.0,3.0,1.0,0.0,9.0,14.0,21.0,27.0,8.0,,,89.0,60.0,6.8,16.0,1,,3.0,3.0,8.0,7.0,2.0,2.0,,4.0,4.0,1.0,,,1.0,,2.0,2.0,1.0,,,,,,,,,,,,
11453199,home,Al-Hazem,Júnior Moreno,junior-moreno,J. Moreno,M,8,175.0,315,M,312026,EUR,743126400.0,M,93,93,False,58.0,55.0,3.0,1.0,0.0,23.0,24.0,32.0,34.0,6.0,,,90.0,65.0,6.9,5.0,0,,2.0,,4.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,
11453199,home,Al-Hazem,Ahmed Al Juwayd,ahmed-al-jaweed,A. Al Juwayd,M,6,177.0,7,M,1854090,EUR,791769600.0,M,16,16,False,51.0,48.0,3.0,2.0,0.0,25.0,25.0,23.0,27.0,3.0,,,56.0,58.0,6.7,6.0,1,,1.0,,3.0,,,,,,,1.0,,,,,1.0,1.0,,1.0,,1.0,Ahmed Al Juwayd,1.0,,,,,,,
11453199,home,Al-Hazem,Majed Mohammed,majed-mohammed,M. Mohammed,D,50,169.0,71,M,1385284,EUR,1007337600.0,M,27,27,False,34.0,33.0,4.0,4.0,0.0,13.0,13.0,21.0,22.0,2.0,,,79.0,49.0,6.8,6.0,0,,1.0,1.0,4.0,2.0,,1.0,2.0,,,,,,1.0,,2.0,1.0,,3.0,1.0,1.0,Majed Mohammed,,,1.0,,,,,
11453199,home,Al-Hazem,Faïz Selemani,faiz-selemani,F. Selemani,F,7,178.0,359,M,842745,EUR,754617600.0,F,10,10,False,41.0,34.0,4.0,3.0,0.0,10.0,11.0,28.0,39.0,3.0,,,90.0,73.0,6.9,24.0,1,,1.0,,10.0,2.0,,2.0,,,,1.0,,,1.0,,4.0,9.0,,7.0,1.0,1.0,,1.0,,4.0,1.0,1.0,,,
11453199,home,Al-Hazem,Tozé,toze,Tozé,M,20,165.0,386,M,1089231,EUR,726969600.0,F,20,20,False,76.0,73.0,2.0,2.0,0.0,12.0,13.0,61.0,68.0,4.0,,,90.0,93.0,7.5,11.0,2,,,1.0,2.0,3.0,,1.0,,1.0,,1.0,1.0,,,,1.0,5.0,,,,,,1.0,,,,1.0,,,
