match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_aerialLost,stat_aerialWon,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_wonTackle,stat_outfielderBlock,stat_accurateCross,stat_keyPass,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_totalOffside,stat_goodHighClaim
10665965,home,Damac FC,Mansour Hamzi,mansour-hamzi,M. Hamzi,M,15,170.0,31,M,818581,EUR,738892800.0,F,7,7,False,22.0,18.0,,,8.0,10.0,10.0,14.0,1.0,,4.0,1.0,,,,,81.0,34.0,6.6,10.0,0,,,2.0,4.0,,1.0,1.0,,2.0,,,2.0,,,,,,,,1.0,,,,
10665965,home,Damac FC,Abdulelah Alshamary,abdulelah-alshamary,A. Alshamary,M,8,172.0,38,M,931838,EUR,917136000.0,M,11,11,True,13.0,13.0,1.0,1.0,3.0,3.0,11.0,12.0,1.0,,,1.0,,,,,19.0,21.0,6.4,5.0,0,,,2.0,4.0,,3.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,
10665965,home,Damac FC,Ahmad Zain,ahmad-zain,A. Zain,M,49,177.0,14,M,818809,EUR,678412800.0,F,49,49,True,3.0,3.0,,,1.0,1.0,3.0,4.0,,,1.0,,,,,,9.0,8.0,6.5,3.0,0,,,2.0,2.0,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,
10665965,home,Damac FC,Ryan Al-Mousa,ryan-al-mousa,R. Al-Mousa,M,,174.0,6,M,817914,EUR,775008000.0,M,8,8,True,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,,,,1.0,2.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,
10665965,home,Damac FC,Rian Mansour,rian-mansour,R. Mansour,M,99,,1,M,1134303,EUR,,F,99,99,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,0,Rian Mansour,,,,,,,,,,,,,,,,,,,,,,,
10665965,home,Damac FC,Abdulbasit Hawsawi,abdulbasit-hawsawi,A. Hawsawi,G,22,186.0,17,M,948594,EUR,851126400.0,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
10665965,home,Damac FC,Ibrahim Alnakhli,ibrahim-alnakhli,I. Alnakhli,D,88,176.0,35,M,847004,EUR,857865600.0,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
10665965,home,Damac FC,Abdulaziz Majrashi,abdulaziz-majrashi,A. Majrashi,M,23,173.0,10,M,877163,EUR,826416000.0,M,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
10665965,home,Damac FC,Abdulaziz Makin,abdulaziz-makeen,A. Making,M,12,169.0,12,M,1141407,EUR,993772800.0,D,12,12,True,,,,,,,,,,,,,,,,,,,,,0,Abdulaziz Makin,,,,,,,,,,,,,,,,,,,,,,,
10665965,home,Damac FC,Waleed Hizam,waleed-hizam,W. Hizam,M,8,168.0,1,M,847475,EUR,761616000.0,M,24,24,True,,,,,,,,,,,,,,,,,,,,,0,Waleed,Hizam,,,,,,,,,,,,,,,,,,,,,,
10665965,away,Al-Ettifaq,Paulo Victor,paulo-victor,P. Victor,G,48,187.0,212,M,34142,EUR,537408000.0,G,48,48,False,41.0,25.0,22.0,6.0,21.0,22.0,4.0,19.0,,,9.0,,1.0,1.0,,,90.0,48.0,7.2,16.0,0,,,,,,,,,,,,,,,,,,,,,,,,2.0
10665965,away,Al-Ettifaq,Saeed Almuwallad,saeed-al-muwallad,S. Almuwallad,D,2,184.0,20,M,872205,EUR,668476800.0,D,2,2,False,25.0,17.0,4.0,,7.0,7.0,10.0,23.0,5.0,3.0,4.0,,,,,,90.0,44.0,7.3,15.0,0,,,5.0,1.0,,,,3.0,,,True,1.0,2.0,,,1.0,1.0,,,1.0,,,1.0,
10665965,away,Al-Ettifaq,Saad Al-Mousa,saad-al-mousa,S. Al-Mousa,D,6,182.0,373,M,1134250,EUR,1039478400.0,D,5,5,False,39.0,24.0,11.0,1.0,17.0,21.0,7.0,19.0,6.0,3.0,3.0,1.0,,,,,90.0,49.0,7.0,16.0,0,Saad Al-Mousa,,1.0,4.0,,,,3.0,,2.0,,2.0,2.0,,,1.0,1.0,,,,,,,
10665965,away,Al-Ettifaq,Marcel Tisserand,marcel-tisserand,M. Tisserand,D,32,190.0,461,M,338651,EUR,726624000.0,D,32,32,False,30.0,27.0,3.0,1.0,17.0,18.0,10.0,12.0,6.0,5.0,3.0,1.0,,,,,90.0,46.0,7.9,3.0,3,,,,1.0,,,,3.0,,,,1.0,2.0,,,2.0,1.0,2.0,,,2.0,1.0,,
10665965,away,Al-Ettifaq,Abdullah Al Khateeb,abdullah-al-khateeb,A. A. Khateeb,D,70,173.0,38,M,920498,EUR,794966400.0,D,70,70,False,43.0,35.0,6.0,2.0,22.0,25.0,13.0,18.0,4.0,2.0,5.0,2.0,,,,,90.0,52.0,7.3,9.0,0,,,,4.0,,,,2.0,1.0,,,4.0,,,,,2.0,1.0,,,,,,
10665965,away,Al-Ettifaq,Abdulrahman Al-Obaid,abdulrahman-al-obaid,A. Al-Obaid,D,13,172.0,51,M,818705,EUR,736128000.0,D,13,13,False,19.0,15.0,1.0,,6.0,8.0,9.0,16.0,3.0,2.0,6.0,,,,,,75.0,39.0,6.7,12.0,0,,,5.0,4.0,,2.0,,2.0,1.0,2.0,,,1.0,,,3.0,1.0,,,1.0,,,,
10665965,away,Al-Ettifaq,Faisal Al-Ghamdi,al-ghamdi-faisal,F. A. Ghamdi,M,16,185.0,951,M,966452,EUR,997660800.0,M,16,16,False,33.0,26.0,1.0,,13.0,17.0,13.0,16.0,3.0,,5.0,,,,,,90.0,48.0,7.0,11.0,1,Faisal,Al-Ghamdi,,5.0,2.0,,,3.0,3.0,2.0,,1.0,,,,3.0,1.0,,,1.0,,1.0,,
10665965,away,Al-Ettifaq,Ahmed Al-Ghamdi,ahmed-al-ghamdi,A. Al-Ghamdi,M,27,178.0,356,M,984415,EUR,1000944000.0,M,15,15,False,16.0,11.0,,,1.0,2.0,10.0,16.0,7.0,,3.0,,,,,,82.0,32.0,7.0,13.0,1,,,2.0,3.0,,1.0,3.0,3.0,4.0,,,2.0,1.0,3.0,1.0,,1.0,,,1.0,,,,
10665965,away,Al-Ettifaq,Berat Ayberk Özdemir,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187.0,216,M,876857,EUR,895881600.0,M,98,98,False,45.0,35.0,8.0,4.0,16.0,18.0,19.0,27.0,3.0,,5.0,1.0,,,,,82.0,53.0,6.9,11.0,0,,,,1.0,1.0,,,2.0,,,,,,,,1.0,2.0,,,,,,,
10665965,away,Al-Ettifaq,Naïm Sliti,naim-sliti,N. Sliti,M,5,173.0,1348,M,153158,EUR,712195200.0,F,10,10,False,28.0,20.0,4.0,4.0,3.0,3.0,18.0,26.0,3.0,,2.0,,,,,,82.0,42.0,6.8,13.0,0,Naïm,Sliti,1.0,4.0,,1.0,3.0,2.0,2.0,,,1.0,,1.0,,,1.0,,1.0,1.0,,,,
10665965,away,Al-Ettifaq,Vitinho,vitinho,Vitinho,F,11,178.0,3973,M,242054,EUR,750124800.0,F,27,27,False,16.0,12.0,2.0,1.0,1.0,1.0,12.0,17.0,2.0,,4.0,1.0,,,,,68.0,29.0,6.5,9.0,1,,,2.0,7.0,1.0,1.0,2.0,,1.0,1.0,,3.0,,1.0,1.0,,,,1.0,,,,1.0,
10665965,away,Al-Ettifaq,Robin Quaison,robin-quaison,R. Quaison,F,,184.0,385,M,163565,EUR,750124800.0,F,99,99,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,,1.0,,,,,,22.0,5.0,6.7,1.0,1,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,
10665965,away,Al-Ettifaq,Fahad Ghazi,fahad-ghazi,F. Ghazi,D,14,181.0,11,M,832496,EUR,762393600.0,D,4,4,True,,,,,,,,,4.0,2.0,,,,,,,15.0,7.0,6.7,,0,Fahad,Ghazi,,2.0,,,,3.0,,,,2.0,1.0,,,,2.0,,,,,,,
10665965,away,Al-Ettifaq,Ibrahim Mahnashi,ibrahim-mahnashi,I. Mahnashi,M,40,,10,M,917267,EUR,942883200.0,M,6,6,True,3.0,2.0,1.0,,2.0,2.0,,1.0,2.0,,1.0,,,,,,8.0,6.0,6.8,2.0,0,,,,,,,,2.0,,,,,,,,,2.0,,,,,,,
10665965,away,Al-Ettifaq,Hamed Al-Ghamdi,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162.0,225,M,985140,EUR,923011200.0,M,8,8,True,,,,,,,,,,,,,,,,,8.0,1.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,
10665965,away,Al-Ettifaq,Abdullah Al-Salem,abdullah-al-salem,A. Al-Salem,F,9,183.0,285,M,818674,EUR,724723200.0,F,17,17,True,3.0,1.0,,,1.0,2.0,,1.0,2.0,1.0,1.0,1.0,,,,,8.0,5.0,6.6,2.0,0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,
10665965,away,Al-Ettifaq,Abdullah Hussein Alowayshir,abdullah-hussein-al-owisher,A. H. Alowayshir,G,1,184.0,43,M,976548,EUR,674092800.0,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
10665965,away,Al-Ettifaq,Alhwsawi Sanousi Mohammed,alhwsawi-sanousi-mohammed,A. S. Mohammed,D,12,172.0,20,M,1085415,EUR,902707200.0,D,12,12,True,,,,,,,,,,,,,,,,,,,,,0,Alhwsawi Sanousi Mohammed,,,,,,,,,,,,,,,,,,,,,,,
10665965,away,Al-Ettifaq,Fahad Al-Dossari,fahad-al-dossari,F. Al-Dossari,M,97,,1,M,1134247,EUR,,M,29,29,True,,,,,,,,,,,,,,,,,,,,,0,Fahad Al-Dossari,,,,,,,,,,,,,,,,,,,,,,,
10665965,away,Al-Ettifaq,Nawaf Hazazi,hazazi-nawaf,N. Hazazi,F,77,168.0,13,M,1092810,EUR,1010707200.0,M,24,24,True,,,,,,,,,,,,,,,,,,,,,0,Nawaf Hazazi,,,,,,,,,,,,,,,,,,,,,,,
