match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_duelLost,stat_totalTackle,stat_fouls,stat_challengeLost,stat_lastManTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalCross,stat_aerialLost,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,captain,stat_outfielderBlock,stat_wasFouled,stat_totalContest,stat_wonContest,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_blockedScoringAttempt,stat_totalOffside,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_bigChanceMissed,stat_bigChanceCreated,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_clearanceOffLine,stat_goals
14288936,home,AVS - Futebol SAD,Diego Duarte,,,duarte-diego,D. Duarte,F,20,177,164,M,1003071,EUR,1018224000,F,20,20,True,6.0,4.0,,,0.0,1.0,1.0,3.0,5.0,1.0,3.0,,,,,,,36.0,12.0,6.7,4.0,0.00136769,21.599522922212,3.0,-3.78,4.41,,,2,,-0.05,0.14,-0.01,,,,,,,,1.0,,,1.0,,0.1846,,-0.29,,,1.0,1.0,1.0,4.0732543500253,1.0,1.0,,,,,1.0,,,,,
14288936,home,AVS - Futebol SAD,Ángel Algobia,,,angel-algobia,Á. Algobia,M,27,186,39,M,966219,EUR,930096000,M,27,27,True,7.0,6.0,1.0,1.0,0.0,6.0,6.0,,1.0,,,,3.0,,,,,18.0,11.0,6.5,3.0,0.00013258,21.837318792002,3.0,-20.58,-2.835,,,1,,-0.01,-0.24,-0.04,,2.0,,,1.0,,,1.0,,,,,0.01,,0.0,,,,1.0,,,,1.0,,,,,,,,,,
14288936,home,AVS - Futebol SAD,Nenê,,,nene,Nenê,F,18,183,194,M,44685,EUR,428198400,F,18,18,True,10.0,7.0,1.0,1.0,0.0,3.0,6.0,4.0,4.0,1.0,3.0,,,,,,,18.0,15.0,6.8,4.0,0.0264039,47.446068998625,6.0,6.09,13.65,,1.0,1,,0.1,0.01,0.0,,2.0,1.0,,,,,,,1.0,,,0.0061,,-0.01,,,,1.0,1.0,17.329151046719,1.0,,,,1.0,1.0,,1.0,,,,
14288936,home,AVS - Futebol SAD,Jaume Grau,,,jaume-grau,J. G. Ciscar,M,15,183,72,M,838633,EUR,862790400,M,15,15,True,7.0,6.0,,,0.0,2.0,2.0,4.0,5.0,1.0,1.0,,1.0,,,,,10.0,10.0,6.6,2.0,0.00142614,22.87107862064,5.0,-5.04,2.31,,,1,,0.0,0.03,0.13,,1.0,,1.0,,,,,1.0,,,,0.0524,,-0.14,,,,,,,,,,,,1.0,,,,,,
14288936,home,AVS - Futebol SAD,Guilherme Neiva,Guilherme Neiva,,guilherme-neiva,G. Neiva,F,21,177,75,M,1900362,EUR,984614400,F,21,21,True,10.0,10.0,,,0.0,7.0,7.0,3.0,3.0,1.0,5.0,1.0,2.0,,,,,10.0,24.0,6.9,5.0,0.00898475,41.600070316434,7.0,38.745,15.855,,,0,,0.05,0.05,0.15,,3.0,2.0,,,,1.0,,2.0,,,,,,,,,1.0,4.0,1.0,,,,,,,,,,,,,
14288936,home,AVS - Futebol SAD,Pedro Trigueira,,,pedro-trigueira,P. Trigueira,G,88,192,38,M,61123,EUR,568252800,G,88,88,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288936,home,AVS - Futebol SAD,Diogo Spencer,,,diogo-spencer,D. Spencer,D,82,178,353,M,1120043,EUR,1082160000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288936,home,AVS - Futebol SAD,Leonardo Rivas,,,leonardo-rivas,L. Rivas,D,12,177,133,M,988778,EUR,1007596800,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288936,home,AVS - Futebol SAD,Aderllan Santos,,,aderllan-santos,A. Santos,D,33,193,103,M,129617,EUR,608083200,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288936,away,FC Arouca,Ignacio de Arruabarrena,,,ignacio-de-arruabarrena,I. d. Arruabarrena,G,12,186,301,M,789933,EUR,853372800,G,12,12,False,22.0,13.0,13.0,4.0,0.0,12.0,15.0,1.0,7.0,,,1.0,11.0,1.0,2.0,2.0,1.0,90.0,31.0,6.8,9.0,8.75e-05,13.233120396999,3.0,8.82,3.885,0.1269,,0,0.1915,0.06,0.0,-0.08,0.15,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
14288936,away,FC Arouca,Tiago Esgaio,,,tiago-esgaio,T. Esgaio,D,28,175,68,M,863637,EUR,807235200,D,28,28,False,49.0,43.0,4.0,1.0,0.0,14.0,17.0,29.0,32.0,4.0,5.0,2.0,4.0,,,,,90.0,71.0,7.7,14.0,0.170308,120.06161084085,15.0,82.74,34.125,,4.0,1,,0.2,-0.52,0.31,,3.0,1.0,1.0,,,,3.0,4.0,2.0,,,0.0602,,0.01,True,1.0,,,,61.177067452662,2.0,1.0,,2.0,,,,,,,1.0,
14288936,away,FC Arouca,Matías Rocha,,,matias-rocha,M. Rocha,D,4,183,65,M,1083250,EUR,982022400,D,4,4,False,76.0,71.0,4.0,1.0,0.0,28.0,30.0,43.0,46.0,1.0,2.0,3.0,5.0,,,,,90.0,85.0,7.2,6.0,0.0380538,194.60987196921,31.0,124.11,10.92,,,1,,0.26,0.27,0.44,,6.0,,2.0,,,,,1.0,4.0,,,0.0206,,-0.08,,1.0,1.0,,,,,,,,,1.0,,,,,,
14288936,away,FC Arouca,Javi Sánchez,,,javi-sanchez,J. Sánchez,D,15,189,336,M,943713,EUR,858297600,D,15,15,False,90.0,84.0,8.0,5.0,0.0,37.0,38.0,47.0,52.0,,2.0,6.0,3.0,,,,,90.0,102.0,7.3,6.0,0.0342323,182.10984711253,30.0,66.36,10.92,,1.0,1,,0.34,0.17,0.39,,5.0,,3.0,,,,,,2.0,,,0.0611,,-0.11,,2.0,2.0,,,,,,,,,1.0,,,,,,
14288936,away,FC Arouca,Bas Kuipers,,,bas-kuipers,B. Kuipers,D,25,180,148,M,339879,EUR,777081600,D,25,25,False,33.0,28.0,1.0,,0.0,6.0,6.0,22.0,27.0,,1.0,2.0,3.0,,,,,45.0,49.0,6.6,10.0,0.0562709,68.0572822485,9.0,14.595,17.535,,,0,,-0.27,0.04,0.15,,,,,,,,1.0,3.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
14288936,away,FC Arouca,Espen Van Ee,,,van-ee-espen,E. v. Ee,M,22,179,72,M,1126965,EUR,1057363200,M,22,22,False,76.0,70.0,3.0,2.0,0.0,19.0,20.0,51.0,56.0,2.0,9.0,1.0,7.0,,,,,90.0,95.0,7.5,10.0,0.042758,239.16595462111,36.0,84.525,17.22,,,0,,0.16,0.24,0.27,,4.0,2.0,2.0,,,2.0,2.0,1.0,2.0,,1.0,,,,,2.0,3.0,3.0,2.0,,,,,,,,,,,,,
14288936,away,FC Arouca,Taichi Fukui,,,taichi-fukui,T. Fukui,M,21,177,1092,M,1105857,EUR,1089849600,M,21,21,False,82.0,78.0,4.0,3.0,1.0,23.0,24.0,55.0,58.0,,4.0,,11.0,,,,,72.0,94.0,8.3,5.0,0.62838,218.15417046165,37.0,98.49,19.32,,3.0,2,,0.59,0.3,-0.02,,3.0,3.0,1.0,1.0,,3.0,,2.0,1.0,,1.0,0.0352,,-0.02,,,,1.0,1.0,20.459282098842,1.0,,,1.0,,2.0,,1.0,,,,
14288936,away,FC Arouca,Alfonso Trezza,,,alfonso-trezza,A. Trezza,M,19,166,267,M,973517,EUR,930009600,M,19,19,False,20.0,15.0,,,0.0,3.0,4.0,12.0,16.0,,3.0,,3.0,,,,,90.0,38.0,6.6,13.0,0.0828059,74.369550668371,5.0,59.115,56.49,,,3,,-0.13,0.16,-0.04,,2.0,2.0,,1.0,,1.0,4.0,4.0,,1.0,,0.1213,0.1047,-0.22,,,1.0,,,56.618203468496,1.0,1.0,,1.0,1.0,1.0,,,,,,
14288936,away,FC Arouca,Hyun-ju Lee,,,hyun-ju-lee,H. Lee,M,14,172,709,M,1191120,EUR,1044576000,M,14,14,False,28.0,25.0,1.0,1.0,0.0,6.0,6.0,19.0,22.0,,3.0,,3.0,,,,,67.0,43.0,6.2,9.0,0.047577,196.08230472453,17.0,86.625,33.705,,,2,,-0.24,-0.35,0.15,,6.0,,1.0,,,,3.0,1.0,2.0,1.0,,0.1512,0.1549,-0.31,,,1.0,4.0,2.0,68.275309091964,3.0,1.0,,1.0,1.0,,,,,,,
14288936,away,FC Arouca,Naïs Djouahra,,,nais-djouahra,N. Djouahra,M,7,172,601,M,955133,EUR,943315200,M,7,7,False,49.0,45.0,3.0,2.0,0.0,8.0,8.0,37.0,41.0,,1.0,,2.0,,,,,84.0,69.0,7.0,17.0,0.532542,233.08717458538,32.0,65.415,32.445,,4.0,1,,0.42,0.29,-0.06,,5.0,,,1.0,,,1.0,10.0,,,1.0,0.0178,,-0.09,,,,3.0,1.0,46.848771042509,2.0,,,3.0,2.0,1.0,,1.0,,,,
14288936,away,FC Arouca,Ivan Barbero,,,ivan-barbero,I. Barbero,F,17,187,128,M,913728,EUR,903312000,F,17,17,False,11.0,8.0,,,0.0,2.0,2.0,6.0,9.0,1.0,1.0,,2.0,,,,,72.0,21.0,6.2,6.0,0.00401644,51.874017762527,6.0,29.295,20.37,,1.0,6,,-0.46,0.26,-0.01,,7.0,,1.0,,,,1.0,1.0,6.0,1.0,,0.7215,0.3436,0.22,,,,,,33.191311139572,2.0,1.0,1.0,,,4.0,1.0,,,,,1.0
14288936,away,FC Arouca,Amadou Dante,,,amadou-dante,A. Dante,D,44,179,1391,M,982610,EUR,970876800,D,44,44,True,30.0,23.0,2.0,1.0,0.0,8.0,9.0,15.0,21.0,,2.0,2.0,2.0,,,,,45.0,43.0,6.8,10.0,0.0177031,81.027327381071,15.0,34.86,13.335,,,1,,0.04,0.01,0.14,,2.0,2.0,,1.0,,2.0,,3.0,1.0,,,0.0425,,-0.07,,,,,,,,1.0,,,,,,,,,,
14288936,away,FC Arouca,Pablo Gozálbez,,,pablo-gozalbez,P. Gozálbez,M,10,170,61,M,996932,EUR,988588800,M,10,10,True,6.0,4.0,,,0.0,2.0,3.0,2.0,3.0,,2.0,,2.0,,,,,23.0,12.0,6.6,4.0,0.00152617,15.658800241398,1.0,14.805,14.805,,,0,,0.01,0.05,0.14,,2.0,1.0,,,,,1.0,1.0,2.0,,,,,,,,1.0,,,15.658800241398,1.0,,2.0,1.0,,,,,,,,
14288936,away,FC Arouca,Mateo Flores,,,mateo-flores,M. Flores,M,46,178,185,M,1893864,EUR,1081296000,M,46,46,True,11.0,8.0,2.0,2.0,0.0,2.0,2.0,6.0,9.0,1.0,2.0,1.0,2.0,,,,,18.0,14.0,6.9,3.0,0.00455876,38.348013237047,5.0,18.48,6.51,,,0,,0.11,0.04,0.15,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14288936,away,FC Arouca,Brian Mansilla,Brian Mansilla,,brian-mansilla,B. Mansilla,M,24,176,145,M,1116649,EUR,1021334400,F,24,24,True,3.0,2.0,1.0,1.0,0.0,,,2.0,3.0,2.0,4.0,,3.0,,,,,18.0,12.0,6.8,6.0,0.00047519,73.474142985515,5.0,36.12,35.28,,,0,,0.01,0.06,0.14,,3.0,,,,,,2.0,,,,,,,,,,1.0,4.0,1.0,36.454777464689,1.0,,1.0,,,,,,,,,
14288936,away,FC Arouca,Miguel Puche,,,puche-miguel,M. Puche,F,11,180,48,M,1000680,EUR,988588800,F,11,11,True,5.0,4.0,,,0.0,,,4.0,5.0,,3.0,1.0,,,,,,13.0,15.0,6.6,5.0,0.00305684,14.532374868128,3.0,3.255,4.2,,,0,,-0.03,0.06,0.15,,4.0,2.0,1.0,,,1.0,2.0,,1.0,,,,,,,,,2.0,1.0,,,,,,1.0,,,,,,,
14288936,away,FC Arouca,João Valido,,,joao-valido,J. Valido,G,1,185,54,M,973352,EUR,952041600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288936,away,FC Arouca,Diogo Monteiro,Diogo Monteiro,,diogo-monteiro,D. Monteiro,D,6,184,222,M,1095652,EUR,1106870400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288936,away,FC Arouca,Jose Fontán,,,jose-fontan,J. Fontán,D,3,182,67,M,964609,EUR,950227200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288936,away,FC Arouca,Romualdas Jansonas,,,jansonas-romualdas,R. Jansonas,F,77,187,282,M,1145658,EUR,1119484800,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
