match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalContest,captain,stat_interceptionWon,player_sofascoreId,stat_wonContest,stat_hitWoodwork,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_outfielderBlock,stat_bigChanceCreated,stat_penaltyConceded
12437691,home,Las Palmas,Jasper Cillessen,,,jasper-cillessen,J. Cillessen,G,22,185,1502,M,123865,EUR,609206400,G,1,1,False,23.0,17.0,8.0,2.0,0.0,17.0,18.0,5.0,11.0,1.0,1.0,1.0,90.0,34.0,6.1,8.0,0.00020822,0,-1.4227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437691,home,Las Palmas,Viti Rozada,,,viti-rozada,V. Rozada,D,17,171,116,M,1031499,EUR,874368000,D,18,18,False,54.0,50.0,5.0,3.0,0.0,26.0,29.0,30.0,4.0,2.0,,,90.0,82.0,6.8,12.0,0.073901,0,,26.0,5.0,2.0,3.0,7.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
12437691,home,Las Palmas,Alex Suárez,,,alex-suarez,A. Suárez,D,4,179,259,M,914848,EUR,725846400,D,4,4,False,48.0,38.0,7.0,1.0,0.0,31.0,34.0,14.0,1.0,,,,90.0,54.0,5.9,10.0,0.00550895,0,,7.0,,,4.0,1.0,,3.0,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,
12437691,home,Las Palmas,Scott McKenna,,,scott-mckenna,S. McKenna,D,26,188,973,M,358108,EUR,847756800,D,15,15,False,53.0,44.0,6.0,4.0,0.0,31.0,33.0,20.0,2.0,,,,90.0,60.0,6.4,10.0,0.00545612,1,,13.0,,,3.0,3.0,,4.0,1.0,1.0,,1.0,,1.0,2.0,1.0,1.0,0.0795,,,,,,,,,,,,,,,,
12437691,home,Las Palmas,Álex Muñoz,,,alex-munoz,Á. Muñoz,D,3,185,176,M,273227,EUR,775526400,D,23,23,False,22.0,19.0,,,0.0,8.0,9.0,15.0,,1.0,,,61.0,33.0,6.4,6.0,0.00418535,0,,11.0,2.0,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12437691,home,Las Palmas,Dário Essugo,,,dario-essugo,D. Essugo,M,14,178,9115,M,1110006,EUR,1110758400,M,29,29,False,56.0,52.0,5.0,3.0,0.0,24.0,25.0,32.0,4.0,1.0,,,90.0,66.0,7.1,7.0,0.0358231,2,,28.0,1.0,,6.0,1.0,1.0,4.0,,,,2.0,2.0,2.0,1.0,1.0,,0.0411,1.0,1.0,1.0,0.2072,,,,,,,,,,,,
12437691,home,Las Palmas,José Campaña,,,jose-campana,J. Campaña,M,20,179,241,M,96373,EUR,738806400,M,8,8,False,46.0,42.0,2.0,1.0,0.0,19.0,21.0,27.0,5.0,1.0,,,61.0,54.0,6.7,8.0,0.0198733,0,,23.0,2.0,,1.0,3.0,,1.0,1.0,,2.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
12437691,home,Las Palmas,Sandro Ramírez,,,sandro-ramirez,S. Ramírez,M,19,175,945,M,188407,EUR,805248000,M,19,19,False,21.0,16.0,3.0,2.0,0.0,4.0,6.0,22.0,3.0,1.0,,,88.0,39.0,6.8,14.0,0.0186594,2,,12.0,7.0,,2.0,1.0,,3.0,1.0,1.0,,1.0,,,,1.0,1.0,0.0528,,1.0,,0.0937,,,,,,,,,,,,
12437691,home,Las Palmas,Kirian Rodríguez,,,kirian-rodriguez,K. Rodríguez,M,20,180,441,M,964985,EUR,825984000,M,20,20,False,42.0,37.0,4.0,3.0,0.0,15.0,17.0,26.0,2.0,2.0,,,76.0,52.0,6.8,9.0,0.109543,1,,22.0,1.0,,6.0,3.0,2.0,,2.0,,1.0,1.0,1.0,2.0,,1.0,,0.0243,1.0,,,,,True,1.0,,,,,,,,,
12437691,home,Las Palmas,Manuel Fuster,,,manuel-fuster,M. Fuster,M,14,169,223,M,916654,EUR,877478400,M,14,14,False,25.0,23.0,3.0,3.0,0.0,9.0,9.0,16.0,2.0,,,,61.0,34.0,6.7,4.0,0.0292158,1,,14.0,,,4.0,3.0,1.0,1.0,1.0,1.0,2.0,,,1.0,,1.0,,0.0223,1.0,,,,1.0,,,,,,,,,,,
