match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_goalAssist,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalOffside,stat_keyPass,stat_dispossessed,stat_outfielderBlock,stat_totalContest,stat_shotOffTarget,stat_expectedGoals,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_wonContest,player_sofascoreId,stat_blockedScoringAttempt,stat_ownGoals,stat_penaltyWon,stat_saves,stat_penaltyConceded,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_penaltyFaced
11407517,home,Frosinone,Stefano Turati,stefano-turati,S. Turati,G,13,188,559,M,893752,EUR,999648000,G,80,80,False,26.0,19.0,10.0,3.0,16.0,17.0,3.0,9.0,1.0,7.0,1.0,90.0,32.0,5.9,7.0,0.00027805,0,-1.5539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407517,home,Frosinone,Ilario Monterisi,ilario-monterisi,I. Monterisi,D,30,190,147,M,1009363,EUR,1008720000,D,30,30,False,57.0,42.0,5.0,1.0,23.0,27.0,19.0,31.0,5.0,2.0,1.0,90.0,66.0,6.4,16.0,0.0679346,0,,,,True,1.0,1.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11407517,home,Frosinone,Caleb Okoli,caleb-okoli,C. Okoli,D,5,191,938,M,967722,EUR,994982400,D,5,5,False,63.0,57.0,4.0,3.0,39.0,40.0,18.0,23.0,7.0,10.0,1.0,90.0,75.0,6.7,7.0,0.01079,0,,,,,,,3.0,5.0,4.0,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11407517,home,Frosinone,Mateus Lusuardi,mateus-lusuardi,M. Lusuardi,D,47,190,266,M,1525361,EUR,1073520000,D,47,47,False,57.0,50.0,4.0,1.0,25.0,26.0,25.0,31.0,1.0,3.0,,84.0,65.0,6.2,7.0,0.00810704,0,,Mateus Lusuardi,,,,,,,1.0,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
11407517,home,Frosinone,Pol Lirola,pol-lirola,P. Lirola,D,14,183,660,M,844480,EUR,871430400,M,20,20,False,15.0,11.0,2.0,1.0,7.0,7.0,4.0,8.0,1.0,3.0,,45.0,24.0,6.4,7.0,0.00345563,0,,,,,,,,,1.0,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
11407517,home,Frosinone,Enzo Barrenechea,enzo-barrenechea,E. Barrenechea,M,5,186,6499,M,1087316,EUR,990489600,M,45,45,False,76.0,67.0,4.0,2.0,26.0,31.0,41.0,45.0,6.0,6.0,3.0,90.0,91.0,7.2,10.0,0.0381687,1,,,,,,,2.0,3.0,3.0,,2.0,3.0,,,,,2.0,,1.0,1.0,1.0,0.0174,,,,,,,,,,,,,,,
11407517,home,Frosinone,Abdou Harroui,abdou-harroui,A. Harroui,M,21,181,1064,M,915812,EUR,884649600,M,21,21,False,32.0,24.0,,,4.0,5.0,21.0,30.0,4.0,4.0,2.0,85.0,52.0,7.1,18.0,0.0421144,2,,,,,,3.0,3.0,1.0,8.0,,,,1.0,,3.0,,1.0,,,3.0,,0.0477,1.0,2.0,1.0,3.0,0.388,,,,,,,,,,
11407517,home,Frosinone,Francesco Gelli,francesco-gelli,F. Gelli,M,10,173,62,M,595900,EUR,845337600,M,14,14,False,39.0,36.0,,,7.0,7.0,30.0,37.0,3.0,3.0,1.0,90.0,65.0,6.4,13.0,0.112308,0,,,,,,5.0,,1.0,6.0,2.0,1.0,1.0,,,,,1.0,2.0,,3.0,,,1.0,,,1.0,,1.0,,,,,,,,,
11407517,home,Frosinone,Matías Soulé,matias-soule,M. Soulé,F,18,182,12526,M,1082406,EUR,1050364800,F,18,18,False,42.0,35.0,1.0,,6.0,6.0,29.0,41.0,3.0,8.0,1.0,90.0,74.0,7.4,23.0,0.0915795,4,,,,,,5.0,,,5.0,1.0,,,1.0,1.0,,,1.0,2.0,,3.0,1.0,0.9932,,2.0,1.0,7.0,1.052,1.0,matiassoule11,1.0,1.0,,,,,,
11407517,home,Frosinone,Walid Cheddira,walid-cheddira,W. Cheddira,F,99,187,3794,M,917485,EUR,885427200,F,70,70,False,7.0,6.0,,,3.0,3.0,3.0,4.0,3.0,1.0,2.0,60.0,14.0,6.6,5.0,0.00230318,1,,,,,,,,2.0,2.0,,,,,,1.0,,,,,1.0,1.0,0.0176,,,,3.0,,,walo_98,,,,,,,,
