match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_challengeLost,stat_dispossessed,stat_totalOffside,stat_keyPass,captain,stat_accurateCross,stat_goodHighClaim,stat_bigChanceMissed,player_sofascoreId,stat_bigChanceCreated,stat_blockedScoringAttempt
10389812,home,Ajaccio,Francois-Joseph Sollacaro,francois-joseph-sollacaro,F. Sollacaro,G,181,23,M,556980,EUR,764208000,G,16,16,False,25.0,11.0,17.0,3.0,9.0,11.0,2.0,14.0,7.0,1.0,4.0,5.0,90.0,32.0,7.7,14.0,0.0,0.0,0.00017967,0,0.774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389812,home,Ajaccio,Mohamed Youssouf,mohamed-youssouf,M. Youssouf,D,168,49,M,38081,EUR,575337600,D,20,20,False,39.0,29.0,2.0,1.0,16.0,18.0,13.0,28.0,4.0,,,,90.0,78.0,8.1,19.0,0.081,0.0876,0.0252997,2,,,,20,7.0,2.0,2.0,3.0,8.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,
10389812,home,Ajaccio,Oumar Gonzalez,oumar-gonzalez,O. Gonzalez,D,186,314,M,842744,EUR,888364800,D,25,25,False,39.0,28.0,8.0,4.0,17.0,20.0,11.0,19.0,7.0,,,,90.0,55.0,7.0,13.0,0.0,0.0,0.00407186,0,,,,21,,1.0,3.0,3.0,5.0,,,,,6.0,,2.0,,,2.0,2.0,2.0,,,,,,,,,,,
10389812,home,Ajaccio,Clement Vidal,clement-vidal,C. Vidal,D,181,43,M,940993,EUR,961286400,D,15,15,False,31.0,27.0,3.0,1.0,25.0,27.0,2.0,4.0,5.0,1.0,,,90.0,44.0,6.7,5.0,0.0425,0.0,0.00055157,1,,,,5,,,1.0,3.0,2.0,,,1.0,,9.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,
10389812,home,Ajaccio,Youssouf Koné,youssouf-kone,Y. Koné,D,174,242,M,333243,EUR,804902400,D,99,99,False,17.0,14.0,4.0,3.0,11.0,12.0,3.0,6.0,3.0,,,,62.0,30.0,7.0,6.0,0.0,0.0,0.00071877,0,,,,,1.0,1.0,,1.0,2.0,,,,,5.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
10389812,home,Ajaccio,Riad Nouri,riad-nouri,R. Nouri,M,178,36,M,74061,EUR,486950400,M,5,5,False,16.0,13.0,1.0,,6.0,7.0,7.0,12.0,3.0,,,,62.0,21.0,6.5,7.0,0.0,0.0,0.0055991,0,,,,,3.0,2.0,1.0,2.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,
10389812,home,Ajaccio,Vincent Marchetti,vincent-marchetti,V. Marchetti,M,181,112,M,795508,EUR,867974400,M,8,8,False,33.0,28.0,3.0,1.0,10.0,11.0,18.0,23.0,2.0,,,,90.0,55.0,7.3,12.0,0.1786,0.5611,0.0357326,1,,,,4,1.0,,,2.0,7.0,5.0,4.0,,1.0,3.0,,1.0,2.0,,4.0,1.0,,1.0,,1.0,1.0,,,,,,,
10389812,home,Ajaccio,Thomas Mangani,thomas-mangani,T. Mangani,M,183,41,M,14142,EUR,546652800,M,23,23,False,36.0,28.0,7.0,4.0,20.0,23.0,8.0,16.0,3.0,,,,75.0,50.0,7.2,11.0,0.0,0.0,0.00511821,0,,,,,3.0,,,3.0,8.0,1.0,1.0,,,1.0,,,6.0,3.0,,1.0,2.0,1.0,,,,,,,,,,
10389812,home,Ajaccio,Mathieu Coutadeur,mathieu-coutadeur,M. Coutadeur,M,170,9,M,16655,EUR,511660800,M,6,6,False,39.0,35.0,2.0,2.0,16.0,18.0,19.0,21.0,10.0,,,,90.0,48.0,6.6,6.0,0.0,0.0,0.0186643,0,,,,,,1.0,,3.0,1.0,1.0,,,,1.0,,1.0,,,,1.0,,,1.0,,,True,,,,,,
10389812,home,Ajaccio,Kevin Spadanuda,spadanuda-kevin,K. Spadanuda,M,177,69,M,993155,EUR,853372800,M,27,27,False,26.0,22.0,2.0,2.0,9.0,9.0,13.0,17.0,5.0,,,,88.0,48.0,7.0,11.0,0.0,0.0,0.0482417,0,,,,7,,1.0,1.0,10.0,13.0,3.0,3.0,,,,,,7.0,3.0,2.0,2.0,,5.0,4.0,,,,,,,,,
10389812,home,Ajaccio,Romain Hamouma,romain-hamouma,R. Hamouma,F,178,82,,74139,EUR,543974400,F,17,17,False,17.0,14.0,,,4.0,4.0,10.0,13.0,1.0,,,,62.0,27.0,6.7,6.0,0.0,0.0,0.0152124,0,,,,,,4.0,1.0,6.0,3.0,,,,,1.0,,,2.0,1.0,3.0,,2.0,,,,,,,,,,,
10389812,home,Ajaccio,Mickaël Alphonse,mickael-alphonse,M. Alphonse,D,182,18,M,142061,EUR,616204800,D,2,2,True,5.0,4.0,1.0,,,,4.0,5.0,,,,,28.0,13.0,6.7,4.0,0.0,0.0,0.0731223,0,,,,3,,1.0,,3.0,2.0,1.0,1.0,,,,,,1.0,,,,2.0,,,,1.0,,,,,,,
10389812,home,Ajaccio,Ivane Chegra,chegra-ivane,I. Chegra,M,180,284,M,1465190,EUR,1078272000,F,38,38,True,5.0,4.0,1.0,1.0,2.0,2.0,3.0,6.0,1.0,,,,28.0,15.0,6.6,7.0,0.0,0.0,0.0202771,0,,Ivane Chegra,,47,3.0,,,3.0,2.0,4.0,2.0,,,,,,,,2.0,,1.0,,,,,,1.0,,,,,
10389812,home,Ajaccio,Moussa Soumano,soumano-moussa,M. Soumano,F,185,184,M,1461935,EUR,1120953600,F,34,34,True,8.0,6.0,,,2.0,2.0,4.0,6.0,1.0,,,,28.0,11.0,6.7,4.0,0.0,0.0,0.26149,0,,Moussa Soumano,,9,,2.0,1.0,2.0,2.0,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,
10389812,home,Ajaccio,Ben Hamed Toure,toure-ben-hamed,B. H. Toure,F,185,94,M,1493253,EUR,1061424000,F,33,33,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,15.0,4.0,6.4,1.0,0.0,0.0,0.0002145,0,,,,71,,2.0,,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,
10389812,home,Ajaccio,Cyrille Bayala,cyrille-bayala,C. Bayala,F,181,606,M,785876,EUR,832896000,F,14,14,True,4.0,3.0,,,1.0,1.0,2.0,3.0,1.0,,,,8.0,7.0,6.4,3.0,0.0,0.0,0.00203865,0,,,,,,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,
10389812,home,Ajaccio,Benjamin Leroy,benjamin-leroy,B. Leroy,G,184,45,M,80392,EUR,607910400,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389812,home,Ajaccio,Fernand Mayembo,fernand-mayembo,F. Mayembo,D,184,73,M,857267,EUR,821145600,D,77,77,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389812,home,Ajaccio,Cedric Avinel,cedric-avinel,C. Avinel,D,183,14,M,23568,EUR,526780800,D,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389812,home,Ajaccio,Florian Chabrolle,chabrolle-florian,F. Chabrolle,M,171,32,,941170,EUR,891820800,M,29,29,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389812,away,Toulouse,Maxime Dupé,maxime-dupe,M. Dupé,G,186,170,M,96542,EUR,731203200,G,30,30,False,19.0,18.0,4.0,3.0,17.0,17.0,1.0,2.0,5.0,,2.0,2.0,90.0,27.0,7.3,1.0,0.0,0.0,0.00078554,0,0.6487,,,31,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,
10389812,away,Toulouse,Mikkel Desler,mikkel-desler,M. Desler,D,187,109,M,226958,EUR,793152000,D,3,3,False,68.0,62.0,,,26.0,29.0,36.0,40.0,8.0,,,,90.0,86.0,6.6,10.0,0.0,0.0,0.0363579,0,,,,3,1.0,,,7.0,3.0,3.0,1.0,,,3.0,,1.0,2.0,1.0,,,2.0,2.0,1.0,1.0,,,,,,,,
10389812,away,Toulouse,Anthony Rouault,anthony-rouault,A. Rouault,D,186,600,M,991479,EUR,991094400,D,4,4,False,65.0,60.0,9.0,6.0,40.0,42.0,20.0,23.0,7.0,,,,90.0,75.0,6.9,7.0,0.239,0.2664,0.0199229,1,,,,24,,,3.0,3.0,6.0,1.0,,,1.0,4.0,,,2.0,1.0,,1.0,,2.0,,,,,,,1.0,,,
10389812,away,Toulouse,Rasmus Nicolaisen,rasmus-nicolaisen,R. Nicolaisen,D,190,261,M,798124,EUR,858470400,D,2,2,False,60.0,55.0,8.0,7.0,32.0,35.0,23.0,25.0,8.0,,,,90.0,67.0,7.2,5.0,0.0,0.0,0.0147063,0,,,,2,,3.0,5.0,5.0,6.0,,,,,3.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,
10389812,away,Toulouse,Gabriel Suazo,gabriel-suazo,G. Suazo,M,178,3981,M,818986,EUR,871084800,D,15,15,False,57.0,47.0,7.0,1.0,21.0,26.0,26.0,33.0,6.0,,,,90.0,85.0,6.9,15.0,0.0,0.0,0.0563753,0,,,,12,2.0,,2.0,6.0,8.0,2.0,2.0,,,,,1.0,3.0,2.0,,1.0,2.0,4.0,,,1.0,,,,,,,
10389812,away,Toulouse,Stijn Spierings,spierings-stijn,S. Spierings,M,189,224,M,788977,EUR,826588800,M,17,17,False,63.0,55.0,5.0,2.0,23.0,24.0,33.0,41.0,7.0,,,,73.0,72.0,7.1,10.0,0.0,0.0,0.0340286,0,,,,6,2.0,,,1.0,2.0,,,,,,,1.0,2.0,2.0,,,,,1.0,,1.0,,1.0,,,,,
10389812,away,Toulouse,Branco van den Boomen,branco-van-den-boomen,B. van den Boomen,M,190,1185,M,190883,EUR,806284800,M,8,8,False,64.0,54.0,10.0,9.0,16.0,17.0,43.0,62.0,6.0,,,,90.0,85.0,7.5,24.0,0.0307,0.0,0.407453,1,,,,8,15.0,,,3.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,,1.0,1.0,,4.0,,5.0,,,,,
10389812,away,Toulouse,Zakaria Aboukhlal,zakaria-aboukhlal,Z. Aboukhlal,F,179,8018,M,856737,EUR,950832000,M,6,6,False,39.0,36.0,,,14.0,15.0,22.0,25.0,3.0,,,,72.0,62.0,6.4,14.0,0.8983,0.3586,0.0542086,5,,,,7,1.0,1.0,2.0,5.0,5.0,6.0,2.0,3.0,2.0,,,1.0,,,4.0,1.0,,,,,1.0,,,,2.0,zakariaaboukhlal,,
10389812,away,Toulouse,Brecht Dejaegere,brecht-dejaegere,B. Dejaegere,M,174,153,M,122859,EUR,675475200,M,10,10,False,26.0,23.0,3.0,2.0,6.0,6.0,17.0,21.0,1.0,,,,58.0,37.0,6.2,8.0,0.0934,0.0,0.0168644,1,,,,19,1.0,,,6.0,3.0,4.0,2.0,1.0,,,,1.0,1.0,,,,1.0,1.0,2.0,,,True,,,1.0,,,
10389812,away,Toulouse,Farès Chaïbi,fares-chaibi,F. Chaïbi,M,183,17753,M,1192318,EUR,1038441600,M,28,28,False,36.0,25.0,6.0,5.0,6.0,8.0,19.0,31.0,3.0,,,,83.0,57.0,7.3,19.0,0.3087,0.149,0.310465,4,,,,8,3.0,1.0,2.0,6.0,6.0,3.0,1.0,1.0,2.0,,,,,,1.0,3.0,1.0,,2.0,,1.0,,,,,fareschaibi28,1.0,1.0
10389812,away,Toulouse,Thijs Dallinga,thijs-dallinga,T. Dallinga,F,190,2354,M,905381,EUR,965260800,F,27,27,False,11.0,7.0,,,1.0,1.0,6.0,11.0,,,,,83.0,17.0,6.6,6.0,0.0682,0.0,0.00348506,1,,,,24,1.0,3.0,1.0,4.0,2.0,,,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,
10389812,away,Toulouse,Rafael Ratão,rafael-ratao,R. Ratão,F,182,3346,M,352838,EUR,817689600,F,21,21,True,12.0,11.0,,,4.0,5.0,7.0,7.0,1.0,,,,32.0,16.0,6.7,2.0,0.0,0.0,0.0963172,0,,,,18,,,,2.0,1.0,,,,,,,1.0,,,,1.0,,1.0,1.0,,2.0,,,,,,,
10389812,away,Toulouse,Veljko Birmančević,veljko-birmancevic,V. Birmančević,F,177,1581,M,831510,EUR,889056000,M,19,19,True,4.0,2.0,,,1.0,2.0,1.0,2.0,3.0,,,,18.0,14.0,6.2,5.0,0.1282,0.0,0.00035794,2,,,,20,,1.0,,6.0,2.0,3.0,,1.0,,1.0,,,2.0,,,,,2.0,,,,,,,,,,1.0
10389812,away,Toulouse,Vincent Sierro,vincent-sierro,V. Sierro,M,184,461,M,794412,EUR,813110400,M,13,13,True,14.0,12.0,2.0,1.0,5.0,6.0,7.0,9.0,2.0,,,,17.0,21.0,6.5,4.0,0.0,0.0,0.00923511,0,,,,14,1.0,1.0,,3.0,1.0,,,,,2.0,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,
10389812,away,Toulouse,Ado Onaiwu,ado-onaiwu,A. Onaiwu,M,180,644,M,489180,EUR,815788800,F,7,7,True,3.0,2.0,,,2.0,2.0,,1.0,,,,,12.0,4.0,6.6,1.0,0.0,0.0,2.674e-05,0,,,,45,,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,
10389812,away,Toulouse,Said Hamulić,said-hamulic,S. Hamulić,F,188,431,M,1106808,EUR,973987200,F,29,29,True,1.0,,,,,,,1.0,,,,,12.0,2.0,6.4,2.0,0.0,0.0,0.0,0,,,,9,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,
10389812,away,Toulouse,Kjetil Haug,kjetil-haug,K. Haug,G,187,94,M,792318,EUR,897609600,G,16,16,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389812,away,Toulouse,Logan Costa,logan-costa,L. Costa,D,188,677,M,911853,EUR,986083200,D,14,14,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389812,away,Toulouse,Moussa Diarra,diarra-moussa,M. Diarra,D,183,821,M,985262,EUR,973814400,D,23,23,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389812,away,Toulouse,Warren Kamanzi,warren-kamanzi,W. Kamanzi,M,177,196,M,1048366,EUR,973900800,D,26,26,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
