match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_keyPass,player_sofascoreId,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_dispossessed,stat_totalContest,captain,stat_challengeLost,stat_accurateCross,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_hitWoodwork,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_goodHighClaim,stat_bigChanceMissed
12501595,home,Cagliari,Roberto Piccoli,,,roberto-piccoli,R. Piccoli,F,91,190,1557,M,958982,EUR,980553600,F,91,91,False,11.0,7.0,,,1.0,,2.0,7.0,9.0,,,,,,90.0,29.0,7.5,8.0,0.00658265,5,,,10.0,3.0,13.0,6.0,3.0,1.0,1.0,1.0,,,,,2.0,2.0,2.0,1.0,,,,1.0,,,0.2466,,3.0,,1.0,2.0,1.0,,
12501595,home,Cagliari,Tommaso Augello,,,tommaso-augello,T. Augello,M,3,181,354,M,596736,EUR,778204800,D,3,3,True,31.0,23.0,2.0,2.0,0.0,10.0,12.0,14.0,22.0,5.0,,,,,59.0,50.0,6.7,13.0,0.0275789,0,,3.0,,2.0,2.0,5.0,3.0,,1.0,,,,2.0,2.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,
12501595,home,Cagliari,Matteo Prati,,,matteo-prati,M. Prati,M,4,182,705,M,1111640,EUR,1072569600,M,16,16,True,16.0,11.0,4.0,1.0,0.0,5.0,7.0,6.0,10.0,1.0,,,,,29.0,24.0,6.6,7.0,0.00290442,1,,1.0,1.0,,1.0,3.0,,,,,,,1.0,,,1.0,,1.0,,,,1.0,,,0.0102,,1.0,,,,,,
12501595,home,Cagliari,Gianluca Gaetano,,,gaetano-gianluca,G. Gaetano,M,10,183,1108,M,902019,EUR,957484800,M,70,70,True,11.0,6.0,,,0.0,1.0,2.0,5.0,9.0,1.0,,,,,29.0,20.0,6.7,10.0,0.00501807,1,,,1.0,1.0,2.0,2.0,,,,,,,,,3.0,,1.0,1.0,,,,1.0,,,0.0855,,1.0,,,,,,
12501595,home,Cagliari,Michel Adopo,,,michel-ndary-adopo,M. N. Adopo,M,8,187,534,M,928777,EUR,963964800,M,8,8,True,11.0,11.0,,,0.0,7.0,7.0,4.0,4.0,2.0,,,,,12.0,11.0,6.5,,0.00455385,0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12501595,home,Cagliari,Leonardo Pavoletti,,,leonardo-pavoletti,L. Pavoletti,F,30,188,554,M,132704,EUR,596505600,F,30,30,True,8.0,5.0,,,0.0,2.0,2.0,3.0,6.0,,,,,,12.0,10.0,6.7,3.0,0.213651,0,,,4.0,3.0,4.0,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12501595,home,Cagliari,Giuseppe Ciocci,,,giuseppe-ciocci,G. Ciocci,G,24,190,97,M,992605,EUR,1011830400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501595,home,Cagliari,Alen Sherri,,,alen-sherri,A. Sherri,G,12,196,357,M,363380,EUR,882144000,G,71,71,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501595,home,Cagliari,José Luis Palomino,José,Luis Palomino,jose-luis-palomino,J. L. Palomino,D,19,188,536,M,79680,EUR,631497600,D,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501595,home,Cagliari,Jakub Jankto,,,jakub-jankto,J. Jankto,M,,180,320,M,569556,EUR,822009600,M,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501595,home,Cagliari,Răzvan Marin,,,razvan-marin,R. Marin,M,18,178,3932,M,279563,EUR,832809600,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501595,home,Cagliari,Mattia Felici,,,felici-mattia,M. Felici,M,17,180,329,M,975811,EUR,987465600,F,97,97,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501595,home,Cagliari,Kingstone Mutandwa,,,mutandwa-kingstone,K. Mutandwa,F,7,180,472,M,1471569,EUR,1041724800,F,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501595,away,Genoa,Nicola Leali,,,nicola-leali,N. Leali,G,1,193,635,M,98059,EUR,729907200,G,1,1,False,23.0,13.0,11.0,1.0,0.0,13.0,13.0,,10.0,11.0,,,,,90.0,31.0,6.5,11.0,6.837e-05,0,-0.2435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
12501595,away,Genoa,Brooke Norton-Cuffy,,,brooke-norton-cuffy,B. Norton-Cuffy,D,15,181,1189,M,1087514,EUR,1073865600,D,15,15,False,9.0,6.0,1.0,,0.0,5.0,5.0,1.0,4.0,,,,,,45.0,14.0,6.1,7.0,0.0007512,0,,,,1.0,2.0,1.0,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,
12501595,away,Genoa,Koni De Winter,,,de-winter-koni,K. De Winter,D,5,191,3255,M,1001828,EUR,1023840000,D,4,4,False,65.0,58.0,6.0,5.0,0.0,42.0,44.0,16.0,22.0,6.0,,,,,90.0,88.0,7.3,12.0,0.00934579,2,,1.0,3.0,11.0,5.0,13.0,8.0,1.0,,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,0.0857,,2.0,,,,,,1.0
12501595,away,Genoa,Johan Vásquez,,,johan-vasquez,J. Vásquez,D,22,185,4788,M,889785,EUR,909014400,D,22,22,False,43.0,32.0,7.0,1.0,0.0,25.0,28.0,7.0,15.0,8.0,,,,,90.0,63.0,7.3,12.0,0.00411811,2,,,5.0,8.0,5.0,11.0,9.0,1.0,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,0.038,,2.0,,,,,,
12501595,away,Genoa,Aarón Martín,,,aaron-martin,A. Martín,D,3,180,1144,M,797286,EUR,861667200,D,3,3,False,60.0,48.0,13.0,7.0,0.0,26.0,29.0,26.0,42.0,9.0,,,,,90.0,83.0,7.6,21.0,0.331445,0,,11.0,1.0,,1.0,3.0,,1.0,1.0,3.0,,,3.0,3.0,,,,,,,4.0,,,,,,,,1.0,,,,
12501595,away,Genoa,Morten Frendrup,,,morten-frendrup,M. Frendrup,M,32,178,1679,M,918440,EUR,986601600,M,32,32,False,43.0,37.0,3.0,1.0,0.0,11.0,12.0,26.0,31.0,2.0,,,,,90.0,54.0,6.6,6.0,0.0184128,0,,,5.0,1.0,11.0,4.0,2.0,,4.0,,,,2.0,2.0,,1.0,,,,2.0,,,,,,,,,,,,,
12501595,away,Genoa,Milan Badelj,,,milan-badelj,M. Badelj,M,,186,902,M,39482,EUR,604368000,M,47,47,False,41.0,32.0,10.0,5.0,0.0,19.0,20.0,13.0,21.0,3.0,,,,,52.0,51.0,6.8,10.0,0.0140782,0,,,1.0,,5.0,4.0,,1.0,2.0,,,,1.0,,1.0,2.0,,1.0,True,2.0,,1.0,,,,,,,,,,,
12501595,away,Genoa,Jeff Ekhator,,,jeff-ekhator,J. Ekhator,F,21,188,605,M,1613917,EUR,1163203200,M,21,21,False,19.0,9.0,1.0,1.0,0.0,4.0,5.0,5.0,14.0,1.0,,,,,66.0,29.0,6.8,13.0,0.00313835,0,,,3.0,2.0,5.0,5.0,,,2.0,1.0,,,1.0,,3.0,2.0,,,,,,,,,,,,,1.0,,,,
12501595,away,Genoa,Fabio Miretti,,,fabio-miretti,F. Miretti,M,21,179,3225,M,1010223,EUR,1059868800,M,23,23,False,34.0,29.0,2.0,1.0,0.0,9.0,13.0,20.0,23.0,5.0,,,,,90.0,57.0,7.3,15.0,0.160838,1,,2.0,1.0,3.0,4.0,8.0,2.0,,1.0,1.0,,,1.0,1.0,5.0,4.0,1.0,1.0,,,,,1.0,,0.0638,0.0242,,,,,,,1.0
12501595,away,Genoa,Maxwel Cornet,,,maxwel-cornet,M. Cornet,F,70,179,1971,M,280439,EUR,843782400,M,70,70,False,22.0,18.0,1.0,1.0,0.0,5.0,6.0,14.0,19.0,4.0,,,,,75.0,31.0,7.3,7.0,0.082375,1,,3.0,2.0,1.0,2.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,1.0,,1.0,1.0,0.4164,0.5092,,,1.0,,,,
12501595,away,Genoa,Caleb Ekuban,,,caleb-ekuban,C. Ekuban,F,18,182,842,M,309156,EUR,764380800,F,18,18,False,10.0,6.0,,,1.0,3.0,4.0,4.0,7.0,1.0,,,,,52.0,19.0,6.6,9.0,0.111522,1,,1.0,,,4.0,2.0,,,2.0,1.0,,,,,3.0,2.0,1.0,1.0,,,1.0,,,,0.231,,1.0,,1.0,,1.0,,1.0
12501595,away,Genoa,Alessandro Zanoli,,,zanoli-alessandro,A. Zanoli,M,59,186,923,M,922928,EUR,970531200,D,59,59,True,16.0,8.0,4.0,,0.0,3.0,8.0,5.0,8.0,,,,,,45.0,38.0,6.3,17.0,0.0113113,0,,,1.0,,4.0,1.0,3.0,,1.0,,,,1.0,,3.0,,,2.0,,,,,,,,,,,,,,,
12501595,away,Genoa,Patrizio Masini,,,patrizio-masini,P. Masini,M,73,182,291,M,970998,EUR,980553600,M,73,73,True,22.0,18.0,6.0,2.0,0.0,8.0,9.0,11.0,14.0,3.0,,,,,38.0,29.0,6.6,4.0,0.0526393,0,,1.0,,1.0,3.0,3.0,,2.0,2.0,,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,
12501595,away,Genoa,Andrea Pinamonti,,,andrea-pinamonti,A. Pinamonti,F,99,185,2688,M,826198,EUR,927072000,F,19,19,True,14.0,9.0,,,0.0,3.0,3.0,6.0,11.0,2.0,,,,,38.0,19.0,6.7,8.0,0.00465098,1,,,1.0,1.0,1.0,2.0,,,,,,,1.0,,3.0,,,,,,,,,,0.112,,,,,1.0,,,
12501595,away,Genoa,Alan Matturro,,,matturro-alan,A. Matturro,D,3,189,1328,M,1177401,EUR,1097452800,D,33,33,True,3.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,,,,,,24.0,6.0,6.6,2.0,0.00020294,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
12501595,away,Genoa,Ruslan Malinovskyi,,,ruslan-malinovskyi,R. Malinovskyi,M,17,181,4666,M,195850,EUR,736473600,M,17,17,True,4.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,,,,,,15.0,6.0,6.7,2.0,0.00048132,0,,,1.0,1.0,1.0,2.0,1.0,,,,malinovskyi18,,,,,1.0,,,,,,,,,,,,,,,,,
12501595,away,Genoa,Benjamin Siegrist,,,benjamin-siegrist,B. Siegrist,G,31,194,176,M,137773,EUR,696816000,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501595,away,Genoa,Daniele Sommariva,,,daniele-sommariva,D. Sommariva,G,39,186,152,M,595572,EUR,869184000,G,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501595,away,Genoa,Sebastian Otoa,,,otoa-sebastian,S. Otoa,D,34,198,372,M,1404639,EUR,1084406400,D,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501595,away,Genoa,Stefano Sabelli,,,stefano-sabelli,S. Sabelli,D,20,179,199,M,184421,EUR,726883200,D,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501595,away,Genoa,Hugo Cuenca,,,hugo-cuenca,H. Cuenca,M,30,183,1116,M,1397355,EUR,1105142400,M,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501595,away,Genoa,Lorenzo Venturino,,,lorenzo-venturino,L. Venturino,M,20,184,769,M,1618563,EUR,1150934400,F,76,76,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501595,away,Genoa,Jean Onana,,,jean-onana,J. Onana,M,14,189,1410,M,978301,EUR,947289600,M,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
