match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_outfielderBlock,stat_wasFouled,stat_shotOffTarget,stat_errorLeadToAShot,stat_expectedGoals,stat_accurateCross,stat_bigChanceMissed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_hitWoodwork,captain,stat_bigChanceCreated,stat_totalOffside,stat_blockedScoringAttempt,stat_penaltyWon,stat_goals,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_goalAssist
11450086,home,Konyaspor,Jakub Słowik,jakub-slowik,J. Słowik,G,24,190,232,M,95437,EUR,683596800,G,27,27,False,41.0,29.0,19.0,7.0,22.0,24.0,7.0,17.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,90.0,47.0,6.4,12.0,0.00212602,0,-0.9471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450086,home,Konyaspor,Uğurcan Yazğılı,ugurcan-yazgili,U. Yazğılı,D,5,184,99,M,904303,EUR,923616000,D,5,5,False,37.0,28.0,7.0,2.0,18.0,22.0,10.0,16.0,5.0,11.0,,4.0,2.0,,,90.0,61.0,6.7,14.0,0.0677099,0,,1.0,1.0,1.0,5.0,1.0,1.0,3.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450086,home,Konyaspor,Filip Damjanović,filip-damjanovic,F. Damjanović,D,33,183,46,M,851666,EUR,899337600,D,33,33,False,39.0,32.0,5.0,1.0,28.0,31.0,4.0,8.0,2.0,1.0,,,,,,90.0,51.0,6.7,8.0,0.00113964,0,,,1.0,1.0,1.0,,,5.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11450086,home,Konyaspor,Teenage Hadebe,teenage-hadebe,T. L. Hadebe,D,15,180,280,M,864666,EUR,811296000,D,15,15,False,56.0,45.0,6.0,1.0,42.0,46.0,3.0,10.0,5.0,6.0,,,,,,90.0,69.0,6.5,13.0,0.00171899,2,,,,4.0,,,,5.0,2.0,1.0,,,,,,1.0,2.0,1.0,0.1557,,,,,,,,,,,,,,,,,,,,
11450086,home,Konyaspor,Guilherme Haubert Sityá,guilherme-haubert-sitya,G. H. Sityá,D,12,179,254,M,224112,EUR,638928000,D,12,12,False,35.0,24.0,4.0,1.0,12.0,16.0,16.0,26.0,3.0,5.0,,3.0,2.0,,,90.0,66.0,6.9,18.0,0.380977,1,,7.0,1.0,,3.0,2.0,,3.0,2.0,1.0,,4.0,,,,,1.0,,0.038,4.0,1.0,,,,,,,,,,,,,,,,,,
11450086,home,Konyaspor,Steven​ N'Zonzi,steven-nzonzi,S. N'Zonzi,M,15,196,565,M,51652,EUR,598147200,M,37,37,False,54.0,45.0,3.0,3.0,27.0,29.0,18.0,25.0,4.0,5.0,,1.0,1.0,,,90.0,64.0,6.8,13.0,0.0224716,1,,,1.0,1.0,3.0,,1.0,1.0,,2.0,,,,,,1.0,,,0.1956,,,2.0,1.0,1.0,0.0386,,,,,,,,,,,,,,
11450086,home,Konyaspor,Alassane Ndao,ndao-alassane,A. Ndao,M,,176,333,M,1016033,EUR,851040000,M,18,18,False,33.0,27.0,3.0,2.0,10.0,10.0,18.0,27.0,6.0,8.0,,3.0,2.0,,,90.0,58.0,6.6,18.0,0.0476781,1,,4.0,1.0,1.0,8.0,1.0,1.0,,3.0,4.0,1.0,,,,,1.0,1.0,,0.0147,1.0,,5.0,1.0,,,1.0,,,,,,,,,,,,,
11450086,home,Konyaspor,Soner Dikmen,soner-dikmen,S. Dikmen,M,6,179,82,M,847782,EUR,746841600,M,6,6,False,42.0,34.0,6.0,4.0,19.0,21.0,16.0,22.0,2.0,4.0,,1.0,1.0,,,90.0,56.0,6.8,9.0,0.124661,0,,1.0,1.0,,6.0,3.0,,4.0,1.0,1.0,2.0,1.0,,,,1.0,,,,1.0,,,,,,,True,1.0,1.0,,,,,,,,,,
11450086,home,Konyaspor,Oğulcan Ülgün,ogulcan-ulgun,O. Ülgün,M,35,178,135,M,1063942,EUR,894844800,M,35,35,False,17.0,10.0,2.0,,2.0,3.0,8.0,14.0,4.0,4.0,,2.0,,,,63.0,23.0,6.7,8.0,0.0651572,0,,,1.0,,4.0,,,,,,3.0,2.0,Ogulcan Ülgün,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
11450086,home,Konyaspor,Valon Ethemi,valon-ethemi,V. Ethemi,M,27,179,121,M,904945,EUR,875836800,M,72,72,False,13.0,9.0,,,1.0,2.0,8.0,11.0,5.0,2.0,,2.0,1.0,,,74.0,29.0,6.7,10.0,0.057411,1,,,1.0,,6.0,2.0,1.0,,,3.0,,,,,,1.0,,,0.0117,,,4.0,2.0,,,,,,,1.0,1.0,,,,,,,,
11450086,home,Konyaspor,Sokol Cikalleshi,sokol-cikalleshi,S. Cikalleshi,F,,185,338,M,81138,EUR,646444800,F,17,17,False,19.0,15.0,2.0,1.0,4.0,6.0,11.0,13.0,6.0,1.0,,4.0,4.0,,,63.0,37.0,8.3,9.0,0.0202981,5,,,5.0,1.0,10.0,1.0,2.0,1.0,,2.0,2.0,1.0,,,,1.0,1.0,,1.7387,,,,,2.0,1.8113,,,,,2.0,,2.0,,,,,,,
11450086,home,Konyaspor,Yunus Malli,yunus-malli,Y. Malli,M,,179,114,M,136262,EUR,698889600,M,10,10,True,9.0,8.0,,,,,8.0,9.0,2.0,,,,,,,27.0,12.0,6.7,1.0,0.00856001,0,,,,,2.0,1.0,,,,,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
11450086,home,Konyaspor,Bouly Junior Sambou,sambou-bouly-junior,B. J. Sambou,F,32,183,317,M,1121419,EUR,912470400,F,25,25,True,9.0,6.0,,,3.0,3.0,3.0,6.0,5.0,2.0,,1.0,1.0,,,27.0,14.0,6.9,5.0,0.00147563,1,,,2.0,4.0,4.0,1.0,,,,2.0,2.0,,Bouly Junior Sambou,,1.0,,,,0.0916,,,,,1.0,0.0173,,,,,,,,,,,,,,
11450086,home,Konyaspor,Louka Prip,prip-louka,L. Prip,M,,182,142,M,976127,EUR,867542400,F,11,11,True,4.0,2.0,,,,,2.0,4.0,,1.0,,,,,,16.0,6.0,6.5,3.0,0.00151359,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450086,home,Konyaspor,Deniz Ertaş,deniz-ertas,D. Ertaş,G,1,194,250,M,1195772,EUR,1111276800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Deniz Ertas,,,,,,,,,,,,,,,,,,,,,,,,,,
11450086,home,Konyaspor,Kahraman Demirtaş,kahraman-demirtas,K. Demirtaş,D,47,184,25,M,845313,EUR,762480000,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450086,home,Konyaspor,Ahmet Oğuz,ahmet-oguz,A. Oğuz,D,22,175,120,M,603902,EUR,727142400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450086,home,Konyaspor,Metehan Mert,metehan-mert,M. Mert,D,14,189,20,M,962535,EUR,925516800,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450086,home,Konyaspor,Alexandru Cicâldău,alexandru-cicaldau,A. Cicâldău,M,20,178,682,M,827540,EUR,868320000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450086,home,Konyaspor,Emmanuel Boateng,emmanuel-boateng,E. Boateng,M,,175,174,M,943485,EUR,866505600,M,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
