match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_shotOffTarget,stat_accurateCross,stat_keyPass,stat_penaltyConceded,stat_onTargetScoringAttempt,stat_dispossessed,stat_totalOffside,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_clearanceOffLine,stat_bigChanceCreated,stat_goalAssist,stat_penaltyWon,stat_hitWoodwork,stat_goals
10385471,home,Everton,Jordan Pickford,jordan-pickford,J. Pickford,G,1,185,7610,M,jpickford1,138530,EUR,762998400,G,1,1,False,27.0,12.0,22.0,7.0,6.0,6.0,6.0,21.0,6.0,2.0,1.0,3.0,90.0,32.0,6.5,15.0,0.0,0.0,0.00132893,0,1.5483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385471,home,Everton,Séamus Coleman,seamus-coleman,S. Coleman,D,23,177,893,M,,76632,EUR,592531200,D,23,23,False,41.0,33.0,7.0,3.0,13.0,15.0,20.0,27.0,7.0,,,,90.0,68.0,6.9,12.0,0.0,0.0,0.0438143,0,,True,1.0,1.0,1.0,5.0,10.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
10385471,home,Everton,Conor Coady,conor-coady,C. Coady,D,15,184,629,M,,98449,EUR,730598400,D,30,30,False,50.0,46.0,9.0,6.0,28.0,29.0,18.0,21.0,7.0,,,,90.0,57.0,6.6,4.0,0.0,0.0,0.0297174,0,,,,1.0,2.0,3.0,5.0,2.0,,,3.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
10385471,home,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185,2558,M,,145188,EUR,722131200,D,2,2,False,43.0,31.0,13.0,6.0,18.0,20.0,13.0,23.0,6.0,,,,90.0,54.0,7.0,14.0,0.1457,0.0,0.205306,2,,,,2.0,7.0,2.0,8.0,,,,4.0,2.0,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,
10385471,home,Everton,Vitaliy Mykolenko,vitaliy-mykolenko,V. Mykolenko,D,16,180,4082,M,mikola_16,876643,EUR,927936000,D,19,19,False,30.0,25.0,3.0,1.0,8.0,10.0,20.0,25.0,3.0,,,,90.0,53.0,6.5,10.0,0.0,0.0,0.228278,0,,,5.0,,1.0,2.0,2.0,,3.0,1.0,,1.0,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,
10385471,home,Everton,Idrissa Gueye,idrissa-gueye,I. Gueye,M,27,174,21481,M,iganagueye,106337,EUR,622771200,M,27,27,False,26.0,25.0,2.0,2.0,8.0,8.0,17.0,20.0,7.0,,,,90.0,47.0,6.9,3.0,0.0,0.0,0.0133872,0,,,2.0,1.0,,6.0,10.0,2.0,,,2.0,3.0,6.0,3.0,,4.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,
10385471,home,Everton,Alex Iwobi,alex-iwobi,A. Iwobi,M,17,183,8263,M,alexanderiwobi,352770,EUR,831081600,M,17,17,False,21.0,15.0,3.0,3.0,4.0,4.0,14.0,23.0,6.0,,,,70.0,41.0,7.8,12.0,0.278,0.1454,0.378583,2,,,6.0,1.0,,3.0,4.0,,3.0,2.0,1.0,,2.0,2.0,1.0,,1.0,,,1.0,3.0,2.0,,1.0,,,,,,,,,,,,,,
10385471,home,Everton,Abdoulaye Doucouré,abdoulaye-doucoure,A. Doucouré,M,8,182,1269,M,,96535,EUR,725846400,M,16,16,False,28.0,22.0,,,5.0,7.0,18.0,23.0,7.0,,,,90.0,51.0,7.0,12.0,0.1513,0.0,0.2027,2,,,2.0,2.0,1.0,10.0,9.0,3.0,8.0,7.0,,2.0,1.0,,2.0,,2.0,,,2.0,1.0,1.0,,,2.0,,,,,,,,,,,,,
10385471,home,Everton,Amadou Onana,amadou-onana,A. Onana,M,24,195,7180,M,its_onana,923973,EUR,997920000,M,8,8,False,28.0,25.0,,,12.0,12.0,13.0,16.0,6.0,,,,82.0,42.0,6.7,8.0,0.155,0.233,0.046578,1,,,,1.0,4.0,3.0,7.0,,1.0,,1.0,1.0,1.0,1.0,4.0,2.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,
10385471,home,Everton,Dwight McNeil,dwight-mcneil,D. McNeil,M,7,183,1973,M,,935543,EUR,943228800,M,7,7,False,29.0,21.0,2.0,1.0,4.0,5.0,21.0,37.0,7.0,,,,90.0,66.0,7.1,26.0,0.1456,0.0,0.383146,2,,,13.0,,,9.0,8.0,2.0,6.0,5.0,,1.0,2.0,1.0,4.0,1.0,2.0,Dwight,McNeil,,4.0,4.0,,,4.0,,2.0,,,,,,,,,,,
