match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_wasFouled,stat_fouls,player_sofascoreId,captain,stat_accurateLongBalls,stat_blockedScoringAttempt,stat_outfielderBlock,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_hitWoodwork
10913356,home,Al-Ittihad,Marcelo Grohe,marcelo-grohe,M. Grohe,G,43,188.0,626,M,39427,EUR,537494400.0,G,34,34,False,15.0,11.0,4.0,10.0,10.0,1.0,5.0,4.0,1.0,1.0,1.0,90.0,18.0,6.8,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913356,home,Al-Ittihad,Omar Hawsawi,omar-hawsawi,O. Hawsawi,D,,184.0,54,M,350072,EUR,496627200.0,D,5,5,False,49.0,44.0,1.0,32.0,36.0,12.0,13.0,6.0,,,,90.0,55.0,6.8,5.0,2,3.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
10913356,home,Al-Ittihad,Ahmed Hegazy,ahmed-hegazy,A. Hegazy,D,26,194.0,4623,M,159653,EUR,664761600.0,D,26,26,False,49.0,46.0,7.0,26.0,27.0,20.0,22.0,3.0,,,,90.0,61.0,7.2,3.0,1,1.0,1.0,2.0,2.0,,,,5.0,1.0,1.0,ahmedhegazy6,True,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10913356,home,Al-Ittihad,Ahmed Sharahili,ahmed-sharahili,A. Sharahili,D,20,184.0,296,M,794331,EUR,768355200.0,D,20,20,False,48.0,43.0,4.0,21.0,23.0,23.0,26.0,8.0,,,,90.0,62.0,8.1,5.0,2,2.0,3.0,2.0,6.0,,,,4.0,,,,,3.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,,,,,,,,,,
10913356,home,Al-Ittihad,Madallah Al-Olayan,madallah-al-olayan,M. Al-Olayan,D,33,170.0,81,M,818813,EUR,777772800.0,M,33,33,False,78.0,69.0,4.0,26.0,27.0,44.0,56.0,8.0,,,,90.0,104.0,7.9,16.0,0,,1.0,3.0,12.0,,,,1.0,3.0,,,,2.0,,,,,,5.0,1.0,1.0,,5.0,2.0,3.0,1.0,1.0,4.0,3.0,1.0,,,,,
10913356,home,Al-Ittihad,Bruno Henrique,bruno-henrique,B. Henrique,M,8,180.0,899,M,345113,EUR,624931200.0,M,19,19,False,107.0,99.0,5.0,34.0,36.0,66.0,72.0,5.0,,,,90.0,122.0,7.1,11.0,2,1.0,,9.0,4.0,,,1.0,,,4.0,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,,2.0,1.0,1.0,,,,,
10913356,home,Al-Ittihad,Awad Al-Nashri,awad-al-nashri,A. Al-Nashri,M,14,176.0,241,M,1048371,EUR,1016150400.0,M,14,14,False,71.0,65.0,2.0,30.0,31.0,35.0,40.0,6.0,,,,90.0,86.0,7.1,8.0,0,,,9.0,7.0,,,,,,2.0,,,2.0,,,Awad Al Nashri,,,,,,4.0,7.0,3.0,1.0,5.0,1.0,1.0,,,,,,,
10913356,home,Al-Ittihad,Ahmed Bamasud,ahmed-bamasud,A. Bamasud,D,18,175.0,114,M,893197,EUR,816998400.0,M,95,95,False,32.0,23.0,3.0,11.0,13.0,12.0,21.0,5.0,,,,90.0,71.0,6.1,19.0,0,1.0,,13.0,7.0,,,,2.0,,1.0,,,1.0,,,,,,2.0,,,2.0,4.0,1.0,,7.0,,7.0,3.0,2.0,,,,,
10913356,home,Al-Ittihad,Igor Coronado,igor-coronado,I. Coronado,M,77,170.0,5336,M,152098,EUR,714096000.0,F,10,10,False,74.0,63.0,4.0,20.0,23.0,47.0,63.0,5.0,,,,89.0,108.0,7.4,30.0,1,,,9.0,7.0,,1.0,,1.0,2.0,1.0,igor_coronado,,3.0,,,,,,12.0,4.0,,,1.0,1.0,4.0,1.0,1.0,10.0,4.0,4.0,,,,,
10913356,home,Al-Ittihad,Romarinho,romarinho,Romarinho,M,,176.0,1742,M,797619,EUR,660960000.0,F,90,90,False,33.0,29.0,,8.0,8.0,21.0,26.0,5.0,,,,89.0,55.0,6.8,10.0,5,2.0,,5.0,5.0,2.0,3.0,1.0,,5.0,,,,,1.0,,,,,1.0,,,1.0,,,1.0,,1.0,2.0,,2.0,1.0,,,,
