match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,player_firstName,player_lastName,stat_totalContest,stat_dispossessed,stat_accurateCross,stat_wasFouled,stat_wonContest,stat_wonTackle,stat_shotOffTarget,stat_hitWoodwork,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_bigChanceMissed
14032398,home,RAAL La Louvière,Marcos Hernán Peano,marcos-hernan-peano,M. H. Peano,G,21,185.0,124,M,789394,EUR,908409600,G,21,21,False,True,36.0,24.0,27.0,15.0,0.0,11.0,12.0,13.0,24.0,10.0,3.0,2.0,2.0,90.0,43.0,7.3,12.0,0.00900759,55.680492441346,6.0,32.084299233015,0.2837,0,0.1101,0.18,0.01,0.17,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032398,home,RAAL La Louvière,Maxence Maisonneuve,maxence-maisonneuve,M. Maisonneuve,D,13,191.0,38,M,1396487,EUR,918691200,D,13,13,False,,42.0,31.0,9.0,4.0,0.0,15.0,19.0,16.0,23.0,3.0,,,,90.0,51.0,6.4,14.0,0.0095894,108.76947653187,12.0,73.428478418151,,0,,0.13,0.06,-0.17,,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,17.461809303559,40.204948049424,2.0,,,,,,,,,,,,,,,,,,,,,,
14032398,home,RAAL La Louvière,Yllan Okou,yllan-okou,Y. Okou,D,99,189.0,112,M,1167514,EUR,1040601600,D,99,99,False,,39.0,33.0,7.0,3.0,0.0,26.0,28.0,7.0,11.0,3.0,,,,90.0,56.0,6.8,14.0,0.0118784,101.36860973066,17.0,45.356350498116,,0,,0.21,0.04,-0.07,,2.0,1.0,1.0,2.0,1.0,,5.0,,2.0,,,,,,,Yllan Okou,,1.0,,,,,,,,,,,,,,,,,,,
14032398,home,RAAL La Louvière,Djibril Lamego,djibril-lamego,D. Lamego,D,25,183.0,48,M,1170564,EUR,1046131200,D,25,25,False,,43.0,38.0,5.0,2.0,0.0,22.0,22.0,16.0,21.0,1.0,,,,90.0,50.0,6.5,8.0,0.0136066,123.65877034976,13.0,52.671991008158,,0,,0.18,0.06,-0.16,,,,,1.0,1.0,,2.0,,1.0,1.0,2.0,,22.071895026617,23.962786231989,1.0,Djibril Lamego,,,1.0,,,,,,,,,,,,,,,,,,
14032398,home,RAAL La Louvière,Darío Benavides,dario-benavides,D. Benavides,D,19,178.0,46,M,1142092,EUR,1042329600,M,19,19,False,,23.0,18.0,,,0.0,5.0,7.0,13.0,16.0,4.0,,,,66.0,37.0,6.6,9.0,0.042048,65.847858206103,11.0,6.2227745067966,,0,,0.2,0.0,-0.21,,2.0,,,3.0,2.0,3.0,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
14032398,home,RAAL La Louvière,Sami Lahssaini,sami-lahssaini,S. Lahssaini,M,15,177.0,233,M,957895,EUR,906076800,M,15,15,False,,44.0,35.0,9.0,5.0,0.0,15.0,16.0,20.0,28.0,8.0,,,,90.0,60.0,6.8,14.0,0.06506,207.20097749311,17.0,94.933379375751,,0,,0.11,0.17,-0.14,,1.0,,2.0,6.0,7.0,2.0,,,3.0,3.0,,1.0,25.669265829115,84.165807254895,3.0,,,4.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,
14032398,home,RAAL La Louvière,Thierry Lutonda,thierry-lutonda,T. Lutonda,D,5,167.0,113,M,867246,EUR,972604800,M,5,5,False,,14.0,11.0,,,0.0,2.0,2.0,9.0,12.0,2.0,,,,66.0,24.0,6.6,9.0,0.0180435,72.134882357797,6.0,39.244642844248,,0,,0.04,0.1,-0.04,,1.0,,1.0,2.0,3.0,,,,,1.0,3.0,,30.615516139528,33.75697551618,1.0,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,
14032398,home,RAAL La Louvière,Jordi Liongola,jordi-liongola,J. Liongola,D,11,182.0,155,M,1009413,EUR,958521600,M,11,11,False,,26.0,23.0,,,0.0,13.0,13.0,10.0,13.0,4.0,,,,90.0,62.0,7.3,19.0,0.308027,137.05491209052,12.0,100.86663636919,,1,,0.44,0.17,-0.05,,11.0,,1.0,2.0,5.0,,,,2.0,1.0,7.0,1.0,26.288769727866,89.058248131347,4.0,,,1.0,1.0,4.0,3.0,,1.0,1.0,1.0,0.0519,3.0,0.0,,,,,,,,,
14032398,home,RAAL La Louvière,Joël Ito,joel-ito,J. Ito,M,23,166.0,37,M,1593830,EUR,890956800,F,23,23,False,,17.0,12.0,4.0,3.0,0.0,5.0,5.0,7.0,12.0,3.0,,,,40.0,22.0,6.8,8.0,0.00793653,138.5650032242,10.0,73.775130421511,,0,,-0.14,0.27,0.14,,2.0,,,1.0,2.0,,,,,1.0,,,35.425400943564,80.499056548243,3.0,Joël Ito,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,
14032398,home,RAAL La Louvière,Jerry Afriyie,jerry-afriyie,J. Afriyie,F,22,180.0,1734,M,1836721,EUR,1165708800,F,22,22,False,,14.0,11.0,,,0.0,4.0,4.0,7.0,10.0,2.0,,,,90.0,26.0,6.4,10.0,0.0153565,91.800542629367,11.0,24.063411293077,,0,,0.04,0.26,-0.04,,,2.0,2.0,7.0,5.0,1.0,,,,,6.0,4.0,3.3305261978546,4.6931747250662,1.0,,,2.0,,,2.0,1.0,,,,,,,,,,,,,,,
