match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_fouls,stat_keyPass,stat_aerialWon,stat_duelWon,stat_wasFouled,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_expectedGoals,stat_shotValueNormalized,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_bigChanceCreated,stat_goals
14573041,home,Omonia Nicosia,Fabiano,fabiano,Fabiano,G,40,197,467,M,34317,EUR,573091200,G,40,40,False,22.0,9.0,17.0,4.0,0.0,6.0,13.0,3.0,9.0,12.0,3.0,5.0,90.0,33.0,7.1,13.0,0.00046739,8.3900672914672,2.0,1.89,1.05,0.6642,0,0.5623,-0.04,0.0,-0.04,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573041,home,Omonia Nicosia,Alpha Dionkou,alpha-dionkou,A. Dionkou,D,2,183,313,M,930247,EUR,1002672000,D,2,2,False,32.0,28.0,1.0,,0.0,12.0,13.0,16.0,19.0,2.0,,,62.0,41.0,6.0,5.0,0.0455484,83.692540994788,8.0,37.275,33.285,,0,,0.18,0.07,-0.17,,,,1.0,1.0,2.0,6.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14573041,home,Omonia Nicosia,Stefan Simic,stefan-simic,S. Simic,D,27,189,253,M,188335,EUR,790560000,D,27,27,False,55.0,46.0,4.0,,0.0,24.0,26.0,22.0,29.0,3.0,,,90.0,64.0,6.1,9.0,0.00453525,49.450937750483,6.0,0.10500000000001,10.92,,0,,0.1,0.07,-0.27,,,,,,8.0,11.0,,2.0,4.0,,5.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,
14573041,home,Omonia Nicosia,Saad Agouzoul,saad-agouzoul,S. Agouzoul,D,17,191,415,M,919680,EUR,871171200,D,17,17,False,73.0,60.0,11.0,5.0,0.0,35.0,43.0,25.0,30.0,6.0,,,90.0,89.0,7.2,14.0,0.0925301,39.218580193338,4.0,2.94,2.94,,0,,0.31,0.16,-0.14,,,,,,,3.0,,7.0,1.0,1.0,3.0,8.0,2.0,2.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,
14573041,home,Omonia Nicosia,Amine Khammas,amine-khammas,A. Khammas,D,24,172,821,M,889491,EUR,923356800,D,24,24,False,51.0,43.0,1.0,,0.0,25.0,28.0,18.0,23.0,6.0,,,90.0,73.0,6.8,14.0,0.0219856,44.896165471104,5.0,27.72,18.06,,1,,0.09,0.13,0.29,,,,2.0,,2.0,6.0,3.0,2.0,1.0,1.0,,7.0,,,,6.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0437,0.01,,,,,,,,,,,
14573041,home,Omonia Nicosia,Ioannis Kousoulos,ioannis-kousoulos,I. Kousoulos,M,31,180,153,M,369708,EUR,834710400,M,31,31,False,57.0,42.0,6.0,1.0,0.0,17.0,25.0,25.0,32.0,7.0,,,90.0,80.0,7.1,17.0,0.0186988,99.041843413886,10.0,87.255,25.83,,5,,0.13,0.33,0.28,,,,,,2.0,3.0,,5.0,,,5.0,8.0,1.0,1.0,2.0,1.0,,2.0,1.0,1.0,1.0,,0.1693,-0.38,True,3.0,1.0,3.0,0.1228,,,,,,
14573041,home,Omonia Nicosia,Evangelos Andreou,evangelos-andreou,E. Andreou,M,20,176,118,M,1127213,EUR,1032825600,M,20,20,False,22.0,18.0,1.0,,0.0,5.0,6.0,13.0,16.0,1.0,,,62.0,32.0,6.3,9.0,0.0104546,36.938177466458,6.0,25.095,14.91,,0,,-0.27,0.02,-0.05,,,,2.0,,1.0,5.0,1.0,,1.0,,,3.0,2.0,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,
14573041,home,Omonia Nicosia,Panagiotis Andreou,andreou-panagiotis,P. Andreou,M,74,173,150,M,1406539,EUR,1146268800,M,74,74,False,50.0,46.0,3.0,2.0,0.0,17.0,17.0,29.0,33.0,3.0,,,79.0,65.0,6.8,7.0,0.0280322,57.836539998158,7.0,2.73,5.775,,1,,0.05,0.11,-0.04,,,,1.0,,5.0,7.0,,2.0,1.0,,2.0,7.0,3.0,1.0,1.0,3.0,2.0,2.0,,,,,0.0145,0.0,,,1.0,,0.0089,,,,,,
14573041,home,Omonia Nicosia,Mateo Marić,mateo-maric,M. Marić,M,14,178,171,M,858501,EUR,890179200,M,14,14,False,65.0,61.0,8.0,6.0,0.0,30.0,31.0,31.0,34.0,6.0,,,90.0,75.0,6.9,7.0,0.0281245,72.752194076336,11.0,16.695,27.195,,1,,0.08,0.15,-0.09,,,,,,,5.0,1.0,,1.0,,,4.0,1.0,2.0,,3.0,1.0,1.0,1.0,,,,0.0186,-0.06,,1.0,,,,,,,,,
14573041,home,Omonia Nicosia,Anastasios Chatzigiovanis,anastasios-chatzigiovanis,A. Chatzigiovanis,M,10,175,405,M,850770,EUR,865036800,M,10,10,False,22.0,19.0,2.0,1.0,0.0,7.0,8.0,12.0,14.0,6.0,,,62.0,38.0,6.9,12.0,0.0467483,156.57001586638,11.0,52.185,31.71,,0,,0.09,0.19,0.2,,,,3.0,,,2.0,1.0,,,1.0,,4.0,2.0,,,,,4.0,3.0,2.0,,,,,,,,1.0,,,,,,,
