match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_shotOffTarget,stat_outfielderBlock,stat_penaltyConceded,stat_fouls,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_expectedGoalsOnTarget,stat_aerialLost,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_accurateCross,stat_keyPass,stat_goalAssist,stat_dispossessed,stat_totalContest,stat_wonContest,captain,stat_blockedScoringAttempt,stat_wasFouled,stat_bigChanceCreated,stat_totalOffside,stat_hitWoodwork,stat_bigChanceMissed
11067614,home,América Mineiro,Renato Marques,Renato Marques,,marques-renato,Renato Marques,F,78,180,300,M,1194689,EUR,1070928000,F,78,78,False,18.0,12.0,1.0,1.0,5.0,6.0,7.0,13.0,2.0,6.0,3.0,,1.0,1.0,,,,,,,,77.0,28.0,8.3,9.0,0.00858421,4,,1.0,,,,2.0,0.6101,2.0,2.0,,1.1851,4.0,,,1.0,,1.0,,1.0,,,,2.0,1.0,,1.0,,
11067614,home,América Mineiro,Éder,,,eder-ferreira,Éder,D,33,184,208,M,842072,EUR,797126400,D,33,33,True,12.0,9.0,2.0,,7.0,7.0,2.0,5.0,,3.0,1.0,,2.0,1.0,,,,,,,,53.0,17.0,6.3,4.0,0.00057909,0,,,,,,,,,,1.0,,2.0,,1.0,,,,,1.0,,,,,,,,,
11067614,home,América Mineiro,Alê,,,ale,Alê,M,16,184,96,M,869564,EUR,644630400,M,16,16,True,14.0,10.0,2.0,1.0,5.0,7.0,5.0,7.0,1.0,4.0,2.0,1.0,1.0,1.0,,,,,,,,45.0,21.0,6.4,5.0,0.0145121,0,,,,,,2.0,,,,,,,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,
11067614,home,América Mineiro,Daniel Borges,,,daniel-borges,D. Borges,D,20,174,183,M,794874,EUR,732844800,D,20,20,True,1.0,1.0,,,1.0,1.0,,1.0,,2.0,,,1.0,1.0,,,,,,,,16.0,9.0,6.8,2.0,0.0003675,0,,1.0,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,
11067614,home,América Mineiro,Adyson,Adyson,,adyson,Adyson,M,99,168,186,M,1175259,EUR,1127347200,F,44,44,True,4.0,3.0,,,,1.0,3.0,3.0,,3.0,,1.0,,2.0,,,,,,,,16.0,7.0,6.4,3.0,0.116386,1,,,1.0,,,,0.0703,,,,,,,,,,,,1.0,1.0,,,,,,,,
11067614,home,América Mineiro,Ighor Gabryel,Ighor Gabryel,,ighor-gabryel,I. Gabryel,F,91,176,5,M,1106530,EUR,1042588800,F,91,91,True,5.0,4.0,1.0,,1.0,2.0,3.0,3.0,1.0,10.0,1.0,,,1.0,,,,,,,,13.0,10.0,6.0,5.0,0.00373561,0,,,,,,4.0,,,,,,6.0,,,2.0,,,,1.0,1.0,,,,,,,,
11067614,home,América Mineiro,Washington Aguerre,,,washington-aguerre,W. Aguerre,G,29,187,355,M,311402,EUR,735523200,G,93,93,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067614,home,América Mineiro,Danilo Avelar,,,danilo-avelar,Danilo Avelar,D,,184,107,M,121221,EUR,613353600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067614,home,América Mineiro,Esteban Burgos,,,esteban-burgos,E. Burgos,D,20,188,57,M,594426,EUR,694915200,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067614,home,América Mineiro,Javier Méndez,,,javier-mendez,J. Méndez,D,20,184,295,M,924858,EUR,786585600,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067614,home,América Mineiro,Juan Cazares,,,juan-cazares,J. Cazares,M,26,170,454,M,158411,EUR,702259200,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067614,home,América Mineiro,Martín Benítez,,,martin-benitez,M. Benítez,M,7,173,425,M,155715,EUR,771811200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067614,home,América Mineiro,Breno Cascardo,Breno Cascardo,,breno-cascardo,Breno Cascardo,M,80,183,161,M,1469514,EUR,1064448000,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067614,away,Bahia,Marcos Felipe,,,marcos-felipe,M. Felipe,G,1,189,1142,M,358524,EUR,829353600,G,22,22,False,17.0,11.0,7.0,2.0,11.0,12.0,,5.0,,,,,2.0,5.0,1.0,,,,2.0,,,90.0,25.0,5.8,6.0,4.983e-05,0,-1.039,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067614,away,Bahia,Kanu,,,kanu,Kanu,D,4,186,926,M,871705,EUR,857692800,D,4,4,False,53.0,49.0,6.0,5.0,27.0,27.0,22.0,26.0,5.0,4.0,10.0,,2.0,6.0,,,,,,,,86.0,68.0,7.3,4.0,0.183196,2,,,1.0,,,1.0,0.1415,1.0,,2.0,0.1173,3.0,2.0,2.0,,,1.0,,,1.0,1.0,True,,3.0,,,,
11067614,away,Bahia,Vitor Hugo,,,vitor-hugo,V. Hugo,D,14,187,899,M,794838,EUR,674697600,D,31,31,False,21.0,18.0,3.0,,16.0,17.0,2.0,4.0,1.0,1.0,2.0,,4.0,,,,,,,,,45.0,30.0,6.7,3.0,0.00117966,2,,,1.0,2.0,,1.0,0.1292,,,1.0,,,,,,,,,,,,,1.0,,,,,
11067614,away,Bahia,Rezende,,,rezende,Rezende,D,5,186,736,M,868030,EUR,789004800,D,5,5,False,49.0,45.0,5.0,3.0,23.0,25.0,22.0,25.0,2.0,1.0,6.0,1.0,1.0,3.0,,,,,,,,90.0,60.0,6.6,6.0,0.0174114,0,,1.0,,,,,,,,3.0,,,2.0,3.0,1.0,,1.0,,,,,,,1.0,,,,
11067614,away,Bahia,Gilberto,,,gilberto,Gilberto,D,2,181,1500,M,261687,EUR,731462400,M,2,2,False,52.0,48.0,4.0,3.0,16.0,17.0,34.0,42.0,1.0,3.0,5.0,,,9.0,,,,,,,,90.0,81.0,7.1,12.0,0.109909,1,,7.0,1.0,,,,0.1103,,,2.0,,2.0,1.0,,2.0,2.0,,,,2.0,1.0,,,1.0,,,,
11067614,away,Bahia,Thaciano,,,thaciano,Thaciano,M,16,182,1796,M,872039,EUR,800236800,M,16,16,False,17.0,12.0,1.0,1.0,4.0,4.0,8.0,14.0,1.0,4.0,2.0,,,3.0,,,,,,,,79.0,28.0,6.4,9.0,0.0158438,3,,1.0,1.0,,,,0.2944,,,1.0,,4.0,1.0,1.0,3.0,,1.0,,,,,,2.0,1.0,,1.0,1.0,
11067614,away,Bahia,Nicolás Acevedo,,,nicolas-acevedo,N. Acevedo,M,26,173,1112,M,959620,EUR,924048000,M,26,26,False,59.0,54.0,8.0,5.0,22.0,22.0,33.0,38.0,,5.0,3.0,2.0,,4.0,,,,,,,,90.0,67.0,7.4,5.0,1.09928,1,,1.0,,,,1.0,0.016,,,2.0,,2.0,1.0,1.0,,1.0,3.0,,,,,,1.0,1.0,2.0,,,
11067614,away,Bahia,Cauly,,,cauly,Cauly,M,8,175,2903,M,255873,EUR,811123200,M,8,8,False,61.0,48.0,3.0,2.0,9.0,9.0,40.0,55.0,1.0,4.0,3.0,,,6.0,,,,,,,,90.0,76.0,7.5,22.0,0.236282,1,,3.0,,,,1.0,0.0219,,,1.0,,,2.0,1.0,2.0,1.0,3.0,1.0,,4.0,1.0,,1.0,,1.0,,,
11067614,away,Bahia,Luciano Juba,,,luciano-juba,L. Juba,D,46,176,3659,M,1017264,EUR,935884800,M,46,46,False,48.0,42.0,3.0,2.0,8.0,10.0,35.0,44.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,90.0,74.0,7.0,12.0,0.133651,2,,6.0,2.0,,,,0.029,,,1.0,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,
11067614,away,Bahia,Everaldo,,,everaldo,Everaldo,F,9,181,2414,M,386212,EUR,678672000,F,9,9,False,16.0,13.0,,,5.0,6.0,8.0,14.0,1.0,5.0,3.0,,,1.0,,,,,,,,90.0,32.0,7.4,10.0,0.0143021,4,,4.0,,,,,0.9078,2.0,1.0,,1.0273,4.0,,,2.0,,,,1.0,,,,2.0,2.0,,,,
11067614,away,Bahia,Biel,Gabriel,Teixeira Aragão,biel,Biel,F,20,169,2141,M,1106140,EUR,986083200,F,10,10,False,27.0,21.0,2.0,2.0,3.0,6.0,20.0,27.0,1.0,4.0,4.0,,,3.0,,,,,,,,86.0,49.0,7.5,17.0,0.878344,2,,6.0,1.0,1.0,,,0.1225,,,1.0,,1.0,,,4.0,2.0,7.0,,,3.0,,,1.0,2.0,1.0,2.0,,
11067614,away,Bahia,Ademir,,,ademir,Ademir,F,7,172,1700,M,922546,EUR,792892800,F,7,7,True,10.0,7.0,,,,,7.0,13.0,,4.0,2.0,,,1.0,,,,,,,,45.0,28.0,5.8,10.0,0.07045,7,,3.0,5.0,,,,1.9066,1.0,1.0,,0.9484,2.0,,,1.0,,,,,3.0,1.0,,1.0,1.0,,,,3.0
11067614,away,Bahia,Vinicius Mingotti,,,vinicius-mingotti,Vinicius Mingotti,F,9,185,107,M,989407,EUR,947203200,F,21,21,True,2.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,11.0,2.0,6.6,1.0,0.187884,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11067614,away,Bahia,David Duarte,,,david-duarte,D. Duarte,D,33,192,765,M,810715,EUR,790905600,D,33,33,True,13.0,13.0,1.0,1.0,4.0,4.0,9.0,9.0,5.0,1.0,6.0,,,1.0,,,,,,,,11.0,15.0,7.1,,0.00421267,1,,,1.0,,,,0.0227,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
11067614,away,Bahia,Vítor Jacaré,,,vitor-jacare,Vítor Jacaré,M,99,178,394,M,1019652,EUR,940723200,F,29,29,True,4.0,4.0,,,,,5.0,6.0,,1.0,1.0,,,1.0,,,,,,,,11.0,11.0,7.2,3.0,0.173324,1,,2.0,,,,,0.0184,1.0,,,0.1708,1.0,,,2.0,1.0,1.0,,,,,,,1.0,,,,
11067614,away,Bahia,Adriel,Adriel,,adriel,Adriel,G,1,195,392,M,1106840,EUR,979430400,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067614,away,Bahia,Cicinho,,,cicinho,Cicinho,D,2,168,196,M,243271,EUR,599097600,D,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067614,away,Bahia,Camilo Cándido,,,camilo-candido,C. Cándido,D,13,174,364,M,924073,EUR,802051200,D,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067614,away,Bahia,Gabriel Xavier,Gabriel Xavier,,gabriel-xavier,G. Xavier,D,3,190,1259,M,1117710,EUR,989107200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067614,away,Bahia,Lucas Mugni,,,lucas-mugni,L. Mugni,M,10,184,605,M,249881,EUR,695174400,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067614,away,Bahia,Diego Rosa,,,diego-rosa,D. Rosa,M,33,180,532,M,1002415,EUR,1034380800,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067614,away,Bahia,Léo Cittadini,,,leo-cittadini,L. Cittadini,M,20,178,378,M,332171,EUR,762307200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067614,away,Bahia,Rafael Ratão,,,rafael-ratao,R. Ratão,F,18,182,3402,M,352838,EUR,817689600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
