match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,playerName,reason,rescinded,player_id,player_name,confirmed,from
11067614,FT,3.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11067614,,,,,90,0.0,,1,,,injuryTime,6.0,,,,,,,,,,,
11067614,,,,,86,,,5,,,substitution,,122262392.0,False,False,regular,,,,,,,
11067614,,,,,86,,,5,,,substitution,,122262393.0,False,False,regular,,,,,,,
11067614,,,,,79,,,12,,,substitution,,122262371.0,False,False,regular,,,,,,,
11067614,,,,,77,,,14,,,substitution,,122262370.0,False,True,regular,,,,,,,
11067614,,,,,76,,,15,,,card,,121048321.0,,True,yellow,Jory,Time wasting,False,839762.0,Jory,,
11067614,,,,,74,,,17,,,substitution,,122262366.0,False,True,regular,,,,,,,
11067614,,,,,74,,,17,,,substitution,,122262365.0,False,True,regular,,,,,,,
11067614,,,,,63,,,28,,,varDecision,,22200.0,,False,penaltyAwarded,,,,1106140.0,Biel,False,
11067614,,,,,62,,,29,,,card,,121048310.0,,True,red,Mateus Henrique,Professional foul last man,False,1175493.0,Mateus Henrique,,
11067614,,3.0,2.0,,57,,,34,,,goal,,175468994.0,,False,regular,,,,922546.0,Ademir,,
11067614,,,,,51,,,40,,,card,,121048301.0,,True,yellow,Marlon Lopes,Foul,False,870933.0,Marlon Lopes,,
11067614,,3.0,1.0,,47,,,44,,,goal,,175468658.0,,True,regular,,,,1194689.0,Renato Marques,,
11067614,,,,,46,,,45,,,substitution,,122262316.0,True,True,injury,,,,,,,
11067614,,,,,46,,,45,,,substitution,,122262312.0,False,False,regular,,,,,,,
11067614,HT,2.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11067614,,,,,45,0.0,,1,,,injuryTime,4.0,,,,,,,,,,,
11067614,,2.0,1.0,,38,,,8,,,goal,,175467610.0,,True,regular,,,,1194689.0,Renato Marques,,
11067614,,,,,37,,,9,,,substitution,,122262243.0,True,True,injury,,,,,,,
11067614,,1.0,1.0,,29,,,17,,,goal,,175467387.0,,True,regular,,,,599700.0,Ricardo Silva,,
11067614,,0.0,1.0,,26,,,20,,,goal,,175467328.0,,False,penalty,,,,386212.0,Everaldo,,penalty
