match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_challengeLost,stat_fouls,captain,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_clearanceOffLine,stat_keyPass,player_firstName,player_lastName,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside,stat_blockedScoringAttempt,stat_goals,stat_bigChanceCreated,stat_hitWoodwork
11368681,home,Mallorca,Predrag Rajković,predrag-rajkovic,P. Rajković,G,1,192,2732,M,188107,EUR,815097600,G,1,1,False,31.0,16.0,24.0,9.0,9.0,11.0,7.0,20.0,2.0,1.0,1.0,1.0,15.0,1.0,1.0,4.0,7.0,1.0,90.0,49.0,8.1,15.0,0.00363613,0,0.3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368681,home,Mallorca,Pablo Maffeo,pablo-maffeo,P. Maffeo,D,23,173,2206,M,788216,EUR,868665600,D,15,15,False,14.0,12.0,2.0,1.0,5.0,5.0,8.0,15.0,4.0,,,1.0,5.0,2.0,,,,,78.0,31.0,6.9,11.0,0.0125066,0,,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11368681,home,Mallorca,Giovanni González,giovanni-gonzalez,G. González,D,20,175,319,M,590404,EUR,780019200,D,20,20,False,38.0,32.0,5.0,1.0,16.0,16.0,17.0,25.0,7.0,,,3.0,5.0,5.0,,,,,90.0,61.0,6.6,8.0,0.0347602,0,,3.0,1.0,1.0,2.0,7.0,,4.0,,,,4.0,3.0,,,,,,,,,,,,,,,,,
11368681,home,Mallorca,Antonio Raíllo,antonio-raillo,A. Raíllo,D,21,186,793,M,807116,EUR,686880000,D,21,21,False,50.0,45.0,2.0,1.0,34.0,37.0,11.0,13.0,4.0,,,3.0,5.0,1.0,,,,,90.0,64.0,7.0,5.0,0.00501771,1,,,,4.0,3.0,7.0,,2.0,,,,1.0,3.0,True,1.0,2.0,0.0225,0.1085,,,,,,,,,,,,
11368681,home,Mallorca,Matija Nastasić,matija-nastasic,M. Nastasić,D,15,188,481,M,98440,EUR,733276800,D,2,2,False,53.0,46.0,7.0,2.0,32.0,34.0,15.0,20.0,2.0,,,2.0,3.0,2.0,,,,,90.0,62.0,7.3,7.0,0.00589867,1,,1.0,1.0,,,2.0,,1.0,1.0,,,1.0,1.0,,,1.0,0.0847,,1.0,1.0,,,,,,,,,,
11368681,home,Mallorca,Toni Lato,toni-lato,T. Lato,D,3,173,265,M,828239,EUR,880070400,D,3,3,False,42.0,29.0,8.0,,16.0,21.0,15.0,24.0,2.0,1.0,1.0,1.0,5.0,,,,,,90.0,64.0,6.7,17.0,0.376639,0,,3.0,2.0,2.0,,4.0,,1.0,,2.0,1.0,,2.0,,,,,,,,1.0,,,,,,,,,
11368681,home,Mallorca,Antonio Sánchez,antonio-sanchez,A. Sánchez,M,6,179,256,M,949722,EUR,861667200,M,18,18,False,15.0,13.0,2.0,,7.0,8.0,6.0,9.0,2.0,,,,5.0,2.0,,,,,59.0,23.0,6.5,7.0,0.0043263,0,,2.0,,1.0,,4.0,,,1.0,3.0,,1.0,2.0,,,,,,,,,,,,,,,,,
11368681,home,Mallorca,Manu Morlanes,manu-morlanes,M. Morlanes,M,8,178,430,M,826004,EUR,916099200,M,8,8,False,30.0,27.0,3.0,2.0,14.0,15.0,13.0,16.0,2.0,1.0,1.0,,1.0,,,,,,59.0,37.0,6.7,4.0,0.0104793,0,,1.0,,,,2.0,,2.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,
11368681,home,Mallorca,Samú Costa,samuel-costa,S. Costa,M,12,183,1427,M,988351,EUR,975283200,M,12,12,False,30.0,29.0,1.0,1.0,18.0,19.0,11.0,11.0,3.0,,,1.0,4.0,2.0,,,,,59.0,38.0,6.4,4.0,0.00752819,0,,,,,,4.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11368681,home,Mallorca,Dani Rodríguez,dani-rodriguez,D. Rodríguez,M,9,177,524,M,349526,EUR,581558400,M,14,14,False,34.0,29.0,3.0,2.0,16.0,16.0,14.0,23.0,4.0,,,,2.0,2.0,,,,,87.0,46.0,6.7,10.0,0.0436362,0,,5.0,1.0,1.0,,5.0,1.0,,,,2.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,
11368681,home,Mallorca,Vedat Muriqi,vedat-muriqi,V. Muriqi,F,7,194,5879,M,310874,EUR,767145600,F,7,7,False,18.0,10.0,,,2.0,3.0,8.0,15.0,1.0,,,,1.0,,,,,,90.0,30.0,6.2,14.0,0.00920225,2,,,,6.0,1.0,11.0,2.0,,,4.0,,1.0,2.0,,,1.0,0.3402,,2.0,,,,,vedatmuriqi,1.0,1.0,,,,
11368681,home,Mallorca,Sergi Darder,sergi-darder,S. Darder,M,10,180,979,M,110783,EUR,756518400,M,10,10,True,21.0,17.0,3.0,1.0,6.0,8.0,14.0,17.0,2.0,,,,,1.0,,,,,31.0,32.0,6.8,9.0,0.187379,1,,4.0,3.0,,,7.0,3.0,,1.0,1.0,1.0,2.0,2.0,,1.0,,0.0151,0.3615,,,2.0,,,,,,,,,
11368681,home,Mallorca,Omar Mascarell,omar-mascarell,O. Mascarell,M,5,181,553,M,255999,EUR,728611200,M,5,5,True,24.0,19.0,4.0,1.0,12.0,14.0,7.0,10.0,2.0,,,,3.0,2.0,,,,,31.0,30.0,6.7,5.0,0.00293456,0,,,,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
11368681,home,Mallorca,Abdón Prats,abdon-prats,A. Prats,F,9,181,325,M,146852,EUR,724550400,F,9,9,True,7.0,3.0,,,,1.0,3.0,6.0,1.0,,,2.0,1.0,,,,,,31.0,12.0,6.6,4.0,0.00078008,1,,,,1.0,1.0,1.0,,,,,,,,,,,0.1251,,,,,,,,,,1.0,,,
11368681,home,Mallorca,Nemanja Radonjić,nemanja-radonjic,N. Radonjić,F,49,185,4597,M,802665,EUR,824342400,M,23,23,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,1.0,,,,,,,,,12.0,6.0,6.5,1.0,0.0449845,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,n.radonjic7,,,,,,
11368681,home,Mallorca,Cyle Larin,cyle-larin,C. Larin,F,9,187,1609,M,790179,EUR,798076800,F,17,17,True,3.0,2.0,,,,,2.0,3.0,1.0,,,,,,,,,,9.0,3.0,6.6,1.0,0.00035965,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11368681,home,Mallorca,Dominik Greif,dominik-greif,D. Greif,G,1,197,925,M,791046,EUR,860284800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368681,home,Mallorca,Iván Cuéllar,ivan-cuellar,I. Cuéllar,G,25,187,119,M,19013,EUR,454464000,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368681,home,Mallorca,José Copete,jose-copete,J. Copete,D,3,190,437,M,913695,EUR,939513600,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368681,home,Mallorca,Jaume Costa,jaume-costa,J. Costa,D,,171,89,M,44577,EUR,574646400,D,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368681,home,Mallorca,Nacho Vidal,nacho-vidal,N. Vidal,D,22,180,317,M,844752,EUR,790905600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368681,home,Mallorca,Martin Valjent,martin-valjent,M. Valjent,D,24,187,757,M,300522,EUR,818640000,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368681,home,Mallorca,Javi Llabrés,javi-llabres,J. Llabrés,M,19,174,115,M,1162309,EUR,1031702400,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Javi Llabrés,,,,,,,,
11368681,away,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191,79229,M,857574,EUR,918691200,G,13,13,False,30.0,24.0,13.0,7.0,18.0,19.0,6.0,11.0,2.0,,,3.0,7.0,,1.0,1.0,2.0,1.0,90.0,42.0,7.6,6.0,0.00284812,0,0.47,,,,2.0,,,,,,,,,,,,,,,,,,,ALunin,,,,,,
11368681,away,Real Madrid,Lucas Vázquez,lucas-vazquez,L. Vázquez,D,21,173,60349,M,255239,EUR,678326400,D,17,17,False,25.0,22.0,2.0,1.0,11.0,12.0,11.0,16.0,2.0,3.0,1.0,1.0,1.0,,,,,,89.0,47.0,6.8,12.0,0.0284251,0,,3.0,,,,3.0,1.0,,,1.0,1.0,,,,,,,,,,,,,LucasVaz91,,,,,,
11368681,away,Real Madrid,Antonio Rüdiger,antonio-rudiger,A. Rüdiger,D,22,191,192797,M,142622,EUR,731116800,D,22,22,False,71.0,65.0,6.0,2.0,43.0,44.0,22.0,27.0,2.0,,,6.0,7.0,,,,,,90.0,79.0,7.1,6.0,0.0157938,0,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,ARüdiger,,,,,,
11368681,away,Real Madrid,Nacho Fernández,nacho-fernandez,N. Fernández,D,6,180,15081,M,69404,EUR,632620800,D,6,6,False,72.0,66.0,4.0,3.0,39.0,41.0,27.0,31.0,2.0,,,3.0,5.0,,,,,,90.0,80.0,7.2,6.0,0.00773612,0,,,,1.0,2.0,1.0,,,,,1.0,,,True,,1.0,,,,,,,,nachofdez90,,,,,,
11368681,away,Real Madrid,Ferland Mendy,ferland-mendy,F. Mendy,D,23,178,70735,M,792073,EUR,802569600,D,23,23,False,46.0,43.0,2.0,1.0,22.0,22.0,21.0,24.0,4.0,,,,5.0,1.0,,,,,90.0,62.0,7.5,4.0,0.0373617,0,,,,2.0,1.0,4.0,1.0,,1.0,,2.0,,1.0,,,,,,,,2.0,,,FerMendy,,,,,,
11368681,away,Real Madrid,Aurélien Tchouaméni,aurelien-tchouameni,A. Tchouaméni,M,14,188,145918,M,859025,EUR,948931200,M,18,18,False,79.0,68.0,1.0,,29.0,32.0,39.0,49.0,8.0,1.0,1.0,4.0,7.0,2.0,,,,,90.0,94.0,8.3,14.0,0.0477787,3,,2.0,,,3.0,2.0,1.0,,2.0,,2.0,,1.0,,1.0,,0.0503,0.3425,1.0,,2.0,,,ATchouaméni,,,1.0,1.0,,
11368681,away,Real Madrid,Luka Modrić,luka-modric,L. Modrić,M,14,173,354764,M,15466,EUR,495072000,M,10,10,False,96.0,85.0,4.0,3.0,23.0,24.0,62.0,77.0,5.0,5.0,4.0,1.0,2.0,,,,,,86.0,114.0,7.9,18.0,0.598332,2,,5.0,,2.0,1.0,5.0,1.0,,,,,,1.0,,,,0.1866,,1.0,,3.0,,,LModric10,,,1.0,,1.0,
11368681,away,Real Madrid,Federico Valverde,federico-valverde,F. Valverde,M,8,181,375509,M,831808,EUR,901065600,M,15,15,False,47.0,39.0,7.0,6.0,14.0,15.0,25.0,33.0,6.0,1.0,,1.0,3.0,2.0,,,,,90.0,60.0,7.2,12.0,0.0619364,1,,1.0,,,3.0,3.0,,2.0,1.0,2.0,1.0,1.0,1.0,,1.0,,0.3359,,,,1.0,,,Fede,1.0,,,,,
11368681,away,Real Madrid,Jude Bellingham,jude-bellingham,J. Bellingham,M,5,188,1013050,M,991011,EUR,1056844800,M,5,5,False,33.0,26.0,,,13.0,14.0,13.0,19.0,5.0,2.0,2.0,1.0,1.0,1.0,,,,,64.0,50.0,7.1,10.0,0.00774844,2,,,,,,3.0,2.0,,,1.0,2.0,,1.0,,1.0,,0.1122,0.1173,1.0,,,,,JudeBell,,,,,,1.0
11368681,away,Real Madrid,Brahim Díaz,brahim-diaz,B. Díaz,M,21,170,258553,M,835485,EUR,933638400,M,21,21,False,22.0,19.0,,,9.0,9.0,10.0,13.0,9.0,6.0,3.0,,7.0,3.0,,,,,63.0,45.0,7.1,13.0,0.0114656,2,,,,1.0,1.0,7.0,3.0,,3.0,4.0,2.0,,,,2.0,,0.4685,0.5558,,,1.0,,,Brahim,1.0,,,,,
11368681,away,Real Madrid,Joselu,joselu,Joselu,F,9,191,18060,M,69418,EUR,638496000,F,14,14,False,17.0,13.0,,,3.0,3.0,10.0,14.0,4.0,1.0,,,2.0,,,,,,90.0,29.0,7.1,8.0,0.227043,2,,,,2.0,3.0,4.0,,1.0,,2.0,1.0,1.0,,,1.0,,0.1121,0.1236,,,1.0,,,joselumato,,,1.0,,,
11368681,away,Real Madrid,Vinícius Júnior,vinicius-junior,Vinícius Jr.,F,7,176,1170289,M,868812,EUR,963360000,F,7,7,True,7.0,6.0,1.0,1.0,,,6.0,7.0,5.0,6.0,4.0,,1.0,,,,,,27.0,25.0,7.3,6.0,0.0121089,4,,,,,,4.0,1.0,,,2.0,1.0,,1.0,,3.0,,0.3379,0.1961,,,,,,ViniJr,,1.0,1.0,,,
11368681,away,Real Madrid,Eduardo Camavinga,camavinga-eduardo,E. Camavinga,M,6,182,191301,M,973887,EUR,1036886400,M,12,12,True,13.0,10.0,1.0,,1.0,1.0,9.0,12.0,4.0,,,,2.0,1.0,,,,,26.0,19.0,6.9,3.0,0.020195,0,,,,,,2.0,,1.0,1.0,,3.0,1.0,1.0,,,,,,,,,,,Tacklevinga,,,,,,
11368681,away,Real Madrid,Daniel Carvajal,daniel-carvajal,D. Carvajal,D,2,173,154229,M,138572,EUR,695088000,D,2,2,True,,,,,,,,,,,,1.0,,,,,,,9.0,2.0,6.5,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,DaniCarvajal,,,,,,
11368681,away,Real Madrid,Éder Militão,eder-militao,É. Militão,D,3,186,138748,M,822519,EUR,885081600,D,3,3,True,1.0,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,EMilitão,,,,,,
11368681,away,Real Madrid,Mario de Luis,mario-de-luis,M. d. Luis,G,33,185,901,M,1034421,EUR,1023235200,G,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Mario de Luis,,,,,,,,
11368681,away,Real Madrid,Kepa Arrizabalaga,kepa-arrizabalaga,K. Arrizabalaga,G,13,188,26145,M,232422,EUR,781142400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,KepaA,,,,,,
11368681,away,Real Madrid,Fran García,fran-garcia,F. Garcia,D,20,170,66463,M,851271,EUR,934588800,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,frangarci11,,,,,,
11368681,away,Real Madrid,Toni Kroos,toni-kroos,T. Kroos,M,,183,45525,M,26502,EUR,631411200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Kroos,,,,,,
