match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,stat_accurateCross,stat_totalContest,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,player_lastName,stat_onTargetScoringAttempt,stat_wonContest,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_bigChanceCreated,captain,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12624400,home,Al-Shabab,Abdullah Al-Mayouf,abdullah-al-mayouf,A. Al-Mayouf,G,187.0,197,M,118159,EUR,538358400,G,33,33,False,33.0,27.0,13.0,7.0,0.0,24.0,26.0,3.0,7.0,6.0,90.0,37.0,6.8,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624400,home,Al-Shabab,Mohammed Al-Thani,mohammed-al-thain,M. Al-Thani,M,174.0,72,M,954643,EUR,855532800,D,71,71,False,29.0,26.0,2.0,2.0,0.0,14.0,15.0,12.0,16.0,4.0,90.0,54.0,7.0,9.0,0,17,2.0,4.0,2.0,9.0,4.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
12624400,home,Al-Shabab,Mohammed Al Shwirekh,mohammed-al-shwirekh,M. A. Shwirekh,D,179.0,63,M,1519331,EUR,883612800,D,2,2,False,62.0,58.0,7.0,3.0,0.0,38.0,38.0,21.0,25.0,4.0,90.0,83.0,7.8,7.0,1,2,1.0,1.0,2.0,4.0,6.0,1.0,,6.0,1.0,2.0,1.0,,1.0,,Mohammed Al Shwirekh,1.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,
12624400,home,Al-Shabab,Wesley Hoedt,wesley-hoedt,W. Hoedt,D,188.0,354,M,336813,EUR,762912000,D,4,4,False,78.0,72.0,14.0,8.0,0.0,41.0,41.0,31.0,37.0,4.0,90.0,92.0,7.8,6.0,1,4,,,3.0,1.0,4.0,,,9.0,2.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
12624400,home,Al-Shabab,Leandrinho,leandrinho,Leandrinho,M,170.0,995,M,1589416,EUR,1111017600,D,3,3,False,45.0,40.0,1.0,,0.0,20.0,23.0,20.0,26.0,3.0,90.0,77.0,6.8,16.0,1,12,4.0,,1.0,6.0,4.0,4.0,,4.0,1.0,1.0,1.0,5.0,1.0,,Leandro Viana,,2.0,,,1.0,da Silva Gama,,1.0,1.0,,,,,,,,,,,
12624400,home,Al-Shabab,Cristian Guanca,cristian-guanca,C. Guanca,M,177.0,565,M,789438,EUR,733190400,M,11,11,False,51.0,44.0,10.0,5.0,0.0,15.0,15.0,32.0,39.0,4.0,90.0,60.0,7.5,8.0,2,10,3.0,,,1.0,,,,,1.0,,,,,3.0,,3.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,
12624400,home,Al-Shabab,Glen Kamara,glen-kamara,G. Kamara,M,183.0,804,M,292665,EUR,814838400,M,14,14,False,21.0,21.0,,,0.0,17.0,17.0,4.0,4.0,2.0,60.0,25.0,6.7,,0,4,,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
12624400,home,Al-Shabab,Musab Al Juwayr,musab-fahd-aljuwayr,M. A. Juwayr,M,175.0,850,M,1106234,EUR,1056067200,M,15,15,False,74.0,64.0,6.0,5.0,0.0,34.0,34.0,30.0,43.0,2.0,84.0,94.0,7.1,19.0,0,10,3.0,,,4.0,3.0,,2.0,,,2.0,2.0,2.0,1.0,,Musab Fahz Aljuwayr,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
12624400,home,Al-Shabab,Daniel Podence,daniel-podence,D. Podence,F,165.0,3019,M,308764,EUR,814233600,F,56,56,False,25.0,19.0,1.0,1.0,0.0,2.0,2.0,18.0,29.0,7.0,90.0,51.0,7.2,19.0,2,56,6.0,1.0,,7.0,6.0,,3.0,,,2.0,1.0,3.0,1.0,2.0,,1.0,4.0,1.0,,2.0,,,2.0,1.0,,,,,,,,,,,
12624400,home,Al-Shabab,Abderrazak Hamdallah,abderrazak-hamdallah,A. Hamdallah,F,182.0,11081,M,826961,EUR,661392000,F,9,9,False,18.0,14.0,,,0.0,3.0,3.0,11.0,15.0,2.0,90.0,31.0,7.1,9.0,0,9,,3.0,1.0,6.0,3.0,,1.0,3.0,,1.0,1.0,3.0,2.0,1.0,,,2.0,,,,,,1.0,,2.0,abderrazak_hamdallah,1.0,,,,,,,,
12624400,home,Al-Shabab,Yannick Carrasco,yannick-carrasco,Y. Carrasco,F,180.0,4751,M,182001,EUR,747100800,F,10,10,False,23.0,19.0,3.0,1.0,0.0,6.0,6.0,14.0,22.0,2.0,84.0,41.0,6.1,17.0,1,10,5.0,,,8.0,2.0,,1.0,,,,,2.0,2.0,,,1.0,6.0,1.0,,1.0,,,1.0,,1.0,yannickferreiracarrasco,,True,1.0,,,,,,
12624400,home,Al-Shabab,Nader Al Sharari,nader-abdullah-al-sharari,N. A. Sharari,D,184.0,534,M,923040,EUR,831513600,D,5,5,True,21.0,19.0,2.0,1.0,0.0,14.0,14.0,5.0,7.0,2.0,30.0,25.0,6.8,2.0,0,4,,,,,2.0,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
12624400,home,Al-Shabab,Giacomo Bonaventura,giacomo-bonaventura,G. Bonaventura,M,180.0,1098,M,36784,EUR,619747200,M,7,7,True,7.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,5.0,,16.0,8.0,6.5,1.0,0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624400,home,Al-Shabab,Haroune Camara,haroune-camara,H. Camara,F,187.0,2967,M,926730,EUR,883612800,F,70,70,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,2.0,16.0,7.0,6.2,3.0,1,70,,,,4.0,1.0,,1.0,,,1.0,,,1.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,
12624400,home,Al-Shabab,Mohammed Al-Absi,mohammed-al-absi,M. Al-Absi,G,180.0,125,M,1168640,EUR,1032825600,G,50,50,True,,,,,,,,,,,,,,,0,50,,,,,,,,,,,,,,,Mohammed Alabsi,,,,,,,,,,,,,,,,,,,,
12624400,home,Al-Shabab,Mohammed Essa Harbush,mohammed-essa-harbush,M. E. Harbush,D,170.0,36,M,1201501,EUR,1051142400,D,38,38,True,,,,,,,,,,,,,,,0,38,,,,,,,,,,,,,,,Mohammed Essa Harbush,,,,,,,,,,,,,,,,,,,,
12624400,home,Al-Shabab,Nawaf Al Ghulaimish,nawaf-al-ghulaimish,N. A. Ghulaimish,D,178.0,46,M,1630170,EUR,1114992000,D,66,66,True,,,,,,,,,,,,,,,0,66,,,,,,,,,,,,,,,Nawaf Al Ghulaimish,,,,,,,,,,,,,,,,,,,,
12624400,home,Al-Shabab,Younes Al-Shanqeeti,al-shanqeeti-younes,Y. Al-Shanqeeti,M,,44,M,1842132,EUR,1073347200,M,17,17,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Younes Al-Shanqeeti,,,,,,,,,,,,,,,,,,,,
