match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_shotOffTarget,stat_totalOffside,stat_errorLeadToAShot,player_firstName,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_lastName,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_bigChanceCreated,stat_bigChanceMissed
12499316,home,Bologna,Federico Ravaglia,federico-ravaglia,F. Ravaglia,G,13,196,580,M,850952,EUR,942278400,G,34,34,False,26.0,23.0,4.0,1.0,0.0,22.0,22.0,1.0,4.0,1.0,5.0,1.0,1.0,2.0,90.0,34.0,7.3,3.0,0.00029096,0,0.2368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499316,home,Bologna,Emil Holm,emil-holm,E. Holm,D,2,191,1648,M,965264,EUR,958176000,D,2,2,False,61.0,47.0,8.0,,0.0,19.0,26.0,30.0,41.0,9.0,9.0,1.0,,,90.0,93.0,7.4,27.0,0.0869682,0,,6.0,2.0,1.0,3.0,6.0,2.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,5.0,1.0,2.0,,,,,,,,,,,,,,,
12499316,home,Bologna,Sam Beukema,sam-beukema,S. Beukema,D,31,188,2235,M,898815,EUR,911260800,D,31,31,False,84.0,76.0,5.0,2.0,0.0,45.0,47.0,31.0,37.0,4.0,4.0,1.0,,,90.0,94.0,7.3,9.0,0.027426,1,,,,3.0,2.0,5.0,1.0,,,,,2.0,1.0,,1.0,1.0,,True,1.0,1.0,0.0336,,,,,,,,,,,
12499316,home,Bologna,Martin Erlić,martin-erlic,M. Erlić,D,6,192,1953,M,789234,EUR,885600000,D,5,5,False,76.0,71.0,3.0,2.0,0.0,44.0,47.0,27.0,29.0,10.0,1.0,4.0,,,90.0,90.0,7.9,5.0,0.0156088,4,,,,1.0,5.0,2.0,,,,,1.0,1.0,1.0,,,1.0,,,,1.0,0.1359,4.0,,,,,,,,,,
12499316,home,Bologna,Charalampos Lykogiannis,charalampos-lykogiannis,C. Lykogiannīs,D,22,188,706,M,98212,EUR,751248000,D,22,22,False,43.0,40.0,3.0,3.0,0.0,16.0,18.0,28.0,35.0,3.0,1.0,,,,78.0,65.0,7.4,10.0,0.167937,0,,10.0,4.0,1.0,1.0,2.0,,,1.0,1.0,2.0,,1.0,1.0,,1.0,4.0,,,,,,2.0,,,,,,,,,
12499316,home,Bologna,Michel Aebischer,michel-aebischer,M. Aebischer,M,20,182,1236,M,850891,EUR,852508800,M,20,20,False,10.0,10.0,1.0,1.0,0.0,5.0,5.0,7.0,7.0,2.0,1.0,2.0,,,45.0,18.0,6.7,2.0,0.140266,0,,2.0,2.0,2.0,,4.0,,2.0,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,
12499316,home,Bologna,Remo Freuler,remo-freuler,R. Freuler,M,8,181,1928,M,115516,EUR,703296000,M,8,8,False,83.0,71.0,8.0,3.0,0.0,18.0,20.0,53.0,64.0,7.0,9.0,,,,90.0,100.0,7.7,14.0,0.203729,0,,1.0,,1.0,1.0,2.0,,,,,,,6.0,1.0,1.0,1.0,4.0,,,,,,1.0,1.0,,,,,,,,
12499316,home,Bologna,Nikola Moro,nikola-moro,N. Moro,M,6,182,2495,M,814882,EUR,889660800,M,6,6,False,33.0,28.0,5.0,4.0,0.0,11.0,12.0,17.0,21.0,1.0,2.0,,,,62.0,40.0,7.1,6.0,0.0270514,0,,,,,1.0,2.0,,,,,1.0,2.0,,,1.0,2.0,2.0,,,,,,,,,,,,,,,
12499316,home,Bologna,Riccardo Orsolini,riccardo-orsolini,R. Orsolini,M,7,183,5740,M,793645,EUR,854064000,F,7,7,False,16.0,11.0,1.0,1.0,0.0,6.0,8.0,5.0,11.0,4.0,4.0,3.0,,,45.0,31.0,6.7,11.0,0.00547189,2,,3.0,,,,2.0,,1.0,2.0,1.0,1.0,,,,,,,,2.0,1.0,0.0757,,,,,,,,,,,
12499316,home,Bologna,Santiago Castro,santiago-castro,S. Castro,F,9,178,6420,M,1116577,EUR,1095465600,F,9,9,False,13.0,9.0,,,0.0,2.0,2.0,7.0,12.0,4.0,2.0,,,,90.0,27.0,6.9,10.0,0.0229969,3,,1.0,,2.0,2.0,5.0,,1.0,1.0,,1.0,,2.0,,2.0,2.0,,,,,0.0758,1.0,,,Santiago Castro,2.0,0.1025,,,,,
12499316,home,Bologna,Dan Ndoye,dan-ndoye,D. Ndoye,M,14,184,4721,M,944327,EUR,972432000,F,11,11,False,32.0,25.0,3.0,2.0,0.0,5.0,5.0,20.0,28.0,3.0,3.0,1.0,,,78.0,45.0,6.9,14.0,0.0505592,2,,1.0,,1.0,,9.0,3.0,,3.0,2.0,,,,,4.0,4.0,1.0,,1.0,,0.1525,,,,,1.0,0.2048,,,,,
12499316,home,Bologna,Giovanni Fabbian,giovanni-fabbian,G. Fabbian,M,80,186,1385,M,1067204,EUR,1042502400,M,80,80,True,9.0,8.0,,,0.0,3.0,3.0,5.0,7.0,2.0,2.0,,,,45.0,18.0,6.8,4.0,0.00230793,2,,1.0,,3.0,,5.0,,1.0,,,,,2.0,2.0,,1.0,,,1.0,,0.1198,1.0,,,,,,,,,,
12499316,home,Bologna,Samuel Iling Junior,samuel-iling-junior,S. I. Junior,F,19,182,2419,M,996919,EUR,1065225600,F,14,14,True,40.0,33.0,2.0,2.0,0.0,4.0,5.0,29.0,39.0,1.0,5.0,,,,45.0,52.0,7.0,14.0,0.0443986,3,,4.0,,1.0,,3.0,,,2.0,1.0,,,,,1.0,1.0,,,1.0,,0.0944,2.0,,,,,,,,,,
12499316,home,Bologna,Kacper Urbański,kacper-urbanski,K. Urbański,M,82,182,5357,M,1012383,EUR,1094515200,M,82,82,True,24.0,22.0,,,0.0,3.0,3.0,19.0,22.0,1.0,2.0,1.0,,,28.0,29.0,7.1,4.0,0.0373348,1,,1.0,,1.0,,1.0,,,,,,,,,1.0,,2.0,,,,0.0894,1.0,,,,,,,kacper_urbanski10,,,
12499316,home,Bologna,Juan Miranda,juan-miranda,J. Miranda,D,33,185,2208,M,855829,EUR,948240000,D,33,33,True,13.0,12.0,1.0,1.0,0.0,2.0,3.0,10.0,11.0,3.0,,1.0,,,12.0,17.0,6.8,3.0,0.00700043,0,,1.0,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
12499316,home,Bologna,Jesper Karlsson,jesper-karlsson,J. Karlsson,F,11,179,1272,M,834597,EUR,901324800,F,10,10,True,7.0,7.0,,,0.0,,,8.0,8.0,1.0,1.0,1.0,,,12.0,13.0,6.7,2.0,0.026005,1,,1.0,1.0,,,1.0,,1.0,,,,,,,1.0,,1.0,,1.0,,0.0179,,,,,,,,,,,
12499316,home,Bologna,Nicola Bagnolini,nicola-bagnolini,N. Bagnolini,G,1,194,129,M,1085555,EUR,1079222400,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499316,home,Bologna,Łukasz Skorupski,lukasz-skorupski,Ł. Skorupski,G,1,187,4421,M,44906,EUR,673401600,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lukaszskorupski28,,,
12499316,home,Bologna,Stefan Posch,stefan-posch,S. Posch,D,4,188,1364,M,355486,EUR,863568000,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499316,home,Bologna,Nicolò Casale,nicolo-casale,N. Casale,D,16,191,431,M,862697,EUR,887414400,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499316,home,Bologna,Lorenzo De Silvestri,lorenzo-de-silvestri,L. De Silvestri,D,29,185,372,M,14718,EUR,580348800,D,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499316,home,Bologna,Jens Odgaard,jens-odgaard,J. Odgaard,M,21,188,1820,M,826064,EUR,922838400,F,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499316,home,Bologna,Tommaso Corazza,corazza-tommaso,T. Corazza,M,27,174,263,M,1137366,EUR,1088467200,D,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499316,home,Bologna,Benjamín Domínguez,benjamin-dominguez,B. Domínguez,M,30,172,3282,M,1162611,EUR,1063929600,F,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Benjamín Domínguez,,,,,,,
12499316,home,Bologna,Thijs Dallinga,thijs-dallinga,T. Dallinga,F,24,190,2354,M,905381,EUR,965260800,F,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499316,away,Parma,Zion Suzuki,zion-suzuki,Z. Suzuki,G,31,189,4904,M,905351,EUR,1029888000,G,31,31,False,46.0,18.0,36.0,8.0,0.0,11.0,13.0,7.0,33.0,1.0,11.0,,2.0,3.0,90.0,56.0,7.4,29.0,0.0110082,0,0.3072,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
12499316,away,Parma,Woyo Coulibaly,woyo-coulibaly,W. Coulibaly,D,25,188,2728,M,989894,EUR,927158400,D,26,26,False,13.0,13.0,,,0.0,4.0,4.0,9.0,9.0,2.0,3.0,1.0,,,52.0,22.0,6.0,3.0,0.45335,1,,,,1.0,1.0,5.0,2.0,,1.0,,1.0,,,,,1.0,1.0,,1.0,,0.0842,,,,,,,,,,1.0,
12499316,away,Parma,Enrico Del Prato,enrico-del-prato,E. Del Prato,D,15,183,860,M,928103,EUR,942192000,D,15,15,False,19.0,16.0,2.0,,0.0,13.0,14.0,3.0,5.0,2.0,3.0,,,,90.0,28.0,7.0,3.0,0.00040315,0,,,,3.0,2.0,3.0,,,,,4.0,1.0,,,,,,True,,1.0,,,,,,,,,,,,
12499316,away,Parma,Botond Balogh,botond-balogh,B. Balogh,D,5,189,1291,M,983510,EUR,1023321600,D,4,4,False,32.0,28.0,5.0,2.0,0.0,23.0,24.0,5.0,8.0,3.0,5.0,2.0,,,90.0,50.0,7.5,5.0,0.00108749,0,,,,2.0,1.0,2.0,,,,,7.0,1.0,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,
12499316,away,Parma,Emanuele Valeri,emanuele-valeri,E. Valeri,D,14,180,818,M,891346,EUR,912988800,D,14,14,False,16.0,9.0,1.0,,0.0,5.0,8.0,5.0,11.0,9.0,7.0,3.0,,,90.0,47.0,7.7,13.0,0.0221044,0,,3.0,1.0,,2.0,6.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,,,4.0,,,,,,,,,,,,
12499316,away,Parma,Adrián Bernabé,adrian-bernabe,A. Bernabé,M,10,170,2308,M,934384,EUR,990835200,M,10,10,False,33.0,23.0,5.0,1.0,0.0,14.0,15.0,10.0,19.0,4.0,4.0,3.0,,,89.0,49.0,7.1,12.0,0.0299969,1,,1.0,1.0,1.0,,3.0,,1.0,1.0,,2.0,3.0,1.0,,,,2.0,,1.0,,0.0137,,,,,,,,,,,
12499316,away,Parma,Simon Sohm,simon-sohm,S. Sohm,M,23,188,941,M,909991,EUR,986947200,M,19,19,False,19.0,15.0,1.0,1.0,0.0,9.0,10.0,6.0,9.0,3.0,3.0,,,,90.0,27.0,6.8,4.0,0.00354601,1,,,,,3.0,2.0,,,,,3.0,,,,,2.0,,,1.0,2.0,0.0661,,,,,,,,,,,
12499316,away,Parma,Matteo Cancellieri,matteo-cancellieri,M. Cancellieri,F,22,185,1422,M,1017649,EUR,1013472000,M,22,22,False,10.0,5.0,1.0,,0.0,1.0,2.0,4.0,9.0,4.0,1.0,1.0,,,55.0,22.0,6.9,9.0,0.0121422,2,,1.0,,,1.0,3.0,2.0,1.0,2.0,2.0,,,,,2.0,,2.0,,,,0.0343,2.0,,,,,,,,,,
12499316,away,Parma,Hernani,hernani,Hernani,M,8,188,409,M,156019,EUR,764726400,M,27,27,False,14.0,10.0,1.0,1.0,0.0,3.0,5.0,8.0,11.0,4.0,2.0,,,,71.0,31.0,7.1,10.0,0.0955503,1,,2.0,1.0,,1.0,6.0,1.0,2.0,,,1.0,,3.0,2.0,3.0,3.0,2.0,,,,0.0233,1.0,,,,,,,,,,
12499316,away,Parma,Dennis Man,dennis-man,D. Man,M,27,182,10418,M,812145,EUR,904089600,M,98,98,False,13.0,13.0,,,0.0,3.0,3.0,11.0,13.0,1.0,,,,,89.0,30.0,6.6,10.0,0.028407,1,,3.0,1.0,3.0,,8.0,,,4.0,1.0,,,,,4.0,2.0,3.0,,1.0,1.0,0.0233,,,,,,,,dennisman,,,
12499316,away,Parma,Ange-Yoan Bonny,ange-yoan-bonny,A. Bonny,F,14,189,10665,M,1086223,EUR,1067040000,F,13,13,False,10.0,6.0,1.0,,0.0,2.0,4.0,4.0,6.0,3.0,2.0,2.0,,,72.0,23.0,6.4,8.0,0.00228098,4,,,,4.0,,7.0,,2.0,,,,,1.0,1.0,2.0,1.0,,,2.0,,0.4522,2.0,,,,,,,,,,1.0
12499316,away,Parma,Antoine Hainaut,antoine-hainaut,A. Hainaut,M,18,188,140,M,1394202,EUR,1013990400,M,20,20,True,,,,,0.0,,,,,5.0,1.0,1.0,,,35.0,13.0,7.0,1.0,0.00033723,0,,,,,1.0,,,,1.0,1.0,4.0,1.0,2.0,1.0,,,,,,,,,,,Antoine Hainaut,,,,,,,
12499316,away,Parma,Gabriel Charpentier,gabriel-charpentier,G. Charpentier,F,99,188,193,M,979043,EUR,926899200,F,9,9,True,5.0,2.0,1.0,,0.0,,3.0,2.0,2.0,5.0,4.0,1.0,,,19.0,15.0,6.6,9.0,0.00982806,0,,,,2.0,4.0,8.0,,1.0,2.0,1.0,,,,,4.0,4.0,,,,,,,,,,,,,,,,
