match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,rescinded,id,isHome,incidentClass,player_id,player_name,length,reason,injury
12450903,FT,1.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
12450903,,,,,90,4.0,,1,,,card,Hamed Junior Traorè,False,121747338.0,True,yellow,892924.0,Hamed Junior Traorè,,,
12450903,,1.0,0.0,,90,3.0,,1,,,goal,,,190886572.0,True,regular,892924.0,Hamed Junior Traorè,,,
12450903,,,,,90,0.0,,1,,,injuryTime,,,,,,,,3.0,,
12450903,,,,,84,,,7,,,card,Rayan Raveloson,False,121747281.0,True,yellow,757742.0,Rayan Raveloson,,Foul,
12450903,,,,,78,,,13,,,substitution,,,123334682.0,True,regular,,,,,False
12450903,,,,,77,,,14,,,substitution,,,123334684.0,False,regular,,,,,False
12450903,,,,,77,,,14,,,substitution,,,123334683.0,False,regular,,,,,False
12450903,,,,,72,,,19,,,substitution,,,123334634.0,False,regular,,,,,False
12450903,,,,,72,,,19,,,substitution,,,123334633.0,False,regular,,,,,False
12450903,,,,,66,,,25,,,substitution,,,123334594.0,True,regular,,,,,False
12450903,,,,,66,,,25,,,substitution,,,123334595.0,True,regular,,,,,False
12450903,,,,,50,,,41,,,card,Gideon Mensah,False,121747087.0,True,yellow,844942.0,Gideon Mensah,,Foul,
12450903,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
12450903,,,,,33,,,13,,,card,Carlens Arcus,False,121746837.0,False,yellow,794373.0,Carlens Arcus,,Foul,
12450903,,,,,26,,,20,,,card,Elisha Owusu,False,121746796.0,True,yellow,904424.0,Elisha Owusu,,Foul,
