match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,captain,stat_goalAssist,stat_aerialWon,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoals,stat_keyPass,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_goals,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoalsOnTarget,stat_totalContest,stat_bigChanceMissed,stat_blockedScoringAttempt,player_sofascoreId,stat_dispossessed,stat_wonContest,stat_totalOffside
11369948,home,Royal Antwerp FC,George Ilenikhena,george-ilenikhena,G. Ilenikhena,F,99,185.0,2537,M,1462434,EUR,1155686400,F,9,9,False,18.0,14.0,1.0,1.0,6.0,6.0,8.0,12.0,,2.0,,,,,78.0,24.0,7.5,6.0,0.0100864,3,,George,Ilenikhena,,,3.0,,,,,,,,,3.0,,2.0,0.4088,,,,1.0,1.0,,2.0,,1.2821,,,,,,,1.0
11369948,home,Royal Antwerp FC,Gyrano Kerk,gyrano-kerk,G. Kerk,M,7,175.0,505,M,386950,EUR,817862400,F,7,7,True,8.0,8.0,,,3.0,3.0,5.0,5.0,,1.0,,,,,17.0,12.0,6.8,1.0,0.0561872,0,,,,,2.0,3.0,,,,2.0,2.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,
11369948,home,Royal Antwerp FC,Milan Smits,smits-milan,M. Smits,M,6,183.0,74,M,1475074,EUR,1100304000,M,46,46,True,8.0,6.0,,,3.0,4.0,3.0,4.0,,1.0,,,,,17.0,11.0,6.7,2.0,0.0105284,1,,Milan Smits,,,,,,,,,,,,,,,,0.0946,,,,1.0,,,,,,,,,,,,
11369948,home,Royal Antwerp FC,Jacob Ondrejka,ondrejka-jacob,J. Ondrejka,M,17,180.0,1006,M,1004790,EUR,1030924800,F,17,17,True,11.0,9.0,1.0,1.0,5.0,6.0,4.0,5.0,,1.0,,,,,12.0,14.0,6.6,3.0,0.0419012,0,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,
11369948,home,Royal Antwerp FC,Victor Udoh,udoh-victor,V. Udoh,F,,172.0,129,M,1512489,EUR,1098057600,F,60,60,True,1.0,1.0,,,1.0,1.0,,,,,,,,,12.0,4.0,6.6,1.0,3.153e-05,1,,,,1.0,1.0,1.0,,,,,,,,,,,,0.0319,,,,1.0,,,1.0,,,1.0,,,,,1.0,1.0
11369948,home,Royal Antwerp FC,Kobe Corbanie,corbanie-kobe,K. Corbanie,D,2,187.0,205,M,1463869,EUR,1115683200,D,52,52,True,3.0,2.0,,,2.0,2.0,,1.0,,,,,,,11.0,5.0,6.2,2.0,1.512e-05,0,,Kobe Corbanie,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,
11369948,home,Royal Antwerp FC,Davino Verhulst,davino-verhulst,D. Verhulst,G,,191.0,17,M,5949,EUR,564796800,G,87,87,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369948,home,Royal Antwerp FC,Senne Lammens,senne-lammens,S. Lammens,G,31,193.0,27447,M,964753,EUR,1026000000,G,91,91,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369948,home,Royal Antwerp FC,Eran Tuypens,eran-tuypens,E. Tuypens,D,56,,23,M,1546044,EUR,1133913600,M,56,56,True,,,,,,,,,,,,,,,,,,,,0,,Eran Tuypens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369948,home,Royal Antwerp FC,Mahamadou Doumbia,mahamadou-doumbia,M. Doumbia,M,17,186.0,5407,M,1400846,EUR,1084579200,M,84,84,True,,,,,,,,,,,,,,,,,,,,0,,Mahamadou Doumbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369948,away,RC Sporting Charleroi,Pierre Patron,pierre-patron,P. Patron,G,1,191.0,33,M,942837,EUR,872035200,G,1,1,False,19.0,13.0,13.0,7.0,10.0,13.0,3.0,6.0,,11.0,,3.0,4.0,,90.0,31.0,6.4,6.0,0.0006035,0,-0.3422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369948,away,RC Sporting Charleroi,Mehdi Boukamir,mehdi-boukamir,M. Boukamir,D,32,188.0,1014,M,1131463,EUR,1075075200,D,32,32,False,26.0,24.0,2.0,,17.0,17.0,7.0,9.0,1.0,,,,,,45.0,28.0,6.2,2.0,0.00807117,0,,Mehdi Boukamir,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11369948,away,RC Sporting Charleroi,Stelios Andreou,andreou-stelios,S. Andreou,D,5,187.0,339,M,994282,EUR,1027468800,D,21,21,False,29.0,25.0,2.0,1.0,21.0,23.0,4.0,6.0,8.0,6.0,,,,,90.0,43.0,6.7,6.0,0.00363831,0,,,,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,,,,2.0,,,,,,,,,,1.0,,,,,,,,,
11369948,away,RC Sporting Charleroi,Jules Van Cleemput,jules-van-cleemput,J. Van Cleemput,D,2,182.0,37,M,799163,EUR,878601600,D,4,4,False,35.0,28.0,7.0,5.0,18.0,21.0,10.0,16.0,2.0,5.0,,,,,90.0,47.0,6.6,10.0,0.02413,1,,,,2.0,3.0,4.0,,,2.0,2.0,2.0,,,,2.0,,1.0,0.0613,1.0,2.0,,,,,,1.0,0.2601,,,,,,,
11369948,away,RC Sporting Charleroi,Žan Rogelj,zan-rogelj,Ž. Rogelj,D,21,175.0,87,M,888605,EUR,943488000,M,29,29,False,20.0,19.0,2.0,2.0,10.0,10.0,10.0,12.0,,4.0,,,,,45.0,35.0,6.7,6.0,0.180688,0,,,,,4.0,5.0,1.0,,,3.0,2.0,,,,,,,,1.0,2.0,1.0,,,,1.0,,,4.0,,,,1.0,2.0,
11369948,away,RC Sporting Charleroi,Marco Ilaimaharitra,marco-ilaimaharitra,M. Ilaimaharitra,M,23,178.0,500,M,358198,EUR,806716800,M,26,26,False,53.0,48.0,2.0,1.0,24.0,25.0,24.0,29.0,,2.0,,,,,86.0,61.0,6.2,9.0,0.0543705,0,,,,1.0,5.0,1.0,,,1.0,,,1.0,True,,,,,,,1.0,,,,,1.0,2.0,,1.0,,,,1.0,,
11369948,away,RC Sporting Charleroi,Adem Zorgane,adem-zorgane,A. Zorgane,M,8,184.0,6525,M,1000472,EUR,947116800,M,6,6,False,69.0,58.0,5.0,5.0,29.0,32.0,31.0,41.0,3.0,8.0,,,,,90.0,93.0,7.3,17.0,0.0918094,2,,,,2.0,5.0,3.0,1.0,3.0,,,,,,,1.0,,1.0,0.1492,2.0,4.0,2.0,1.0,,,3.0,1.0,0.18,3.0,,,AdemZorgane,,2.0,
11369948,away,RC Sporting Charleroi,Vetle Winger Dragsnes,vetle-winger-dragsnes,V. W. Dragsnes,D,20,187.0,53,M,548640,EUR,760492800,M,15,15,False,34.0,29.0,2.0,1.0,16.0,20.0,13.0,17.0,2.0,3.0,,,,,90.0,48.0,6.3,9.0,0.0113553,1,,,,,2.0,3.0,,,,1.0,,,,,1.0,,,0.0086,,3.0,,,,,,1.0,,2.0,,1.0,,,1.0,
11369948,away,RC Sporting Charleroi,Parfait Guiagon,parfait-guiagon,P. Guiagon,M,10,169.0,1096,M,1030459,EUR,982800000,F,8,8,False,22.0,19.0,,,9.0,11.0,10.0,11.0,,6.0,,,,,66.0,32.0,6.6,8.0,0.0230906,0,,,,,4.0,4.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,2.0,1.0,,4.0,,,,,1.0,
11369948,away,RC Sporting Charleroi,Youssuf Sylla,youssuf-sylla,Y. Sylla,F,17,191.0,197,M,1099220,EUR,1040256000,F,80,80,False,27.0,22.0,,,12.0,15.0,10.0,12.0,,2.0,,,,,78.0,39.0,6.4,11.0,0.0160539,0,,,,1.0,6.0,4.0,,,1.0,,,1.0,,,3.0,,,,,,,,,,5.0,4.0,,,,,,1.0,,1.0
11369948,away,RC Sporting Charleroi,Isaac Mbenza,isaac-mbenza,I. Mbenza,F,7,188.0,141,M,789000,EUR,826243200,F,7,7,False,37.0,33.0,1.0,,15.0,17.0,20.0,26.0,1.0,6.0,,,,,90.0,53.0,7.0,10.0,0.098327,0,,,,1.0,2.0,5.0,,,1.0,1.0,,2.0,,,,,,,1.0,6.0,2.0,,,,2.0,1.0,,2.0,,,,,2.0,
11369948,away,RC Sporting Charleroi,Daan Heymans,heymans-daan,D. Heymans,M,38,186.0,544,M,845344,EUR,929404800,M,18,18,True,19.0,17.0,,,7.0,7.0,10.0,12.0,,3.0,,,,,45.0,26.0,7.1,5.0,0.535108,2,,,,,3.0,1.0,,,2.0,,,,,1.0,1.0,1.0,2.0,0.0737,1.0,,,,,,,,0.2964,1.0,,,,2.0,,
11369948,away,RC Sporting Charleroi,Ken Nkuba,nkuba-ken,K. Nkuba,M,27,180.0,165,M,961902,EUR,1011571200,F,28,28,True,17.0,15.0,1.0,,9.0,10.0,8.0,15.0,,4.0,,,,,45.0,37.0,6.7,10.0,0.0671047,0,,,,,3.0,5.0,1.0,,2.0,3.0,,2.0,,,,,,,,8.0,2.0,,,,1.0,1.0,,1.0,,,,,,
11369948,away,RC Sporting Charleroi,Nikola Štulić,nikola-stulic,N. Štulić,F,9,188.0,1224,M,1029748,EUR,999907200,F,19,19,True,7.0,7.0,1.0,1.0,4.0,4.0,3.0,3.0,,,,,,,24.0,8.0,6.6,1.0,0.00578838,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
11369948,away,RC Sporting Charleroi,Antoine Bernier,antoine-bernier,A. Bernier,M,17,170.0,106,M,834261,EUR,873849600,M,17,17,True,6.0,5.0,1.0,,1.0,2.0,4.0,4.0,,1.0,,,,,12.0,11.0,7.5,4.0,0.00530277,2,,,,,1.0,,,,,,,,,,,,1.0,0.455,,,,1.0,1.0,,2.0,,0.9531,,,,,1.0,,
11369948,away,RC Sporting Charleroi,Ryota Morioka,ryota-morioka,R. Morioka,M,,180.0,229,M,109376,EUR,671414400,M,44,44,True,6.0,4.0,,,1.0,1.0,3.0,5.0,,2.0,,,,,8.0,6.0,6.5,2.0,0.00170424,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369948,away,RC Sporting Charleroi,Martin Delavallée,martin-delavalee,M. Delavallée,G,55,185.0,123,M,1141106,EUR,1079568000,G,55,55,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369948,away,RC Sporting Charleroi,Romeo Monticelli,monticelli-romeo,R. Monticelli,D,40,185.0,54,M,1195786,EUR,1128211200,D,27,27,True,,,,,,,,,,,,,,,,,,,,0,,Roméo Monticelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369948,away,RC Sporting Charleroi,Damien Marcq,damien-marcq,D. Marcq,D,,183.0,29,M,51622,EUR,597542400,M,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369948,away,RC Sporting Charleroi,Ahmed Nadhir Benbouali,ahmed-nadhir-benbouali,A. N. Benbouali,F,7,190.0,776,M,1177807,EUR,955929600,F,13,13,True,,,,,,,,,,,,,,,,,,,,0,,Ahmed Nadhir Benbouali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
