match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalContest,stat_totalCross,stat_wonContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_keyPass,captain,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceCreated,stat_hitWoodwork,stat_errorLeadToAShot,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_goalAssist
11407374,home,Salernitana,Guillermo Ochoa,,,guillermo-ochoa,G. Ochoa,G,13,185.0,4425,M,GuiOchoa,15497,EUR,490060800,G,13,13,False,21.0,16.0,4.0,16.0,18.0,3.0,2.0,90.0,25.0,5.6,6.0,0.0,0.0,5.331e-05,0,-1.9979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407374,home,Salernitana,Matteo Lovato,,,lovato-matteo,M. Lovato,D,20,188.0,274,M,,982601,EUR,950486400,D,66,66,False,51.0,39.0,8.0,21.0,26.0,25.0,8.0,90.0,63.0,6.7,12.0,0.0,0.0,0.0114511,0,,2.0,18.0,1.0,2.0,2.0,6.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11407374,home,Salernitana,Norbert Gyömbér,,,norbert-gyomber,N. Gyömbér,D,23,189.0,301,M,,224456,EUR,710121600,D,23,23,False,23.0,19.0,,16.0,18.0,5.0,4.0,45.0,31.0,6.3,4.0,0.0,0.0,0.00616811,0,,,3.0,2.0,,6.0,,,4.0,1.0,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,
11407374,home,Salernitana,Lorenzo Pirola,,,lorenzo-pirola,L. Pirola,D,5,185.0,996,M,,965014,EUR,1014163200,D,98,98,False,49.0,41.0,1.0,25.0,28.0,21.0,7.0,90.0,58.0,6.2,9.0,0.0,0.0,0.00346583,0,,,16.0,3.0,2.0,7.0,4.0,2.0,4.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11407374,home,Salernitana,Pasquale Mazzocchi,,,pasquale-mazzocchi,P. Mazzocchi,M,30,183.0,1368,M,,377512,EUR,806803200,M,30,30,False,45.0,36.0,2.0,12.0,17.0,30.0,7.0,90.0,71.0,6.5,18.0,0.0272,0.0,0.0757203,1,,,24.0,3.0,1.0,7.0,3.0,2.0,1.0,,,1.0,1.0,,,3.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
11407374,home,Salernitana,Emil Bohinen,,,emil-bohinen,E. Bohinen,M,37,185.0,230,M,,824584,EUR,921196800,M,8,8,False,48.0,38.0,2.0,23.0,28.0,22.0,6.0,45.0,57.0,6.9,13.0,0.0,0.0,0.0102129,0,,2.0,15.0,2.0,2.0,2.0,4.0,,1.0,,2.0,2.0,1.0,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
11407374,home,Salernitana,Mateusz Łęgowski,,,mateusz-legowski,M. Łęgowski,M,20,181.0,801,M,,1064080,EUR,1043798400,M,99,99,False,41.0,32.0,2.0,13.0,17.0,24.0,4.0,67.0,49.0,6.4,11.0,0.0,0.0,0.0121811,0,,,19.0,2.0,2.0,3.0,3.0,1.0,1.0,,,,,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
11407374,home,Salernitana,Domagoj Bradarić,,,domagoj-bradaric,D. Bradarić,M,12,178.0,1470,M,,897594,EUR,944784000,M,3,3,False,39.0,30.0,1.0,15.0,20.0,19.0,5.0,68.0,48.0,6.6,10.0,0.0,0.0,0.0197444,0,,,15.0,,2.0,1.0,5.0,,,1.0,,2.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
11407374,home,Salernitana,Antonio Candreva,,,antonio-candreva,A. Candreva,F,87,180.0,936,M,,27982,EUR,541468800,F,87,87,False,53.0,42.0,2.0,14.0,16.0,42.0,1.0,90.0,67.0,7.3,16.0,0.0706,0.3912,0.219505,3,,,30.0,,,1.0,1.0,,,,,,,1.0,,,5.0,,1.0,1.0,4.0,True,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
11407374,home,Salernitana,Jovane Cabral,,,jovane-cabral,J. Cabral,F,11,176.0,1128,M,,845802,EUR,897782400,F,21,21,False,37.0,31.0,5.0,10.0,10.0,29.0,4.0,90.0,58.0,8.4,10.0,0.3168,0.2473,0.238828,5,,3.0,23.0,2.0,1.0,9.0,9.0,1.0,1.0,,,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,1.0,3.0,,2.0,2.0,2.0,,,1.0,1.0,,,,,,,,,
