match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,player_firstName,player_lastName,player_sofascoreId,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_bigChanceCreated,stat_blockedScoringAttempt,captain,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves,stat_errorLeadToAGoal
10434103,home,Beşiktaş JK,Mert Günok,mert-gunok,M. Günok,G,34,196,4070,M,39573,EUR,604713600,G,34,34,False,23.0,12.0,16.0,5.0,7.0,9.0,5.0,14.0,10.0,1.0,90.0,30.0,6.3,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434103,home,Beşiktaş JK,Valentin Rosier,valentin-rosier,V. Rosier,D,19,175,795,M,842419,EUR,840412800,D,2,2,False,39.0,35.0,5.0,3.0,14.0,15.0,23.0,31.0,11.0,,90.0,71.0,7.5,14.0,0,1.0,7.0,2.0,1.0,5.0,8.0,1.0,1.0,5.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,
10434103,home,Beşiktaş JK,Romain Saïss,romain-saiss,R. Saiss,D,29,190,7929,M,187729,EUR,638409600,D,26,26,False,49.0,39.0,6.0,,29.0,33.0,10.0,17.0,6.0,,90.0,62.0,7.6,11.0,3,,1.0,,1.0,4.0,1.0,,,,,3.0,3.0,,,,,2.0,,1.0,,,romain_saiss27,2.0,2.0,1.0,1.0,2.0,,,,,,,
10434103,home,Beşiktaş JK,Omar Colley,omar-colley,O. Colley,D,15,190,966,M,238408,EUR,719798400,D,6,6,False,37.0,27.0,5.0,1.0,20.0,26.0,7.0,11.0,4.0,,90.0,57.0,7.2,11.0,0,,,,2.0,1.0,7.0,,,,,7.0,2.0,2.0,,1.0,3.0,1.0,,,,,,,,,,1.0,,,,,,,
10434103,home,Beşiktaş JK,Arthur Masuaku,arthur-masuaku,A. Masuaku,D,27,179,10350,M,174975,EUR,752630400,D,25,25,False,47.0,31.0,14.0,5.0,13.0,21.0,20.0,33.0,15.0,,90.0,75.0,7.2,24.0,0,1.0,7.0,2.0,2.0,3.0,8.0,,,4.0,2.0,,,4.0,3.0,,,1.0,,1.0,,,masuaku26,,,,,,,,,,,,
10434103,home,Beşiktaş JK,Salih Uçan,salih-ucan,S. Uçan,M,8,182,1367,M,135695,EUR,757814400,M,8,8,False,39.0,24.0,6.0,,7.0,9.0,18.0,31.0,6.0,,84.0,55.0,6.8,19.0,1,,1.0,1.0,1.0,8.0,7.0,1.0,2.0,3.0,2.0,3.0,,3.0,2.0,,1.0,3.0,,2.0,,,,1.0,1.0,,,,1.0,,,,,,
10434103,home,Beşiktaş JK,Amir Hadžiahmetović,amir-hadziahmetovic,A. Hadžiahmetović,M,20,179,1356,M,795421,EUR,857779200,M,19,19,False,57.0,48.0,4.0,1.0,35.0,36.0,14.0,22.0,2.0,,89.0,71.0,7.5,12.0,1,,1.0,1.0,2.0,3.0,4.0,1.0,1.0,,,3.0,1.0,2.0,,1.0,,2.0,,1.0,,,,,,1.0,1.0,1.0,,,,,,,
10434103,home,Beşiktaş JK,Nathan Redmond,nathan-redmond,N. Redmond,M,,173,416,M,115346,EUR,762912000,M,15,15,False,26.0,18.0,5.0,1.0,7.0,10.0,13.0,19.0,6.0,,90.0,42.0,7.1,13.0,2,,3.0,2.0,,3.0,4.0,,,4.0,2.0,,1.0,,,2.0,2.0,1.0,,2.0,,,,,,1.0,,,1.0,1.0,,,,,
10434103,home,Beşiktaş JK,Gedson Fernandes,gedson-fernandes,G. Fernandes,M,83,184,5232,M,862055,EUR,915840000,M,83,83,False,25.0,18.0,2.0,1.0,9.0,11.0,9.0,15.0,9.0,,89.0,60.0,8.0,13.0,1,,1.0,,1.0,9.0,23.0,2.0,1.0,9.0,7.0,1.0,1.0,10.0,8.0,2.0,5.0,2.0,,,,,gedson_83,2.0,1.0,,,,,,,,,,
10434103,home,Beşiktaş JK,Cenk Tosun,cenk-tosun,C. Tosun,F,23,183,2904,M,72127,EUR,676252800,M,9,9,False,13.0,8.0,,,3.0,4.0,5.0,9.0,3.0,,84.0,26.0,6.5,10.0,2,,,,5.0,6.0,9.0,1.0,2.0,,,,,3.0,3.0,2.0,1.0,,,,,,,3.0,2.0,,,,,,True,1.0,,,
10434103,home,Beşiktaş JK,Vincent Aboubakar,vincent-aboubakar,V. Aboubakar,F,45,184,11201,M,116869,EUR,696038400,F,10,10,False,14.0,11.0,,,2.0,3.0,9.0,11.0,3.0,,89.0,38.0,7.4,11.0,5,,,,1.0,12.0,9.0,1.0,3.0,5.0,3.0,,,4.0,4.0,2.0,1.0,1.0,1.0,,,,aboubakarvincent,5.0,1.0,4.0,1.0,,,,,1.0,,,
10434103,home,Beşiktaş JK,Necip Uysal,necip-uysal,N. Uysal,D,20,180,1751,M,43394,EUR,664675200,D,20,20,True,4.0,3.0,,,1.0,2.0,2.0,2.0,1.0,,15.0,8.0,6.8,1.0,0,,,,,1.0,2.0,,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,
10434103,home,Beşiktaş JK,Tayfur Bingöl,tayfur-bingol,T. Bingöl,M,75,180,459,M,255957,EUR,726710400,M,88,88,True,3.0,3.0,,,1.0,1.0,2.0,2.0,1.0,,15.0,7.0,6.3,3.0,0,,,,,3.0,1.0,1.0,2.0,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
10434103,home,Beşiktaş JK,Onur Bulut,onur-bulut,O. Bulut,D,6,179,562,M,142494,EUR,766454400,D,4,4,True,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434103,home,Beşiktaş JK,Alexandru Maxim,alexandru-maxim,A. Maxim,M,44,177,793,M,180511,EUR,647395200,M,44,44,True,2.0,,1.0,,,1.0,,1.0,2.0,,9.0,4.0,6.5,2.0,0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
10434103,home,Beşiktaş JK,Jackson Muleka,jackson-muleka,J. Muleka,F,40,180,3687,M,927649,EUR,938995200,F,40,40,True,,,,,,,,,,,1.0,1.0,,,0,,,,,2.0,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
10434103,home,Beşiktaş JK,Ersin Destanoğlu,ersin-destanoglu,E. Destanoğlu,G,30,195,1609,M,913656,EUR,978307200,G,1,1,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434103,home,Beşiktaş JK,Umut Meraş,umut-meras,U. Meraş,D,77,178,154,M,609746,EUR,819417600,D,77,77,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434103,home,Beşiktaş JK,Welinton,welinton,Welinton,D,,181,86,M,76529,EUR,608169600,D,23,23,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434103,home,Beşiktaş JK,Kerem Atakan Kesgin,kerem-atakan-kesgin,K. A. Kesgin,M,17,174,132,M,857745,EUR,973382400,M,17,17,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434103,home,Beşiktaş JK,Berkay Vardar,vardar-berkay,B. Vardar,M,,188,82,M,1144933,EUR,1042502400,M,22,22,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434103,away,Galatasaray,Fernando Muslera,fernando-muslera,F. Muslera,G,16,190,9264,M,28381,EUR,519264000,G,1,1,False,42.0,26.0,23.0,7.0,21.0,22.0,5.0,20.0,15.0,,90.0,57.0,6.4,16.0,0,,,,,,,,,,,,,,,,,,,,,,Muslera,,,,,,,,True,,3.0,4.0,
10434103,away,Galatasaray,Sacha Boey,boey-sacha,S. Boey,D,93,178,14707,M,980418,EUR,968803200,D,93,93,False,33.0,27.0,4.0,1.0,14.0,15.0,13.0,20.0,7.0,,90.0,74.0,5.6,19.0,0,,2.0,,1.0,16.0,9.0,4.0,5.0,6.0,4.0,2.0,1.0,3.0,3.0,,1.0,1.0,,,,,sacha_boey,4.0,,,,,,,,,,,
10434103,away,Galatasaray,Victor Nelsson,victor-nelsson,V. Nelsson,D,15,187,2642,M,846148,EUR,908323200,D,25,25,False,60.0,49.0,6.0,2.0,35.0,38.0,14.0,22.0,6.0,,90.0,68.0,6.4,11.0,0,,,,3.0,2.0,6.0,1.0,,1.0,1.0,4.0,,2.0,,,,1.0,,,,,Nelsson,,,,,,,,,,,,
10434103,away,Galatasaray,Abdülkerim Bardakcı,abdulkerim-bardakci,A. Bardakcı,D,42,185,6104,M,178963,EUR,778896000,D,42,42,False,63.0,46.0,7.0,2.0,31.0,37.0,15.0,27.0,5.0,,90.0,71.0,6.2,18.0,0,,1.0,,6.0,2.0,9.0,1.0,,1.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,,,,abdulkerimbard1,,,,,,,,,,,,
10434103,away,Galatasaray,Sam Adekugbe,sam-adekugbe,S. Adekugbe,D,3,175,284,M,362042,EUR,790214400,D,32,32,False,24.0,23.0,3.0,2.0,12.0,12.0,11.0,12.0,4.0,,71.0,45.0,6.5,5.0,0,,,,1.0,2.0,3.0,,1.0,,,,3.0,1.0,1.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,,
10434103,away,Galatasaray,Sérgio Oliveira,sergio-oliveira,S. Oliveira,M,27,181,1610,M,991493,EUR,707443200,M,27,27,False,43.0,31.0,5.0,,17.0,19.0,14.0,25.0,4.0,,62.0,55.0,5.5,17.0,0,,1.0,,,6.0,4.0,2.0,3.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,1.0
10434103,away,Galatasaray,Lucas Torreira,lucas-torreira,L. Torreira,M,34,168,8760,M,754794,EUR,823996800,M,5,5,False,56.0,48.0,4.0,2.0,29.0,30.0,19.0,26.0,6.0,,89.0,73.0,7.2,10.0,0,,,,1.0,9.0,10.0,2.0,2.0,,,1.0,3.0,8.0,2.0,,1.0,3.0,,,,,ltorreira34,2.0,,,,1.0,,,,,,,
10434103,away,Galatasaray,Milot Rashica,milot-rashica,M. Rashica,M,7,177,3712,M,800411,EUR,835920000,M,26,26,False,23.0,19.0,3.0,2.0,4.0,4.0,16.0,22.0,3.0,,71.0,42.0,6.3,13.0,0,1.0,3.0,1.0,,11.0,3.0,3.0,3.0,2.0,,,2.0,2.0,2.0,1.0,1.0,2.0,,1.0,,,MRashica,1.0,,,,,1.0,,,,,,
