match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_interceptionWon,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalCross,stat_unsuccessfulTouch,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_outfielderBlock,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,player_sofascoreId,stat_goodHighClaim,stat_goals,stat_ownGoals,stat_hitWoodwork
13981648,home,Parma,Mateo Pellegrino,,,pellegrino-mateo,M. Pellegrino,F,9,192.0,3039,M,1099296,EUR,983404800,F,9,9,False,13.0,9.0,1.0,,0.0,7.0,7.0,2.0,6.0,,2.0,,,,,,,90.0,24.0,6.2,7.0,0.00855616,26.735166094087,6.0,6.2715889560216,,4,,-0.09,0.09,-0.09,,,3.0,1.0,5.0,3.0,,,,,,,1.0,,1.0,1.0,,,1.0,2.0,,3.0,,2.0,0.4017,0.2525,-0.55,,,2.0,,1.0,,,,,
13981648,home,Parma,Sascha Britschgi,,,sascha-britschgi,S. Britschgi,D,27,182.0,440,M,1963449,EUR,1156636800,D,27,27,True,16.0,11.0,1.0,,0.0,7.0,8.0,4.0,8.0,,1.0,,,,,,,45.0,24.0,6.1,8.0,0.00232594,83.663498144457,10.0,36.559874280446,,1,,-0.07,0.26,-0.38,,,,,1.0,2.0,,,19.639338925442,41.702135605313,2.0,,,1.0,1.0,1.0,,,1.0,,,2.0,,,0.0692,,-0.22,1.0,,,,,,,,,
13981648,home,Parma,Oliver Sørensen,,,oliver-sorensen,O. Sørensen,M,22,184.0,646,M,957921,EUR,1015718400,M,22,22,True,9.0,9.0,,,0.0,3.0,3.0,6.0,6.0,1.0,1.0,,,,,,,25.0,12.0,6.9,,0.00855927,20.609192833258,2.0,-2.2162388964525,,0,,0.03,0.0,0.37,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
13981648,home,Parma,Nahuel Estévez,,,nahuel-estevez,N. Estévez,M,8,183.0,519,M,895868,EUR,816307200,M,8,8,True,16.0,12.0,,,0.0,3.0,4.0,9.0,12.0,,,,,,,,,16.0,20.0,6.7,6.0,0.0691065,30.057938410156,6.0,6.1596086630197,,0,,0.07,0.05,-0.02,,,,1.0,1.0,1.0,,,,,,2.0,,,,,,,,1.0,3.0,,1.0,,,,,,,,,,,,,,
13981648,home,Parma,Nesta Elphege,Nesta Elphege,,elphege-nesta,N. Elphege,F,23,196.0,814,M,1486729,EUR,978998400,F,23,23,True,8.0,6.0,,,0.0,2.0,2.0,4.0,6.0,,3.0,,,,,,,15.0,8.0,6.6,2.0,0.0292719,,,,,0,,-0.09,,0.13,,,,2.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
13981648,home,Parma,Filippo Rinaldi,,,filippo-rinaldi,F. Rinaldi,G,66,188.0,175,M,1002428,EUR,1038960000,G,66,66,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981648,home,Parma,Gabriele Casentini,Gabriele Casentini,,gabriele-casentini,G. Casentini,G,67,192.0,17,M,2220101,EUR,1173830400,G,67,67,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981648,home,Parma,Dominik Drobnic ,Dominik Drobnic ,,dominik-drobnic,D. Drobnic ,D,61,,56,M,1584940,EUR,1175731200,D,61,61,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981648,home,Parma,Christian Ordoñez,Christian Ordoñez,,christian-ordonez,C. Ordoñez,M,24,177.0,746,M,1201388,EUR,1088035200,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981648,home,Parma,Adrian Benedyczak,,,benedyczak-adrian,A. Benedyczak,M,19,190.0,1431,M,928295,EUR,975024000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981648,home,Parma,Benjamin Cremaschi,Benjamin Cremaschi,,cremaschi-benjamin,B. Cremaschi,M,25,180.0,3177,M,1459459,EUR,1109721600,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981648,home,Parma,Franco Carboni,,,carboni-franco,F. Carboni,M,29,190.0,965,M,1086199,EUR,1049414400,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981648,home,Parma,Alessandro Cardinali,,,alessandro-cardinali,A. Cardinali,F,75,,35,M,2158647,EUR,1141257600,F,75,75,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981648,home,Parma,Daniel Mikołajewski,,,daniel-mikolajewski,D. Mikołajewski,F,76,184.0,589,M,1423452,EUR,1138060800,F,76,76,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981648,away,Juventus,Michele Di Gregorio,,,michele-di-gregorio,M. Di Gregorio,G,16,187.0,8129,M,844609,EUR,869961600,G,16,16,False,22.0,16.0,9.0,3.0,0.0,15.0,17.0,1.0,5.0,1.0,6.0,,,,4.0,,,90.0,33.0,6.9,6.0,0.00014685,50.854319431342,7.0,38.713356302034,0.2123,0,-0.6423,0.09,0.02,-0.03,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L'UomoTigre,1.0,,,
13981648,away,Juventus,Pierre Kalulu,,,pierre-kalulu,P. Kalulu,D,15,183.0,6630,M,965330,EUR,960163200,D,15,15,False,42.0,39.0,1.0,,1.0,19.0,22.0,20.0,20.0,,4.0,,,,,,,90.0,64.0,7.1,9.0,0.474715,149.92356728027,12.0,113.5068681758,,0,,0.33,0.21,-0.07,,,,,3.0,4.0,2.0,1.0,32.152090997068,106.94149981002,4.0,4.0,,1.0,1.0,,3.0,1.0,1.0,1.0,5.0,,2.0,,,,,,,,,,Kalulujr_,,,,
13981648,away,Juventus,Bremer,,,bremer,Bremer,D,3,188.0,9433,M,885197,EUR,858643200,D,3,3,False,29.0,24.0,2.0,1.0,0.0,15.0,16.0,9.0,13.0,1.0,1.0,,,,,,,65.0,35.0,8.1,5.0,0.00828849,42.152522285321,6.0,25.929310018716,,2,,-0.07,0.02,-0.18,,,1.0,2.0,3.0,4.0,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,2.0,1.0676,1.2675,0.72,,,,,,Bremer,,2.0,,
13981648,away,Juventus,Lloyd Kelly,,,lloyd-kelly,L. Kelly,D,6,191.0,3053,M,865167,EUR,907632000,D,6,6,False,62.0,56.0,9.0,5.0,0.0,37.0,38.0,19.0,24.0,4.0,2.0,,,,,,,90.0,80.0,7.2,9.0,0.0121712,173.71401106104,23.0,69.680192879468,,0,,0.16,0.11,0.0,,,2.0,4.0,2.0,7.0,,1.0,,,,,,,1.0,1.0,1.0,,2.0,,,2.0,,,,,,,2.0,,,,,,,,
13981648,away,Juventus,Andrea Cambiaso,,,cambiaso-andrea,A. Cambiaso,D,27,181.0,7318,M,917048,EUR,951004800,D,27,27,False,56.0,49.0,1.0,,0.0,20.0,24.0,29.0,32.0,,6.0,,,,,,,90.0,65.0,5.6,10.0,0.0225137,180.05397995907,18.0,54.429100386944,,0,,-0.2,0.16,-0.75,,,1.0,,1.0,,,,33.270622585331,45.594519903978,2.0,,,,,,,,,,2.0,1.0,,,,,,,,,1.0,,andrea_cambiaso,,,1.0,
13981648,away,Juventus,Manuel Locatelli,,,manuel-locatelli,M. Locatelli,M,5,185.0,8228,M,363860,EUR,884217600,M,5,5,False,117.0,104.0,14.0,11.0,0.0,52.0,58.0,52.0,59.0,4.0,5.0,,1.0,,,,,90.0,132.0,8.4,13.0,0.0918447,185.47787397104,28.0,89.37219187325,,0,,0.79,0.16,0.13,,True,,1.0,1.0,5.0,,1.0,,,,,,,,,4.0,2.0,,1.0,1.0,,1.0,,,,,,,,,,locamanuel73,,,,
13981648,away,Juventus,Khéphren Thuram,,,khephren-thuram,K. Thuram,M,19,191.0,11655,M,904832,EUR,985564800,M,19,19,False,57.0,48.0,3.0,2.0,0.0,22.0,26.0,26.0,31.0,1.0,7.0,,,,,,,90.0,67.0,6.7,11.0,0.225376,163.74998178252,18.0,78.889852774175,,0,,0.25,0.33,-0.07,,,2.0,,6.0,3.0,,2.0,19.736357769208,26.901880677752,1.0,,1.0,,3.0,2.0,1.0,1.0,,2.0,,1.0,,,,,,,1.0,,,,k_thuram,,,,
13981648,away,Juventus,Francisco Conceição,,,francisco-conceicao,F. Conceição,F,7,170.0,19864,M,979222,EUR,1039824000,M,7,7,False,30.0,27.0,,,1.0,7.0,8.0,20.0,22.0,,4.0,,,,,,,65.0,43.0,6.6,8.0,0.0811257,242.33575772004,18.0,190.31857626148,,5,,-0.47,0.78,-0.19,,,,,5.0,,1.0,,27.306676246432,142.06937846334,7.0,1.0,2.0,,1.0,,,,,2.0,4.0,1.0,1.0,2.0,0.6425,0.9452,0.11,1.0,,2.0,,2.0,FConceicao_7,,,,1.0
13981648,away,Juventus,Weston McKennie,,,weston-mckennie,W. McKennie,M,22,185.0,7292,M,881931,EUR,904262400,M,22,22,False,42.0,35.0,,,0.0,9.0,12.0,26.0,30.0,3.0,4.0,,,,,,,74.0,59.0,7.8,11.0,0.636459,78.747217086906,11.0,31.782905034627,,3,,0.33,0.39,-0.06,,,3.0,,5.0,5.0,1.0,,,,,2.0,,,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,0.3232,0.9131,0.53,1.0,,,,,west.mckennie,,1.0,,1.0
13981648,away,Juventus,Kenan Yıldız,Kenan Yıldız,,yildiz-kenan,K. Yıldız,M,10,187.0,82614,M,1149011,EUR,1115164800,M,10,10,False,19.0,16.0,1.0,1.0,0.0,4.0,6.0,12.0,13.0,1.0,1.0,,,,,,,45.0,29.0,6.9,8.0,0.0609201,80.575471778485,10.0,39.317137111717,,1,,0.1,0.17,0.15,,,,1.0,2.0,4.0,,,18.489759183106,18.535240192671,1.0,,,,4.0,3.0,,,,1.0,2.0,2.0,,,0.0474,,-0.06,,,1.0,,,KenanYıldız,,,,
13981648,away,Juventus,Jonathan David,,,jonathan-david,J. David,F,30,180.0,21023,M,935564,EUR,947808000,F,30,30,False,25.0,18.0,,,1.0,7.0,8.0,11.0,17.0,,1.0,,,,,,,80.0,37.0,6.8,12.0,0.0491063,87.540288975619,7.0,48.170154816399,,2,,-1.0,0.44,0.15,,,,,5.0,3.0,1.0,,37.787251744233,53.621278750143,2.0,2.0,1.0,2.0,,,1.0,,2.0,2.0,,3.0,,2.0,1.8472,0.9944,0.32,,,,,1.0,jodavid,,1.0,,
13981648,away,Juventus,Fabio Miretti,,,fabio-miretti,F. Miretti,M,21,179.0,3225,M,1010223,EUR,1059868800,M,21,21,True,23.0,20.0,1.0,1.0,0.0,12.0,14.0,8.0,9.0,,1.0,,,,,,,45.0,26.0,6.2,5.0,0.0292508,81.149245381491,8.0,9.1004580272025,,0,,-0.37,0.02,-0.07,,,,,1.0,,,,11.775511930575,12.833886745643,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,
13981648,away,Juventus,Federico Gatti,Federico Gatti,,federico-gatti,F. Gatti,D,4,190.0,4940,M,1128063,EUR,898646400,D,4,4,True,17.0,17.0,1.0,1.0,0.0,10.0,10.0,7.0,7.0,,1.0,,,,,,,25.0,22.0,6.9,1.0,0.00164013,51.107601654445,7.0,30.513730601833,,0,,0.09,0.08,0.14,,,,,,1.0,,2.0,,,,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,FedericoGatti,,,,
13981648,away,Juventus,Filip Kostić,,,filip-kostic,F. Kostić,M,18,184.0,7055,M,126588,EUR,720576000,M,18,18,True,16.0,13.0,,,0.0,3.0,5.0,10.0,11.0,1.0,1.0,,,,,,,25.0,23.0,6.8,3.0,0.0253294,49.878140303939,3.0,25.444717086099,,1,,-0.11,0.19,0.15,,,,,,3.0,,1.0,18.436455609976,28.700093449325,1.0,,,,,,1.0,1.0,2.0,,,,,,0.0574,,-0.32,1.0,,,,,filipkostic,,,,
13981648,away,Juventus,Juan Cabal,,,juan-cabal,J. Cabal,D,32,185.0,4400,M,988037,EUR,978912000,D,32,32,True,8.0,6.0,,,0.0,1.0,3.0,5.0,5.0,,1.0,,,,,,,16.0,13.0,6.6,2.0,0.00646391,,,,,0,,-0.06,,-0.04,,,,,2.0,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
13981648,away,Juventus,Loïs Openda,,,lois-openda,L. Openda,F,20,177.0,15661,M,835480,EUR,950659200,F,20,20,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,,,10.0,3.0,6.5,1.0,0.00082256,,,,,1,,0.02,,0.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.3265,,-0.35,,,1.0,1.0,1.0,l_openda,,,,
13981648,away,Juventus,Carlo Pinsoglio,,,carlo-pinsoglio,C. Pinsoglio,G,23,194.0,2090,M,46420,EUR,637545600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981648,away,Juventus,Mattia Perin,,,mattia-perin,M. Perin,G,1,188.0,3256,M,79645,EUR,721353600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981648,away,Juventus,Vasilije Adžić,Vasilije,Adžić,vasilije-adzic,V. Adžić,M,17,187.0,5124,M,1149288,EUR,1147392000,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981648,away,Juventus,Edon Zhegrova,,,edon-zhegrova,E. Zhegrova,M,11,181.0,9820,M,887766,EUR,922838400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edonzhegrova10,,,,
13981648,away,Juventus,Teun Koopmeiners,,,teun-koopmeiners,T. Koopmeiners,M,8,183.0,6981,M,803033,EUR,888624000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teunkoopmeiners,,,,
