match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_penaltyConceded,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_accurateCross,stat_challengeLost,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,captain,stat_lastManTackle,stat_goalAssist,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_penaltyWon
11396424,home,Borussia Dortmund,Gregor Kobel,gregor-kobel,G. Kobel,G,1,193,6864,M,gregorkobel,556866,EUR,881366400,G,1,1,False,38.0,30.0,17.0,9.0,26.0,28.0,4.0,10.0,1.0,2.0,4.0,1.0,3.0,1.0,3.0,2.0,90.0,46.0,7.1,8.0,0.0,0.0,0.00067267,0,-0.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396424,home,Borussia Dortmund,Marius Wolf,marius-wolf,M. Wolf,M,27,187,537,M,,254119,EUR,801532800,D,17,17,False,62.0,52.0,5.0,3.0,30.0,34.0,22.0,33.0,3.0,1.0,6.0,,,,,,90.0,85.0,6.4,18.0,0.0,0.0,0.0239333,0,,5.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11396424,home,Borussia Dortmund,Mats Hummels,mats-hummels,M. Hummels,D,15,191,4570,M,aussenrist15,16632,EUR,598233600,D,15,15,False,66.0,62.0,12.0,10.0,30.0,31.0,32.0,35.0,5.0,7.0,4.0,2.0,,,,,73.0,82.0,6.8,5.0,0.0,0.0,0.0325038,0,,,,2.0,1.0,,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11396424,home,Borussia Dortmund,Nico Schlotterbeck,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10353,M,nico.schlotterbeck,940871,EUR,944006400,D,4,4,False,120.0,112.0,13.0,9.0,68.0,70.0,44.0,50.0,4.0,4.0,11.0,3.0,,,,,90.0,133.0,7.8,10.0,0.1771,0.3281,0.0441386,2,,,4.0,5.0,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11396424,home,Borussia Dortmund,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,,800951,EUR,879724800,D,26,26,False,69.0,61.0,5.0,1.0,28.0,32.0,34.0,44.0,2.0,2.0,7.0,1.0,,,,,90.0,94.0,7.2,17.0,0.0346,0.0649,0.240887,1,,7.0,,4.0,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,
11396424,home,Borussia Dortmund,Emre Can,emre-can,E. Can,D,23,186,5006,M,emrecan23,138156,EUR,758332800,M,23,23,False,85.0,78.0,9.0,5.0,42.0,45.0,36.0,40.0,5.0,,9.0,1.0,,,,,90.0,98.0,7.1,10.0,0.0,0.0,0.0250156,0,,,1.0,3.0,1.0,,,2.0,1.0,,2.0,,1.0,,,,,,,1.0,1.0,,,True,1.0,,,,,,,
11396424,home,Borussia Dortmund,Felix Nmecha,nmecha-felix,F. Nmecha,M,8,190,3992,M,,907463,EUR,971136000,M,8,8,False,34.0,28.0,1.0,1.0,10.0,12.0,18.0,22.0,6.0,,5.0,2.0,,,,,90.0,51.0,7.2,9.0,0.0669,0.0,0.0178919,1,,,,3.0,1.0,,3.0,2.0,2.0,,2.0,,1.0,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,
11396424,home,Borussia Dortmund,Donyell Malen,donyell-malen,D. Malen,F,14,176,12595,M,donyellmalen,803039,EUR,916704000,M,21,21,False,19.0,15.0,,,4.0,6.0,11.0,15.0,4.0,,2.0,1.0,,,,,64.0,31.0,6.6,10.0,0.0749,0.1329,0.0119234,2,,2.0,1.0,3.0,4.0,2.0,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,
11396424,home,Borussia Dortmund,Marco Reus,marco-reus,M. Reus,M,18,180,21759,M,Reus11,37092,EUR,612576000,M,11,11,False,30.0,24.0,,,10.0,11.0,17.0,24.0,1.0,1.0,3.0,1.0,,,,,83.0,43.0,7.5,12.0,0.0,0.0,0.350232,0,,5.0,1.0,2.0,,,,,,,,,,,,,,3.0,1.0,3.0,4.0,,,,,1.0,,2.0,,,,
11396424,home,Borussia Dortmund,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23992,M,jbgittens,1140599,EUR,1091923200,M,43,43,False,16.0,15.0,,,7.0,7.0,8.0,10.0,2.0,,2.0,1.0,,,,,45.0,28.0,6.4,7.0,0.0527,0.0,0.012231,2,,1.0,,4.0,4.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,2.0,,,,,
