match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,player_lastName,stat_aerialWon,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_keyPass,stat_goalAssist,stat_accurateCross,stat_totalContest,stat_wonContest,captain,stat_bigChanceMissed,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceCreated,stat_totalOffside,stat_errorLeadToAShot
11853617,home,Portimonense SAD,Vinicius Silvestre,vinicius-silvestre,Vinicius,G,25,195,226,M,559582,EUR,764812800,G,12,12,False,31.0,14.0,26.0,9.0,7.0,7.0,7.0,24.0,1.0,8.0,1.0,3.0,4.0,1.0,90.0,38.0,7.1,17.0,0.00227015,0,0.0599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11853617,home,Portimonense SAD,Guga,guga,Guga,D,32,178,71,M,1515162,EUR,1066867200,D,27,27,False,14.0,11.0,1.0,,11.0,13.0,,2.0,,1.0,,,,,68.0,22.0,6.2,5.0,0.00027842,1,,Guga,1.0,2.0,5.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0483,,,,,,,,,,,,,,,,,,,,,,,
11853617,home,Portimonense SAD,Pedrão,pedrao,Pedrão,D,44,194,152,M,931811,EUR,862617600,D,44,44,False,30.0,21.0,9.0,3.0,16.0,21.0,5.0,9.0,10.0,6.0,,,,,90.0,51.0,7.4,11.0,0.00787717,0,,,,2.0,7.0,5.0,1.0,,4.0,,4.0,,,1.0,1.0,2.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,
11853617,home,Portimonense SAD,Alemão,alemao,Alemão,D,43,194,174,M,1199402,EUR,1036540800,D,43,43,False,23.0,14.0,8.0,3.0,10.0,12.0,4.0,11.0,5.0,3.0,,,,,90.0,34.0,6.5,10.0,0.00230047,0,,Alemão,,,3.0,2.0,1.0,,,,1.0,,,2.0,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,
11853617,home,Portimonense SAD,Filipe Relvas,filipe-relvas,F. Relvas,D,44,192,529,M,1131931,EUR,937785600,D,22,22,False,27.0,20.0,2.0,1.0,11.0,13.0,9.0,14.0,8.0,2.0,,,,,90.0,49.0,7.6,7.0,0.00593003,1,,,,2.0,4.0,9.0,2.0,,2.0,1.0,,0.0329,,6.0,,,1.0,2.0,,,1.0,1.0,0.2013,1.0,,,,,,,,,,,
11853617,home,Portimonense SAD,Gonçalo Costa,goncalo-costa,G. Costa,D,20,170,81,M,1087354,EUR,950832000,D,18,18,False,19.0,8.0,,,5.0,10.0,4.0,11.0,5.0,3.0,,,,,87.0,41.0,7.0,16.0,0.0705482,0,,,2.0,1.0,5.0,8.0,2.0,,4.0,2.0,,,,2.0,,,1.0,3.0,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,
11853617,home,Portimonense SAD,Sylvester Jasper,jasper-sylvester,S. Jasper,M,27,180,184,M,1013994,EUR,1000339200,M,7,7,False,12.0,9.0,,,3.0,4.0,6.0,8.0,2.0,2.0,,,,,68.0,21.0,6.6,4.0,0.00315394,0,,,,1.0,2.0,2.0,,,,1.0,,,,,,,1.0,,,,,,,,,,2.0,1.0,,,,,,,
11853617,home,Portimonense SAD,Dener,dener,Dener,M,8,185,73,M,243167,EUR,700444800,M,13,13,False,15.0,14.0,1.0,,9.0,9.0,5.0,6.0,2.0,3.0,,,,,90.0,26.0,6.6,2.0,0.0143156,0,,,,1.0,2.0,2.0,,,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,
11853617,home,Portimonense SAD,Lucas Ventura,lucas-ventura,Lucas Ventura,M,25,180,163,M,879934,EUR,895536000,M,25,25,False,18.0,15.0,1.0,1.0,12.0,15.0,3.0,3.0,2.0,7.0,,,,,89.0,26.0,6.5,4.0,0.00187655,0,,,,2.0,4.0,3.0,,,1.0,,2.0,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
11853617,home,Portimonense SAD,Carlinhos,carlinhos,Carlinhos,M,11,179,118,M,244787,EUR,772243200,M,11,11,False,26.0,24.0,1.0,1.0,18.0,19.0,6.0,8.0,,3.0,,,,,90.0,41.0,7.3,5.0,0.0102908,3,,,1.0,,,8.0,,2.0,3.0,4.0,,0.0818,,,,,,2.0,2.0,,1.0,,0.021,,,,1.0,1.0,True,,,,,,
