match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_keyPass,stat_totalContest,stat_totalTackle,stat_wonTackle,captain,stat_unsuccessfulTouch,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_goalAssist,stat_totalCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goals,stat_fouls,stat_totalOffside,stat_hitWoodwork,stat_penaltyWon,stat_penaltyMiss,stat_accurateCross,stat_penaltyConceded,stat_penaltyFaced,player_sofascoreId
11372042,home,Sint-Truidense VV,Zion Suzuki,,,zion-suzuki,Z. Suzuki,G,31,189,4910,M,905351,EUR,1029888000,G,1,1,False,48.0,44.0,12.0,8.0,42.0,42.0,2.0,6.0,1.0,2.0,1.0,2.0,1.0,13.0,1.0,4.0,6.0,7.0,1.0,1.0,1.0,90.0,70.0,8.6,5.0,0.00046615,0,1.3528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11372042,home,Sint-Truidense VV,Rein Van Helden,,,rein-van-helden,R. V. Helden,D,20,187,193,M,1047163,EUR,1027468800,D,20,20,False,76.0,64.0,12.0,8.0,46.0,52.0,18.0,24.0,3.0,2.0,6.0,2.0,3.0,6.0,,,,,,,,90.0,88.0,6.9,13.0,0.0105714,0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11372042,home,Sint-Truidense VV,Matte Smets,,,smets-matte,M. Smets,D,6,184,963,M,1392905,EUR,1073174400,D,16,16,False,67.0,62.0,11.0,9.0,46.0,48.0,16.0,19.0,2.0,,4.0,4.0,2.0,5.0,,,,,,,,90.0,78.0,7.3,6.0,0.00906977,0,,1.0,,2.0,1.0,,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,
11372042,home,Sint-Truidense VV,Bruno Godeau,,,bruno-godeau,B. Godeau,D,31,190,68,M,247321,EUR,705456000,D,31,31,False,93.0,88.0,10.0,7.0,56.0,57.0,32.0,36.0,6.0,,6.0,1.0,2.0,6.0,,,,,,,,90.0,109.0,7.7,5.0,0.0200432,0,,,,4.0,4.0,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,
11372042,home,Sint-Truidense VV,Frederic Ananou,,,frederic-ananou,F. Ananou,D,27,182,65,M,842276,EUR,874713600,M,27,27,False,21.0,21.0,,,16.0,16.0,5.0,5.0,1.0,1.0,2.0,4.0,1.0,,1.0,,,,,,,74.0,34.0,6.8,1.0,0.00144071,0,,1.0,,,,1.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
11372042,home,Sint-Truidense VV,Ryotaro Ito,Ryotaro,Ito,ryotaro-ito,R. Ito,M,13,174,672,M,831697,EUR,886723200,M,13,13,False,47.0,45.0,4.0,4.0,25.0,25.0,20.0,22.0,,,2.0,1.0,,1.0,,,,,,,,67.0,54.0,6.8,4.0,0.0169818,2,,,2.0,,1.0,,1.0,,,,,1.0,2.0,0.0758,,,,,,,,,,,,,,,,,
11372042,home,Sint-Truidense VV,Mathias Delorge,Mathias Delorge-Knieper,,mathias-delorge-knieper,M. Delorge,M,17,189,582,M,1124749,EUR,1091232000,M,17,17,False,64.0,56.0,14.0,10.0,29.0,31.0,27.0,33.0,1.0,1.0,2.0,2.0,2.0,4.0,,,,,,,,90.0,70.0,6.9,8.0,0.0190871,0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11372042,home,Sint-Truidense VV,Ryoya Ogawa,,,ryoya-ogawa,R. Ogawa,M,7,182,155,M,790973,EUR,848793600,M,2,2,False,47.0,43.0,1.0,1.0,21.0,21.0,22.0,30.0,1.0,3.0,3.0,4.0,3.0,4.0,,,,,,,,90.0,66.0,7.4,10.0,0.388075,2,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,0.1417,1.0,4.0,1.0,1.0,1.0,0.1718,,,,,,,,,,,
11372042,home,Sint-Truidense VV,Jarne Steuckers,,,steuckers-jarne,J. Steuckers,M,7,179,987,M,1099462,EUR,1012780800,F,18,18,False,73.0,60.0,14.0,11.0,23.0,26.0,37.0,50.0,,2.0,3.0,4.0,1.0,6.0,,,,,,,,88.0,88.0,7.8,18.0,0.163052,3,,1.0,2.0,,1.0,3.0,2.0,,,,,2.0,1.0,0.22,,3.0,,,1.0,0.0561,1.0,,,,,,,,,,
11372042,home,Sint-Truidense VV,Kahveh Zahiroleslam,Kahveh Zahiroleslam,,kahveh-zahiroleslam,K. Zahiroleslam,F,18,193,237,M,1519355,EUR,1023926400,F,15,15,False,17.0,14.0,,,5.0,5.0,9.0,13.0,1.0,2.0,6.0,5.0,,2.0,2.0,,,,,,,75.0,30.0,6.7,6.0,0.0202348,3,,,,,,,2.0,1.0,,,,,1.0,0.3669,,1.0,,2.0,2.0,1.1532,,1.0,3.0,1.0,,,,,,,
11372042,home,Sint-Truidense VV,Aboubakary Koita,,,aboubakary-koita,A. Koita,M,11,175,1938,M,890110,EUR,906249600,F,7,7,False,28.0,22.0,5.0,3.0,4.0,5.0,18.0,27.0,,,6.0,8.0,3.0,1.0,3.0,,,,,,,88.0,54.0,7.9,16.0,0.0685081,2,,1.0,3.0,,,2.0,4.0,3.0,2.0,,,2.0,1.0,0.1066,,4.0,1.0,,1.0,0.3448,,1.0,,,,,,,,,
11372042,home,Sint-Truidense VV,Joel Chima Fujita,,,joel-chima-fujita,J. C. Fujita,M,16,175,1436,M,1002461,EUR,1013817600,M,8,8,True,17.0,14.0,,,7.0,8.0,7.0,9.0,1.0,,3.0,1.0,,4.0,,,,,,,,23.0,26.0,6.9,8.0,0.00627162,0,,,2.0,,2.0,1.0,,1.0,1.0,,3.0,,,,1.0,,,,,,,,,,,,,,,,
11372042,home,Sint-Truidense VV,Robert-Jan Vanwesemael,,,vanwesemael-robert-jan,R. Vanwesemael,M,60,175,67,M,1047164,EUR,1017100800,D,60,60,True,8.0,6.0,2.0,,4.0,5.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,16.0,15.0,6.6,4.0,0.00054427,0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,
11372042,home,Sint-Truidense VV,Fatih Kaya,,,fatih-kaya,F. Kaya,F,29,183,257,M,930697,EUR,942364800,F,11,11,True,3.0,1.0,,,,1.0,1.0,2.0,,,,2.0,,1.0,2.0,,,,,,,15.0,8.0,6.7,2.0,0.0940261,1,,,,,,1.0,,,,,,,1.0,0.7884,,,,1.0,,,,,,,1.0,1.0,1.0,,,,
11372042,home,Sint-Truidense VV,Rihito Yamamoto,,,rihito-yamamoto,R. Yamamoto,M,6,179,455,M,1030211,EUR,1008115200,M,6,6,True,1.0,,,,,,,1.0,,,2.0,,,,,,,,,,,8.0,3.0,6.2,3.0,,0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,
11372042,home,Sint-Truidense VV,Joselpho Barnes,,,joselpho-barnes,J. Barnes,F,,185,65,M,1100555,EUR,1008115200,F,23,23,True,1.0,,1.0,,,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,8.0,4.0,6.5,3.0,,0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
11372042,home,Sint-Truidense VV,Jo Coppens,,,jo-coppens,J. Coppens,G,12,190,48,M,45854,EUR,661737600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11372042,home,Sint-Truidense VV,Wolke Janssens,,,janssens-wolke,W. Janssens,D,22,185,37,M,794418,EUR,789782400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11372042,home,Sint-Truidense VV,Olivier Dumont,Olivier Dumont,,olivier-dumont,O. Dumont,M,14,182,41,M,1127338,EUR,1015372800,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11372042,home,Sint-Truidense VV,Adriano Bertaccini,,,adriano-bertaccini,A. Bertaccini,F,91,173,746,M,867250,EUR,966124800,F,91,91,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11372042,away,Club Brugge KV,Simon Mignolet,,,simon-mignolet,S. Mignolet,G,22,193,1240,M,10406,EUR,573609600,G,22,22,False,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,10.0,3.0,6.7,1.0,0.00011441,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11372042,away,Club Brugge KV,Kyriani Sabbe,,,kyriani-sabbe,K. Sabbe,D,64,176,1049,M,1101258,EUR,1106697600,D,64,64,False,45.0,37.0,6.0,4.0,20.0,23.0,18.0,24.0,1.0,1.0,2.0,3.0,1.0,4.0,,,,,,,,86.0,60.0,6.8,11.0,0.112004,2,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,0.2532,,2.0,,,,,1.0,,1.0,,,,,1.0,,,
11372042,away,Club Brugge KV,Joel Ordóñez,,,joel-ordonez,J. Ordóñez,D,4,188,4924,M,1187275,EUR,1082505600,D,4,4,False,49.0,47.0,5.0,4.0,29.0,29.0,18.0,20.0,1.0,,4.0,2.0,1.0,6.0,1.0,,,,,,,90.0,56.0,6.1,3.0,0.0153806,1,,,,,,,1.0,1.0,1.0,,,,,0.3054,,,,1.0,1.0,0.5439,,,2.0,,,,,,1.0,,
11372042,away,Club Brugge KV,Brandon Mechele,,,brandon-mechele,B. Mechele,D,44,188,823,M,248331,EUR,728179200,D,44,44,False,47.0,41.0,6.0,3.0,28.0,31.0,13.0,16.0,2.0,2.0,2.0,2.0,2.0,7.0,,,,,,,,90.0,56.0,6.8,6.0,0.0113559,1,,,,,4.0,,,,,,,,1.0,0.022,,,,,,,,,1.0,,,,,,,,
11372042,away,Club Brugge KV,Bjorn Meijer,Bjorn Meijer,,bjorn-meijer,B. Meijer,D,14,190,695,M,1047509,EUR,1047945600,D,14,14,False,36.0,24.0,5.0,,10.0,13.0,15.0,26.0,3.0,1.0,7.0,3.0,2.0,3.0,,,,,,,,90.0,63.0,6.8,19.0,0.643165,0,,1.0,2.0,,3.0,1.0,,2.0,2.0,,2.0,,,,,3.0,1.0,,,,,,1.0,,,,,1.0,,,
11372042,away,Club Brugge KV,Hugo Vetlesen,,,hugo-vetlesen,H. Vetlesen,M,10,174,784,M,877236,EUR,951696000,M,10,10,False,21.0,16.0,3.0,1.0,7.0,7.0,9.0,16.0,,,2.0,4.0,,,1.0,,,,,,,60.0,32.0,6.9,10.0,0.0512882,0,,,1.0,,1.0,,1.0,3.0,3.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,
11372042,away,Club Brugge KV,Raphael Onyedika,,,raphael-onyedika,R. Onyedika,M,15,184,6213,M,1129862,EUR,987638400,M,15,15,False,54.0,52.0,,,27.0,27.0,25.0,27.0,1.0,1.0,7.0,6.0,,7.0,1.0,,,,,,,90.0,66.0,7.2,3.0,0.0985191,3,,1.0,,,,1.0,,4.0,3.0,,1.0,,1.0,0.099,1.0,,,,,,2.0,,5.0,,,,,,,,
11372042,away,Club Brugge KV,Hans Vanaken,,,hans-vanaken,H. Vanaken,M,20,194,2941,M,118085,EUR,714614400,M,20,20,False,61.0,54.0,10.0,8.0,21.0,23.0,33.0,38.0,1.0,3.0,3.0,5.0,,3.0,,,,,,,,90.0,69.0,7.7,8.0,0.434,1,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,True,,1.0,,0.0811,,,1.0,,1.0,0.0506,,,,,,,,,,,
11372042,away,Club Brugge KV,Michał Skóraś,,,michal-skoras,M. Skóraś,F,8,172,3088,M,942479,EUR,950572800,F,8,8,False,27.0,21.0,2.0,,5.0,7.0,21.0,35.0,,2.0,2.0,6.0,,4.0,,,,,,,,86.0,52.0,7.5,19.0,0.320579,2,,,1.0,,1.0,6.0,4.0,1.0,,,1.0,3.0,,0.2251,,15.0,,1.0,2.0,0.6345,,,,,,,,5.0,,,
11372042,away,Club Brugge KV,Igor Thiago,,,igor-thiago,I. Thiago,F,9,191,31387,M,1016907,EUR,993513600,F,99,99,False,25.0,18.0,2.0,2.0,3.0,4.0,15.0,21.0,1.0,7.0,4.0,9.0,1.0,4.0,,,,,,,,90.0,41.0,7.3,13.0,0.0578536,4,,,2.0,,,,1.0,2.0,2.0,,3.0,,1.0,0.3585,,,,,,,3.0,,,,,,,,,,
11372042,away,Club Brugge KV,Ferran Jutglà,,,ferran-jutgla,F. Jutglà,F,9,175,3732,M,949962,EUR,917827200,F,9,9,False,15.0,13.0,,,2.0,2.0,12.0,16.0,1.0,1.0,3.0,3.0,,1.0,,,,,,,,60.0,29.0,7.6,8.0,0.143642,2,,,,,,1.0,4.0,,,,1.0,2.0,,0.1873,,3.0,,,2.0,0.2794,,1.0,,,,,,1.0,,,
11372042,away,Club Brugge KV,Nordin Jackers,,,nordin-jackers,N. Jackers,G,29,185,424,M,361722,EUR,873417600,G,29,29,True,29.0,20.0,18.0,9.0,16.0,17.0,4.0,12.0,,,,1.0,2.0,5.0,,,2.0,3.0,,1.0,1.0,80.0,38.0,6.9,9.0,0.00186929,0,-0.2741,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,
11372042,away,Club Brugge KV,Casper Nielsen,,,casper-nielsen,C. Nielsen,M,94,182,403,M,247471,EUR,767577600,M,27,27,True,7.0,6.0,1.0,,,,6.0,8.0,2.0,,4.0,1.0,,,,,,,,,,30.0,12.0,6.3,3.0,0.00364696,1,,1.0,1.0,,,1.0,,1.0,1.0,,,,,0.4041,,1.0,,1.0,1.0,0.6622,,,,,,,,,,,
11372042,away,Club Brugge KV,Antonio Nusa,,,nusa-antonio,A. Nusa,M,7,180,11508,M,1121923,EUR,1113696000,F,32,32,True,7.0,6.0,,,1.0,1.0,6.0,8.0,1.0,,3.0,1.0,,1.0,,,,,,,,30.0,15.0,6.7,4.0,0.134418,1,,1.0,,,,1.0,2.0,,,,1.0,1.0,,0.0512,,2.0,,,1.0,0.1822,,,,,,,,1.0,,,nusaantonio
11372042,away,Club Brugge KV,Chemsdine Talbi,,,chemsdine-talbi,C. Talbi,M,7,175,12536,M,1142675,EUR,1115596800,F,68,68,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,1.0,,,1.0,,,,,,,11.0,4.0,6.6,,0.00226528,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
