match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_lastManTackle,stat_errorLeadToAShot,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_wonTackle,stat_totalOffside,stat_expectedGoalsOnTarget,stat_totalContest,stat_interceptionWon,captain,stat_dispossessed,stat_wonContest,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_penaltyWon,stat_penaltyFaced,stat_saves,stat_punches,stat_goalsPrevented,stat_clearanceOffLine,stat_penaltyConceded
12436545,home,Newcastle United,Nick Pope,,,nick-pope,N. Pope,G,1,198.0,4628,M,npope29,162653,EUR,703641600,G,22,22,False,7.0,7.0,1.0,1.0,0.0,7.0,7.0,1.0,7.0,1.0,1.0,1.0,90.0,15.0,7.0,6.04e-05,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436545,home,Newcastle United,Kieran Trippier,,,kieran-trippier,K. Trippier,D,2,174.0,8369,M,ktrippier2,69256,EUR,653702400,D,2,2,False,122.0,113.0,3.0,2.0,2.0,24.0,26.0,2.0,4.0,,,,90.0,157.0,9.1,0.510704,3.0,0,92.0,108.0,12.0,3.0,4.0,7.0,5.0,1.0,4.0,2.0,1.0,3.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436545,home,Newcastle United,Fabian Schär,,,fabian-schar,F. Schär,D,5,186.0,3172,M,,101882,EUR,693187200,D,5,5,False,74.0,67.0,11.0,7.0,0.0,29.0,31.0,1.0,2.0,,,,83.0,82.0,7.4,0.0308743,,1,38.0,43.0,,,2.0,3.0,6.0,,2.0,,,,7.0,4.0,1.0,1.0,1.0,1.0,1.0,0.021,,,,,,,,,,,,,,,,,,,,
12436545,home,Newcastle United,Dan Burn,,,dan-burn,D. Burn,D,33,201.0,4473,M,,99090,EUR,705369600,D,33,33,False,58.0,54.0,2.0,1.0,0.0,30.0,32.0,5.0,4.0,,,,90.0,67.0,8.1,0.0167012,1.0,1,24.0,26.0,,,1.0,2.0,6.0,,1.0,,,1.0,4.0,5.0,,,1.0,,,0.3971,1.0,1.0,1.0,1.0,0.9543,,,,,,,,,,,,,,,
12436545,home,Newcastle United,Valentino Livramento,,,valentino-livramento,V. Livramento,D,21,181.0,4840,M,,980634,EUR,1037059200,D,21,21,False,51.0,51.0,,,0.0,12.0,12.0,2.0,5.0,,,,90.0,70.0,7.4,0.0537999,,0,40.0,43.0,4.0,1.0,,1.0,3.0,,1.0,1.0,,,5.0,2.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
12436545,home,Newcastle United,Bruno Guimarães,,,bruno-guimaraes,B. Guimarães,M,39,182.0,31550,M,BrunoGuimarães,866469,EUR,879638400,M,39,39,False,59.0,52.0,5.0,2.0,0.0,6.0,6.0,3.0,5.0,,,,90.0,86.0,7.8,0.220038,2.0,3,47.0,56.0,3.0,1.0,1.0,3.0,6.0,,1.0,1.0,1.0,1.0,14.0,1.0,,1.0,,,,0.2837,1.0,,,,,3.0,,True,1.0,3.0,1.0,1.0,,,,,,,,
12436545,home,Newcastle United,Sandro Tonali,,,sandro-tonali,S. Tonali,M,8,181.0,14225,M,sandrotonali,892673,EUR,957744000,M,8,8,False,71.0,66.0,8.0,5.0,0.0,19.0,19.0,1.0,6.0,,,,90.0,90.0,7.8,0.538758,7.0,2,48.0,54.0,2.0,1.0,1.0,7.0,3.0,1.0,1.0,2.0,1.0,2.0,11.0,,1.0,2.0,,,,0.0971,,,,,,4.0,1.0,,,1.0,,,1.0,,,,,,,
12436545,home,Newcastle United,Joe Willock,,,joe-willock,J. Willock,M,28,186.0,2651,M,,888550,EUR,935107200,M,28,28,False,27.0,25.0,1.0,,0.0,5.0,5.0,,1.0,,,,67.0,40.0,7.5,0.114627,3.0,2,20.0,25.0,3.0,,3.0,6.0,4.0,1.0,1.0,2.0,1.0,1.0,8.0,2.0,1.0,1.0,1.0,,,0.2474,,,,,,1.0,,,,,1.0,1.0,,,,,,,,
12436545,home,Newcastle United,Jacob Murphy,,,jacob-murphy,J. Murphy,F,23,176.0,3564,M,,372336,EUR,793584000,F,23,23,False,33.0,26.0,,,0.0,4.0,6.0,,2.0,,,,67.0,58.0,7.7,0.236731,2.0,2,26.0,42.0,15.0,4.0,,1.0,3.0,1.0,,2.0,3.0,,21.0,,,1.0,,,,0.0667,,,,,,1.0,,,,,,1.0,,1.0,,,,,,
12436545,home,Newcastle United,Alexander Isak,,,alexander-isak,A. Isak,F,9,193.0,100485,M,AlexIsak,823941,EUR,937872000,F,14,14,False,21.0,18.0,,,0.0,3.0,4.0,2.0,2.0,,,,77.0,37.0,6.5,0.0701742,,6,15.0,17.0,,,1.0,4.0,1.0,,,3.0,1.0,1.0,8.0,,,3.0,,,,1.4642,1.0,1.0,,,0.7361,2.0,,,,,2.0,2.0,,,,,,,,
