match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,player_id,player_name,playerName,reason,rescinded,length,description
11360025,FT,0.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
11360025,,,,,90,5.0,,1,,,substitution,121933826.0,False,False,regular,,,,,,,
11360025,,0.0,2.0,,90,3.0,,1,,,goal,171208634.0,,False,regular,94781.0,Hólmbert Aron Friðjónsson,,,,,
11360025,,,,,90,3.0,,1,,,card,120847118.0,,True,yellow,94102.0,Patrik Twardzik,Patrik Twardzik,Foul,False,,
11360025,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,5.0,
11360025,,,,,89,,,2,,,substitution,121933758.0,False,True,regular,,,,,,,
11360025,,,,,78,,,13,,,card,120847037.0,,True,yellow,40561.0,Kevin Freiberger,Kevin Freiberger,Foul,False,,
11360025,,,,,77,,,14,,,substitution,121933678.0,False,False,regular,,,,,,,
11360025,,0.0,1.0,,72,,,19,,,goal,171207729.0,,False,regular,94781.0,Hólmbert Aron Friðjónsson,,,,,
11360025,,,,,70,,,21,,,substitution,121933645.0,False,True,regular,,,,,,,
11360025,,,,,67,,,24,,,substitution,121933631.0,False,True,regular,,,,,,,
11360025,,,,,67,,,24,,,substitution,121933630.0,True,True,injury,,,,,,,
11360025,,,,,61,,,30,,,substitution,121933601.0,False,False,regular,,,,,,,
11360025,,,,,61,,,30,,,substitution,121933589.0,False,False,regular,,,,,,,
11360025,,,,,46,,,45,,,substitution,121933472.0,False,False,regular,,,,,,,
11360025,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
11360025,,,,,42,,,4,,,inGamePenalty,118430359.0,,True,missed,265171.0,Nico Buckmaier,,offTarget,,,Off target
