match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keyPass,stat_shotValueNormalized,stat_dribbleValueNormalized,stat_aerialLost,stat_aerialWon,stat_lastManTackle,stat_fouls,stat_hitWoodwork,stat_shotOffTarget,stat_wasFouled,captain,stat_blockedScoringAttempt,stat_dispossessed,stat_goals,stat_wonContest,stat_errorLeadToAShot,stat_goodHighClaim,stat_totalOffside,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_bigChanceMissed
14573088,home,SK Sigma Olomouc,Jan Koutný,jan-koutny,J. Koutny,G,91,195.0,70,M,1416941,EUR,1097712000,G,91,91,False,17.0,6.0,12.0,1.0,0.0,5.0,5.0,1.0,12.0,2.0,3.0,2.0,3.0,1.0,90.0,23.0,6.6,11.0,0.00064474,0.6357,0,0.3282,0.05,-0.1,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573088,home,SK Sigma Olomouc,Matěj Hadaš,hadas-matej,M. Hadaš,D,22,184.0,40,M,1394149,EUR,1069718400,D,22,22,False,21.0,15.0,4.0,2.0,0.0,9.0,10.0,6.0,11.0,3.0,3.0,,,,90.0,43.0,6.9,10.0,0.0265032,,2,,0.19,-0.13,,,,1.0,1.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.1036,0.3632,34.932521112935,4.0,1.68,10.08,1.0,0.13,0.12,,,,,,,,,,,,,,,,,,
14573088,home,SK Sigma Olomouc,Abdoulaye Sylla,abdoulaye-sylla,A. Sylla,D,2,181.0,345,M,1102501,EUR,955324800,D,2,2,False,28.0,22.0,11.0,6.0,0.0,14.0,15.0,7.0,13.0,9.0,5.0,,,,90.0,39.0,7.3,7.0,0.00874364,,0,,0.28,0.78,,Abdoulaye Sylla,,1.0,,3.0,2.0,,,,,,1.0,1.0,,,,92.224956279914,8.0,82.635,30.03,1.0,,0.24,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,
14573088,home,SK Sigma Olomouc,Tomáš Huk,tomas-huk,T. Huk,D,5,183.0,48,M,134910,EUR,788054400,D,5,5,False,22.0,20.0,4.0,4.0,0.0,13.0,13.0,7.0,9.0,4.0,1.0,,,,90.0,32.0,7.1,2.0,0.0190786,,0,,0.21,-0.06,,,,,,1.0,5.0,,,,,,5.0,3.0,,,,57.430281998868,6.0,17.43,10.71,1.0,,0.03,,,,1.0,1.0,,,,,,,,,,,,,
14573088,home,SK Sigma Olomouc,Filip Slavíček,filip-slavicek,F. Slavicek,D,16,185.0,10,M,1138819,EUR,1032912000,D,16,16,False,14.0,6.0,3.0,1.0,0.0,1.0,4.0,5.0,10.0,3.0,3.0,,,,90.0,35.0,6.9,13.0,0.128995,,1,,0.28,0.16,,,,1.0,1.0,3.0,3.0,,3.0,,,1.0,2.0,1.0,,0.0506,,70.304780711966,5.0,47.565,36.12,1.0,-0.28,0.23,,,,,,1.0,1.0,,,,,,,,,,,
14573088,home,SK Sigma Olomouc,Radim Breite,radim-breite,R. Breite,M,8,175.0,13,M,68819,EUR,618710400,M,7,7,False,26.0,16.0,3.0,,0.0,4.0,5.0,11.0,21.0,2.0,3.0,,,,87.0,44.0,6.5,14.0,0.0485532,,2,,0.19,-0.01,,,,2.0,1.0,5.0,3.0,1.0,1.0,,,2.0,2.0,1.0,2.0,0.0604,,45.163917714398,5.0,17.745,18.27,,-0.17,0.19,2.0,,,2.0,,1.0,1.0,True,1.0,,,,,,,,,
14573088,home,SK Sigma Olomouc,Michal Beran,michal-beran,M. Beran,M,47,167.0,52,M,987805,EUR,966902400,M,47,47,False,24.0,18.0,4.0,3.0,0.0,6.0,7.0,12.0,17.0,2.0,13.0,,,,90.0,41.0,6.8,8.0,0.0175002,,2,,0.19,-0.09,,,,,,8.0,5.0,3.0,1.0,,,3.0,4.0,2.0,,0.2229,,101.00339808213,10.0,47.67,28.77,2.0,-0.02,0.36,,,,3.0,,,1.0,,2.0,1.0,,,,,,,,
14573088,home,SK Sigma Olomouc,Abubakar Ghali,abubakar-ghali,A. Ghali,M,70,170.0,66,M,1030309,EUR,961718400,M,70,70,False,13.0,7.0,,,0.0,1.0,3.0,6.0,10.0,,3.0,,,,58.0,30.0,8.5,8.0,0.0133076,,4,,0.12,-0.04,,,,,,3.0,4.0,,1.0,3.0,,1.0,1.0,1.0,1.0,0.8572,1.8304,54.505191226315,9.0,22.575,12.495,2.0,0.7,0.26,,1.0,,2.0,,1.0,2.0,,,,2.0,,,,,,,
14573088,home,SK Sigma Olomouc,Štěpán Langer,stepan-langer,Š. Langer,M,37,179.0,20,M,976407,EUR,966384000,M,37,37,False,12.0,11.0,1.0,1.0,0.0,2.0,2.0,4.0,10.0,,3.0,,,,69.0,27.0,7.0,8.0,0.31229,,1,,0.57,-0.04,,,,7.0,2.0,2.0,1.0,,1.0,,,1.0,,,2.0,0.0691,,41.361279385259,6.0,18.9,22.26,2.0,-0.11,0.15,,,,3.0,,1.0,,,,,,1.0,,,,,,
14573088,home,SK Sigma Olomouc,Jáchym Šíp,jachym-sip,J. Šíp,M,6,175.0,17,M,963802,EUR,1043193600,M,6,6,False,7.0,4.0,1.0,,0.0,1.0,2.0,-2.0,5.0,1.0,2.0,,,,69.0,25.0,6.3,13.0,0.00532525,,2,,0.11,-0.06,,,,5.0,,7.0,2.0,,3.0,1.0,,,,,2.0,0.4465,0.8719,83.81385071708,7.0,75.705,24.99,,0.13,0.12,1.0,,,4.0,,,1.0,,1.0,1.0,,1.0,,,,,,
14573088,home,SK Sigma Olomouc,Daniel Vašulín,daniel-vasulin,D. Vašulín,F,51,195.0,184,M,937325,EUR,897436800,F,15,15,False,13.0,8.0,1.0,1.0,0.0,3.0,4.0,5.0,9.0,1.0,6.0,,,,87.0,28.0,5.6,12.0,0.0112417,,4,,-0.34,0.16,,,,,,11.0,2.0,,3.0,1.0,,,,,3.0,0.3442,0.5199,89.716960604614,7.0,70.665,38.325,2.0,-0.79,0.44,2.0,2.0,,6.0,,1.0,,,2.0,,,,,,,,,
14573088,home,SK Sigma Olomouc,Artur Dolznikov,artur-dolznikov,A. Dolznikov,M,77,176.0,106,M,921289,EUR,960249600,M,77,77,True,9.0,6.0,,,0.0,1.0,1.0,4.0,8.0,,1.0,,,,32.0,14.0,6.4,4.0,0.0072589,,1,,-0.16,0.13,,,,1.0,,4.0,2.0,,,,,,1.0,1.0,,0.0418,,73.102060158782,8.0,29.19,23.1,,-0.31,0.15,2.0,,,2.0,,1.0,1.0,,,,,,,,,,,
14573088,home,SK Sigma Olomouc,Tihomir Kostadinov,tihomir-kostadinov,T. Kostadinov,M,26,178.0,83,M,802844,EUR,825897600,M,10,10,True,9.0,8.0,,,0.0,2.0,3.0,5.0,6.0,,4.0,,,,21.0,16.0,6.7,4.0,0.0263049,,1,,-0.02,-0.01,,,,1.0,,1.0,2.0,,,,,1.0,1.0,1.0,2.0,0.0173,,17.854076877009,2.0,1.155,1.47,1.0,-0.03,0.03,1.0,,,,,1.0,1.0,,,,,,,,,,,
14573088,home,SK Sigma Olomouc,Jan Navrátil,jan-navratil,J. Navratil,M,30,170.0,10,M,79083,EUR,639964800,M,30,30,True,4.0,2.0,,,0.0,,,2.0,4.0,,1.0,,,,21.0,8.0,6.4,4.0,0.00164092,,1,,-0.05,0.0,,,,,,3.0,1.0,,,,,,,,1.0,0.0282,,36.95652831351,4.0,-8.085,3.36,,-0.14,0.02,1.0,1.0,,2.0,,,,,1.0,1.0,,,,,,,,
14573088,home,SK Sigma Olomouc,Jiří Spáčil,jiri-spacil,J. Spáčil,M,8,179.0,9,M,942690,EUR,918691200,M,8,8,True,4.0,4.0,,,0.0,,,4.0,4.0,2.0,,,,,8.0,7.0,6.7,,0.0029853,,0,,0.07,0.14,,,,,,1.0,1.0,,,,,,,,,,,5.0827198427614,1.0,1.365,1.365,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,
14573088,home,SK Sigma Olomouc,Muhamed Tijani,muhamed-tijani,M. Tijani,F,26,189.0,236,M,983596,EUR,964569600,F,26,26,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,8.0,1.0,6.5,,0.00199504,,0,,0.0,0.13,,,,,,,,,,,,,,,,,,10.745412090748,1.0,5.355,5.355,,,0.04,,,,,,,,,,,,,,,,,,
14573088,home,SK Sigma Olomouc,Matúš Hruška,matus-hruska,M. Hruška,G,98,188.0,12,M,791008,EUR,779760000,G,98,98,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573088,home,SK Sigma Olomouc,Andres Dumitrescu,andres-dumitrescu,A. Dumitrescu,D,23,181.0,145,M,1000581,EUR,984268800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573088,home,SK Sigma Olomouc,Matúš Malý,matus-maly,M. Malý,D,33,191.0,28,M,929618,EUR,994809600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573088,home,SK Sigma Olomouc,Matěj Mikulenka,matej-mikulenka,M. Mikulenka,M,25,179.0,32,M,1394226,EUR,1075939200,F,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573088,home,SK Sigma Olomouc,Dominik Janošek,dominik-janosek,D. Janošek,M,39,183.0,162,M,891420,EUR,897696000,M,39,39,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573088,home,SK Sigma Olomouc,Simion Michez,simion-michez,S. Michez,M,41,178.0,193,M,1126520,EUR,1013212800,M,75,75,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573088,home,SK Sigma Olomouc,Mohamed Yasser,yasser-mohamed,M. Yasser,F,35,193.0,872,M,1392809,EUR,989020800,F,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,Mohamed Yasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573088,away,NK Celje,Zan Luk Leban,leban-zan-luk,Z. L. Leban,G,1,188.0,133,M,978326,EUR,1039910400,G,1,1,False,36.0,30.0,9.0,4.0,0.0,29.0,33.0,1.0,3.0,2.0,11.0,4.0,5.0,1.0,90.0,51.0,6.8,6.0,0.00116033,0.8145,0,1.5854,0.05,-0.2,0.37,,,,,,1.0,,,,,,,,,,,70.387963561124,12.0,-8.505,4.83,,,-0.01,,1.0,,,,,,,,,,,1.0,2.0,,,,
14573088,away,NK Celje,Juanjo Nieto,juanjo-nieto,J. Nieto,D,2,175.0,74,M,868329,EUR,781142400,D,2,2,False,61.0,50.0,9.0,6.0,0.0,26.0,30.0,23.0,31.0,3.0,3.0,,,,90.0,94.0,7.6,15.0,0.0115652,,0,,0.14,-0.34,,,,1.0,,3.0,12.0,1.0,1.0,,1.0,,6.0,3.0,2.0,,,329.71848361959,31.0,-137.97,10.08,,,0.22,2.0,1.0,,,,,4.0,,,,,1.0,2.0,,1.0,,,
14573088,away,NK Celje,Łukasz Bejger,lukasz-bejger,Ł. Bejger,D,44,190.0,370,M,966651,EUR,1010707200,D,44,44,False,57.0,52.0,9.0,4.0,0.0,41.0,44.0,11.0,13.0,5.0,5.0,,,,90.0,74.0,6.9,9.0,0.00397064,,0,,0.08,0.37,,Łukasz Bejger,,,,1.0,1.0,,,,3.0,1.0,,,3.0,,,244.42106494768,27.0,-47.775,18.06,,,0.06,1.0,,,,,,1.0,,,,,,,,,,,
14573088,away,NK Celje,Artemijus Tutyškinas,artemijus-tutyskinas,A. Tutyškinas,D,6,190.0,214,M,1124209,EUR,1060300800,D,6,6,False,81.0,67.0,9.0,7.0,0.0,49.0,58.0,18.0,23.0,4.0,5.0,,,,90.0,100.0,7.4,15.0,0.00942297,,1,,-0.02,-0.17,,,,,,4.0,14.0,,,,2.0,,,,1.0,0.0592,,220.93241827245,24.0,-113.715,7.035,1.0,-0.12,0.13,1.0,5.0,,3.0,1.0,1.0,9.0,,,,,,,,,,,
14573088,away,NK Celje,Žan Karničnik,zan-karnicnik,Ž. Karničnik,D,23,178.0,419,M,896421,EUR,779846400,D,23,23,False,81.0,73.0,9.0,7.0,0.0,43.0,45.0,30.0,36.0,,9.0,,,,90.0,103.0,7.5,10.0,0.0441624,,1,,0.26,-0.31,,,,1.0,1.0,2.0,6.0,,,,1.0,2.0,3.0,2.0,1.0,0.0128,,230.02144771915,30.0,-128.1,6.93,2.0,-0.06,0.23,,,,1.0,,1.0,3.0,True,,1.0,,,,,,1.0,,
14573088,away,NK Celje,Darko Hrka,darko-hrka,D. Hrka,M,4,187.0,37,M,910378,EUR,943056000,M,4,4,False,19.0,14.0,,,0.0,10.0,14.0,4.0,5.0,1.0,1.0,,,,45.0,24.0,5.9,7.0,0.00128898,,0,,-0.06,-0.46,,,,,,1.0,2.0,,,,,,1.0,1.0,2.0,,,33.258944219333,6.0,0.525,5.46,,,0.01,,,,1.0,,,1.0,,,,,,,,,,1.0,
