match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_totalTackle,stat_wasFouled,stat_expectedGoals,stat_aerialLost,stat_onTargetScoringAttempt,stat_wonTackle,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_wonContest,stat_outfielderBlock,stat_fouls,stat_keyPass,stat_dispossessed,stat_interceptionWon,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_punches,stat_goalAssist,stat_goals
11352416,home,West Ham United,George Earthy,george-earthy,G. Earthy,M,44,180,404,M,,1212165,EUR,1094342400,M,40,40,True,,5.0,5.0,,,4.0,4.0,1.0,1.0,,,,1.0,,,,9.0,6.0,6.6,,0.00079354,0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
11352416,home,West Ham United,Maxwel Cornet,maxwel-cornet,M. Cornet,F,70,179,1971,M,,280439,EUR,843782400,F,17,17,True,,6.0,5.0,,,2.0,2.0,3.0,4.0,2.0,,,1.0,,,,12.0,9.0,6.6,1.0,0.0032157,0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,
11352416,home,West Ham United,Joseph Anang,joseph-anang,J. Anang,G,94,183,850,M,,970370,EUR,947289600,G,49,49,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352416,home,West Ham United,Angelo Ogbonna,angelo-ogbonna,A. Ogbonna,D,,191,389,M,,21164,EUR,580348800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352416,home,West Ham United,Aaron Cresswell,aaron-cresswell,A. Cresswell,D,3,170,763,M,,43443,EUR,629683200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352416,home,West Ham United,Divin Mubama,mubama-divin,D. Mubama,F,9,183,2449,M,,1167025,EUR,1098662400,F,45,45,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352416,away,Fulham,Bernd Leno,bernd-leno,B. Leno,G,1,190,2695,M,,103335,EUR,699667200,G,17,17,False,True,40.0,34.0,9.0,3.0,31.0,32.0,3.0,8.0,,,2.0,11.0,1.0,3.0,4.0,90.0,53.0,8.0,6.0,0.00040429,0,0.2427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
11352416,away,Fulham,Timothy Castagne,timothy-castagne,T. Castagne,D,21,185,2321,M,,329417,EUR,818121600,D,21,21,False,,24.0,18.0,2.0,,9.0,12.0,9.0,14.0,4.0,2.0,4.0,1.0,,,,90.0,49.0,7.3,11.0,0.0148627,0,,,,2.0,2.0,6.0,1.0,,2.0,1.0,,1.0,,1.0,,,1.0,,1.0,1.0,,,1.0,2.0,,,,,,,,
11352416,away,Fulham,Tosin Adarabioyo,tosin-adarabioyo,T. Adarabioyo,D,4,196,10523,M,tosinadarabioyo,352668,EUR,875059200,D,4,4,False,,46.0,40.0,5.0,2.0,36.0,39.0,4.0,7.0,3.0,2.0,10.0,4.0,,,,90.0,59.0,6.9,6.0,0.00221694,0,,,,,2.0,3.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
11352416,away,Fulham,Calvin Bassey,calvin-bassey,C. Bassey,D,3,185,8710,M,,861972,EUR,946598400,D,3,3,False,,59.0,49.0,8.0,2.0,45.0,51.0,4.0,8.0,1.0,,11.0,6.0,,,,90.0,75.0,7.1,10.0,0.00110582,0,,,,,,4.0,,,4.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
11352416,away,Fulham,Antonee Robinson,antonee-robinson,A. Robinson,D,33,183,2862,M,,803174,EUR,870998400,D,33,33,False,,36.0,25.0,8.0,2.0,12.0,17.0,13.0,20.0,3.0,1.0,4.0,5.0,,,,90.0,54.0,7.1,13.0,0.0498703,0,,,,1.0,1.0,3.0,,,2.0,,,,,1.0,,,,,,,2.0,2.0,,,,,,,,,,
11352416,away,Fulham,João Palhinha,joao-palhinha,J. Palhinha,M,6,189,16491,M,Palhinha,364612,EUR,805248000,M,26,26,False,,35.0,27.0,4.0,,18.0,23.0,9.0,12.0,5.0,1.0,,7.0,,,,89.0,59.0,7.5,8.0,0.00320251,3,,,,,,12.0,2.0,2.0,9.0,1.0,0.2053,2.0,1.0,5.0,,,,0.3778,2.0,,3.0,,,2.0,,,1.0,,,,,
11352416,away,Fulham,Saša Lukić,sasa-lukic,S. Lukić,M,20,183,2086,M,,371222,EUR,839894400,M,28,28,False,,31.0,27.0,2.0,1.0,16.0,19.0,11.0,12.0,8.0,3.0,4.0,8.0,,,,90.0,47.0,7.1,4.0,0.0264238,1,,,,,2.0,5.0,,,2.0,1.0,0.0939,2.0,,1.0,,,,,,1.0,3.0,2.0,,1.0,,,,1.0,,,,
11352416,away,Fulham,Alex Iwobi,alex-iwobi,A. Iwobi,M,17,183,8263,M,alexanderiwobi,352770,EUR,831081600,M,22,22,False,,28.0,21.0,4.0,1.0,7.0,10.0,14.0,19.0,5.0,1.0,,7.0,,,,74.0,37.0,6.8,13.0,0.745709,2,,,,1.0,,,3.0,1.0,,,0.2719,,1.0,,,,1.0,0.7933,,,,3.0,1.0,,,1.0,1.0,,,,1.0,
11352416,away,Fulham,Andreas Pereira,andreas-pereira,A. Pereira,M,8,177,14092,M,andreaspereira,285949,EUR,820454400,M,18,18,False,,32.0,22.0,2.0,1.0,7.0,7.0,18.0,30.0,6.0,1.0,,1.0,,,,74.0,52.0,8.9,19.0,0.251897,4,,,,5.0,1.0,3.0,3.0,1.0,,1.0,1.6931,,3.0,,,,3.0,1.917,1.0,,2.0,3.0,1.0,,3.0,2.0,1.0,,,,,2.0
11352416,away,Fulham,Willian,willian,Willian,F,88,175,9698,M,willianborges88,31417,EUR,587088000,M,20,20,False,,39.0,34.0,,,12.0,15.0,22.0,25.0,7.0,3.0,,5.0,,,,89.0,54.0,7.3,11.0,0.238933,2,,,,1.0,,3.0,2.0,,2.0,,0.1942,,1.0,1.0,,,1.0,0.0453,1.0,,,3.0,3.0,,,2.0,,1.0,,,,
11352416,away,Fulham,Rodrigo Muniz,rodrigo-muniz,R. Muniz,F,9,184,4470,M,RodrigoMuniz019,1015256,EUR,988934400,F,19,19,False,,16.0,13.0,,,6.0,9.0,7.0,7.0,7.0,1.0,,2.0,,,,89.0,34.0,7.1,5.0,0.0365841,5,,,,,4.0,7.0,1.0,1.0,,2.0,0.7778,5.0,3.0,,,,1.0,0.454,1.0,,,1.0,1.0,,,,1.0,1.0,,,,
11352416,away,Fulham,Bobby Decordova-Reid,bobby-decordova-reid,B. Reid,M,14,170,1230,M,,151499,EUR,728611200,F,14,14,True,,8.0,8.0,,,3.0,3.0,5.0,5.0,4.0,2.0,,,,,,16.0,11.0,6.6,,0.00244397,0,,,,,,2.0,,,2.0,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,
11352416,away,Fulham,Harry Wilson,harry-wilson,H. Wilson,M,8,173,4932,M,,355528,EUR,858988800,M,8,8,True,,8.0,6.0,,,3.0,3.0,3.0,5.0,3.0,,,1.0,,,,16.0,14.0,6.7,3.0,0.0055509,0,,,,,,2.0,1.0,,1.0,,,,,1.0,,,,,1.0,,2.0,,1.0,,,,,,,,,
11352416,away,Fulham,Harrison Reed,harrison-reed,H. Reed,M,6,176,353,M,,365802,EUR,791164800,M,6,6,True,,6.0,5.0,1.0,1.0,1.0,1.0,4.0,5.0,,,,2.0,,,,1.0,7.0,,1.0,0.00086699,0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11352416,away,Fulham,Armando Broja,armando-broja,A. Broja,F,27,191,8716,M,armando.broja,996985,EUR,1000080000,F,9,9,True,,2.0,,,,,,,2.0,2.0,,,,,,,11.0,5.0,6.3,4.0,,0,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
11352416,away,Fulham,Adama Traoré,adama-traore,A. Traoré,F,17,178,12517,M,adamatrd,286165,EUR,822528000,F,11,11,True,,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,11.0,6.0,6.7,1.0,0.00010092,1,,,,,,,,,,,0.0491,1.0,1.0,,,,1.0,0.2914,,,,,,,,,,,,,,
11352416,away,Fulham,Marek Rodák,marek-rodak,M. Rodák,G,1,188,517,M,,358694,EUR,850435200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352416,away,Fulham,Issa Diop,issa-diop,I. Diop,D,31,194,838,M,,825719,EUR,852768000,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352416,away,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185,581,M,,82566,EUR,664329600,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352416,away,Fulham,Raúl Jiménez,raul-jimenez,R. Jiménez,F,7,189,17432,M,RJimenez9,192442,EUR,673401600,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
