match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_errorLeadToAShot,stat_keyPass,stat_challengeLost,stat_interceptionWon,stat_wasFouled,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalOffside,player_sofascoreId,captain,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches
11453014,home,Al-Ettifaq,Demarai Gray,,,demarai-gray,D. Gray,M,10,184.0,1784,M,355152,EUR,835920000,F,19,19,False,31.0,30.0,3.0,3.0,7.0,7.0,23.0,29.0,5.0,90.0,58.0,7.4,13.0,3,5.0,,6.0,7.0,5.0,4.0,,,1.0,,2.0,1.0,1.0,,1.0,,1.0,1.0,1.0,2.0,2.0,1.0,,,,1.0,,,,,,,,
11453014,home,Al-Ettifaq,Robin Quaison,,,robin-quaison,R. Quaison,F,,184.0,385,M,163565,EUR,750124800,F,99,99,True,2.0,1.0,,,,1.0,1.0,1.0,1.0,12.0,2.0,6.2,1.0,0,,,4.0,,,,,,,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,
11453014,home,Al-Ettifaq,Hamed Al-Ghamdi,,,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162.0,225,M,985140,EUR,923011200,M,8,8,True,3.0,3.0,,,2.0,2.0,1.0,2.0,,16.0,6.0,6.6,2.0,0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
11453014,home,Al-Ettifaq,Amin Al-Bukhari,,,amin-al-bukhari,A. Al-Bukhari,G,97,194.0,341,M,818493,EUR,862531200,G,21,21,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453014,home,Al-Ettifaq,Mohammed Mahzari,Mohammed Mahzari,,mohammed-mahzari,M. Mahzari,D,5,178.0,49,M,1092809,EUR,1021766400,M,18,18,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453014,home,Al-Ettifaq,Saad Al-Mousa,Saad Al-Mousa,,saad-al-mousa,S. Al-Mousa,D,6,182.0,373,M,1134250,EUR,1039478400,D,5,5,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453014,home,Al-Ettifaq,Meshal Alaeli,Meshal Alaeli,,meshal-alaeli,M. Alaeli,D,2,,31,M,1495868,EUR,1087430400,D,17,17,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453014,home,Al-Ettifaq,Mohammed Abdulrahman,Mohammed Abdulrahman,,mohammed-abdulrahman,M. Abdulrahman,D,29,170.0,146,M,1133141,EUR,1042502400,D,29,29,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453014,home,Al-Ettifaq,Ahmed Al-Ghamdi,,,ahmed-al-ghamdi,A. Al-Ghamdi,M,27,178.0,356,M,984415,EUR,1000944000,M,15,15,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453014,home,Al-Ettifaq,Muhannad Al Saad,,,muhannad-al-saad,M. A. Saad,M,77,172.0,737,M,868611,EUR,1056844800,M,30,30,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453014,away,Al-Fateh,Jacob Rinne,,,jacob-rinne,J. Rinne,G,35,188.0,92,M,289025,EUR,740534400,G,1,1,False,27.0,23.0,9.0,5.0,22.0,22.0,1.0,5.0,4.0,90.0,37.0,7.6,4.0,0,,,,2.0,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,5.0,1.0
11453014,away,Al-Fateh,Saeed Baattia,Saeed Baattia,,saeed-baattia,S. Baattia,D,15,172.0,25,M,1521953,EUR,969667200,D,12,12,False,23.0,17.0,3.0,1.0,7.0,9.0,10.0,14.0,3.0,72.0,34.0,6.7,7.0,0,,,2.0,4.0,,,2.0,,2.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
11453014,away,Al-Fateh,Marwane Saadane,,,marwane-saadane,M. Saadane,D,17,185.0,1277,M,847714,EUR,695606400,D,17,17,False,65.0,52.0,14.0,5.0,38.0,43.0,14.0,22.0,6.0,90.0,73.0,6.7,13.0,0,,,1.0,5.0,,,4.0,,1.0,,,,,3.0,,,,1.0,1.0,1.0,,,,,True,,,,,,,,,
11453014,away,Al-Fateh,Fahd Mohammed Al-Harbi,,,fahd-mohammed-al-harbi,F. M. Al-Harbi,D,12,182.0,14,M,974013,EUR,856828800,D,5,5,False,58.0,49.0,9.0,2.0,40.0,42.0,9.0,16.0,3.0,90.0,65.0,7.0,9.0,0,,,3.0,4.0,1.0,1.0,2.0,1.0,1.0,,,,3.0,2.0,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,
11453014,away,Al-Fateh,Tawfiq Buhumaid,,,tawfiq-buhumaid,T. Buhumaid,D,25,179.0,6,M,871425,EUR,562464000,D,25,25,False,33.0,30.0,3.0,,19.0,20.0,11.0,13.0,5.0,72.0,45.0,6.7,5.0,0,,,2.0,3.0,1.0,1.0,2.0,,2.0,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
11453014,away,Al-Fateh,Mourad Batna,,,batna-mourad,M. Batna,M,11,185.0,1192,M,880790,EUR,646444800,M,11,11,False,22.0,20.0,,,4.0,5.0,17.0,21.0,4.0,90.0,47.0,7.1,11.0,3,4.0,1.0,9.0,7.0,8.0,5.0,,1.0,,,3.0,2.0,1.0,,1.0,,2.0,4.0,,2.0,,,,,,2.0,,1.0,,,,,,
11453014,away,Al-Fateh,Sofiane Bendebka,,,sofiane-bendebka,S. Bendebka,M,28,180.0,1218,M,845609,EUR,713318400,M,28,28,False,36.0,31.0,4.0,3.0,18.0,20.0,13.0,16.0,4.0,90.0,49.0,7.0,7.0,2,,,6.0,7.0,2.0,1.0,,,4.0,3.0,,3.0,,,1.0,,,1.0,,2.0,1.0,,,,,1.0,,,,,,,,
11453014,away,Al-Fateh,Mukhtar Ali,,,ali-mukhtar,A. Mukhtar,M,7,185.0,334,M,788258,EUR,878169600,M,7,7,False,58.0,51.0,8.0,4.0,30.0,32.0,21.0,26.0,5.0,90.0,69.0,6.8,7.0,1,,,1.0,,,,4.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
11453014,away,Al-Fateh,Abbas Sadiq Alhassan,Abbas Sadiq Alhassan,,abbas-sadiq-alhassan,A. S. Alhassan,M,6,174.0,52,M,1096520,EUR,1079222400,M,66,66,False,5.0,4.0,,,3.0,4.0,1.0,1.0,,64.0,9.0,6.5,2.0,0,,,3.0,2.0,,,1.0,,2.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
11453014,away,Al-Fateh,Cristian Tello,,,cristian-tello,C. Tello,M,,178.0,644,M,114157,EUR,681868800,M,37,37,False,34.0,28.0,1.0,1.0,9.0,11.0,19.0,24.0,3.0,89.0,40.0,6.5,9.0,0,1.0,,4.0,2.0,2.0,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,
11453014,away,Al-Fateh,Lucas Zelarayán,Lucas,Zelarayán,lucas-zelarayan,L. Zelarayán,M,10,172.0,1289,M,249061,EUR,708998400,F,10,10,False,29.0,27.0,2.0,1.0,7.0,7.0,22.0,25.0,3.0,90.0,43.0,7.7,7.0,1,3.0,2.0,3.0,5.0,3.0,2.0,,,,,2.0,1.0,,1.0,,,2.0,,,2.0,1.0,1.0,,,,,,,,,1.0,,,
11453014,away,Al-Fateh,Djaniny,,,djaniny,Djaniny,F,,190.0,371,M,975869,EUR,669513600,F,21,21,True,9.0,7.0,,,2.0,2.0,5.0,7.0,2.0,26.0,13.0,7.3,3.0,1,,,,2.0,1.0,1.0,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,
11453014,away,Al-Fateh,Ali Alzubaidi,,,ali-alzubaidi,A. Alzubaidi,D,2,177.0,7,M,160903,EUR,726105600,D,2,2,True,10.0,7.0,,,2.0,2.0,5.0,8.0,1.0,18.0,12.0,6.5,3.0,0,,,1.0,1.0,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,
11453014,away,Al-Fateh,Salem Alnajdi,,,alnajdi-salem,S. Alnajdi,D,83,178.0,1037,M,1475427,EUR,1043625600,M,83,83,True,6.0,6.0,,,2.0,2.0,4.0,4.0,,18.0,7.0,6.5,1.0,0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11453014,away,Al-Fateh,Mohammed Al Saeed,,,mohammed-al-saeed,M. A. Saeed,D,81,172.0,23,M,870365,EUR,847929600,M,18,18,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,11.0,4.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453014,away,Al-Fateh,Mustafa Malaika,,,mustafa-malaika,M. Malaika,G,1,184.0,41,M,818855,EUR,516931200,G,26,26,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453014,away,Al-Fateh,Qasim Lajami,,,qasim-al-oujami,Q. Lajami,D,87,178.0,103,M,818668,EUR,830390400,D,87,87,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453014,away,Al-Fateh,Nouh Al-Mousa,,,nouh-al-mousa,N. Al-Mousa,M,,175.0,17,M,818614,EUR,667267200,M,8,8,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453014,away,Al-Fateh,Mohammed Al-Fuhaid,,,mohammed-al-fuhaid,M. Al-Fuhaid,M,28,171.0,10,M,818616,EUR,631843200,M,14,14,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453014,away,Al-Fateh,Abdullah Almogren,,,abdullah-almogren,A. Almogren,F,14,173.0,18,M,948593,EUR,848966400,F,20,20,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
