match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_height,stat_totalCross,stat_accurateCross,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_challengeLost,stat_wonContest,stat_shotOffTarget,captain,stat_dispossessed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated
12134244,home,Tulsa Athletics,Bryson Reed,Bryson Reed,,bryson-reed,B. Reed,M,1,0,M,1193459,EUR,879552000.0,G,1,1,False,27.0,9.0,24.0,7.0,8.0,11.0,1.0,16.0,2.0,1.0,2.0,2.0,1.0,10.0,1.0,1.0,3.0,4.0,1.0,90.0,43.0,6.4,18.0,0,,,,,,,,,,,,,,,,,,,,,,,
12134244,home,Tulsa Athletics,Joel Quashie,,,joel-quashie,J. Quashie,M,,1,,1020220,EUR,992649600.0,D,14,14,False,20.0,7.0,4.0,,4.0,9.0,4.0,14.0,2.0,,4.0,3.0,3.0,1.0,1.0,,,,,69.0,38.0,6.3,19.0,0,172.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,
12134244,home,Tulsa Athletics,Joseph Ruiz,Joseph Ruiz,,joseph-ruiz,J. Ruiz,M,21,0,M,1193469,EUR,915580800.0,D,21,21,False,34.0,27.0,7.0,5.0,21.0,25.0,6.0,9.0,1.0,1.0,4.0,3.0,1.0,4.0,1.0,,,,,90.0,42.0,6.1,7.0,0,,,,1.0,1.0,,,,,,,3.0,1.0,,,,,,,,,,
12134244,home,Tulsa Athletics,Chris Taylor,Chris Taylor,,chris-taylor,C. Taylor,M,19,0,M,1195126,EUR,610934400.0,D,19,19,False,43.0,37.0,7.0,4.0,30.0,33.0,7.0,10.0,,2.0,1.0,3.0,14.0,3.0,,,,,,90.0,59.0,6.6,6.0,0,186.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,
12134244,home,Tulsa Athletics,Francisco Lopez,Francisco Lopez,,francisco-lopez,F. Lopez,,5,0,M,1823868,EUR,954374400.0,D,5,5,False,58.0,45.0,8.0,2.0,26.0,30.0,19.0,28.0,6.0,,7.0,4.0,1.0,8.0,,,,,,90.0,81.0,6.3,18.0,0,,,,3.0,,1.0,2.0,2.0,3.0,,,,2.0,,,,,,,,,,
12134244,home,Tulsa Athletics,Chase Bromstedt,Chase Bromstedt,,chase-bromstedt,C. Bromstedt,D,,1,M,1190452,EUR,896140800.0,M,8,8,False,29.0,27.0,,,18.0,18.0,10.0,15.0,1.0,2.0,6.0,4.0,1.0,3.0,,,,,,90.0,49.0,6.2,13.0,1,175.0,4.0,1.0,5.0,1.0,,1.0,,3.0,1.0,1.0,,1.0,1.0,,,,,,,,,
12134244,home,Tulsa Athletics,Vinicius De Oliveira,Vinicius De Oliveira,,vinicius-de-oliveira,V. D. Oliveira,M,6,1,M,1193479,EUR,918518400.0,M,6,6,False,61.0,47.0,2.0,,22.0,26.0,25.0,35.0,2.0,2.0,6.0,3.0,2.0,7.0,,,,,,90.0,78.0,6.3,23.0,0,,,,1.0,1.0,2.0,1.0,1.0,5.0,,,,,,True,3.0,,,,,,,
12134244,home,Tulsa Athletics,Luke Jeffus,Luke Jeffus,,luke-jeffus,L. Jeffus,,7,1,M,1823878,EUR,1000339200.0,M,7,7,False,65.0,53.0,7.0,4.0,24.0,28.0,29.0,37.0,2.0,2.0,6.0,6.0,4.0,6.0,1.0,,,,,90.0,83.0,6.8,16.0,1,,,,2.0,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,1.0,,,2.0,1.0,,,,,,
12134244,home,Tulsa Athletics,Aaron Ugbah,Aaron Ugbah,,aaron-ugbah,A. Ugbah,M,9,1,M,1193457,EUR,880934400.0,F,9,9,False,13.0,5.0,2.0,,3.0,4.0,2.0,9.0,3.0,,5.0,1.0,,2.0,,,,,,90.0,20.0,6.4,10.0,0,,,,1.0,1.0,,,,2.0,2.0,,,1.0,,,,,,,,,,
12134244,home,Tulsa Athletics,Jacob Zamarron,Jacob Zamarron,,jacob-zamarron,J. Zamarron,,13,0,M,1823870,EUR,944697600.0,F,13,13,False,9.0,7.0,,,4.0,4.0,3.0,5.0,6.0,2.0,6.0,3.0,,,,,,,,75.0,15.0,6.9,4.0,2,,,,,,1.0,1.0,1.0,2.0,,1.0,,,1.0,,,1.0,1.0,1.0,,,,
