match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_fouls,stat_bigChanceMissed,stat_totalOffside,stat_goalAssist
10408631,home,Elche,Édgar Badía,,,edgar-badia,É. Badía,G,13,181,194,M,811557,EUR,697852800,G,13,13,False,True,18.0,13.0,7.0,2.0,12.0,15.0,1.0,3.0,10.0,1.0,3.0,6.0,90.0,31.0,7.4,5.0,0.0,0.0,0.00113268,0,0.3134,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408631,home,Elche,Pol Lirola,,,pol-lirola,P. Lirola,D,14,183,660,M,844480,EUR,871430400,D,24,24,False,,40.0,30.0,6.0,3.0,12.0,16.0,20.0,31.0,6.0,,,,90.0,64.0,7.3,18.0,0.0,0.0,0.297861,0,,7.0,2.0,1.0,1.0,3.0,8.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,,,,,,,,,
10408631,home,Elche,Enzo Roco,,,enzo-roco,E. Roco,D,3,191,401,M,105971,EUR,713923200,D,3,3,False,,52.0,47.0,5.0,4.0,36.0,39.0,11.0,13.0,4.0,,,,90.0,67.0,7.3,5.0,0.0638,0.0,0.0098902,1,,,,1.0,2.0,2.0,7.0,1.0,,,,,3.0,1.0,3.0,2.0,,3.0,,1.0,1.0,,,,,,,
10408631,home,Elche,Pedro Bigas,,,pedro-bigas,P. Bigas,D,6,180,322,M,141832,EUR,635040000,D,6,6,False,,44.0,38.0,10.0,6.0,23.0,26.0,15.0,18.0,10.0,,,,90.0,59.0,7.2,7.0,0.0,0.0,0.00385702,0,,,,2.0,,3.0,5.0,1.0,,,,,1.0,3.0,1.0,,,4.0,,,2.0,,,,,,,
10408631,home,Elche,Johan Mojica,,,johan-mojica,J. Mojica,D,22,185,3950,M,344847,EUR,714355200,D,22,22,False,,52.0,44.0,4.0,1.0,16.0,17.0,28.0,43.0,9.0,,,,90.0,80.0,7.4,20.0,0.0609,0.0,0.116763,1,,8.0,,1.0,3.0,2.0,8.0,,1.0,2.0,2.0,,,1.0,2.0,,2.0,1.0,2.0,,1.0,1.0,,,,,,
10408631,home,Elche,Alex Collado,Alex,Collado,alex-collado,A. Collado,M,8,177,1605,M,859767,EUR,924739200,M,15,15,False,,36.0,27.0,3.0,2.0,8.0,9.0,19.0,28.0,6.0,,,,86.0,55.0,6.8,17.0,0.1003,0.2714,0.0363954,3,,1.0,,1.0,1.0,8.0,4.0,2.0,2.0,2.0,1.0,,1.0,,1.0,,2.0,1.0,,,,2.0,1.0,1.0,2.0,,,
10408631,home,Elche,Omar Mascarell,,,omar-mascarell,O. Mascarell,M,5,181,553,M,255999,EUR,728611200,M,21,21,False,,56.0,48.0,7.0,4.0,27.0,31.0,21.0,25.0,5.0,,,,90.0,65.0,6.5,10.0,0.0,0.0,0.100421,0,,,,,,5.0,1.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,2.0,,,
10408631,home,Elche,Gerard Gumbau,,,gerard-gumbau,G. Gumbau,M,15,187,380,M,326471,EUR,787708800,M,20,20,False,,33.0,28.0,4.0,1.0,9.0,9.0,22.0,29.0,3.0,,,,78.0,46.0,7.0,9.0,0.0424,0.0,0.138444,1,,5.0,3.0,,,3.0,3.0,1.0,,,,,1.0,,3.0,3.0,,,2.0,,,1.0,,,2.0,,,
10408631,home,Elche,Tete Morente,,,tete-morente,T. Morente,F,15,180,435,M,605374,EUR,849657600,M,11,11,False,,30.0,26.0,2.0,1.0,3.0,3.0,23.0,27.0,2.0,,,,86.0,44.0,6.7,7.0,0.5891,0.0876,0.020667,3,,,,,,2.0,1.0,,,2.0,1.0,,1.0,,,,2.0,,2.0,1.0,,,2.0,,1.0,1.0,3.0,
10408631,home,Elche,Roger Martí,,,roger-marti,R. Martí,F,9,178,227,M,212074,EUR,662860800,F,18,18,False,,19.0,16.0,1.0,,6.0,6.0,10.0,15.0,5.0,,,,79.0,31.0,6.9,9.0,0.0,0.0,0.0233391,0,,2.0,,,1.0,4.0,2.0,,2.0,1.0,1.0,,1.0,,,,1.0,,2.0,,,,,,2.0,,1.0,1.0
10408631,home,Elche,Ezequiel Ponce,,,ezequiel-ponce,E. Ponce,F,10,178,775,M,356444,EUR,859593600,F,19,19,False,,15.0,13.0,1.0,,1.0,2.0,12.0,13.0,,,,,68.0,21.0,6.9,5.0,0.0348,0.0,0.0780558,1,,,,1.0,2.0,3.0,3.0,,1.0,,,,,,,,2.0,1.0,2.0,1.0,,,,,1.0,,1.0,
10408631,home,Elche,Lucas Boyé,,,lucas-boye,L. Boyé,F,15,183,1345,M,814385,EUR,825465600,F,9,9,True,,7.0,4.0,2.0,1.0,,1.0,4.0,6.0,2.0,,,,22.0,16.0,6.8,6.0,0.0388,0.0,0.0118351,1,,,,,,1.0,4.0,,,3.0,3.0,,,,,,2.0,1.0,,,,1.0,,,1.0,,1.0,
10408631,home,Elche,Domingos Quina,,,domingos-quina,D. Quina,M,8,173,417,M,842582,EUR,942883200,M,12,12,True,,10.0,9.0,1.0,1.0,4.0,4.0,5.0,6.0,3.0,,,,12.0,17.0,6.9,3.0,0.107,0.0,0.00219605,2,,,,,,,2.0,,,,,,,,,,1.0,2.0,,2.0,,,,,,,,
10408631,home,Elche,Pere Milla,,,pere-milla,P. Milla,M,11,179,867,M,175185,EUR,717206400,F,10,10,True,,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,11.0,5.0,6.8,,0.0,0.0,0.0303332,0,,,,,,,1.0,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,
10408631,home,Elche,Javier Pastore,,,javier-pastore,J. Pastore,M,,187,807,,79853,EUR,614304000,M,7,7,True,,7.0,6.0,1.0,1.0,1.0,1.0,5.0,6.0,1.0,,,,10.0,11.0,6.3,4.0,0.0,0.0,0.0128998,0,,,,,,2.0,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,
10408631,home,Elche,Josan,,,josan,Josan,M,17,175,169,M,808955,EUR,628646400,M,17,17,True,,1.0,1.0,,,1.0,1.0,,,1.0,,,,10.0,1.0,6.5,,0.0,0.0,3.804e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
10408631,home,Elche,Jesus Lopez,Jesus Lopez,,jesus-lopez,J. Lopez,G,30,187,9,M,1211004,EUR,1028160000,G,28,28,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408631,home,Elche,Axel Werner,,,axel-werner,A. Werner,G,1,191,163,M,250219,EUR,825465600,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408631,home,Elche,Carlos Clerc,,,carlos-clerc,C. Clerc,D,18,182,71,M,192430,EUR,698630400,D,23,23,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408631,home,Elche,Diego González,,,diego-gonzalez,D. González,D,4,184,41,M,597756,EUR,791251200,D,4,4,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408631,home,Elche,Helibelton Palacios,,,helibelton-palacios,H. Palacios,D,13,181,376,M,329597,EUR,739584000,D,14,14,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408631,home,Elche,Raúl Guti,,,raul-guti,R. Guti,M,10,180,150,M,591740,EUR,851904000,M,8,8,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408631,away,Almería,Fernando Martínez,,,fernando-martinez,F. Martínez,G,13,185,172,M,139925,EUR,644976000,G,13,13,False,,28.0,22.0,7.0,4.0,20.0,23.0,2.0,5.0,8.0,2.0,2.0,2.0,90.0,40.0,6.9,7.0,0.0,0.0,0.00053221,0,-0.641,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408631,away,Almería,Kaiky,Kaiky,,kaiky,Kaiky,D,15,185,747,M,1105331,EUR,1073865600,D,2,2,False,,45.0,40.0,6.0,4.0,28.0,30.0,12.0,15.0,4.0,,,,90.0,56.0,6.9,6.0,0.0,0.0,0.00943555,0,,,,1.0,,3.0,3.0,1.0,,,,,3.0,2.0,1.0,1.0,1.0,2.0,,,1.0,,,,1.0,,,
10408631,away,Almería,Rodrigo Ely,,,rodrigo-ely,R. Ely,D,5,188,877,M,168745,EUR,752284800,D,19,19,False,,48.0,39.0,5.0,,33.0,38.0,6.0,10.0,3.0,,,,90.0,59.0,6.7,10.0,0.0301,0.0,0.00297333,1,,,,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,,5.0,1.0,,,1.0,,,1.0,1.0,,,,,,,
10408631,away,Almería,Srđan Babić,,,srdan-babic,S. Babić,D,6,195,634,M,280815,EUR,830131200,D,22,22,False,True,50.0,46.0,2.0,2.0,40.0,42.0,6.0,8.0,5.0,,,,90.0,61.0,6.6,7.0,0.231,0.3445,0.00277001,1,,,,1.0,2.0,4.0,3.0,1.0,,,,,3.0,,1.0,,2.0,,,,1.0,,1.0,,2.0,1.0,,
10408631,away,Almería,Arnau Puigmal,,,arnau-puigmal,A. Puigmal,M,2,173,145,M,910023,EUR,979084800,M,18,18,False,,14.0,8.0,1.0,,1.0,3.0,7.0,12.0,,,,,81.0,32.0,6.3,13.0,0.0,0.0,0.00588769,0,,1.0,,1.0,1.0,2.0,2.0,1.0,,,,,1.0,,,,3.0,1.0,1.0,,,,,,,,,
