match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_sofascoreId,stat_interceptionWon,stat_challengeLost,stat_dispossessed,stat_totalOffside,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_unsuccessfulTouch,stat_keyPass,captain,stat_blockedScoringAttempt,stat_goodHighClaim,stat_errorLeadToAGoal
14429555,home,Al-Nassr,Cristiano Ronaldo,cristiano-ronaldo,C. Ronaldo,F,7,187.0,2307715,M,750,EUR,476409600.0,F,7,7,False,20.0,16.0,1.0,,0.0,5.0,5.0,11.0,15.0,,1.0,,,,,90.0,29.0,8.5,7.0,0.040052,,6,,-0.3,0.7,-0.05,,,3.0,,,,,,,,1.0,,3.0,2.0,,1.3775,1.7723,0.75,CR7,,1.0,1.0,3.0,,,,,,2.0,2.0,1.0,True,1.0,,
14429555,home,Al-Nassr,Abdullah Al-Khaibari,abdullah-alkhaibari,A. Al-Khaibari,M,17,178.0,1250,M,867179,EUR,840153600.0,M,17,17,True,22.0,20.0,1.0,1.0,0.0,10.0,11.0,10.0,11.0,,1.0,,,,,28.0,27.0,7.0,3.0,0.0184586,,0,,0.18,0.02,0.18,,,,2.0,,,,,,,,1.0,,,1.0,,,,,2.0,,,,,1.0,1.0,,,,1.0,1.0,,,,
14429555,home,Al-Nassr,Abdulrahman Ghareeb,abdulrahman-ghareeb,A. Ghareeb,F,29,164.0,2201,M,1014447,EUR,859766400.0,F,29,29,True,20.0,18.0,1.0,1.0,0.0,9.0,9.0,9.0,11.0,,4.0,,,,,27.0,31.0,6.9,6.0,0.251243,,0,,0.29,0.28,0.15,,6.0,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,,4.0,1.0,,,,,,4.0,,,,
14429555,home,Al-Nassr,Abdulelah Al-Amri,abdulelah-al-amri,A. Al-Amri,D,5,185.0,1135,M,881831,EUR,853286400.0,D,5,5,True,6.0,5.0,1.0,,0.0,5.0,5.0,,1.0,,2.0,,,,,10.0,7.0,6.6,1.0,0.00016072,,0,,0.0,0.03,-0.03,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
14429555,home,Al-Nassr,Ali Al-Hassan,ali-al-hassan,A. Al-Hassan,M,19,183.0,1000,M,925947,EUR,857433600.0,M,19,19,True,14.0,13.0,,,0.0,6.0,6.0,7.0,8.0,,2.0,,,,,10.0,18.0,6.9,2.0,0.0163257,,2,,0.05,0.0,0.15,,,2.0,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,,0.0775,0.4135,0.17,,,,,,,1.0,,,,,,,,,,
14429555,home,Al-Nassr,Mohammed Khalil Marran,mohammed-khalil-marran,M. K. Marran,F,16,180.0,1521,M,1115775,EUR,982195200.0,F,16,16,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,,,,,,9.0,6.0,6.6,1.0,0.0252292,,0,,0.13,-0.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429555,home,Al-Nassr,Mubarak Al-Buainain,mubarak-al-buainain,M. Al-Buainain,G,61,186.0,316,M,1935655,EUR,1123459200.0,G,61,61,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Mubarak Al Buainain,,,,,,,,,,,,,,,,,,,,,,,,,,
14429555,home,Al-Nassr,Salem Alnajdi,alnajdi-salem,S. Alnajdi,D,83,178.0,1037,M,1475427,EUR,1043625600.0,D,83,83,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429555,home,Al-Nassr,Nawaf Boushal,nawaf-boushal,N. Boushal,D,12,178.0,1391,M,986400,EUR,937440000.0,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429555,home,Al-Nassr,Haroune Camara,haroune-camara,H. Camara,F,70,187.0,2967,M,926730,EUR,883612800.0,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429555,away,Al-Riyadh,Milan Borjan,milan-borjan,M. Borjan,G,82,193.0,807,M,79413,EUR,561945600.0,G,82,82,False,23.0,12.0,13.0,2.0,0.0,11.0,13.0,1.0,10.0,1.0,14.0,4.0,5.0,1.0,1.0,90.0,42.0,6.9,11.0,0.00027734,1.0157,0,0.3089,0.04,0.0,-0.46,0.54,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,1.0,
14429555,away,Al-Riyadh,Ammar Al Harfi,ammar-al-harfi,A. A. Harfi,D,33,175.0,18,M,1549076,EUR,985478400.0,D,33,33,False,15.0,10.0,3.0,,0.0,5.0,8.0,5.0,7.0,3.0,2.0,,,,,53.0,27.0,6.0,8.0,0.00339475,,0,,0.08,0.02,-0.47,,,5.0,4.0,2.0,2.0,1.0,,Ammar Al Harfi,,2.0,,,,,,,,,,2.0,,,,2.0,1.0,,,,,,,,,
14429555,away,Al-Riyadh,Yoann Barbet,yoann-barbet,Y. Barbet,D,5,190.0,128,M,369544,EUR,736992000.0,D,5,5,False,43.0,34.0,20.0,16.0,0.0,15.0,17.0,19.0,26.0,7.0,9.0,,,,,90.0,61.0,6.8,10.0,0.0169957,,2,,0.33,0.06,-0.64,,,1.0,4.0,,,3.0,,,,1.0,1.0,1.0,,,0.0581,,0.0,,4.0,,,,,,,,,,,,,1.0,,
14429555,away,Al-Riyadh,Sergio González,sergio-gonzalez,S. González,D,4,186.0,273,M,377234,EUR,703728000.0,D,4,4,False,33.0,27.0,5.0,3.0,0.0,19.0,22.0,8.0,11.0,3.0,6.0,,,,,90.0,44.0,5.7,6.0,0.00385823,,0,,0.06,0.05,-0.74,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
14429555,away,Al-Riyadh,Khalil Al-Absi,khalil-al-absi,K. Al-Absi,M,11,165.0,52,M,1019289,EUR,991008000.0,M,11,11,False,12.0,10.0,,,0.0,6.0,6.0,4.0,6.0,1.0,2.0,,,,,73.0,25.0,6.0,9.0,0.0033646,,0,,-0.11,0.01,-0.18,,2.0,4.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,2.0,,,1.0,,,,,2.0,,,,,
14429555,away,Al-Riyadh,Nasser Al Bishi,nasser-al-bishi,N. A. Bishi,M,72,169.0,15,M,1201503,EUR,1023062400.0,M,15,15,False,7.0,4.0,1.0,,0.0,3.0,4.0,1.0,3.0,,2.0,,,,,45.0,10.0,5.8,3.0,0.00059697,,0,,-0.13,0.04,-0.5,,,,1.0,,,,,Nasser Al Bishi,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0
14429555,away,Al-Riyadh,Ismaila Soro,ismaila-soro,I. Soro,M,19,173.0,162,M,892808,EUR,894499200.0,M,19,19,False,11.0,7.0,1.0,,0.0,3.0,4.0,4.0,7.0,,1.0,,,,,45.0,14.0,5.9,5.0,0.00468087,,0,,0.02,0.05,-0.3,,,8.0,2.0,2.0,,,3.0,,,1.0,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,
14429555,away,Al-Riyadh,Tozé,toze,Tozé,M,20,165.0,386,M,1089231,EUR,726969600.0,M,20,20,False,34.0,30.0,4.0,2.0,0.0,18.0,19.0,12.0,15.0,1.0,3.0,,,,,90.0,45.0,6.4,8.0,0.0140782,,2,,-0.04,0.07,-0.24,,4.0,2.0,3.0,2.0,2.0,,1.0,,,1.0,,,,,0.0764,,-0.12,,,,,1.0,,1.0,1.0,,,,,,,2.0,,
14429555,away,Al-Riyadh,Sulaiman Hahya Hazazi,hazazi-yahya,S. H. Hazazi,D,12,178.0,21,M,1102741,EUR,1044057600.0,M,12,12,False,25.0,20.0,3.0,1.0,0.0,10.0,11.0,10.0,14.0,4.0,2.0,,,,,90.0,40.0,6.1,9.0,0.0198881,,0,,0.01,-0.12,-0.29,,3.0,2.0,1.0,1.0,1.0,,,Hazazi Yahya,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,
14429555,away,Al-Riyadh,Muhammad Sahlouli,muhammad-sahlouli,M. Sahlouli,M,16,,23,M,1445996,EUR,1100995200.0,F,16,16,False,5.0,1.0,,,0.0,,1.0,1.0,4.0,,,,,,,53.0,12.0,6.3,10.0,0.00012718,,0,,-0.09,-0.23,-0.05,,,3.0,2.0,,,1.0,1.0,Muhammad Sahlouli,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,3.0,,,,,
14429555,away,Al-Riyadh,Mamadou Sylla,mamadou-sylla,M. Sylla,F,9,184.0,1348,M,793761,EUR,764121600.0,F,9,9,False,8.0,5.0,,,0.0,1.0,1.0,4.0,7.0,,1.0,,,,,90.0,19.0,7.4,5.0,0.00342351,,2,,-0.09,0.09,-0.02,,,6.0,3.0,,,2.0,1.0,,,3.0,1.0,,2.0,1.0,0.4528,1.039,0.49,,1.0,1.0,2.0,2.0,,,,,,1.0,,,,,,
14429555,away,Al-Riyadh,Talal Al-Shubili,al-shubili-talal,T. Al-Shubili,M,14,184.0,4,M,2058331,EUR,1110153600.0,M,14,14,True,18.0,14.0,3.0,2.0,0.0,10.0,13.0,4.0,5.0,,2.0,,,,,45.0,23.0,6.1,6.0,0.00201773,,0,,-0.11,0.07,-0.2,,,5.0,,,,,1.0,,,,,,,,,,,,,3.0,1.0,,,,,,,,1.0,,,,,
14429555,away,Al-Riyadh,Teddy Okou,teddy-okou,T. Okou,M,10,165.0,622,M,878821,EUR,895190400.0,F,10,10,True,12.0,11.0,,,1.0,2.0,2.0,9.0,10.0,,,,,,,45.0,22.0,7.4,4.0,0.20118,,1,,0.29,0.01,-0.05,,3.0,1.0,5.0,,,1.0,,,,,,,,,0.0453,,0.0,,,1.0,,,1.0,4.0,4.0,1.0,,,1.0,2.0,,1.0,,
14429555,away,Al-Riyadh,Osama Al-Boardi,osama-al-boardi,O. Al-Boardi,D,7,166.0,9,M,1914902,EUR,923616000.0,D,7,7,True,23.0,18.0,3.0,,0.0,8.0,9.0,10.0,14.0,1.0,3.0,,,,,37.0,28.0,6.2,7.0,0.00333972,,0,,-0.02,0.01,-0.21,,,,1.0,1.0,1.0,,1.0,Osama Al-Boardi,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
14429555,away,Al-Riyadh,Saud Zidan,saud-zidan,S. Zidan,M,14,167.0,29,M,1084266,EUR,941846400.0,M,6,6,True,21.0,20.0,,,0.0,7.0,7.0,13.0,14.0,,1.0,,,,,37.0,25.0,6.4,3.0,0.00795243,,0,,-0.1,0.02,-0.05,,,2.0,2.0,2.0,1.0,,,Saud Zidan,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,
14429555,away,Al-Riyadh,Khaled Ali Al Asbahi,khaled-ali-al-asbahi,K. A. A. Asbahi,F,18,,10,M,1217579,EUR,,M,18,18,True,3.0,2.0,,,0.0,,,2.0,3.0,,1.0,,,,,17.0,5.0,6.5,1.0,0.00763408,,0,,0.0,0.0,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
14429555,away,Al-Riyadh,Abdulrahman Al Shammari,abdulrahman-al-shammari,A. A. Shammari,G,22,178.0,15,M,982349,EUR,963100800.0,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429555,away,Al-Riyadh,Marzouq Tambakti,marzouq-tambakti,M. Tambakti,D,87,187.0,50,M,1544937,EUR,1044921600.0,D,87,87,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Marzouq Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,
14429555,away,Al-Riyadh,Yahia Al-Shehri,yahia-al-shehri,Y. A. Shehri,M,88,164.0,76,M,196396,EUR,646358400.0,M,88,88,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429555,away,Al-Riyadh,Luca Ramirez,luca-ramirez,L. Ramirez,F,32,,29,M,2158886,EUR,1143763200.0,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Luca Ramirez,,,,,,,,,,,,,,,,,,,,,,,,,,
