match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_lastManTackle,stat_errorLeadToAShot,stat_challengeLost,player_firstName,player_lastName,stat_hitWoodwork,captain,stat_blockedScoringAttempt,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside
12625013,home,Al-Khaleej,Abdullah Al-Salem,abdullah-al-salem,A. Al-Salem,F,9,183.0,285,M,818674,EUR,724723200,F,11,11,False,16.0,11.0,2.0,1.0,0.0,6.0,8.0,8.0,1.0,2.0,,3.0,1.0,,,,,,62.0,23.0,6.6,7.0,1,5.0,,,2.0,4.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,,
12625013,home,Al-Khaleej,Mohammed Al-Khabrani,mohammed-al-khabrani,M. Al-Khabrani,D,3,178.0,21,M,818696,EUR,750556800,D,3,3,True,12.0,10.0,2.0,1.0,0.0,8.0,9.0,3.0,,,,3.0,,,,,,,28.0,12.0,6.2,2.0,0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625013,home,Al-Khaleej,Saleh Abu Al-Shamat,saleh-aboulshamat,S. Aboulshamat,M,47,171.0,764,M,1429250,EUR,1029024000,M,47,47,True,17.0,14.0,1.0,,0.0,7.0,8.0,10.0,,1.0,,2.0,1.0,,,,,,13.0,26.0,6.5,8.0,1,7.0,1.0,,,2.0,1.0,1.0,,,,,2.0,,,1.0,,,,,Saleh Aboulshamat,,,,,,,,,,
12625013,home,Al-Khaleej,Murad Al Hawsawi,murad-al-hawsawi,M. A. Hawsawi,M,18,180.0,332,M,1549082,EUR,991440000,M,18,18,True,9.0,7.0,1.0,,0.0,4.0,5.0,4.0,,,,1.0,,,,,,,12.0,11.0,6.5,2.0,0,3.0,,,,1.0,,,,1.0,,,,1.0,,,,,,,Murad Al Hawsawi,,,,,,,,,,
12625013,home,Al-Khaleej,Bandar Al Mutairi,bandar-al-mutairi,B. A. Mutairi,D,33,168.0,13,M,847483,EUR,637372800,D,33,33,True,2.0,2.0,,,0.0,1.0,1.0,1.0,,,,,,,,,,,1.0,4.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625013,home,Al-Khaleej,Arif Al-Haydar,arif-al-haydar,A. Al-Haydar,D,25,172.0,6,M,1084262,EUR,866764800,D,25,25,True,2.0,1.0,,,0.0,,,2.0,,,,,,,,,,,1.0,2.0,,1.0,0,1.0,,,,,,,,,,,,,,,,,,,Arif Al-Haydar,,,,,,,,,,
12625013,home,Al-Khaleej,Marwan Al-Haidari,marwan-al-haidari,M. Al-Haidari,G,96,191.0,32,M,832497,EUR,829267200,G,96,96,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625013,home,Al-Khaleej,Ali Al Shaafi,ali-al-shaafi,A. A. Shaafi,D,94,178.0,8,M,1521166,EUR,1010793600,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Ali Al Shaafi,,,,,,,,,,
12625013,home,Al-Khaleej,Mohammed Al Abdullah,mohammed-al-abdullah,M. A. Abdullah,M,19,,3,M,1398849,EUR,1026518400,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Mohammed Al Abdullah,,,,,,,,,,
12625013,home,Al-Khaleej,Hisham Al-Dubais,al-dubais-hisham,H. Al-Dubais,F,77,175.0,35,M,1653046,EUR,1001462400,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625013,away,Al-Ahli,Abdulrahman Al Sanbi,abdulrahman-al-sanbi,A. A. Sanbi,G,1,181.0,227,M,1066728,EUR,981072000,G,1,1,False,15.0,12.0,3.0,,0.0,12.0,14.0,1.0,,,,4.0,,,,,,,90.0,16.0,6.6,3.0,0,,,,,,,,,,,,,,,,,,,,Abdulrahman Al Sanbi,,,,,,,,,,
12625013,away,Al-Ahli,Ali Majrashi,ali-majrashi,A. Majrashi,D,27,177.0,404,M,917035,EUR,938736000,D,27,27,False,44.0,37.0,4.0,1.0,0.0,17.0,18.0,30.0,,4.0,2.0,6.0,,,,,,,90.0,60.0,7.2,11.0,0,21.0,4.0,1.0,,4.0,,,,2.0,4.0,2.0,1.0,2.0,,,,,,2.0,,,,,,,,,,,
12625013,away,Al-Ahli,Merih Demiral,merih-demiral,M. Demiral,D,28,190.0,4099,M,806968,EUR,889056000,D,28,28,False,36.0,36.0,,,0.0,24.0,24.0,12.0,1.0,3.0,4.0,2.0,1.0,,,,,,82.0,47.0,7.9,,2,12.0,,,2.0,5.0,,,,1.0,1.0,1.0,,4.0,,1.0,2.0,,,,,,,,,merihdemiral,1.0,1.0,,,
12625013,away,Al-Ahli,Roger Ibañez,roger-ibanez,R. Ibañez,D,3,185.0,2314,M,888949,EUR,911779200,D,3,3,False,51.0,47.0,7.0,5.0,0.0,32.0,34.0,17.0,1.0,6.0,,6.0,,,,,,,90.0,65.0,7.8,6.0,1,15.0,,,,,,1.0,1.0,4.0,4.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,
12625013,away,Al-Ahli,Abdullah Al-Amar,abdullah-al-amar,A. Al-Amar,D,,177.0,110,M,817911,EUR,762480000,D,15,15,False,13.0,9.0,1.0,,0.0,6.0,8.0,5.0,,1.0,2.0,5.0,,,,,,,45.0,26.0,6.8,5.0,0,3.0,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,
12625013,away,Al-Ahli,Ziyad Aljohani,ziyad-aljohani,Z. Aljohani,M,30,180.0,354,M,1048372,EUR,1005436800,M,30,30,False,18.0,15.0,3.0,2.0,0.0,9.0,10.0,8.0,,2.0,1.0,2.0,,,,,,,45.0,27.0,6.6,6.0,1,6.0,,,,4.0,1.0,,,,2.0,1.0,2.0,1.0,,1.0,,,,2.0,Ziyad Aljohani,,,,,,,,,,
12625013,away,Al-Ahli,Franck Kessié,franck-kessie,F. Kessié,M,79,183.0,43381,M,359226,EUR,850953600,M,79,79,False,40.0,33.0,4.0,2.0,0.0,16.0,16.0,24.0,2.0,4.0,,6.0,,,,,,,82.0,51.0,7.2,12.0,2,17.0,,,,2.0,2.0,,,,2.0,1.0,3.0,1.0,,1.0,,,,,,,,True,1.0,franckkessie,,,,,
12625013,away,Al-Ahli,Riyad Mahrez,riyad-mahrez,R. Mahrez,M,7,179.0,70718,M,158213,EUR,667094400,M,7,7,False,33.0,29.0,1.0,,0.0,8.0,10.0,29.0,,3.0,,4.0,,,,,,,90.0,54.0,7.1,12.0,0,25.0,6.0,4.0,,4.0,1.0,2.0,1.0,1.0,2.0,,3.0,2.0,3.0,,,,,,,,,,,RMahrez,,,,,
12625013,away,Al-Ahli,Gabri Veiga,gabri-veiga,G. Veiga,M,10,184.0,5191,M,1010505,EUR,1022457600,M,24,24,False,30.0,27.0,,,0.0,6.0,7.0,28.0,,1.0,,4.0,,,,,,,90.0,43.0,7.0,9.0,2,23.0,5.0,2.0,,7.0,1.0,2.0,,,1.0,,,3.0,2.0,1.0,,,,1.0,,,,,,,1.0,,,,
12625013,away,Al-Ahli,Firas Al-Buraikan,firas-al-buraikan,F. Al-Buraikan,F,9,181.0,1082,M,893307,EUR,958262400,M,9,9,False,23.0,16.0,1.0,1.0,0.0,7.0,10.0,14.0,1.0,4.0,,7.0,2.0,,,,,,88.0,34.0,7.7,10.0,1,9.0,1.0,,,2.0,,,,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,1.0,1.0,,,
12625013,away,Al-Ahli,Ivan Toney,ivan-toney,I. Toney,F,17,185.0,12718,M,290927,EUR,826934400,F,99,99,False,19.0,14.0,1.0,1.0,1.0,3.0,3.0,16.0,1.0,3.0,,4.0,,,,,,,90.0,32.0,8.4,11.0,4,11.0,,,1.0,7.0,2.0,1.0,,,2.0,2.0,3.0,2.0,2.0,1.0,,,,1.0,,,,,,ivantoney,3.0,1.0,1.0,1.0,
12625013,away,Al-Ahli,Saad Yaslam Balobaid,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168.0,155,M,1066588,EUR,948931200,D,31,31,True,13.0,11.0,,,0.0,6.0,8.0,5.0,,4.0,,2.0,2.0,,,,,,45.0,28.0,6.8,4.0,0,5.0,,,,4.0,,,,1.0,2.0,1.0,2.0,3.0,,,,,,1.0,Saad Yaslam Balobaid,,,,,,,,,,1.0
12625013,away,Al-Ahli,Roberto Firmino,roberto-firmino,R. Firmino,M,9,181.0,30860,M,143697,EUR,686361600,F,10,10,True,22.0,16.0,2.0,2.0,0.0,4.0,4.0,19.0,,2.0,,3.0,2.0,,,,,,45.0,33.0,6.7,9.0,1,12.0,1.0,,,2.0,,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,1.0,BobbyFirmino,,,,,
12625013,away,Al-Ahli,Fahad Al Hamad,fahad-al-hamad,F. A. Hamad,D,26,188.0,37,M,996459,EUR,899251200,D,26,26,True,10.0,9.0,1.0,,0.0,9.0,10.0,,,1.0,,2.0,,,,,,,8.0,11.0,6.4,1.0,0,,,,,2.0,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,
12625013,away,Al-Ahli,Ali Al-Asmari,ali-al-asmari,A. Al-Asmari,M,40,185.0,72,M,881838,EUR,853027200,M,40,40,True,17.0,16.0,1.0,1.0,0.0,9.0,10.0,7.0,,3.0,,2.0,,,,,,,8.0,23.0,6.7,4.0,0,7.0,,,,2.0,1.0,1.0,,,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,
12625013,away,Al-Ahli,Sumaihan Al-Nabit,sumaihan-al-nabit,S. Al-Nabit,M,88,174.0,111,M,893167,EUR,827884800,M,8,8,True,3.0,2.0,,,0.0,1.0,1.0,2.0,,1.0,,,1.0,,,,,,8.0,6.0,6.4,2.0,0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12625013,away,Al-Ahli,Abdullah Abdo,abdullah-abdo,A. Abdo,G,62,,107,M,1522211,EUR,1024963200,G,62,62,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Abdullah Abdo,,,,,,,,,,
12625013,away,Al-Ahli,Rayan Hamed,rayan-hamed,R. Hamed,D,46,176.0,226,M,1429251,EUR,1018656000,D,46,46,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Rayan Hamed,,,,,,,,,,
12625013,away,Al-Ahli,Fahad Ayed Al-Rashidi,al-rashidi-fahad-ayed,F. A. Al-Rashidi,F,97,175.0,231,M,974517,EUR,863740800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625013,away,Al-Ahli,Abdulkarim Darisi,abdulkarim-darisi,A. Darisi,F,14,184.0,469,M,1548394,EUR,1050537600,M,45,45,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
