match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_shotOffTarget,player_sofascoreId,stat_outfielderBlock,stat_fouls,stat_challengeLost,stat_hitWoodwork,captain,stat_wasFouled,stat_aerialLost,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceCreated,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_clearanceOffLine
12421188,home,KVC Westerlo,Koen Van Langendonck,koen-van-langendonck,K. V. Langendonck,G,30,188.0,44,M,247481,EUR,613353600,G,30,30,False,31.0,23.0,14.0,6.0,0.0,21.0,23.0,2.0,8.0,10.0,1.0,90.0,38.0,6.1,8.0,0.00119518,0,-1.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421188,home,KVC Westerlo,Bryan Reynolds,bryan-reynolds,B. Reynolds,D,22,185.0,426,M,862075,EUR,993686400,D,22,22,False,56.0,49.0,4.0,1.0,0.0,11.0,11.0,39.0,51.0,5.0,,90.0,93.0,7.0,23.0,0.369124,1,,6.0,1.0,6.0,7.0,2.0,8.0,4.0,1.0,1.0,2.0,3.0,1.0,5.0,0.031,0.261,1.0,,,,,,,,,,,,,,,,,,,,
12421188,home,KVC Westerlo,Emin Bayram,emin-bayram,E. Bayram,D,40,193.0,768,M,997153,EUR,1049241600,D,40,40,False,71.0,64.0,20.0,17.0,0.0,30.0,31.0,35.0,41.0,5.0,,90.0,87.0,7.6,9.0,0.0731207,2,,1.0,1.0,,3.0,,1.0,1.0,,3.0,1.0,,,1.0,0.4094,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,
12421188,home,KVC Westerlo,Luka Vušković,luka-vuskovic,L. Vušković,D,44,193.0,11576,M,1405212,EUR,1172275200,D,44,44,False,67.0,59.0,12.0,8.0,0.0,34.0,35.0,25.0,32.0,6.0,,90.0,79.0,6.9,10.0,0.0302471,1,,,,1.0,1.0,,,,,4.0,1.0,,,,0.118,,,,,1.0,1.0,lukavuskovic,1.0,1.0,,,,,,,,,,,,,
12421188,home,KVC Westerlo,Tuur Rommens,rommens-tuur,T. Rommens,D,25,185.0,329,M,1130011,EUR,1048636800,D,25,25,False,33.0,27.0,5.0,2.0,1.0,5.0,6.0,22.0,28.0,2.0,,75.0,56.0,7.1,11.0,0.103273,2,,1.0,,2.0,1.0,,,,,2.0,,,,3.0,0.1326,,1.0,,,1.0,2.0,,1.0,,2.0,1.0,,,,,,,,,,,
12421188,home,KVC Westerlo,Doğucan Haspolat,dogucan-haspolat,D. Haspolat,M,34,177.0,454,M,846087,EUR,950227200,M,34,34,False,67.0,60.0,14.0,11.0,0.0,14.0,16.0,49.0,64.0,5.0,,90.0,97.0,8.0,20.0,0.165862,2,,13.0,3.0,4.0,7.0,,1.0,,1.0,,1.0,5.0,2.0,2.0,0.0364,0.0307,3.0,,,,1.0,,,2.0,1.0,,True,2.0,,,,,,,,,
12421188,home,KVC Westerlo,Arthur Piedfort,arthur-piedfort,A. Piedfort,M,46,186.0,202,M,1149123,EUR,1107216000,M,46,46,False,38.0,29.0,4.0,2.0,0.0,8.0,9.0,21.0,30.0,5.0,,90.0,55.0,7.2,13.0,0.0737727,3,,1.0,,7.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,0.5043,0.4096,3.0,Arthur Piedfort,,2.0,1.0,,,1.0,3.0,,,,3.0,1.0,1.0,,,,,,
12421188,home,KVC Westerlo,Allahyar Sayyadmanesh,allahyar-sayyadmanesh,A. Sayyadmanesh,M,7,182.0,1519,M,905474,EUR,993772800,M,7,7,False,11.0,10.0,,,0.0,2.0,3.0,8.0,9.0,2.0,,56.0,22.0,6.5,8.0,0.0738091,3,,1.0,,4.0,,3.0,1.0,,1.0,,,,,2.0,0.1075,0.0287,,,,,1.0,,,,,,,,,,1.0,2.0,,,,,
12421188,home,KVC Westerlo,Alfie Devine,alfie-devine,A. Devine,M,21,182.0,1496,M,1049459,EUR,1091318400,M,10,10,False,33.0,30.0,,,0.0,2.0,2.0,28.0,34.0,1.0,,90.0,48.0,8.3,8.0,0.924939,3,,3.0,,,4.0,,1.0,1.0,1.0,,1.0,2.0,2.0,2.0,0.0717,0.2979,3.0,,,,1.0,,,,,,,1.0,,,1.0,,1.0,1.0,,,
12421188,home,KVC Westerlo,Jordan Bos,jordan-bos,J. Bos,D,15,180.0,747,M,1144138,EUR,1035849600,M,5,5,False,33.0,31.0,1.0,1.0,0.0,6.0,6.0,27.0,33.0,7.0,,90.0,77.0,7.1,19.0,0.194375,5,,6.0,2.0,11.0,8.0,4.0,8.0,4.0,1.0,2.0,,4.0,3.0,4.0,0.3897,,2.0,Jordan Bos,,,1.0,,,,1.0,,,,2.0,1.0,3.0,,1.0,,,,
