match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,player_sofascoreId,stat_aerialWon,stat_wonContest,stat_wonTackle,stat_wasFouled,stat_challengeLost,stat_ownGoals,stat_keyPass,stat_onTargetScoringAttempt,stat_totalOffside,stat_dispossessed,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goals,captain,stat_penaltyWon,stat_outfielderBlock,stat_penaltyFaced,stat_punches,stat_penaltyConceded
10389985,home,AS Monaco,Wissam Ben Yedder,,,wissam-ben-yedder,W. Ben Yedder,F,35,170,5487,M,119192,EUR,650419200,F,10,10,False,31.0,25.0,1.0,,13.0,14.0,12.0,17.0,,1.0,,,,90.0,46.0,9.2,12.0,1.3269,2.7775,0.0305709,4,,,,4.0,2.0,3.0,,,2.0,1.0,wisbenyedder,,2.0,,,,,1.0,4.0,,2.0,,,,,,3.0,True,,,,,
10389985,home,AS Monaco,Kevin Volland,Kevin,Volland,kevin-volland,K. Volland,F,31,179,1036,M,117373,EUR,712454400,F,31,31,True,15.0,8.0,1.0,1.0,4.0,6.0,5.0,10.0,,3.0,,,,45.0,20.0,6.9,8.0,0.0,0.0,0.0051719,0,,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,1.0,,,,,,1.0,,,,
10389985,home,AS Monaco,Malang Sarr,,,malang-sarr,M. Sarr,D,20,182,2159,M,826203,EUR,917049600,D,23,23,True,7.0,7.0,,,5.0,5.0,2.0,2.0,3.0,1.0,,,,24.0,15.0,6.5,2.0,0.0,0.0,0.00037959,0,,,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,
10389985,home,AS Monaco,Guillermo Maripán,,,guillermo-maripan,G. Maripán,D,13,193,2139,M,339909,EUR,768182400,D,3,3,True,12.0,12.0,1.0,1.0,11.0,11.0,1.0,1.0,1.0,2.0,,,,24.0,16.0,6.8,,0.0,0.0,0.00023039,0,,,,,3.0,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10389985,home,AS Monaco,Takumi Minamino,,,takumi-minamino,T. Minamino,M,18,174,8866,M,155818,EUR,790214400,M,18,18,True,8.0,6.0,,,5.0,5.0,1.0,4.0,1.0,1.0,,,,24.0,14.0,6.5,5.0,0.0466,0.0,0.00077042,1,,1.0,,,2.0,,,,2.0,,Minamino,1.0,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,
10389985,home,AS Monaco,Eliot Matazo,,,eliot-matazo,E. Matazo,M,36,174,581,M,1046150,EUR,1013731200,M,15,15,True,19.0,16.0,1.0,1.0,10.0,11.0,6.0,8.0,1.0,1.0,,,,19.0,21.0,6.5,3.0,0.0,0.0,0.00151981,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389985,home,AS Monaco,Thomas Didillon,,,thomas-didillon,T. Didillon,G,1,193,120,M,339809,EUR,817516800,G,30,30,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389985,home,AS Monaco,Ismail Jakobs,,,ismail-jakobs,I. Jakobs,D,4,184,7001,M,897291,EUR,934848000,D,14,14,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,ismaijakobs,,,,,,,,,,,,,,,,,,,,,,
10389985,home,AS Monaco,Maghnes Akliouche,,,maghnes-akliouche,M. Akliouche,M,11,183,5917,M,1130939,EUR,1014595200,M,21,21,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389985,home,AS Monaco,Myron Boadu,,,myron-boadu,M. Boadu,F,21,183,1735,M,856744,EUR,979430400,F,9,9,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389985,away,Nantes,Alban Lafont,,,alban-lafont,A. Lafont,G,40,195,2914,M,826201,EUR,917049600,G,1,1,False,24.0,19.0,7.0,2.0,17.0,22.0,2.0,2.0,1.0,7.0,3.0,1.0,2.0,90.0,37.0,5.8,5.0,0.0,0.0,0.00013941,0,-0.3277,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,1.0,1.0,
10389985,away,Nantes,Dennis Appiah,,,dennis-appiah,D. Appiah,D,8,179,168,M,123164,EUR,708048000,D,12,12,False,61.0,52.0,8.0,4.0,31.0,33.0,21.0,29.0,3.0,4.0,,,,90.0,75.0,6.5,13.0,0.0,0.0,0.014099,0,,1.0,1.0,3.0,6.0,1.0,,3.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,1.0,,,,,,,,,1.0,,,
10389985,away,Nantes,Jean-Charles Castelletto,,,jean-charles-castelletto,J.-C. Castelletto,D,21,186,1499,M,191204,EUR,791078400,D,21,21,False,15.0,14.0,1.0,1.0,10.0,11.0,4.0,4.0,,1.0,,,,30.0,18.0,6.0,2.0,0.0,0.0,0.00168654,0,,,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
10389985,away,Nantes,Andrei Girotto,,,andrei-girotto,A. Girotto,D,3,186,273,M,794836,EUR,698284800,D,3,3,False,72.0,65.0,11.0,6.0,52.0,55.0,13.0,17.0,7.0,6.0,,,,90.0,91.0,6.2,8.0,0.1474,0.0,0.00780128,1,,,,3.0,3.0,,4.0,1.0,1.0,1.0,,2.0,,1.0,,2.0,,,,,,,,,1.0,,,,,,,,1.0
10389985,away,Nantes,Nicolas Pallois,,,nicolas-pallois,N. Pallois,D,5,190,248,M,106496,EUR,559008000,D,4,4,False,53.0,48.0,2.0,1.0,38.0,42.0,10.0,11.0,2.0,7.0,,,,90.0,63.0,6.5,5.0,0.0179,0.0,0.0065772,1,,,,3.0,5.0,1.0,,4.0,,1.0,,,1.0,4.0,,2.0,,,,,,,,,1.0,,,,,1.0,,,
10389985,away,Nantes,Quentin Merlin,Quentin Merlin,,quentin-merlin,Q. Merlin,M,26,173,1164,M,1102502,EUR,1021507200,D,29,29,False,50.0,43.0,5.0,3.0,25.0,28.0,19.0,29.0,,8.0,,,,90.0,76.0,6.4,18.0,0.0543,0.0,0.148726,1,,7.0,1.0,6.0,3.0,3.0,3.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,1.0,,,2.0,,1.0,,1.0,,,,,,,,
10389985,away,Nantes,Evann Guessand,,,evann-guessand,E. Guessand,F,29,185,5228,M,930245,EUR,993945600,M,7,7,False,22.0,16.0,1.0,,6.0,6.0,10.0,17.0,1.0,2.0,,,,78.0,37.0,6.3,15.0,0.0,0.0,0.0224769,0,,1.0,1.0,5.0,4.0,3.0,,1.0,6.0,2.0,,1.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,
10389985,away,Nantes,Moussa Sissoko,,,moussa-sissoko,M. Sissoko,M,17,187,1081,M,27014,EUR,619228800,M,17,17,False,25.0,23.0,,,9.0,10.0,14.0,15.0,,3.0,,,,66.0,36.0,6.2,6.0,0.0,0.0,0.00864703,0,,,,4.0,2.0,2.0,3.0,2.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
10389985,away,Nantes,Pedro Chirivella,,,pedro-chirivella,P. Chirivella,M,4,178,556,M,799216,EUR,864345600,M,5,5,False,83.0,74.0,10.0,7.0,41.0,42.0,33.0,42.0,,7.0,,,,90.0,89.0,6.8,11.0,0.0,0.0,0.0312669,0,,1.0,1.0,3.0,4.0,,,2.0,,,,2.0,,2.0,,1.0,,2.0,,,1.0,,,,,,,,,,,,
10389985,away,Nantes,Moses Simon,,,moses-simon,M. Simon,F,27,168,4098,M,330051,EUR,805507200,M,27,27,False,19.0,15.0,1.0,,5.0,7.0,12.0,16.0,,1.0,,,,65.0,30.0,6.2,10.0,0.0,0.0,0.345462,0,,4.0,,3.0,4.0,4.0,,,1.0,,,1.0,1.0,,2.0,,,1.0,,,,,2.0,,,,,,,,,,
10389985,away,Nantes,Ignatius Ganago,,,ignatius-ganago,I. Ganago,F,37,176,477,M,890329,EUR,919123200,F,14,14,False,10.0,8.0,,,5.0,5.0,3.0,5.0,,1.0,,,,66.0,14.0,6.3,4.0,0.0,0.0,0.00080958,0,,,1.0,4.0,1.0,,,,1.0,2.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
10389985,away,Nantes,Sébastien Corchia,,,sebastien-corchia,S. Corchia,D,14,176,100,M,47549,EUR,657417600,D,24,24,True,25.0,22.0,2.0,1.0,9.0,10.0,13.0,19.0,2.0,5.0,,,,60.0,46.0,6.4,14.0,0.0,0.0,0.00911818,0,,4.0,,4.0,4.0,1.0,1.0,1.0,4.0,1.0,,,,1.0,3.0,1.0,,,,,1.0,,,,,,,,,,,,
10389985,away,Nantes,Ludovic Blas,,,ludovic-blas,L. Blas,F,10,180,1176,M,806076,EUR,883526400,M,10,10,True,16.0,15.0,2.0,1.0,8.0,8.0,7.0,10.0,,1.0,,,,24.0,22.0,6.4,5.0,0.0735,0.0,0.00543754,1,,2.0,1.0,2.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,
10389985,away,Nantes,Mostafa Mohamed,,,mostafa-mohamed,M. Mohamed,F,31,185,32494,M,873551,EUR,880675200,F,31,31,True,4.0,4.0,,,,,4.0,4.0,,,,,,25.0,8.0,6.7,1.0,0.025,0.0,0.0163195,1,,,,2.0,1.0,1.0,,,,,mostafamohamed11,,1.0,,,1.0,,2.0,,,1.0,,,,1.0,,,,,,,,
10389985,away,Nantes,Lohann Doucet,Lohann Doucet,,lohann-doucet,L. Doucet,M,15,180,176,M,1170523,EUR,1031961600,M,20,20,True,25.0,21.0,,,14.0,15.0,7.0,10.0,,2.0,,,,24.0,26.0,6.7,4.0,0.0523,0.0394,0.00871021,1,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10389985,away,Nantes,Abdoul Kader Bamba,,,abdoul-kader-bamba,K. Bamba,M,32,176,177,M,938270,EUR,769824000,F,55,55,True,10.0,10.0,,,2.0,2.0,8.0,8.0,,1.0,,,,12.0,13.0,6.6,1.0,0.0936,0.3934,0.00538013,1,,,,3.0,,,,,,1.0,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,
10389985,away,Nantes,Rémy Descamps,,,remy-descamps,R. Descamps,G,40,194,488,M,788180,EUR,835660800,G,16,16,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389985,away,Nantes,Denis Petrić,,,denis-petric,D. Petrić,G,,186,72,M,20705,EUR,580435200,G,30,30,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389985,away,Nantes,Marcus Coco,,,marcus-coco,M. Coco,D,97,180,173,M,785418,EUR,835574400,F,11,11,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
