match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_expectedGoals,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wonTackle,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_keyPass,stat_totalCross,stat_accurateCross,stat_totalOffside,stat_bigChanceCreated,stat_aerialLost,stat_bigChanceMissed,stat_goals,captain,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_clearanceOffLine
12764989,home,Molde FK,Albert Posiadała,Albert Posiadala,,albert-posiadala,A. Posiadała,G,22,191.0,262,M,1164914,EUR,1046131200,G,22,22,False,20.0,20.0,1.0,1.0,0.0,20.0,20.0,6.0,1.0,90.0,22.0,6.9,0.00012384,0,0.2417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764989,home,Molde FK,Isak Helstad Amundsen,,,isak-helstad-amundsen,I. H. Amundsen,D,6,190.0,36,M,1019012,EUR,939859200,D,26,26,False,113.0,108.0,2.0,1.0,0.0,75.0,76.0,4.0,,90.0,125.0,7.6,0.0308644,1,,33.0,37.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,6.0,0.04,,,,,,,,,,,,,,,,,,,
12764989,home,Molde FK,Casper Öyvann,,,casper-oyvann,C. Öyvann,D,3,185.0,29,M,977918,EUR,944524800,D,3,3,False,140.0,133.0,3.0,2.0,0.0,106.0,108.0,11.0,,90.0,157.0,8.2,0.0660986,1,,27.0,32.0,2.0,2.0,6.0,1.0,1.0,,3.0,3.0,3.0,,1.0,,8.0,0.0799,1.0,1.0,1.0,1.0,2.0,0.0982,,,,,,,,,,,,,
12764989,home,Molde FK,Anders Hagelskjær,,,anders-hagelskjaer,A. Hagelskjær,D,45,187.0,62,M,842358,EUR,856051200,D,25,25,False,101.0,93.0,8.0,2.0,0.0,58.0,63.0,7.0,,90.0,120.0,7.3,0.0888525,1,,35.0,38.0,3.0,5.0,4.0,,,,2.0,3.0,1.0,,,2.0,13.0,0.0424,,3.0,,,1.0,,1.0,1.0,,,,,,,,,,,
12764989,home,Molde FK,Martin Linnes,,,martin-linnes,M. Linnes,D,,177.0,75,M,109569,EUR,685324800,M,21,21,False,21.0,17.0,1.0,1.0,0.0,9.0,11.0,1.0,,45.0,29.0,6.6,0.131089,0,,9.0,11.0,,1.0,,,,,,,,1.0,,,6.0,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,
12764989,home,Molde FK,Marcus Kaasa,,,marcus-andre-kaasa,M. A. Kaasa,M,23,175.0,38,M,823706,EUR,868924800,M,15,15,False,22.0,18.0,1.0,1.0,0.0,9.0,9.0,3.0,,66.0,34.0,7.0,0.107593,1,,9.0,13.0,,2.0,4.0,1.0,1.0,1.0,,,1.0,3.0,2.0,1.0,8.0,0.0789,,1.0,,,1.0,,,,,,,,,,,,,,
12764989,home,Molde FK,Mads Enggård,Mads Enggaard,,mads-enggard,M. Enggård,M,30,180.0,176,M,1083383,EUR,1074556800,M,10,10,False,91.0,79.0,7.0,2.0,0.0,38.0,40.0,13.0,,90.0,102.0,6.9,0.205043,0,,42.0,53.0,,6.0,2.0,3.0,,,,1.0,,,2.0,2.0,17.0,,1.0,,,,,,,1.0,2.0,1.0,,1.0,,,,,,,
12764989,home,Molde FK,Emil Breivik,,,breivik-emil,E. Breivik,M,16,186.0,286,M,953952,EUR,960681600,M,16,16,False,26.0,22.0,,,0.0,8.0,10.0,2.0,,45.0,37.0,7.3,0.393972,0,,14.0,16.0,,4.0,3.0,,,,,1.0,2.0,4.0,1.0,1.0,10.0,,1.0,2.0,,,2.0,,,1.0,,,,1.0,,,,,,,
12764989,home,Molde FK,Mathias Løvik,,,lovik-mathias-fjortoft,M. F. Løvik,M,14,183.0,462,M,1133715,EUR,1070668800,M,31,31,False,50.0,40.0,3.0,2.0,0.0,19.0,20.0,4.0,,90.0,70.0,6.9,0.0495326,0,,22.0,34.0,4.0,6.0,6.0,4.0,1.0,,,,1.0,4.0,,1.0,21.0,,1.0,,,,,,,1.0,4.0,1.0,,1.0,1.0,,,,,,
12764989,home,Molde FK,Ola Brynhildsen,,,ola-brynhildsen,O. Brynhildsen,F,9,175.0,512,M,877364,EUR,925171200,F,27,27,False,15.0,12.0,1.0,1.0,0.0,3.0,3.0,1.0,,80.0,31.0,6.8,0.0744728,4,,9.0,12.0,1.0,5.0,4.0,5.0,1.0,2.0,,,,2.0,2.0,1.0,10.0,1.4736,,1.0,2.0,,,0.6769,,1.0,,,,,,3.0,1.0,,,,
12764989,home,Molde FK,Magnus Wolff Eikrem,,,magnus-wolff-eikrem,M. W. Eikrem,F,,184.0,406,M,100744,EUR,650073600,F,7,7,False,56.0,49.0,11.0,8.0,0.0,11.0,12.0,1.0,,80.0,83.0,8.3,0.183454,5,,40.0,49.0,,7.0,4.0,4.0,2.0,,,,2.0,5.0,,2.0,18.0,0.3194,2.0,1.0,4.0,,,0.7992,1.0,2.0,5.0,2.0,,,,,1.0,True,,,
12764989,home,Molde FK,Halldor Stenevik,,,halldor-stenevik,H. Stenevik,M,18,183.0,38,M,823994,EUR,949449600,M,18,18,True,31.0,23.0,,,0.0,6.0,8.0,2.0,,45.0,42.0,6.8,0.0665862,0,,18.0,26.0,,2.0,1.0,1.0,1.0,,,,,,,,11.0,,1.0,1.0,,,,,,1.0,3.0,1.0,,,,,,,,,
12764989,home,Molde FK,Kristian Eriksen,,,kristian-eriksen,K. Eriksen,M,20,177.0,254,M,551358,EUR,806025600,M,20,20,True,18.0,12.0,2.0,1.0,1.0,1.0,1.0,3.0,,45.0,27.0,7.2,0.167456,1,,11.0,17.0,,3.0,1.0,,,,,,,1.0,1.0,,9.0,0.048,,2.0,,,,,1.0,1.0,,,,1.0,1.0,,,,,,
12764989,home,Molde FK,Mats Møller Dæhli,,,mats-moller-daehli,M. M. Dæhli,M,17,177.0,133,M,181889,EUR,794102400,M,17,17,True,31.0,29.0,1.0,1.0,0.0,11.0,11.0,4.0,,24.0,36.0,7.0,0.39874,0,,18.0,20.0,,1.0,2.0,2.0,2.0,,,1.0,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,
12764989,home,Molde FK,Eirik Hestad,,,eirik-hestad,E. Hestad,M,5,177.0,61,M,277373,EUR,801446400,M,5,5,True,16.0,13.0,2.0,1.0,0.0,4.0,5.0,1.0,,10.0,21.0,7.6,0.254108,1,,9.0,11.0,,1.0,1.0,2.0,1.0,,,,,,,,4.0,0.112,,,1.0,,,,,1.0,,,,1.0,,,,,,,
12764989,home,Molde FK,Frederik Ihler,Frederik Ihler,,frederik-ihler,F. Ihler,F,24,180.0,404,M,1035693,EUR,1056499200,F,9,9,True,4.0,4.0,,,0.0,1.0,1.0,,,10.0,7.0,7.5,0.0392385,2,,3.0,3.0,,,,,,1.0,,,,,,,,0.3478,,,1.0,1.0,,0.1911,,1.0,,,,,,1.0,1.0,,1.0,,
