match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_totalClearance,stat_aerialWon,stat_keyPass,stat_dispossessed,stat_totalContest,stat_wonContest,stat_accurateCross,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_goodHighClaim,stat_punches
11406820,home,Milan,Mike Maignan,mike-maignan,M. Maignan,G,16,190,15444,M,MMaignan,191210,EUR,804729600,G,16,16,False,26.0,25.0,5.0,4.0,21.0,21.0,4.0,5.0,10.0,2.0,2.0,90.0,34.0,7.2,1.0,0.00208291,0,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406820,home,Milan,Davide Calabria,davide-calabria,D. Calabria,D,2,177,2430,M,,318607,EUR,849830400,D,2,2,False,52.0,47.0,2.0,,20.0,21.0,27.0,33.0,3.0,,,90.0,78.0,7.8,9.0,0.0220824,2,,True,2.0,6.0,10.0,1.0,1.0,2.0,1.0,2.0,9.0,7.0,1.0,1.0,5.0,0.2627,,,,,,,,,,,,,,,,,,,
11406820,home,Milan,Malick Thiaw,malick-thiaw,M. Thiaw,D,12,194,6237,M,MThiaw,1014286,EUR,997228800,D,28,28,False,68.0,64.0,6.0,3.0,44.0,47.0,20.0,21.0,5.0,,,90.0,76.0,6.8,4.0,0.00847538,0,,,,4.0,1.0,1.0,,,,,1.0,,,,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,
11406820,home,Milan,Fikayo Tomori,fikayo-tomori,F. Tomori,D,23,185,7146,M,fikayotomori,788255,EUR,882489600,D,23,23,False,61.0,54.0,5.0,1.0,38.0,41.0,16.0,20.0,6.0,,,63.0,70.0,7.0,7.0,0.00389457,2,,,,2.0,4.0,1.0,,2.0,,,2.0,1.0,,1.0,,0.0366,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
11406820,home,Milan,Theo Hernández,theo-hernandez,T. Hernández,D,19,184,26616,M,TheoHdez,788027,EUR,876096000,D,19,19,False,54.0,51.0,1.0,1.0,18.0,18.0,33.0,36.0,5.0,,,90.0,68.0,7.0,6.0,0.0274309,0,,,,4.0,4.0,,,,,,,,,2.0,2.0,,1.0,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,
11406820,home,Milan,Ismaël Bennacer,ismael-bennacer,I. Bennacer,M,4,175,31837,M,IsmaëlBennacer,823733,EUR,880934400,M,4,4,False,95.0,88.0,4.0,2.0,35.0,36.0,56.0,68.0,3.0,,,90.0,119.0,7.9,20.0,0.513814,0,,,9.0,6.0,7.0,1.0,,,,,4.0,2.0,4.0,2.0,2.0,,,1.0,1.0,5.0,2.0,1.0,,3.0,1.0,,,,,,,,,,
11406820,home,Milan,Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,4,185,38485,M,tijjanireijnders,893549,EUR,901670400,M,14,14,False,70.0,67.0,,,15.0,15.0,53.0,57.0,2.0,,,62.0,81.0,7.3,7.0,0.202552,0,,,2.0,3.0,4.0,,,,,1.0,2.0,1.0,,1.0,3.0,,,,,3.0,,2.0,1.0,1.0,,,,,,,,,,,
11406820,home,Milan,Christian Pulišić,christian-pulisic,C. Pulišić,M,11,177,37774,M,CMPulisic,817957,EUR,906076800,M,11,11,False,28.0,24.0,,,3.0,4.0,21.0,29.0,4.0,,,63.0,48.0,7.4,15.0,0.0253534,3,,,5.0,6.0,3.0,1.0,,1.0,,,,,1.0,2.0,,0.2594,1.0,,,,1.0,4.0,1.0,,,2.0,1.0,0.4862,,,,,,,
11406820,home,Milan,Ruben Loftus-Cheek,ruben-loftus-cheek,R. Loftus-Cheek,M,8,191,7232,M,rlc,284441,EUR,822355200,M,8,8,False,29.0,28.0,,,6.0,6.0,22.0,23.0,3.0,,,90.0,35.0,7.0,2.0,0.0537755,2,,,,4.0,2.0,,,1.0,,,,,,1.0,3.0,0.0462,,,,1.0,,2.0,1.0,,,1.0,,0.0775,,,,,,,
11406820,home,Milan,Noah Okafor,noah-okafor,N. Okafor,F,19,185,5947,M,noah.arinze,865523,EUR,959126400,M,17,17,False,15.0,10.0,1.0,,3.0,3.0,9.0,18.0,3.0,,,89.0,34.0,7.2,17.0,0.245684,1,,,6.0,6.0,2.0,1.0,,,,,1.0,1.0,3.0,1.0,,0.0136,1.0,,,3.0,,4.0,,2.0,,1.0,,0.2447,1.0,1.0,,,,,
11406820,home,Milan,Luka Jović,luka-jovic,L. Jović,F,9,181,15141,M,lukajovic,319129,EUR,882835200,F,15,15,False,6.0,3.0,1.0,,2.0,2.0,1.0,4.0,3.0,,,73.0,16.0,6.6,7.0,0.00029981,2,,,,3.0,2.0,,,1.0,,,,,3.0,1.0,,0.0388,2.0,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,
11406820,home,Milan,Yunus Musah,yunus-musah,Y. Musah,M,6,178,4211,M,yunusmusah8,983815,EUR,1038528000,M,80,80,True,14.0,13.0,1.0,1.0,4.0,5.0,9.0,9.0,1.0,,,28.0,23.0,6.9,3.0,0.0287132,1,,,,3.0,4.0,,,1.0,,,,,1.0,1.0,1.0,0.0799,1.0,,,,1.0,3.0,3.0,,,,,,,,,,,,
11406820,home,Milan,Pierre Kalulu,pierre-kalulu,P. Kalulu,D,15,183,6630,M,Kalulujr_,965330,EUR,960163200,D,20,20,True,8.0,8.0,,,6.0,6.0,2.0,2.0,1.0,,,27.0,9.0,6.5,,0.00039215,0,,,,2.0,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
11406820,home,Milan,Samuel Chukwueze,samuel-chukwueze,S. Chukwueze,F,19,172,21963,M,chukwuezesamuel8,822470,EUR,927331200,F,21,21,True,16.0,13.0,,,4.0,4.0,9.0,13.0,2.0,,,27.0,21.0,7.0,4.0,0.049115,2,,,1.0,1.0,,,,,,,,,,,,0.1037,1.0,,,1.0,,,,,,1.0,,0.1793,,,1.0,,,,
11406820,home,Milan,Olivier Giroud,olivier-giroud,O. Giroud,F,9,192,23426,M,OGiroud,39070,EUR,528422400,F,9,9,True,4.0,2.0,,,1.0,1.0,1.0,3.0,,,,17.0,6.0,6.6,2.0,0.00041171,0,,,,,2.0,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,
11406820,home,Milan,Yacine Adli,yacine-adli,Y. Adli,M,29,187,3790,M,adliyacine,859024,EUR,964828800,M,7,7,True,8.0,8.0,2.0,2.0,,,8.0,8.0,1.0,,,1.0,9.0,,,0.00598352,0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
11406820,home,Milan,Antonio Mirante,antonio-mirante,A. Mirante,G,,193,328,M,,27955,EUR,426470400,G,83,83,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406820,home,Milan,Marco Sportiello,marco-sportiello,M. Sportiello,G,57,192,1322,M,,176301,EUR,705456000,G,57,57,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406820,home,Milan,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,24,181,1614,M,,1034303,EUR,1044662400,M,38,38,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406820,home,Milan,Simon Kjær,simon-kjaer,S. Kjær,D,24,189,1458,M,,21535,EUR,606873600,D,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406820,home,Milan,Matteo Gabbia,matteo-gabbia,M. Gabbia,D,46,185,3401,M,,826195,EUR,940464000,D,46,46,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406820,home,Milan,Álex Jiménez,alex-jimenez,A. Jiménez,D,20,177,3553,M,,1184308,EUR,1115510400,D,74,74,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alejandro Jiménez,,,
11406820,away,Empoli,Elia Caprile,elia-caprile,E. Caprile,G,1,191,1685,M,,947954,EUR,998697600,G,25,25,False,34.0,31.0,9.0,6.0,28.0,29.0,3.0,5.0,5.0,1.0,4.0,90.0,49.0,7.8,5.0,0.00234643,0,-0.0123,,,,2.0,,,,,,,,,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,2.0,1.0
11406820,away,Empoli,Ardian Ismajli,ardian-ismajli,A. Ismajli,D,44,188,1151,M,,840414,EUR,844041600,D,34,34,False,13.0,12.0,3.0,2.0,10.0,10.0,2.0,3.0,1.0,,,42.0,27.0,7.2,2.0,0.00039626,0,,,,,7.0,,,,,1.0,4.0,4.0,,1.0,,,,6.0,2.0,,,,,,,,,,,,,,,,
11406820,away,Empoli,Sebastian Walukiewicz,sebastian-walukiewicz,S. Walukiewicz,D,6,188,2252,M,,886243,EUR,954892800,D,4,4,False,56.0,51.0,6.0,3.0,39.0,41.0,12.0,15.0,3.0,,,90.0,65.0,6.6,6.0,0.00509164,0,,,,3.0,2.0,,,,,,1.0,,,,1.0,,2.0,5.0,1.0,,,,,,,,,,,,,,,,
11406820,away,Empoli,Sebastiano Luperto,sebastiano-luperto,S. Luperto,D,6,191,784,M,,352736,EUR,841968000,D,33,33,False,53.0,50.0,6.0,4.0,38.0,38.0,12.0,16.0,1.0,,,90.0,65.0,6.8,5.0,0.00209601,0,,True,1.0,,2.0,,,,,1.0,,,,1.0,,,,5.0,1.0,,,,,,,,,,,,,,,,
11406820,away,Empoli,Emmanuel Gyasi,emmanuel-gyasi,E. Gyasi,M,11,182,716,M,,541578,EUR,758246400,M,11,11,False,12.0,9.0,1.0,,7.0,8.0,2.0,4.0,5.0,,,90.0,20.0,6.4,5.0,0.00041105,1,,,,4.0,,1.0,,,,,,,,,1.0,0.0767,1.0,,,,,1.0,,,1.0,1.0,,0.0387,,,,,,,
