match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_dispossessed,stat_unsuccessfulTouch,stat_wasFouled,stat_shotOffTarget,stat_blockedScoringAttempt,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_keyPass,stat_errorLeadToAShot,captain,stat_bigChanceMissed,stat_penaltyWon,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalOffside,stat_penaltyConceded
12436942,away,Brentford,Ethan Pinnock,ethan-pinnock,E. Pinnock,D,5,194,1052,M,,855864,EUR,738633600,D,5,5,False,45.0,39.0,3.0,1.0,0.0,25.0,26.0,14.0,20.0,7.0,4.0,,,,90.0,61.0,6.3,10.0,0.0574636,0,,1.0,1.0,4.0,4.0,4.0,,,,,,1.0,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0
12436942,away,Brentford,Keane Lewis-Potter,keane-lewis-potter,K. Lewis-Potter,D,23,170,1089,M,,972421,EUR,982800000,D,23,23,False,37.0,31.0,2.0,1.0,0.0,14.0,14.0,17.0,28.0,,4.0,,,,80.0,51.0,6.4,14.0,0.0303979,0,,5.0,1.0,2.0,3.0,3.0,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
12436942,away,Brentford,Yehor Yarmolyuk,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180,2555,M,,1031258,EUR,1078099200,M,18,18,False,35.0,32.0,4.0,4.0,0.0,15.0,15.0,18.0,21.0,1.0,4.0,,,,64.0,50.0,6.7,8.0,0.065604,1,,1.0,1.0,,5.0,4.0,2.0,1.0,,,,,3.0,1.0,,0.078,,,,1.0,3.0,,,1.0,1.0,2.0,,1.0,,,,,,,,,,
12436942,away,Brentford,Vitaly Janelt,vitaly-janelt,V. Janelt,M,27,184,1191,M,,814873,EUR,894758400,M,27,27,False,45.0,37.0,6.0,3.0,0.0,14.0,17.0,23.0,30.0,1.0,3.0,,,,90.0,54.0,6.2,11.0,0.0143227,1,,2.0,,1.0,6.0,3.0,,,,,,1.0,,,3.0,0.0752,,,,1.0,,2.0,1.0,,,2.0,,,1.0,True,,,,,,,,
12436942,away,Brentford,Mikkel Damsgaard,damsgaard-mikkel,M. Damsgaard,M,24,180,3593,M,,907072,EUR,962582400,M,24,24,False,55.0,45.0,5.0,4.0,0.0,10.0,12.0,36.0,46.0,1.0,7.0,,,,90.0,76.0,8.1,15.0,0.0866101,1,,3.0,,1.0,5.0,12.0,1.0,,1.0,1.0,,1.0,8.0,4.0,1.0,0.269,0.5782,,,,1.0,3.0,,,1.0,3.0,,2.0,,,,,,,,,,
12436942,away,Brentford,Bryan Mbeumo,bryan-mbeumo,B. Mbeumo,M,19,173,110440,M,bryan_m19,927083,EUR,933984000,F,19,19,False,23.0,21.0,1.0,1.0,0.0,7.0,7.0,15.0,22.0,2.0,4.0,,,,90.0,46.0,7.4,12.0,0.206789,0,,6.0,1.0,1.0,4.0,5.0,3.0,2.0,,,,1.0,,,1.0,,,,,1.0,3.0,2.0,,,1.0,,,2.0,,,,,,,,,,
12436942,away,Brentford,Yoane Wissa,yoane-wissa,Y. Wissa,F,9,176,50158,M,yowissa,805123,EUR,841708800,F,11,11,False,11.0,9.0,,,0.0,4.0,4.0,5.0,7.0,,1.0,,,,71.0,16.0,6.6,4.0,0.00721058,1,,,,1.0,3.0,1.0,,,,,,,,,1.0,0.0487,,,,2.0,,,1.0,,,,,1.0,,,,,,,,,,
12436942,away,Brentford,Kevin Schade,kevin-schade,K. Schade,M,7,183,3191,M,,1006387,EUR,1006819200,F,7,7,False,11.0,9.0,,,0.0,3.0,3.0,6.0,10.0,,3.0,,,,70.0,25.0,6.6,9.0,0.021596,3,,2.0,1.0,4.0,5.0,5.0,,,,,,,,,1.0,0.3351,,,,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,
12436942,away,Brentford,Edmond-Paris Maghoma,maghoma-edmond-paris,E. Maghoma,M,25,178,274,M,,907500,EUR,989280000,M,32,32,True,11.0,10.0,1.0,,0.0,4.0,4.0,6.0,7.0,,,,,,26.0,15.0,6.7,2.0,0.00213802,0,,,,,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
12436942,away,Brentford,Fabio Carvalho,fabio-carvalho,F. Carvalho,F,14,170,4025,M,_fabio.10,991604,EUR,1030665600,M,14,14,True,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,,,,,,20.0,7.0,6.3,4.0,0.00464441,1,,,,,3.0,,1.0,,,,,,,,1.0,0.0946,,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,
12436942,away,Brentford,Igor Thiago,igor-thiago,I. Thiago,F,9,191,31181,M,,1016907,EUR,993513600,F,9,9,True,3.0,2.0,1.0,1.0,0.0,,,2.0,4.0,,1.0,,,,19.0,6.0,6.7,2.0,0.00711378,1,,1.0,1.0,,1.0,,,,,,,,,,1.0,0.0966,,,,,,,1.0,,,,,,,,,,,,,,,
12436942,away,Brentford,Mads Roerslev,mads-roerslev,M. Roerslev,D,2,184,428,M,,826057,EUR,930182400,D,30,30,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,10.0,4.0,6.4,1.0,0.00120803,0,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,Mads,Roerslev,,,,,,,,,,,,,,,,,,,
12436942,away,Brentford,Hákon Rafn Valdimarsson,hakon-rafn-valdimarsson,H. R. Valdimarsson,G,12,195,496,M,,1005959,EUR,1002931200,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436942,away,Brentford,Ben Mee,ben-mee,B. Mee,D,15,180,577,M,,137774,EUR,622339200,D,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436942,away,Brentford,Jayden Meghoma,meghoma-jayden,J. Meghoma,M,30,176,425,M,,1410201,EUR,1151452800,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Jayden Meghoma,,,,,,,,,,,,,,,,,,,,
12436942,away,Brentford,Yunus Konak,yunus-konak,Y. Konak,M,5,181,1118,M,,1518589,EUR,1136851200,M,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Yunus Konak,,,,,,,,,,,,,,,,,,,,
12436942,away,Brentford,Ryan Trevitt,ryan-trevitt,R. Trevitt,M,14,170,114,M,,1177007,EUR,1047427200,M,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Ryan Trevitt,,,,,,,,,,,,,,,,,,,,
