match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_wonContest,stat_outfielderBlock,captain,stat_interceptionWon,stat_wonTackle,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_accurateCross,stat_blockedScoringAttempt,stat_goodHighClaim,stat_goals
12504390,home,Fiorentina,Nicolò Zaniolo,,,nicolo-zaniolo,N. Zaniolo,F,10,189,9127,M,nicolozaniolo,864898,EUR,930873600,F,17,17,False,7.0,5.0,,,0.0,1.0,2.0,4.0,5.0,,,,55.0,17.0,6.6,7.0,0.00258701,,2,,,2.0,,5.0,3.0,1.0,1.0,,,3.0,3.0,1.0,,,,,,,,1.0,0.1067,0.0106,,,1.0,,,,
12504390,home,Fiorentina,Andrea Colpani,,,colpani-andrea,A. Colpani,M,28,186,944,M,,928122,EUR,926380800,M,23,23,True,8.0,6.0,2.0,1.0,0.0,1.0,2.0,5.0,7.0,,,,35.0,14.0,6.5,5.0,0.0142454,1.0,0,,1.0,,1.0,3.0,4.0,2.0,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,
12504390,home,Fiorentina,Albert Guðmundsson,,,albert-gudmundsson,A. Guðmundsson,F,10,178,3691,M,,804909,EUR,866332800,F,10,10,True,7.0,5.0,,,0.0,4.0,5.0,1.0,2.0,,,,19.0,10.0,6.5,3.0,0.00066422,,0,,,,,1.0,2.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
12504390,home,Fiorentina,Fabiano Parisi,,,fabiano-parisi,F. Parisi,D,65,178,788,M,,972886,EUR,973728000,D,65,65,True,13.0,10.0,1.0,,0.0,6.0,7.0,5.0,7.0,3.0,,,20.0,26.0,7.0,5.0,0.0278791,,1,,1.0,2.0,,4.0,5.0,2.0,3.0,,,,2.0,,3.0,,,,,,,,0.06,,,,,1.0,1.0,,
12504390,home,Fiorentina,Amir Richardson,Amir Richardson,,amir-richardson,A. Richardson,M,25,195,11630,M,ami2r,1121333,EUR,1011830400,M,24,24,True,19.0,16.0,1.0,1.0,0.0,3.0,4.0,13.0,15.0,1.0,,,20.0,21.0,6.7,3.0,0.0115041,,0,,,,,2.0,1.0,,,,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,
12504390,home,Fiorentina,Cher Ndour,,,ndour-cher,C. Ndour,M,27,190,2173,M,,1114422,EUR,1090886400,M,27,27,True,7.0,6.0,,,0.0,1.0,1.0,5.0,7.0,1.0,,,16.0,12.0,6.6,4.0,0.00597591,,0,,1.0,,1.0,3.0,2.0,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
12504390,home,Fiorentina,Pietro Terracciano,,,pietro-terracciano,P. Terracciano,G,1,193,1591,M,,136856,EUR,636854400,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504390,home,Fiorentina,Tommaso Martinelli,,,martinelli-tommaso,T. Martinelli,G,50,194,712,M,,1397756,EUR,1136505600,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504390,home,Fiorentina,Matias Moreno,Matias Moreno,,matias-moreno,M. Moreno,D,2,195,1092,M,,1496360,EUR,1064361600,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504390,home,Fiorentina,Pablo Marí,,,pablo-mari,P. Marí,D,30,191,1707,M,,208988,EUR,746755200,D,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504390,home,Fiorentina,Pietro Comuzzo,Pietro Comuzzo,,comuzzo-pietro,P. Comuzzo,D,15,185,1322,M,,1210848,EUR,1108857600,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504390,home,Fiorentina,Maat Daniel Caprini,,,maat-daniel-caprini,M. D. Caprini,M,28,180,526,M,,1477340,EUR,1139616000,F,63,63,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504390,away,Como,Jean Butez,,,jean-butez,J. Butez,G,1,188,1319,M,,599114,EUR,802569600,G,30,30,False,39.0,27.0,18.0,6.0,0.0,23.0,24.0,4.0,15.0,8.0,2.0,3.0,90.0,45.0,7.4,12.0,0.0053723,,0,0.2039,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
12504390,away,Como,Ivan Smolčić,,,ivan-smolcic,I. Smolčić,D,28,181,1381,M,,974581,EUR,966470400,D,28,28,False,44.0,35.0,4.0,1.0,0.0,27.0,29.0,8.0,15.0,3.0,,,90.0,77.0,7.4,15.0,0.00161663,,0,,,3.0,5.0,5.0,8.0,1.0,,7.0,1.0,1.0,2.0,1.0,,,,6.0,,,,,,,,,,,,,
12504390,away,Como,Alberto Dossena,,,dossena-alberto,A. Dossena,D,4,195,511,M,,870211,EUR,908236800,D,13,13,False,47.0,40.0,4.0,1.0,0.0,32.0,35.0,8.0,12.0,2.0,,,69.0,54.0,6.7,8.0,0.0015765,,0,,,1.0,2.0,3.0,3.0,,,3.0,1.0,1.0,,2.0,,,,1.0,1.0,,,,,,,,,,,,
12504390,away,Como,Edoardo Goldaniga,,,edoardo-goldaniga,E. Goldaniga,D,5,193,345,M,,295133,EUR,752198400,D,5,5,False,59.0,52.0,5.0,2.0,0.0,42.0,45.0,10.0,14.0,4.0,,,90.0,69.0,7.1,7.0,0.0064086,,1,,,1.0,4.0,5.0,5.0,,,3.0,,,1.0,4.0,,,,2.0,,,,,0.0549,,,,1.0,,,,
12504390,away,Como,Álex Valle,,,valle-alex,Á. Valle,D,3,178,6518,M,alexxv_5,1142238,EUR,1082851200,D,41,41,False,35.0,29.0,1.0,1.0,0.0,16.0,19.0,13.0,16.0,3.0,,,90.0,61.0,7.1,12.0,0.0196278,,0,,,2.0,1.0,7.0,6.0,2.0,1.0,4.0,2.0,2.0,2.0,3.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,
12504390,away,Como,Maxence Caqueret,,,maxence-caqueret,M. Caqueret,M,6,174,2464,M,,859027,EUR,950572800,M,80,80,False,35.0,27.0,3.0,2.0,1.0,12.0,15.0,15.0,20.0,7.0,,,78.0,54.0,7.2,15.0,0.0127811,3.0,0,,,,,7.0,5.0,,3.0,,3.0,3.0,1.0,2.0,1.0,,,,2.0,,,,,,3.0,1.0,,,,,
12504390,away,Como,Máximo Perrone,Maximo Perrone,,maximo-perrone,M. Perrone,M,23,178,8372,M,maxiperrone16,1086286,EUR,1041897600,M,23,23,False,41.0,35.0,2.0,2.0,0.0,20.0,21.0,15.0,20.0,1.0,,,70.0,45.0,6.7,7.0,0.00716744,,1,,,,,2.0,1.0,,,,1.0,1.0,,2.0,,,,,1.0,,,,0.0218,,,,1.0,,,,
12504390,away,Como,Lucas Da Cunha,,,lucas-da-cunha,L. Da Cunha,M,33,174,1933,M,,911848,EUR,992044800,M,33,33,False,54.0,47.0,1.0,,1.0,31.0,36.0,16.0,18.0,9.0,,,90.0,61.0,7.1,8.0,0.0596001,2.0,0,,,,,3.0,2.0,1.0,,,2.0,,,2.0,,,True,,2.0,,,,,,,,,,,,
12504390,away,Como,Gabriel Strefezza,,,gabriel-strefezza,G. Strefezza,M,7,168,2181,M,,877201,EUR,861321600,F,7,7,False,29.0,24.0,,,0.0,17.0,18.0,9.0,14.0,6.0,,,90.0,46.0,6.8,10.0,0.114337,1.0,0,,3.0,,,5.0,5.0,,2.0,1.0,2.0,2.0,3.0,1.0,,,,1.0,1.0,,,,,,2.0,,,2.0,,,
12504390,away,Como,Nico Paz,,,nico-paz,N. Paz,M,10,185,88676,M,nicopaz1o,1171451,EUR,1094601600,F,79,79,False,24.0,18.0,,,0.0,8.0,10.0,10.0,14.0,2.0,,,78.0,39.0,7.4,11.0,0.0728389,2.0,2,,,1.0,,4.0,2.0,,2.0,,1.0,3.0,,1.0,1.0,,,3.0,,,,1.0,0.1433,0.434,1.0,,,,1.0,,1.0
12504390,away,Como,Assane Diao,,,assane-diao,A. Diao,F,38,185,18044,M,,1493689,EUR,1126051200,F,38,38,False,10.0,10.0,,,0.0,5.0,5.0,5.0,5.0,5.0,,,89.0,28.0,7.7,5.0,0.00878841,,4,,,1.0,1.0,9.0,5.0,2.0,1.0,,3.0,2.0,2.0,4.0,,,,,3.0,2.0,,3.0,0.5591,0.7038,1.0,,,,1.0,,1.0
12504390,away,Como,Marc-Oliver Kempf,,,marc-oliver-kempf,M. O. Kempf,D,2,186,853,M,,226974,EUR,791251200,D,2,2,True,5.0,4.0,,,0.0,3.0,3.0,1.0,2.0,1.0,,,21.0,11.0,6.8,1.0,0.00012787,,0,,,1.0,,1.0,2.0,,,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
12504390,away,Como,Anastasios Douvikas,,,douvikas-anastasios,A. Douvikas,F,11,184,4342,M,,894863,EUR,933552000,F,11,11,True,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,2.0,,,20.0,8.0,6.5,3.0,0.00191348,,0,,,2.0,1.0,2.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
12504390,away,Como,Jonathan Ikoné,,,jonathan-ikone,J. Ikoné,M,93,180,1415,M,,802142,EUR,894067200,F,19,19,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,1.0,,,12.0,19.0,6.5,5.0,0.00647095,,0,,,,,6.0,5.0,4.0,1.0,,4.0,,1.0,,,,,,2.0,,,,,,1.0,,,,,,
12504390,away,Como,Yannik Engelhardt,,,yannik-engelhardt,Y. Engelhardt,M,6,184,363,M,,990209,EUR,981504000,M,26,26,True,7.0,4.0,1.0,,0.0,2.0,2.0,2.0,5.0,1.0,,,12.0,11.0,6.8,3.0,0.0115576,,0,,,,,1.0,1.0,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,
12504390,away,Como,Fellipe Jack,,,jack-fellipe,F. Jack,D,6,190,438,M,,1804801,EUR,1137024000,D,15,15,True,2.0,,,,0.0,,,,2.0,,,,1.0,2.0,,2.0,,,0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12504390,away,Como,Mauro Vigorito,,,mauro-vigorito,M. Vigorito,G,22,186,221,M,,41444,EUR,643334400,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504390,away,Como,Pepe Reina,,,pepe-reina,P. Reina,G,,188,1240,M,,26937,EUR,399600000,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504390,away,Como,Sven Lesjak,Sven Lesjak,,sven-lesjak,S. Lesjak,D,2,190,76,M,,1540194,EUR,1156291200,D,94,94,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504390,away,Como,Alessio Iovine,,,alessio-iovine,A. Iovine,D,,174,111,M,,350882,EUR,665366400,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504390,away,Como,Matthias Braunöder,,,matthias-braunoder,M. Braunöder,M,27,173,418,M,,962282,EUR,1017187200,M,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504390,away,Como,Patrick Cutrone,,,patrick-cutrone,P. Cutrone,F,10,183,2328,M,,795044,EUR,883785600,F,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
