match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,from,id,isHome,incidentClass,player_id,player_name,injury,playerName,reason,rescinded,length
10913473,FT,2.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
10913473,,2.0,2.0,,90,3.0,,1,,,goal,owngoal,168379967.0,False,ownGoal,838439.0,Douglas Friedrich,,,,,
10913473,,,,,90,1.0,,1,,,substitution,,121628922.0,True,regular,,,False,,,,
10913473,,,,,90,1.0,,1,,,card,,120664989.0,True,yellow,838439.0,Douglas Friedrich,,Douglas Friedrich,Time wasting,False,
10913473,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,,7.0
10913473,,,,,81,,,10,,,card,,120664986.0,True,yellow,193064.0,Fábio Martins,,Fábio Martins,Foul,False,
10913473,,,,,80,,,11,,,substitution,,121628918.0,True,regular,,,False,,,,
10913473,,2.0,1.0,,79,,,12,,,goal,,168379866.0,False,regular,160947.0,Fahad Aljuhani,,,,,
10913473,,,,,72,,,19,,,substitution,,121628917.0,False,regular,,,False,,,,
10913473,,,,,62,,,29,,,substitution,,121628916.0,False,regular,,,False,,,,
10913473,,,,,62,,,29,,,substitution,,121628915.0,False,injury,,,True,,,,
10913473,,,,,46,,,45,,,substitution,,121628905.0,True,regular,,,False,,,,
10913473,HT,2.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
10913473,,2.0,0.0,,45,3.0,,1,,,goal,,168379503.0,True,regular,1019294.0,Hamad Al Abdan,,,,,
10913473,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,3.0
10913473,,,,,24,,,22,,,card,,120664972.0,False,yellow,336551.0,Collins Fai,,Collins Fai,Foul,False,
10913473,,1.0,0.0,,13,,,33,,,goal,,168379179.0,True,regular,81138.0,Sokol Cikalleshi,,,,,
10913473,,,,,-5,,,6,,,card,,120665001.0,False,yellow,1127117.0,Abdulaziz Al Harabi,,Abdulaziz Al Harabi,Argument,False,
