match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_unsuccessfulTouch,captain,stat_wasFouled,stat_keyPass,player_sofascoreId,stat_accurateCross,stat_dispossessed,stat_goalAssist,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_totalOffside,stat_bigChanceCreated,stat_hitWoodwork,stat_bigChanceMissed
11368764,home,Granada,Augusto Batalla,augusto-batalla,A. Batalla,G,13,186,1488,M,358910,EUR,830822400,G,25,25,False,40.0,17.0,32.0,9.0,12.0,13.0,5.0,27.0,8.0,1.0,4.0,5.0,1.0,1.0,90.0,51.0,7.3,24.0,0.00150021,0,0.0554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368764,home,Granada,Ricard Sánchez,ricard-sanchez,R. Sánchez,D,2,175,157,M,986726,EUR,951177600,D,12,12,False,20.0,15.0,3.0,1.0,9.0,9.0,6.0,12.0,1.0,,,,,,90.0,36.0,6.6,8.0,0.0132224,0,,,,1.0,1.0,1.0,5.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11368764,home,Granada,Bruno Méndez,bruno-mendez,Bruno Méndez,D,4,184,752,M,923000,EUR,936921600,D,2,2,False,31.0,20.0,8.0,1.0,19.0,22.0,1.0,9.0,3.0,,,,,,90.0,47.0,7.6,11.0,0.00023093,2,,,,,,,,2.0,,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,0.0907,0.4935,,,,,,,,,,,,,,
11368764,home,Granada,Kamil Piątkowski,kamil-piatkowski,K. Piątkowski,D,91,191,2396,M,942335,EUR,961545600,D,22,22,False,8.0,8.0,1.0,1.0,5.0,5.0,3.0,3.0,2.0,,,,,,21.0,10.0,3.7,1.0,0.00044448,0,,,,,1.0,,2.0,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
11368764,home,Granada,Carlos Neva,neva-carlos,C. Neva,D,21,174,128,M,914178,EUR,834537600,D,15,15,False,11.0,9.0,2.0,,5.0,5.0,4.0,8.0,2.0,,,,,,90.0,28.0,6.8,7.0,0.00126478,0,,,,2.0,,,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,True,1.0,1.0,,,,,,,,,,
11368764,home,Granada,Martin Hongla,martin-hongla,M. Hongla,M,78,183,1195,M,856062,EUR,890006400,M,6,6,False,17.0,9.0,4.0,1.0,5.0,6.0,4.0,12.0,1.0,,,,,,89.0,26.0,6.5,10.0,0.00142296,0,,,,1.0,,,1.0,1.0,,1.0,2.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,
11368764,home,Granada,Facundo Pellistri,facundo-pellistri,F. Pellistri,M,28,174,7659,M,989803,EUR,1008806400,M,19,19,False,11.0,7.0,,,3.0,5.0,5.0,7.0,4.0,,,,,,63.0,30.0,7.1,11.0,0.0928409,0,,,,1.0,1.0,2.0,4.0,9.0,,2.0,1.0,5.0,3.0,1.0,1.0,,,,,,,,5.0,,1.0,,facupellistri,1.0,1.0,,,,,,,
11368764,home,Granada,Óscar Melendo,oscar-melendo,Ó. Melendo,M,21,167,152,M,861317,EUR,872294400,M,21,21,False,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,,,24.0,3.0,6.5,,0.00595692,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368764,home,Granada,Sergio Ruiz Alonso,sergio-ruiz-alonso,S. R. Alonso,M,20,171,83,M,857227,EUR,787536000,M,20,20,False,20.0,13.0,7.0,2.0,10.0,12.0,3.0,8.0,9.0,,,,,,90.0,46.0,8.0,9.0,0.0107861,1,,,,,4.0,2.0,4.0,20.0,,4.0,1.0,5.0,2.0,,4.0,,,,,1.0,0.0555,,,,9.0,1.0,,,,1.0,1.0,,,,,
11368764,home,Granada,Gonzalo Villar,gonzalo-villar,G. Villar,M,12,181,1019,M,914765,EUR,890611200,M,24,24,False,11.0,9.0,,,6.0,6.0,5.0,9.0,4.0,,,,,,63.0,28.0,6.4,7.0,0.0669099,0,,,,4.0,,,5.0,3.0,1.0,1.0,3.0,,,1.0,,,,,,1.0,,,,,3.0,1.0,,2.0,2.0,,,1.0,,,,
11368764,home,Granada,Matías Arezo,matias-arezo,M. Arezo,F,19,178,2640,M,975814,EUR,1037836800,F,8,8,False,5.0,4.0,,,1.0,2.0,3.0,3.0,1.0,,,,,,45.0,12.0,6.6,3.0,0.00132927,0,,,,,,2.0,2.0,3.0,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,2.0,,,,,,,,,,2.0,,,
11368764,home,Granada,Ignasi Miquel,ignasi-miquel,I. Miquel,D,5,189,102,M,144606,EUR,717638400,D,14,14,True,15.0,6.0,4.0,1.0,3.0,7.0,3.0,8.0,1.0,,,,,,66.0,25.0,6.6,10.0,0.00195986,0,,,,,,1.0,1.0,3.0,,1.0,2.0,2.0,,,,,,,,3.0,,,,,,,,,,,,,,,,
11368764,home,Granada,Myrto Uzuni,myrto-uzuni,M. Uzuni,F,10,178,1807,M,895533,EUR,801878400,F,11,11,True,9.0,7.0,1.0,,5.0,5.0,2.0,4.0,4.0,,,,,,45.0,13.0,6.5,3.0,0.00188066,0,,,,,2.0,,3.0,1.0,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,2.0,,,
11368764,home,Granada,Theo Corbeanu,theo-corbeanu,T. Corbeanu,M,7,190,261,M,1121430,EUR,1021593600,F,17,17,True,2.0,1.0,,,,1.0,1.0,2.0,3.0,,,,,,27.0,8.0,6.6,4.0,0.0647843,0,,,,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11368764,home,Granada,Faitout Maouassa,faitout-maouassa,F. Maouassa,M,27,172,207,M,801287,EUR,899683200,D,3,3,True,4.0,2.0,1.0,,,1.0,2.0,4.0,,,,,,,27.0,5.0,6.4,3.0,0.00744867,0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368764,home,Granada,Gerard Gumbau,gerard-gumbau,G. Gumbau,M,15,187,380,M,326471,EUR,787708800,M,23,23,True,,,,,,,,,,,,,,,1.0,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368764,home,Granada,Adri López,adri-lopez,A. López,G,,185,10,M,894438,EUR,915840000,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368764,home,Granada,Marc Martínez,marc-martinez,M. Martínez,G,1,185,33,M,232548,EUR,639187200,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368764,home,Granada,Raúl Torrente,raul-torrente,R. Torrente,D,4,193,720,M,1134758,EUR,1000080000,D,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368764,home,Granada,Miguel Rubio,miguel-rubio,M. Rubio,D,15,191,184,M,934351,EUR,889574400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368764,home,Granada,Antonio Puertas,antonio-puertas,A. Puertas,M,7,183,210,M,316406,EUR,698630400,M,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368764,home,Granada,José Callejón,jose-callejon,J. Callejón,F,,178,736,M,40965,EUR,540000000,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368764,away,Las Palmas,Álvaro Valles,alvaro-valles,Á. Valles,G,1,192,931,M,964983,EUR,869788800,G,13,13,False,27.0,23.0,8.0,4.0,21.0,22.0,2.0,5.0,9.0,1.0,,,,,90.0,34.0,6.5,4.0,0.00056234,0,-0.5065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368764,away,Las Palmas,Marvin Park,park-marvin,M. Park,D,2,177,650,M,960401,EUR,952387200,D,2,2,False,53.0,48.0,3.0,2.0,19.0,20.0,29.0,41.0,6.0,,,,,,89.0,80.0,6.9,15.0,0.0289427,0,,,,8.0,2.0,,7.0,4.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,,
11368764,away,Las Palmas,Alex Suárez,alex-suarez,A. Suárez,D,4,179,259,M,914848,EUR,725846400,D,4,4,False,86.0,81.0,10.0,6.0,31.0,32.0,50.0,54.0,2.0,,,,,,90.0,91.0,7.0,6.0,0.03517,0,,,,,1.0,,2.0,,,,,,,,,,,,1.0,,0.1209,,,,,,,,1.0,,,,,,,
11368764,away,Las Palmas,Mika Mármol,mika-marmol,M. Mármol,D,3,181,783,M,979146,EUR,993945600,D,15,15,False,124.0,117.0,2.0,2.0,52.0,54.0,65.0,70.0,6.0,,,,,,90.0,133.0,7.3,7.0,0.05241,1,,,,,,1.0,1.0,4.0,1.0,1.0,4.0,1.0,,,1.0,1.0,,,,1.0,0.0282,,,,1.0,,,,,,,,,,,
11368764,away,Las Palmas,Sergi Cardona,sergi-cardona,S. Cardona,D,23,186,1119,M,986245,EUR,932256000,D,3,3,False,78.0,67.0,5.0,,20.0,23.0,48.0,59.0,6.0,,,,,,90.0,101.0,7.5,17.0,0.180367,2,,,,4.0,2.0,3.0,6.0,6.0,1.0,,1.0,2.0,1.0,3.0,,2.0,,,,,0.1482,,1.0,,1.0,2.0,,1.0,,1.0,,,,1.0,,
11368764,away,Las Palmas,Munir El Haddadi,munir-el-haddadi,M. E. Haddadi,F,17,175,3412,M,350170,EUR,809913600,M,17,17,False,27.0,23.0,1.0,,1.0,1.0,22.0,26.0,2.0,,,,,,63.0,37.0,6.8,8.0,0.0759135,1,,,,,1.0,1.0,4.0,4.0,,1.0,1.0,1.0,1.0,2.0,,1.0,,,,,0.0423,,2.0,,2.0,,,,1.0,,,,,,,
11368764,away,Las Palmas,Enzo Loiodice,loiodice-enzo,E. Loiodice,M,12,176,327,M,933426,EUR,975283200,M,12,12,False,68.0,58.0,,,16.0,20.0,42.0,48.0,4.0,,,,,,89.0,86.0,7.2,18.0,0.0466411,2,,,,,,4.0,5.0,6.0,,2.0,,2.0,1.0,2.0,,,2.0,,,2.0,0.1092,0.1305,5.0,,,,,,1.0,,,,,,,
11368764,away,Las Palmas,Máximo Perrone,maximo-perrone,M. Perrone,M,23,178,8372,M,1086286,EUR,1041897600,M,8,8,False,54.0,52.0,,,22.0,23.0,30.0,31.0,3.0,,,,,,63.0,60.0,6.8,5.0,0.0417385,1,,Maximo Perrone,,,2.0,,5.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,0.0282,,1.0,,,2.0,maxiperrone16,,2.0,,,,,,,
11368764,away,Las Palmas,Kirian Rodríguez,kirian-rodriguez,K. Rodríguez,M,20,180,441,M,964985,EUR,825984000,M,20,20,False,91.0,86.0,2.0,2.0,33.0,33.0,53.0,59.0,7.0,,,,,,90.0,101.0,7.3,8.0,0.0838127,1,,,,1.0,,,5.0,2.0,3.0,1.0,,1.0,1.0,2.0,1.0,,,,,,0.0293,,1.0,True,,2.0,,,1.0,,1.0,,,,1.0,
11368764,away,Las Palmas,Alberto Moleiro,alberto-moleiro,A. Moleiro,M,20,172,3634,M,1012444,EUR,1064880000,M,10,10,False,49.0,39.0,,,8.0,9.0,31.0,41.0,2.0,,,,,,90.0,71.0,6.3,23.0,0.0624167,3,,,,1.0,1.0,,11.0,2.0,2.0,8.0,,,,1.0,2.0,1.0,1.0,,,,0.0886,0.0203,3.0,,,1.0,,,1.0,,1.0,,,,,
11368764,away,Las Palmas,Sandro Ramírez,sandro-ramirez,S. Ramírez,M,19,175,945,M,188407,EUR,805248000,F,9,9,False,43.0,39.0,1.0,1.0,6.0,6.0,35.0,41.0,2.0,,,,,,81.0,57.0,7.6,7.0,0.245074,4,,,,4.0,,,,1.0,,,2.0,,,,,2.0,2.0,,,,0.3647,0.1751,1.0,,1.0,5.0,,2.0,,,,,,,,1.0
