match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_fouls,stat_totalContest,stat_wonContest,stat_keyPass,player_firstName,player_lastName,stat_accurateCross,stat_wasFouled,player_sofascoreId,stat_dispossessed,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_penaltyFaced,stat_errorLeadToAShot,stat_penaltyConceded,stat_goalAssist,stat_bigChanceCreated
10411527,home,Sassuolo,Andrea Consigli,andrea-consigli,A. Consigli,G,189,262,M,38618,EUR,538704000,G,47,47,False,True,27.0,26.0,8.0,7.0,21.0,21.0,5.0,6.0,1.0,9.0,3.0,4.0,1.0,1.0,90.0,38.0,6.9,1.0,0.0,0.0,0.00119956,0,-0.2271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411527,home,Sassuolo,Jeremy Toljan,jeremy-toljan,J. Toljan,D,182,343,M,149606,EUR,776304000,D,22,22,False,,44.0,34.0,5.0,2.0,11.0,14.0,23.0,32.0,2.0,1.0,,,,,90.0,60.0,6.6,13.0,0.0,0.0,0.0643913,0,,22,2.0,3.0,3.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
10411527,home,Sassuolo,Martin Erlić,martin-erlic,M. Erlić,D,192,1953,M,789234,EUR,885600000,D,28,28,False,,48.0,39.0,4.0,2.0,27.0,31.0,12.0,18.0,2.0,8.0,,,,,90.0,59.0,6.6,10.0,0.2721,0.0,0.00373554,2,,6,1.0,1.0,4.0,3.0,1.0,,,3.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
10411527,home,Sassuolo,Ruan,ruan,Ruan,D,187,1238,M,914487,EUR,928713600,D,44,44,False,,28.0,22.0,1.0,1.0,15.0,18.0,7.0,10.0,5.0,9.0,,,,,68.0,40.0,6.1,6.0,0.0,0.0,0.073979,0,,4,,2.0,5.0,4.0,,2.0,2.0,1.0,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10411527,home,Sassuolo,Rogério,rogerio,Rogério,D,178,289,M,830551,EUR,884649600,D,6,6,False,,49.0,44.0,6.0,4.0,12.0,14.0,33.0,38.0,2.0,5.0,,,,,90.0,69.0,6.8,8.0,0.0,0.0,0.070995,0,,13,3.0,,2.0,5.0,1.0,,,,1.0,,2.0,1.0,2.0,2.0,,,,1.0,3.0,,,,,,,,,,,,
10411527,home,Sassuolo,Davide Frattesi,davide-frattesi,D. Frattesi,M,178,5601,M,835600,EUR,937958400,M,16,16,False,,33.0,32.0,3.0,3.0,9.0,9.0,23.0,24.0,2.0,4.0,,,,,74.0,45.0,6.9,3.0,0.0,0.0,0.0826555,0,,16,,2.0,4.0,3.0,1.0,2.0,1.0,,,,1.0,1.0,,,,,,,1.0,davidefrrattesi_22,1.0,1.0,,,,,,,,,
10411527,home,Sassuolo,Maxime López,maxime-lopez,M. López,M,167,1284,M,352802,EUR,881193600,M,27,27,False,,67.0,60.0,1.0,,22.0,24.0,38.0,45.0,1.0,4.0,,,,,90.0,75.0,6.7,10.0,0.0787,0.0,0.0510131,1,,21,2.0,1.0,2.0,1.0,,1.0,,,,,1.0,,1.0,,2.0,,,,,,,,1.0,,,,,,,,
10411527,home,Sassuolo,Matheus Henrique,matheus-henrique,M. Henrique,M,175,2961,M,912786,EUR,882489600,M,7,7,False,,21.0,20.0,,,6.0,6.0,14.0,15.0,,2.0,,,,,69.0,28.0,6.4,4.0,0.0,0.0,0.093192,0,,8,,,5.0,3.0,,1.0,,,2.0,,,1.0,2.0,2.0,1.0,,,,,,2.0,1.0,,,,,,,,,
10411527,home,Sassuolo,Domenico Berardi,domenico-berardi,D. Berardi,M,185,5071,M,253367,EUR,775699200,F,10,10,False,,33.0,23.0,5.0,5.0,7.0,7.0,20.0,34.0,1.0,7.0,,,,,74.0,61.0,8.1,19.0,0.9766,1.142,0.176631,4,,10,8.0,,2.0,7.0,,,,,1.0,1.0,1.0,,1.0,,1.0,,,4.0,7.0,berardi25,,3.0,1.0,2.0,1.0,,,,,,
10411527,home,Sassuolo,Andrea Pinamonti,andrea-pinamonti,A. Pinamonti,F,185,2688,M,826198,EUR,927072000,F,9,9,False,,15.0,13.0,,,5.0,5.0,8.0,10.0,,2.0,,,,,63.0,25.0,7.0,3.0,0.0836,0.0,0.0427809,2,,99,,,1.0,4.0,,,,,,2.0,,1.0,,,1.0,,,,4.0,,,,,,,,,,,,
10411527,home,Sassuolo,Nedim Bajrami,nedim-bajrami,N. Bajrami,M,179,1671,M,825861,EUR,920160000,F,20,20,False,,26.0,21.0,1.0,,5.0,6.0,17.0,24.0,,4.0,,,,,63.0,42.0,7.4,9.0,0.1787,0.014,0.380401,3,,14,4.0,,3.0,4.0,,3.0,3.0,,1.0,1.0,1.0,1.0,2.0,1.0,4.0,,,1.0,,,,,1.0,1.0,,1.0,,,,,
10411527,home,Sassuolo,Grégoire Defrel,gregoire-defrel,G. Defrel,F,179,185,M,148566,EUR,677116800,F,92,92,True,,7.0,5.0,,,2.0,3.0,3.0,4.0,,,,,,,27.0,10.0,6.3,4.0,0.0,0.0,0.00304137,0,,92,,,3.0,1.0,,,,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,
10411527,home,Sassuolo,Emil Konradsen Ceide,emil-konradsen-ceide,E. K. Ceide,F,175,915,M,933263,EUR,999475200,F,15,15,True,,7.0,4.0,,,1.0,2.0,3.0,5.0,,,,,,,27.0,15.0,6.4,7.0,0.0659,0.0272,0.00207032,1,,35,,,5.0,1.0,1.0,,,,1.0,,,1.0,2.0,,,,,,1.0,,1.0,,,1.0,,,,,,,
10411527,home,Sassuolo,Gian Marco Ferrari,gian-marco-ferrari,G. M. Ferrari,D,189,224,M,170887,EUR,705888000,D,13,13,True,,3.0,2.0,1.0,,2.0,2.0,,1.0,2.0,,,,,,21.0,6.0,6.5,1.0,0.0,0.0,2.865e-05,0,,,,2.0,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10411527,home,Sassuolo,Kristian Thorstvedt,kristian-thorstvedt,K. Thorstvedt,M,187,1387,M,924973,EUR,921283200,M,42,42,True,,9.0,7.0,,,4.0,4.0,3.0,5.0,,,,,,,16.0,11.0,6.2,2.0,0.0,0.0,0.00098807,0,,42,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10411527,home,Sassuolo,Nadir Zortea,zortea-nadir,N. Zortea,M,187,1108,M,928104,EUR,929750400,D,21,21,True,,9.0,3.0,3.0,1.0,1.0,2.0,2.0,7.0,,1.0,,,,,16.0,11.0,6.3,7.0,0.0,0.0,0.00255131,0,,20,,,,2.0,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,
10411527,home,Sassuolo,Gianluca Pegolo,gianluca-pegolo,G. Pegolo,G,182,58,M,43985,EUR,354326400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411527,home,Sassuolo,Alessandro Russo,alessandro-russo,A. Russo,G,190,75,M,918862,EUR,985996800,G,64,64,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411527,home,Sassuolo,Filippo Romagna,filippo-romagna,F. Romagna,D,185,187,M,356032,EUR,864604800,D,19,19,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411527,home,Sassuolo,Riccardo Marchizza,marchizza-riccardo,R. Marchizza,D,185,121,M,792311,EUR,890870400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411527,home,Sassuolo,Mert Müldür,mert-muldur,M. Müldür,D,184,2835,M,836683,EUR,923097600,D,17,17,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411527,home,Sassuolo,Abdou Harroui,abdou-harroui,A. Harroui,M,181,1064,M,915812,EUR,884649600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411527,home,Sassuolo,Pedro Obiang,pedro-obiang,P. Obiang,M,192,280,M,46799,EUR,701654400,M,14,14,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411527,away,Monza,Michele Di Gregorio,michele-di-gregorio,M. Di Gregorio,G,187,8129,M,844609,EUR,869961600,G,16,16,False,,38.0,33.0,13.0,8.0,28.0,28.0,5.0,10.0,,7.0,2.0,3.0,,,90.0,46.0,6.7,5.0,0.0,0.0,0.00207524,0,0.1832,16,,,,,,,,,,,,,,,,,,,,L'UomoTigre,,,,,,,1.0,,,,
10411527,away,Monza,Armando Izzo,armando-izzo,A. Izzo,D,183,521,M,165583,EUR,699494400,D,55,55,False,,66.0,65.0,4.0,4.0,45.0,46.0,20.0,20.0,3.0,7.0,,,,,90.0,82.0,7.1,2.0,0.3758,0.0,0.0308952,2,,4,,1.0,2.0,5.0,1.0,1.0,,1.0,,2.0,3.0,1.0,4.0,3.0,1.0,,,,,,,,,,,,,1.0,1.0,,
10411527,away,Monza,Pablo Marí,pablo-mari,P. Marí,D,191,1707,M,208988,EUR,746755200,D,3,3,False,,56.0,46.0,7.0,2.0,32.0,40.0,14.0,16.0,2.0,2.0,,,,,90.0,65.0,6.3,11.0,0.0,0.0,0.0125831,0,,30,,1.0,6.0,2.0,,1.0,,1.0,,,2.0,5.0,,,,,,,,,,,,,,1.0,,,,,
10411527,away,Monza,Luca Caldirola,luca-caldirola,L. Caldirola,D,189,134,M,100565,EUR,665366400,D,5,5,False,,34.0,29.0,4.0,2.0,23.0,23.0,6.0,11.0,1.0,2.0,,,,,54.0,39.0,6.6,5.0,0.0,0.0,0.00977147,0,,33,,,2.0,1.0,2.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,
10411527,away,Monza,Patrick Ciurria,patrick-ciurria,P. Ciurria,F,178,222,M,346676,EUR,792288000,M,84,84,False,,42.0,38.0,3.0,2.0,17.0,17.0,22.0,30.0,1.0,7.0,,,,,90.0,71.0,7.8,12.0,0.4428,0.9119,0.0989515,7,,26,5.0,,4.0,4.0,,,,,,1.0,1.0,1.0,4.0,2.0,1.0,,,1.0,2.0,,1.0,,3.0,3.0,1.0,,,,,,
10411527,away,Monza,Stefano Sensi,stefano-sensi,S. Sensi,M,168,1044,M,294313,EUR,807580800,M,12,12,False,,38.0,34.0,4.0,2.0,20.0,21.0,14.0,17.0,,3.0,,,,,54.0,43.0,6.7,4.0,0.0,0.0,0.0079996,0,,6,,,1.0,2.0,,1.0,1.0,,1.0,,3.0,,,,,,,,1.0,,,,,,,,,,,,
10411527,away,Monza,Matteo Pessina,matteo-pessina,M. Pessina,M,183,659,M,350210,EUR,861580800,M,32,32,False,True,62.0,57.0,2.0,2.0,31.0,35.0,26.0,27.0,1.0,10.0,,,,,90.0,80.0,7.4,10.0,0.5542,0.8262,0.0296616,3,,32,,,4.0,3.0,,1.0,1.0,,1.0,,1.0,2.0,2.0,1.0,,,,,1.0,,,3.0,1.0,2.0,1.0,,,,,,
10411527,away,Monza,Carlos Augusto,carlos-augusto,C. Augusto,D,184,7355,M,929199,EUR,915667200,M,30,30,False,,42.0,33.0,4.0,3.0,13.0,16.0,22.0,31.0,1.0,5.0,,,,,90.0,66.0,6.8,15.0,0.0438,0.0,0.0903195,1,,30,5.0,1.0,5.0,4.0,,2.0,2.0,2.0,1.0,,,1.0,2.0,,2.0,,,2.0,,,,1.0,1.0,,,,,,,,
10411527,away,Monza,Gianluca Caprari,gianluca-caprari,G. Caprari,F,170,457,M,148458,EUR,743990400,F,17,17,False,,24.0,20.0,3.0,3.0,5.0,6.0,15.0,19.0,,1.0,,,,,54.0,29.0,6.5,6.0,0.0,0.0,0.0139533,0,,24,1.0,,2.0,2.0,,,,,1.0,,,1.0,,,,,,,2.0,,,,,,,,,,,,
10411527,away,Monza,Dany Mota,dany-mota,D. Mota,F,180,827,M,838907,EUR,894067200,F,47,47,False,,30.0,22.0,3.0,1.0,13.0,16.0,9.0,15.0,3.0,3.0,,,,,77.0,41.0,6.7,12.0,0.0,0.0,0.0972799,0,,47,1.0,,3.0,4.0,,,,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,,2.0,,,2.0,,,,,,,,,
10411527,away,Monza,Andrea Petagna,andrea-petagna,A. Petagna,F,190,474,M,295973,EUR,804470400,F,37,37,False,,10.0,9.0,,,3.0,3.0,6.0,7.0,2.0,1.0,,,,,88.0,22.0,6.4,7.0,0.0,0.0,0.0116877,0,,37,,3.0,5.0,3.0,,,,2.0,,,,1.0,1.0,,,,,,1.0,,,5.0,,,,,,,,,
10411527,away,Monza,Marlon,marlon,Marlon,D,182,529,M,331853,EUR,810432000,D,4,4,True,,28.0,28.0,3.0,3.0,18.0,18.0,11.0,11.0,2.0,1.0,,,,,36.0,34.0,7.0,,0.1093,0.0,0.00522434,1,,4,1.0,1.0,3.0,5.0,,2.0,2.0,3.0,,,,2.0,,,,,,1.0,,,,,1.0,,,1.0,,,,,
10411527,away,Monza,Samuele Birindelli,samuele-birindelli,S. Birindelli,M,175,231,M,856729,EUR,932342400,D,19,19,True,,27.0,24.0,,,8.0,8.0,18.0,22.0,,2.0,,,,,36.0,43.0,7.3,6.0,0.0226,0.0,0.643489,1,,19,3.0,,2.0,4.0,,2.0,1.0,,,1.0,,,1.0,1.0,2.0,,,2.0,1.0,,2.0,,,,,,,,,,
10411527,away,Monza,Nicolò Rovella,nicolo-rovella,N. Rovella,M,179,2966,M,937324,EUR,1007424000,M,6,6,True,,31.0,26.0,5.0,4.0,11.0,11.0,16.0,21.0,1.0,5.0,,,,,36.0,43.0,7.2,7.0,0.0335,0.0348,0.125433,1,,6,1.0,1.0,2.0,1.0,,1.0,1.0,,,,1.0,,1.0,,2.0,,,1.0,,,,1.0,,1.0,,2.0,,,,,
10411527,away,Monza,Samuele Vignato,samuele-vignato,S. Vignato,F,170,526,M,1119364,EUR,1077580800,M,80,80,True,,12.0,10.0,,,2.0,3.0,8.0,9.0,,,,,,,13.0,18.0,7.6,4.0,0.0735,0.0,0.0318405,1,,19,,,,3.0,,,,1.0,,1.0,,,2.0,2.0,2.0,Samuele Vignato,,,,,,1.0,,,,,,,,1.0,1.0
10411527,away,Monza,Christian Gytkjær,christian-gytkjaer,C. Gytkjær,F,185,437,M,78939,EUR,641952000,F,9,9,True,,,,,,,,,,,,,,,,9.0,1.0,6.5,,0.0,0.0,0.0,0,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
