match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_outfielderBlock,stat_fouls,stat_accurateCross,stat_shotOffTarget,stat_wasFouled,stat_totalOffside,stat_expectedGoals,captain,stat_dispossessed,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,player_sofascoreId,stat_goodHighClaim,stat_punches,stat_bigChanceCreated,stat_bigChanceMissed
12437838,home,Getafe,David Soria,david-soria,D. Soria,G,13,192,676,M,604258,EUR,733881600,G,13,13,False,32.0,17.0,30.0,15.0,0.0,3.0,5.0,14.0,27.0,8.0,1.0,1.0,2.0,4.0,90.0,37.0,6.9,16.0,0.0109348,0,1.3594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437838,home,Getafe,Juan Iglesias,juan-iglesias,J. Iglesias,D,21,185,520,M,949707,EUR,899424000,D,21,21,False,11.0,5.0,4.0,3.0,0.0,1.0,4.0,4.0,10.0,2.0,,2.0,,,90.0,32.0,6.8,13.0,0.00649698,0,,,,3.0,1.0,4.0,5.0,4.0,1.0,1.0,5.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,
12437838,home,Getafe,Domingos Duarte,domingos-duarte,D. Duarte,D,22,191,695,M,576276,EUR,794793600,D,22,22,False,15.0,12.0,2.0,,0.0,9.0,9.0,3.0,6.0,3.0,,,,,90.0,33.0,7.2,3.0,0.0010092,0,,,,,1.0,2.0,2.0,,,,10.0,,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,
12437838,home,Getafe,Omar Alderete,omar-alderete,O. Alderete,D,15,187,5163,M,805137,EUR,851558400,D,15,15,False,16.0,5.0,5.0,,0.0,2.0,4.0,3.0,12.0,3.0,,2.0,,,90.0,44.0,7.5,15.0,0.0011293,0,,,,,,3.0,2.0,,1.0,,13.0,3.0,2.0,1.0,,5.0,2.0,,,,,,,,,,,,,,,,,
12437838,home,Getafe,Diego Rico,diego-rico,D. Rico,D,16,181,662,M,350560,EUR,730425600,D,16,16,False,14.0,9.0,1.0,,0.0,4.0,6.0,6.0,11.0,5.0,,2.0,,,90.0,40.0,6.7,11.0,0.0571171,1,,,,3.0,1.0,3.0,4.0,1.0,,,5.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,3.0,1.0,0.0039,,,,,,,,,,,,
12437838,home,Getafe,Djené,djene,Djené,D,2,178,2527,M,307702,EUR,694137600,M,2,2,False,15.0,10.0,2.0,,0.0,6.0,8.0,4.0,7.0,6.0,,1.0,,,90.0,34.0,6.7,8.0,0.0346179,1,,,,,1.0,6.0,3.0,2.0,1.0,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,0.221,True,1.0,1.0,,,,,,,,,
12437838,home,Getafe,Carles Aleñá,carles-alena,C. Aleñá,M,10,180,1587,M,794937,EUR,883958400,M,11,11,False,12.0,11.0,,,0.0,3.0,4.0,8.0,8.0,2.0,,,,,66.0,23.0,6.5,2.0,0.0574905,0,,,,,,4.0,1.0,3.0,,,5.0,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,
12437838,home,Getafe,Mauro Arambarri,mauro-arambarri,M. Arambarri,M,8,175,1414,M,385888,EUR,812419200,M,8,8,False,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,1.0,,,,,49.0,13.0,7.4,1.0,0.00399883,3,,,,,2.0,4.0,4.0,,,,,,,,4.0,,,,1.0,2.0,,0.871,,,,2.0,1.0,0.9534,,,,,,
12437838,home,Getafe,Luis Milla,luis-milla,L. Milla,M,5,175,1429,M,811629,EUR,781488000,M,5,5,False,22.0,16.0,3.0,2.0,0.0,4.0,5.0,12.0,20.0,2.0,,2.0,,,90.0,40.0,7.0,13.0,0.0436372,0,,,,3.0,,5.0,4.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,,,,,,,,,1.0,1.0,,,,,,,,,
12437838,home,Getafe,Coba da Costa,da-costa-coba-gomes,C. d. Costa,M,77,182,408,M,1392054,EUR,1027641600,M,29,29,False,17.0,11.0,1.0,,0.0,3.0,5.0,8.0,13.0,3.0,,1.0,,,89.0,40.0,6.6,11.0,0.0186843,2,,,,1.0,,5.0,5.0,1.0,2.0,,1.0,1.0,4.0,,1.0,,1.0,,,1.0,,0.1761,,1.0,,1.0,,0.3337,1.0,,,,,
