match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,captain,stat_wonTackle,stat_aerialWon,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,stat_dispossessed,stat_outfielderBlock,stat_keyPass,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goalAssist,stat_goals,player_sofascoreId,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork
11369921,home,KAS Eupen,Gabriel Słonina,gabriel-slonina,G. Słonina,G,44,193,5893,M,978787,EUR,1084579200,G,24,24,False,35.0,21.0,24.0,10.0,17.0,27.0,4.0,8.0,4.0,14.0,1.0,1.0,4.0,7.0,1.0,2.0,1.0,90.0,55.0,7.3,14.0,0.00164436,0,1.0154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369921,home,KAS Eupen,Rune Paeshuyse,rune-paeshuyse,R. Paeshuyse,D,28,187,35,M,1020435,EUR,1017273600,D,28,28,False,27.0,22.0,7.0,5.0,14.0,17.0,9.0,12.0,2.0,1.0,,,,,,,,90.0,38.0,6.3,6.0,0.016468,0,,,,2.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11369921,home,KAS Eupen,Victor Pálsson,victor-palsson,V. Pálsson,D,26,186,193,M,87507,EUR,672969600,D,4,4,False,44.0,34.0,15.0,8.0,23.0,25.0,11.0,19.0,5.0,4.0,,,,,,,,90.0,56.0,6.7,10.0,0.00758056,0,,,,,,1.0,3.0,3.0,1.0,,,3.0,3.0,,2.0,True,2.0,,,,,,,,,,,,,,,,,,
11369921,home,KAS Eupen,Jan Král,jan-kral,J. Král,D,21,197,41,M,826043,EUR,923270400,D,21,21,False,50.0,31.0,10.0,,26.0,36.0,5.0,14.0,5.0,3.0,,,,,,,,75.0,61.0,6.1,21.0,0.00256489,1,,,,,,,3.0,6.0,2.0,1.0,,,1.0,1.0,,,,4.0,1.0,1.0,0.0222,,,,,,,,,,,,,,
11369921,home,KAS Eupen,Gary Magnee,magnee-gary,G. Magnee,M,15,173,149,M,990265,EUR,939686400,M,15,15,False,21.0,15.0,3.0,1.0,4.0,6.0,14.0,25.0,1.0,3.0,,,,,,,,90.0,64.0,7.3,21.0,0.124965,1,,,,10.0,3.0,,7.0,9.0,1.0,4.0,3.0,,5.0,1.0,1.0,,2.0,,1.0,3.0,0.0273,4.0,1.0,3.0,,,,,,,,,,,
11369921,home,KAS Eupen,Isaac Christie-Davies,isaac-christie-davies,I. Christie-Davies,M,34,188,41,M,838613,EUR,877132800,M,23,23,False,15.0,11.0,,,3.0,4.0,8.0,12.0,1.0,3.0,,,,,,,,59.0,23.0,6.5,7.0,0.0949029,0,,,,1.0,,,4.0,2.0,2.0,1.0,1.0,,1.0,,2.0,,1.0,,,2.0,,,,1.0,,,,,,,,,,,
11369921,home,KAS Eupen,Brandon Baiye,baiye-brandon,B. Baiye,M,6,177,82,M,861975,EUR,977875200,M,6,6,False,43.0,33.0,6.0,1.0,22.0,27.0,11.0,16.0,,6.0,,,,,,,,88.0,56.0,6.4,12.0,0.0453361,0,,,,,,1.0,8.0,7.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,,2.0,2.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,
11369921,home,KAS Eupen,Miloš Pantović,milos-pantovic,M. Pantović,M,27,180,79,M,352610,EUR,836697600,M,19,19,False,18.0,14.0,2.0,1.0,5.0,6.0,9.0,13.0,,3.0,,,,,,,,45.0,29.0,6.7,6.0,0.0146624,0,,,,1.0,,,2.0,2.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,
11369921,home,KAS Eupen,Jason Davidson,jason-davidson,J. Davidson,D,2,180,74,M,105350,EUR,678153600,M,3,3,False,38.0,26.0,8.0,5.0,15.0,20.0,11.0,18.0,6.0,8.0,,,,,,,,90.0,70.0,6.7,16.0,0.0761567,1,,,,,,1.0,3.0,6.0,,2.0,,,3.0,1.0,,,2.0,2.0,,2.0,0.0343,,,1.0,,1.0,,,,,,,,,
11369921,home,KAS Eupen,Alfreð Finnbogason,alfred-finnbogason,A. Finnbogason,F,27,184,223,M,576382,EUR,602294400,F,27,27,False,20.0,12.0,2.0,2.0,6.0,8.0,6.0,12.0,,3.0,,,,,,,,75.0,28.0,7.1,11.0,0.0212771,3,,,,,,,2.0,3.0,1.0,,,,,,,,,3.0,2.0,2.0,0.2716,1.0,,1.0,,,1.0,0.3303,,,,,,,
