match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_errorLeadToAGoal,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_bigChanceCreated,stat_totalTackle,stat_keyPass,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_wonTackle,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_fouls,stat_expectedGoals,stat_unsuccessfulTouch,captain,stat_wonContest,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_interceptionWon,stat_punches,stat_challengeLost,stat_bigChanceMissed,stat_lastManTackle,stat_clearanceOffLine
11352572,home,Arsenal,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,1,1,False,32.0,14.0,24.0,6.0,9.0,10.0,5.0,22.0,1.0,12.0,1.0,1.0,5.0,2.0,3.0,90.0,46.0,6.6,19.0,0.00258508,0,0.3702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352572,home,Arsenal,Ben White,,,benjamin-white,B. White,D,4,186,13830,M,benwhite,846036,EUR,876268800,D,4,4,False,71.0,63.0,4.0,1.0,15.0,20.0,50.0,56.0,2.0,6.0,,,,,,90.0,84.0,8.0,13.0,0.262469,0,,2.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
11352572,home,Arsenal,William Saliba,,,william-saliba,W. Saliba,D,2,193,43258,M,WSaliba4,941168,EUR,985392000,D,2,2,False,63.0,52.0,2.0,1.0,22.0,31.0,30.0,33.0,6.0,2.0,,,,,,90.0,75.0,6.8,13.0,0.013281,0,,,1.0,,5.0,4.0,6.0,,,2.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11352572,home,Arsenal,Gabriel Magalhães,,,gabriel-magalhaes,Gabriel,D,6,190,49131,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,62.0,56.0,4.0,,24.0,25.0,32.0,37.0,9.0,5.0,,3.0,,,,90.0,77.0,7.2,6.0,0.0323774,2,,,,,7.0,4.0,8.0,,,2.0,,,4.0,1.0,2.0,1.0,1.0,2.0,0.2674,,,,,,,,,,,,,,
11352572,home,Arsenal,Jakub Kiwior,,,kiwior-jakub,J. Kiwior,D,4,189,15163,M,j_kiwior,976037,EUR,950572800,D,15,15,False,48.0,37.0,4.0,1.0,12.0,14.0,26.0,37.0,2.0,5.0,,,,,,79.0,63.0,6.8,14.0,0.0393453,0,,,3.0,1.0,2.0,1.0,2.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
11352572,home,Arsenal,Martin Ødegaard,,,martin-odegaard,M. Ødegaard,M,8,178,78911,M,Ødegaard,547410,EUR,913852800,M,8,8,False,53.0,44.0,2.0,1.0,5.0,5.0,40.0,51.0,3.0,5.0,,,,,,89.0,68.0,7.4,15.0,0.187903,3,,,3.0,1.0,,,4.0,4.0,,1.0,3.0,1.0,,,1.0,2.0,,1.0,0.1713,1.0,True,2.0,1.0,,,,,,,,,,
11352572,home,Arsenal,Jorginho,,,jorginho,Jorginho,M,21,180,32466,M,jorginhofrello,132874,EUR,693187200,M,20,20,False,60.0,53.0,3.0,2.0,14.0,17.0,39.0,43.0,1.0,3.0,,,,,,70.0,64.0,7.1,9.0,0.261954,0,,,,,,1.0,1.0,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,
11352572,home,Arsenal,Declan Rice,,,declan-rice,D. Rice,M,41,188,64734,M,DeclanRice,856714,EUR,916272000,M,41,41,False,42.0,33.0,5.0,1.0,11.0,17.0,23.0,30.0,8.0,4.0,,,,,,90.0,61.0,7.7,18.0,0.120686,3,,,5.0,1.0,2.0,6.0,3.0,2.0,,1.0,,,1.0,1.0,,1.0,1.0,,0.0951,4.0,,1.0,1.0,1.0,1.0,0.3906,,,,,,,
11352572,home,Arsenal,Bukayo Saka,,,bukayo-saka,B. Saka,F,7,178,182271,M,BSaka7,934235,EUR,999648000,F,7,7,False,48.0,40.0,2.0,1.0,2.0,3.0,40.0,56.0,3.0,3.0,,1.0,,,,90.0,66.0,7.6,17.0,0.355134,3,,,11.0,2.0,3.0,,4.0,2.0,,,2.0,,,,,1.0,,1.0,0.1011,,,2.0,2.0,,,,,,,,,,
11352572,home,Arsenal,Kai Havertz,,,kai-havertz,K. Havertz,F,29,193,67778,M,KaiHav,836705,EUR,929059200,F,29,29,False,31.0,26.0,1.0,,6.0,7.0,20.0,24.0,3.0,3.0,,1.0,,,,90.0,44.0,7.6,8.0,0.0661976,4,,,,,2.0,2.0,2.0,,,,,,,,,1.0,2.0,1.0,0.4598,2.0,,,1.0,,1.0,0.9842,1.0,,,,,,
11352572,home,Arsenal,Leandro Trossard,,,leandro-trossard,L. Trossard,F,19,172,31477,M,leandrotrossard,135666,EUR,786499200,F,19,19,False,36.0,31.0,,,10.0,10.0,21.0,26.0,5.0,5.0,,2.0,,,,79.0,54.0,7.5,10.0,0.221195,2,,,,,,,5.0,4.0,,,3.0,1.0,,,,,2.0,3.0,0.1898,3.0,,3.0,,,,0.8152,,,,,,,
11352572,home,Arsenal,Gabriel Jesus,,,gabriel-jesus,G. Jesus,F,9,175,74471,M,GabrielJesus,794839,EUR,860025600,F,9,9,True,5.0,5.0,,,,,5.0,5.0,2.0,1.0,,1.0,,,,20.0,16.0,6.3,6.0,0.0136945,0,,,,,2.0,,6.0,4.0,,,,1.0,,,,,,,,2.0,,1.0,,,,,,1.0,,,,,
