match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_shotOffTarget,stat_goals,captain,stat_bigChanceMissed,stat_totalOffside,stat_goalAssist,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,player_sofascoreId,stat_hitWoodwork
10406818,home,KV Mechelen,Julien Ngoy,julien-ngoy,J. Ngoy,F,7,185,145,M,848680,EUR,878428800,F,9,9,False,9.0,8.0,,,2.0,2.0,6.0,7.0,1.0,4.0,,,,,63.0,18.0,6.1,4.0,2,,,1.0,2.0,,1.0,,,,,2.0,2.0,,1.0,,,,1.0,1.0,,,2.0,,,2.0,,,,,,
10406818,home,KV Mechelen,Yonas Malede,yonas-malede,Y. Malede,F,15,188,72,M,921826,EUR,942537600,F,10,10,True,12.0,9.0,,,3.0,4.0,6.0,9.0,,2.0,,2.0,,,27.0,21.0,6.8,9.0,0,1.0,,1.0,4.0,,1.0,1.0,,,,2.0,1.0,,1.0,Yonas,Malede,,3.0,1.0,,,,,,,,1.0,,,,
10406818,home,KV Mechelen,Ngal'ayel Mukau,ngalayel-mukau,N. Mukau,M,17,188,7494,M,1391541,EUR,1099440000,M,34,34,True,,,,,,,,,,,,,,,8.0,,6.4,,0,,,,,,,,,,,,,,,Ngal'ayel Mukau,,,,,,,,,,,,,,,,
10406818,home,KV Mechelen,Iebe Swers,iebe-swers,I. Swers,D,,175,9,M,797739,EUR,851644800,D,2,2,True,,,,,,,,,,1.0,,,,,1.0,3.0,,2.0,0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10406818,home,KV Mechelen,Yannick Thoelen,yannick-thoelen,Y. Thoelen,G,15,188,95,M,794571,EUR,648259200,G,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406818,home,KV Mechelen,Bilal Bafdili,bafdili-bilal,B. Bafdili,M,11,180,191,M,1445119,EUR,1091491200,M,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406818,home,KV Mechelen,Enock Agyei,agyei-enock,E. Agyei,F,48,172,304,M,1195757,EUR,1105574400,F,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Enock Agyei,,,,,,,,,,,,,,,,
10406818,home,KV Mechelen,Frederic Soelle Soelle,frederic-soelle-soelle,F. S. Soelle,F,19,190,128,M,1195742,EUR,1135382400,F,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Frederic Soelle Soelle,,,,,,,,,,,,,,,,
10406818,away,KRC Genk,Maarten Vandevoordt,maarten-vandevoordt,M. Vandevoordt,G,26,192,1417,M,934385,EUR,1014681600,G,26,26,False,20.0,19.0,3.0,3.0,18.0,19.0,1.0,1.0,1.0,1.0,,7.0,3.0,,90.0,32.0,6.5,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,
10406818,away,KRC Genk,Daniel Muñoz,daniel-munoz,D. Muñoz,M,2,183,12025,M,870360,EUR,833068800,D,23,23,False,69.0,55.0,10.0,7.0,20.0,24.0,35.0,46.0,1.0,3.0,,4.0,,,90.0,98.0,6.8,18.0,1,1.0,,,2.0,,1.0,,1.0,2.0,2.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,daniel.chitiva,
10406818,away,KRC Genk,Carlos Cuesta,carlos-cuesta,C. Cuesta,D,46,179,4440,M,839095,EUR,920937600,D,46,46,False,58.0,50.0,2.0,1.0,29.0,30.0,21.0,28.0,2.0,2.0,1.0,8.0,,,90.0,66.0,6.6,9.0,0,,,4.0,4.0,,,,2.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
10406818,away,KRC Genk,Mark McKenzie,mark-mckenzie,M. McKenzie,D,3,183,655,M,922759,EUR,919900800,D,2,2,False,66.0,58.0,8.0,6.0,30.0,34.0,28.0,32.0,1.0,1.0,5.0,9.0,,,90.0,77.0,6.6,9.0,0,,,1.0,3.0,2.0,,,3.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
10406818,away,KRC Genk,Gerardo Arteaga,gerardo-arteaga,G. Arteaga,D,3,173,772,M,856129,EUR,905126400,D,5,5,False,38.0,30.0,4.0,1.0,11.0,13.0,19.0,26.0,1.0,3.0,1.0,7.0,,,80.0,55.0,6.1,13.0,0,1.0,,1.0,5.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,
10406818,away,KRC Genk,Bryan Heynen,heynen-bryan,B. Heynen,M,8,181,436,M,801025,EUR,855187200,M,8,8,False,35.0,19.0,5.0,2.0,6.0,8.0,13.0,27.0,2.0,10.0,,5.0,,,90.0,57.0,8.2,21.0,2,,,1.0,3.0,1.0,1.0,1.0,2.0,2.0,,4.0,3.0,,1.0,,,,3.0,3.0,1.0,,1.0,1.0,True,,,,,,,
10406818,away,KRC Genk,Patrik Hrošovský,patrik-hrosovsky,P. Hrošovský,M,17,172,366,M,198282,EUR,703900800,M,17,17,False,46.0,40.0,6.0,4.0,16.0,18.0,24.0,28.0,,4.0,,7.0,,,90.0,57.0,7.3,6.0,2,,,,1.0,,,,1.0,,,,1.0,1.0,1.0,,,,3.0,3.0,,1.0,1.0,,,,,1.0,,,,
10406818,away,KRC Genk,Joseph Paintsil,joseph-paintsil,J. Paintsil,F,28,167,2698,M,901285,EUR,886291200,M,28,28,False,9.0,8.0,,,1.0,1.0,8.0,10.0,,,,2.0,,,45.0,15.0,6.3,5.0,0,2.0,1.0,1.0,3.0,1.0,,,,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,
10406818,away,KRC Genk,Bilal El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180,25244,M,1126569,EUR,1084147200,M,34,34,False,28.0,22.0,3.0,2.0,9.0,10.0,14.0,20.0,,4.0,,1.0,,,45.0,36.0,7.2,8.0,1,2.0,1.0,1.0,2.0,1.0,,,,3.0,2.0,1.0,,,1.0,Bilal,El Khannouss,,1.0,1.0,1.0,,,,,,,,,,bilalekns_34,
10406818,away,KRC Genk,Mike Trésor,mike-tresor,M. Trésor,M,31,175,1089,M,826183,EUR,927849600,M,11,11,False,33.0,23.0,1.0,,8.0,10.0,16.0,27.0,,6.0,,9.0,,,77.0,50.0,7.8,17.0,3,4.0,1.0,1.0,4.0,,,,,,,1.0,1.0,1.0,3.0,,,,7.0,5.0,1.0,1.0,1.0,1.0,,,,,,,,1.0
10406818,away,KRC Genk,Tolu Arokodare,tolu-arokodare,T. Arokodare,F,14,196,5773,M,987734,EUR,974937600,F,99,99,False,14.0,7.0,1.0,1.0,5.0,7.0,2.0,7.0,2.0,5.0,1.0,1.0,,,63.0,22.0,7.0,9.0,1,,,1.0,4.0,2.0,1.0,,,2.0,1.0,1.0,,,,,,,1.0,1.0,,,1.0,,,,1.0,,,,,
10406818,away,KRC Genk,Ángelo Preciado,angelo-preciado,Á. Preciado,M,23,178,3022,M,881844,EUR,887760000,D,77,77,True,13.0,10.0,,,2.0,2.0,8.0,12.0,,2.0,,1.0,,,45.0,28.0,6.5,9.0,0,1.0,,1.0,3.0,,1.0,,2.0,1.0,,3.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,
10406818,away,KRC Genk,Yira Collins Sor,yira-collins-sor,Y. C. Sor,F,14,174,386,M,985162,EUR,964396800,M,14,14,True,10.0,7.0,1.0,1.0,1.0,2.0,6.0,8.0,,3.0,,1.0,,,45.0,20.0,6.2,7.0,2,,,1.0,3.0,1.0,,,,,,4.0,1.0,1.0,,,,,2.0,2.0,,1.0,1.0,,,1.0,,,,,,
10406818,away,KRC Genk,Mbwana Ally Samatta,mbwana-ally-samatta,M. Samatta,F,25,183,16279,M,825088,EUR,725068800,F,7,7,True,7.0,5.0,,,1.0,1.0,4.0,6.0,2.0,4.0,,1.0,,,27.0,10.0,6.8,2.0,1,,,1.0,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,samagoal77,
10406818,away,KRC Genk,Nicolás Castro,nicolas-castro,N. Castro,M,8,181,811,M,989877,EUR,973036800,M,10,10,True,9.0,6.0,1.0,,3.0,3.0,3.0,7.0,,3.0,,1.0,,,13.0,17.0,6.9,6.0,1,1.0,,,1.0,,1.0,,,2.0,2.0,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,
10406818,away,KRC Genk,Anouar Ait El Hadj,anouar-ait-el-hadj,A. A. E. Hadj,M,10,167,2677,M,964764,EUR,1019260800,M,19,19,True,4.0,4.0,,,1.0,1.0,3.0,4.0,,2.0,,1.0,,,10.0,7.0,6.9,1.0,0,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
10406818,away,KRC Genk,Tobe Leysen,tobe-leysen,T. Leysen,G,1,187,289,M,996979,EUR,1015632000,G,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406818,away,KRC Genk,Aziz Ouattara Mohammed,aziz-ouattara-mohammed,A. O. Mohammed,M,32,189,170,M,989070,EUR,978566400,M,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
