match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_totalOffside,stat_outfielderBlock,stat_shotOffTarget,captain,stat_blockedScoringAttempt,stat_accurateCross,stat_penaltyWon,stat_bigChanceMissed,stat_penaltyMiss,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded,stat_goals,stat_bigChanceCreated
13472682,home,Fortaleza,Helton Leite,,,helton-leite,H. Leite,G,23,196,372,M,329081,EUR,657504000,G,23,23,False,14.0,9.0,9.0,4.0,0.0,6.0,7.0,3.0,7.0,2.0,5.0,1.0,3.0,2.0,90.0,23.0,7.1,5.0,0.00043248,0,0.2275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472682,home,Fortaleza,Eros Mancuso,Eros Mancuso,,eros-mancuso,E. Mancuso,D,40,171,489,M,1116624,EUR,924307200,D,14,14,False,43.0,36.0,5.0,2.0,0.0,10.0,14.0,26.0,29.0,2.0,9.0,,,,90.0,82.0,7.6,19.0,0.0893679,1,,5.0,3.0,8.0,1.0,2.0,1.0,1.0,3.0,4.0,2.0,4.0,3.0,1.0,0.07,0.7766,1.0,,,,,,,,,,,,,,,,,,
13472682,home,Fortaleza,Gastón Ávila,,,gaston-avila,G. Ávila,D,13,182,1203,M,975526,EUR,1001808000,D,3,3,False,35.0,25.0,9.0,4.0,0.0,15.0,17.0,10.0,18.0,4.0,5.0,,,,90.0,49.0,6.9,13.0,0.00389355,0,,2.0,3.0,7.0,,,,,1.0,4.0,2.0,1.0,1.0,1.0,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,
13472682,home,Fortaleza,Gustavo Mancha,,,gustavo-mancha,G. Mancha,D,39,190,583,M,2034540,EUR,1089849600,D,39,39,False,34.0,31.0,5.0,4.0,0.0,18.0,19.0,13.0,15.0,4.0,3.0,,,,90.0,44.0,7.0,3.0,0.00548584,0,,,1.0,2.0,,,,,2.0,2.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
13472682,home,Fortaleza,Bruno Pacheco,,,bruno-pacheco,B. Pacheco,D,91,174,374,M,870691,EUR,692150400,D,6,6,False,32.0,26.0,4.0,,0.0,7.0,9.0,19.0,23.0,,1.0,,,,73.0,51.0,7.0,12.0,0.0306518,0,,4.0,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,3.0,,,,1.0,,,,,,,,,,,,,,
13472682,home,Fortaleza,Matheus Pereira,,,pereira-matheus,M. Pereira,M,23,181,3434,M,795268,EUR,888364800,M,5,5,False,69.0,58.0,4.0,3.0,0.0,19.0,22.0,39.0,47.0,,4.0,,,,90.0,85.0,7.3,15.0,0.135413,2,,1.0,5.0,6.0,1.0,2.0,2.0,,1.0,4.0,1.0,,,1.0,0.0862,,,1.0,,2.0,,,2.0,,,,,,,,,,,,
13472682,home,Fortaleza,Lucas Sasha,,,lucas-sasha,L. Sasha,M,88,177,479,M,123225,EUR,636249600,M,88,88,False,33.0,32.0,1.0,1.0,0.0,14.0,14.0,18.0,19.0,2.0,5.0,,,,63.0,42.0,7.1,1.0,0.0167981,1,,,2.0,6.0,,,,,1.0,3.0,3.0,,1.0,1.0,0.0221,,,1.0,2.0,,,,,True,1.0,,,,,,,,,,
13472682,home,Fortaleza,Lucca Prior,Lucca Prior,,lucca-prior,L. Prior,M,38,173,241,M,1631235,EUR,1076544000,M,38,38,False,35.0,30.0,2.0,2.0,0.0,5.0,5.0,25.0,30.0,1.0,6.0,,,,90.0,66.0,7.5,22.0,0.10594,2,,13.0,8.0,6.0,1.0,3.0,,1.0,,3.0,3.0,2.0,3.0,2.0,0.0846,0.01,2.0,1.0,,1.0,,1.0,1.0,,,2.0,,,,,,,,,
13472682,home,Fortaleza,Pablo,,,pablo,Pablo,M,7,182,238,M,931595,EUR,942537600,M,70,70,False,16.0,15.0,,,0.0,4.0,4.0,11.0,12.0,,4.0,,,,45.0,27.0,6.8,4.0,0.113975,1,,,3.0,5.0,1.0,,,,,3.0,2.0,2.0,,,0.0145,,2.0,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,
13472682,home,Fortaleza,Allanzinho,,,allanzinho,Allanzinho,M,19,178,301,M,988782,EUR,954806400,M,19,19,False,22.0,19.0,1.0,,0.0,3.0,4.0,16.0,18.0,2.0,4.0,,,,79.0,44.0,7.2,13.0,0.0440927,2,,4.0,6.0,7.0,3.0,3.0,1.0,,,2.0,1.0,2.0,2.0,,0.2168,,1.0,1.0,2.0,,,,,,2.0,1.0,1.0,,,,,,,,
