match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_aerialWon,stat_outfielderBlock,stat_accurateCross,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork
11451049,home,Galatasaray,Fernando Muslera,fernando-muslera,F. Muslera,G,16,190,9264,M,Muslera,28381,EUR,519264000,G,1,1,False,True,21.0,21.0,4.0,4.0,19.0,19.0,2.0,2.0,9.0,1.0,1.0,1.0,90.0,29.0,7.2,0.00052506,0,0.2965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451049,home,Galatasaray,Sacha Boey,boey-sacha,S. Boey,D,93,178,14707,M,sacha_boey,980418,EUR,968803200,D,93,93,False,,54.0,50.0,1.0,1.0,8.0,8.0,42.0,47.0,2.0,,,,90.0,77.0,7.7,0.0739812,1,,,,1.0,1.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,8.0,0.1074,0.1923,1.0,,,,,,,,,,,,
11451049,home,Galatasaray,Davinson Sánchez,davinson-sanchez,D. Sánchez,D,6,187,12299,M,DAVINSON,566102,EUR,834537600,D,6,6,False,,58.0,52.0,7.0,4.0,19.0,20.0,33.0,38.0,2.0,,,,79.0,63.0,6.9,0.0198621,1,,,,,1.0,3.0,,,,,,2.0,,,,,,1.0,6.0,0.1455,,,1.0,1.0,,,,,,,,,,
11451049,home,Galatasaray,Kaan Ayhan,kaan-ayhan,K. Ayhan,D,23,185,4087,M,,138152,EUR,784425600,D,23,23,False,,75.0,64.0,12.0,8.0,36.0,39.0,28.0,37.0,10.0,,,,90.0,86.0,7.7,0.0290371,0,,,,1.0,,2.0,7.0,,,,,1.0,3.0,2.0,1.0,,1.0,,13.0,,,,2.0,,4.0,1.0,,,,,,,,
11451049,home,Galatasaray,Kazımcan Karataş,kazimcan-karatas,K. Karataş,D,88,182,1611,M,,1008884,EUR,1042675200,D,88,88,False,,46.0,39.0,3.0,,11.0,15.0,29.0,36.0,8.0,,,,90.0,76.0,6.9,0.102756,1,,,,5.0,1.0,7.0,4.0,2.0,2.0,1.0,,,1.0,3.0,1.0,1.0,,,18.0,0.0027,,1.0,3.0,,,,1.0,1.0,,,,,,
11451049,home,Galatasaray,Tanguy Ndombélé,tanguy-ndombele,T. Ndombélé,M,22,181,2703,M,,845486,EUR,851731200,M,91,91,False,,62.0,58.0,,,20.0,21.0,38.0,41.0,5.0,,,,90.0,74.0,7.3,0.0652764,1,,,,,1.0,3.0,4.0,,1.0,,,1.0,,2.0,1.0,3.0,1.0,1.0,9.0,0.057,,1.0,,1.0,1.0,,,,,,,,,
11451049,home,Galatasaray,Lucas Torreira,lucas-torreira,L. Torreira,M,34,168,8760,M,ltorreira34,754794,EUR,823996800,M,34,34,False,,70.0,69.0,5.0,5.0,17.0,17.0,52.0,53.0,9.0,,,,74.0,79.0,7.2,0.0996334,2,,,,,,4.0,3.0,,1.0,,,,1.0,2.0,1.0,2.0,,2.0,4.0,0.0487,,1.0,1.0,1.0,1.0,,,1.0,,,,,,
11451049,home,Galatasaray,Barış Alper Yılmaz,baris-alper-yilmaz,B. A. Yılmaz,M,53,186,13210,M,barisalperyilmaz,904096,EUR,959040000,M,53,53,False,,36.0,27.0,,,2.0,2.0,25.0,37.0,2.0,,,,74.0,53.0,7.3,0.229892,2,,,,3.0,1.0,8.0,5.0,2.0,2.0,1.0,,,,1.0,1.0,1.0,2.0,3.0,16.0,0.0555,,4.0,1.0,1.0,1.0,,,1.0,,,,,,
11451049,home,Galatasaray,Dries Mertens,dries-mertens,D. Mertens,M,,169,10127,M,driesmertens,32493,EUR,547257600,M,10,10,False,,33.0,28.0,4.0,3.0,2.0,3.0,30.0,45.0,2.0,,,,74.0,61.0,9.5,0.655518,5,,,,15.0,,5.0,1.0,1.0,2.0,,3.0,,1.0,,,2.0,1.0,1.0,21.0,0.6702,0.963,4.0,1.0,1.0,,,4.0,1.0,1.0,1.0,2.0,1.0,,
11451049,home,Galatasaray,Wilfried Zaha,wilfried-zaha,W. Zaha,M,10,180,18594,M,wilfriedzaha,111850,EUR,721353600,M,14,14,False,,32.0,23.0,1.0,1.0,3.0,4.0,21.0,31.0,3.0,,,,74.0,56.0,8.6,0.114927,3,,,,3.0,,4.0,7.0,,5.0,4.0,1.0,,,1.0,1.0,5.0,2.0,2.0,17.0,0.3122,0.4254,2.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,
11451049,home,Galatasaray,Mauro Icardi,mauro-icardi,M. Icardi,F,9,181,38623,M,MauroIcardi,233114,EUR,730080000,F,9,9,False,,21.0,18.0,4.0,3.0,2.0,3.0,16.0,18.0,2.0,,,,90.0,30.0,9.0,0.0952209,6,,,,,2.0,3.0,1.0,,,,3.0,,,,,,,1.0,5.0,1.5559,1.3719,5.0,,2.0,1.0,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0
11451049,home,Galatasaray,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,26,185,2104,M,,142619,EUR,741657600,M,8,8,True,,11.0,10.0,1.0,1.0,6.0,7.0,4.0,4.0,1.0,,,,16.0,16.0,6.6,0.00318575,1,,,,,1.0,2.0,1.0,,1.0,,1.0,,,1.0,,2.0,,,4.0,0.1646,0.3331,,,,,,,,,,,,,
11451049,home,Galatasaray,Hakim Ziyech,hakim-ziyech,H. Ziyech,M,30,181,61036,M,HZiyech,249437,EUR,732499200,M,22,22,True,,8.0,7.0,,,1.0,1.0,7.0,8.0,,,,,16.0,11.0,7.1,0.482774,0,,,,1.0,,1.0,,,,,,,,,,,,,3.0,,,2.0,1.0,,,,1.0,,,1.0,,2.0,,
11451049,home,Galatasaray,Tetê,tete,Tetê,F,21,175,4004,M,Tete,980327,EUR,950572800,F,20,20,True,,9.0,5.0,,,2.0,2.0,3.0,8.0,3.0,,,,16.0,19.0,6.9,0.0614479,3,,,,1.0,,2.0,3.0,1.0,1.0,1.0,1.0,,,2.0,,1.0,,,8.0,0.6224,0.1376,1.0,1.0,2.0,,,,,,,,1.0,1.0,1.0
11451049,home,Galatasaray,Kerem Aktürkoğlu,kerem-akturkoglu,K. Aktürkoğlu,F,9,173,24917,M,KAktürkoğlu,903324,EUR,908928000,F,7,7,True,,7.0,6.0,,,2.0,2.0,4.0,5.0,3.0,,,,16.0,13.0,6.5,0.00909624,1,,,,,,3.0,2.0,1.0,2.0,,1.0,,,,,1.0,,,5.0,0.0688,0.0173,,,,2.0,,,,,,,,,
11451049,home,Galatasaray,Victor Nelsson,victor-nelsson,V. Nelsson,D,15,187,2642,M,Nelsson,846148,EUR,908323200,D,25,25,True,,5.0,4.0,,,4.0,4.0,,1.0,,,,,11.0,7.0,6.8,3.076e-05,0,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,
11451049,home,Galatasaray,Günay Güvenç,gunay-guvenc,G. Güvenç,G,19,187,2987,M,,103457,EUR,677808000,G,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451049,home,Galatasaray,Angeliño,angelino,Angeliño,M,3,171,3334,M,,848355,EUR,852336000,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451049,home,Galatasaray,Sérgio Oliveira,sergio-oliveira,S. Oliveira,M,27,181,1610,M,,991493,EUR,707443200,M,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451049,home,Galatasaray,Halil Dervişoğlu,halil-dervisoglu,H. Dervişoğlu,F,11,183,812,M,,930775,EUR,944611200,F,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451049,home,Galatasaray,Cédric Bakambu,cedric-bakambu,C. Bakambu,F,11,182,45633,M,bakambu17,115665,EUR,671328000,F,94,94,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451049,away,Alanyaspor,Ertuğrul Taşkıran,ertugrul-taskiran,E. Taşkıran,G,1,191,137,M,,105974,EUR,626227200,G,1,1,False,,23.0,14.0,14.0,5.0,13.0,14.0,1.0,9.0,9.0,,6.0,7.0,90.0,37.0,7.4,0.00069713,0,-0.5594,,,,,,2.0,,,,,,,,,1.0,1.0,,11.0,,,,,,1.0,,,,,,,,,
11451049,away,Alanyaspor,Nuno Lima,nuno-lima,N. Lima,D,3,184,123,M,,1133301,EUR,984700800,D,2,2,False,,21.0,9.0,3.0,,5.0,11.0,4.0,11.0,7.0,,,,67.0,38.0,6.3,0.00239178,1,,Nuno Lima,,1.0,,2.0,2.0,,,,,3.0,1.0,2.0,1.0,1.0,,2.0,14.0,0.024,,,,1.0,,,,,,,,1.0,,
11451049,away,Alanyaspor,Fatih Aksoy,fatih-aksoy,F. Aksoy,D,20,189,69,M,,827922,EUR,878774400,D,20,20,False,,31.0,24.0,5.0,2.0,17.0,20.0,7.0,11.0,6.0,,,,90.0,48.0,6.3,0.0152515,0,,,,,3.0,6.0,5.0,1.0,1.0,1.0,,8.0,,3.0,1.0,1.0,,,9.0,,,,2.0,,1.0,1.0,,,,,,,,
11451049,away,Alanyaspor,Furkan Bayır,furkan-bayir,F. Bayır,D,23,188,77,M,,1003161,EUR,950054400,D,4,4,False,,30.0,21.0,6.0,3.0,15.0,21.0,6.0,9.0,4.0,,,,90.0,46.0,6.3,0.00065026,0,,,,,1.0,1.0,2.0,,,,,9.0,,1.0,,,,,9.0,,,,,,1.0,1.0,,,,,,,,
11451049,away,Alanyaspor,Jure Balkovec,jure-balkovec,J. Balkovec,D,29,185,292,M,,171625,EUR,779068800,D,29,29,False,,30.0,23.0,6.0,3.0,16.0,21.0,8.0,13.0,5.0,,,,90.0,51.0,6.5,0.0957615,0,,,,4.0,1.0,4.0,5.0,,1.0,1.0,,3.0,1.0,1.0,1.0,,3.0,2.0,12.0,,,2.0,1.0,,,1.0,1.0,,,,,,,
11451049,away,Alanyaspor,Leroy Fer,leroy-fer,L. Fer,M,8,188,136,M,,31821,EUR,631497600,M,8,8,False,,24.0,23.0,,,19.0,20.0,4.0,4.0,3.0,,,,81.0,34.0,6.3,0.00135661,0,,,,,,3.0,2.0,1.0,1.0,1.0,,2.0,,,,,1.0,1.0,4.0,,,,1.0,,,1.0,,,,,,,,
11451049,away,Alanyaspor,Nicolas Janvier,nicolas-janvier,N. Janvier,M,17,171,91,M,,802150,EUR,902793600,M,17,17,False,,49.0,44.0,5.0,3.0,32.0,34.0,12.0,16.0,6.0,,,,90.0,66.0,6.9,0.0235619,1,,,,1.0,,1.0,5.0,,2.0,2.0,,1.0,2.0,2.0,1.0,3.0,1.0,1.0,9.0,0.015,,,,1.0,,,,,,,,,,
11451049,away,Alanyaspor,Oğuz Aydın,oguz-aydin,O. Aydın,M,70,183,3374,M,,999396,EUR,972604800,M,11,11,False,,25.0,18.0,1.0,,8.0,11.0,10.0,17.0,8.0,,,,90.0,52.0,6.5,0.0848774,1,,,,3.0,,6.0,7.0,6.0,1.0,1.0,1.0,,1.0,1.0,1.0,6.0,3.0,,22.0,0.1526,0.2965,,,,2.0,1.0,,,,,,1.0,,
