match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_blockedScoringAttempt,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,captain,stat_shotOffTarget,stat_hitWoodwork,stat_goals,stat_bigChanceMissed,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
10408483,home,Athletic Club,Unai Simón,unai-simon,U. Simón,G,1,189,6832,M,unai_simon,797291,EUR,865987200,G,1,1,False,32.0,23.0,11.0,2.0,22.0,23.0,1.0,9.0,6.0,2.0,2.0,90.0,40.0,6.6,10.0,0.0,0.0,0.00049999,0,0.2069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408483,home,Athletic Club,Óscar de Marcos,oscar-de-marcos,Ó. de Marcos,D,10,180,561,M,,52663,EUR,608515200,D,18,18,False,45.0,38.0,2.0,2.0,22.0,24.0,18.0,23.0,8.0,,,90.0,79.0,7.0,14.0,0.0,0.0,0.369921,0,,,,1.0,2.0,2.0,1.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
10408483,home,Athletic Club,Daniel Vivian,daniel-vivian,D. Vivian,D,3,183,3110,M,,910978,EUR,931132800,D,3,3,False,61.0,50.0,11.0,4.0,39.0,40.0,11.0,21.0,3.0,,,90.0,67.0,6.2,13.0,0.0,0.0,0.00381949,0,,,,,,,1.0,6.0,4.0,1.0,,,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10408483,home,Athletic Club,Aitor Paredes,aitor-paredes,A. Paredes,D,4,186,1132,M,,959872,EUR,956966400,D,31,31,False,59.0,55.0,7.0,5.0,45.0,45.0,10.0,14.0,9.0,,,90.0,71.0,7.1,4.0,0.0589,0.0,0.00943635,1,,,,,,,3.0,1.0,5.0,,3.0,4.0,2.0,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,
10408483,home,Athletic Club,Yuri Berchiche,yuri-berchiche,Y. Berchiche,D,17,181,1146,M,,84531,EUR,634608000,D,17,17,False,33.0,23.0,3.0,2.0,15.0,21.0,8.0,12.0,7.0,,,90.0,55.0,7.0,12.0,0.104,0.1584,0.00314708,1,,,,,,,3.0,2.0,7.0,1.0,,3.0,3.0,2.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,
10408483,home,Athletic Club,Dani García,dani-garcia,D. García,M,14,180,701,M,,298920,EUR,643507200,M,14,14,False,44.0,36.0,2.0,,22.0,27.0,14.0,18.0,8.0,,,82.0,50.0,6.9,9.0,0.0,0.0,0.0132511,0,,,,,1.0,,,5.0,3.0,,,1.0,2.0,1.0,,,3.0,1.0,,2.0,,1.0,1.0,,1.0,,,,,,,,,,,
10408483,home,Athletic Club,Nico Williams,nico-williams,N. Williams,M,10,180,84836,M,NicoWill,1085400,EUR,1026432000,M,11,11,False,14.0,11.0,,,5.0,6.0,6.0,8.0,5.0,,,59.0,24.0,6.4,9.0,0.0,0.0,0.00172017,0,,,,,,,1.0,6.0,4.0,1.0,,,1.0,1.0,3.0,1.0,2.0,,1.0,,,3.0,1.0,,,,,,,,,,,,,
10408483,home,Athletic Club,Oihan Sancet,oihan-sancet,O. Sancet,M,8,188,3356,M,,966801,EUR,956620800,M,8,8,False,34.0,28.0,,,6.0,6.0,22.0,28.0,2.0,,,90.0,50.0,6.3,12.0,0.0279,0.0,0.0508458,1,,,,,,,2.0,9.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,3.0,,,,,,,,,,,,,
10408483,home,Athletic Club,Iker Muniain,iker-muniain,I. Muniain,M,19,169,1079,M,,71707,EUR,724723200,M,10,10,False,40.0,34.0,,,13.0,14.0,24.0,32.0,6.0,,,83.0,59.0,7.2,10.0,0.0,0.0,0.15352,0,,,,,6.0,3.0,,3.0,9.0,,,,1.0,1.0,,4.0,,2.0,,2.0,,5.0,4.0,,,True,,,,,,,,,,
10408483,home,Athletic Club,Álex Berenguer,alex-berenguer,Á. Berenguer,M,7,175,1919,M,,592012,EUR,804816000,M,7,7,False,26.0,20.0,3.0,2.0,6.0,7.0,16.0,23.0,4.0,,,90.0,55.0,6.9,19.0,0.2232,0.3191,0.057577,3,,,,,4.0,2.0,,13.0,4.0,5.0,,1.0,1.0,,3.0,,3.0,1.0,,2.0,1.0,6.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,
10408483,home,Athletic Club,Iñaki Williams,inaki-williams,I. Williams,M,9,186,20741,M,IñakiWill,783374,EUR,771638400,F,9,9,False,19.0,10.0,,,3.0,4.0,7.0,16.0,2.0,,,83.0,33.0,7.8,15.0,0.3004,0.4609,0.00447873,3,,,,1.0,1.0,,3.0,7.0,4.0,3.0,2.0,,1.0,,1.0,,1.0,1.0,2.0,,,1.0,,1.0,,,2.0,,1.0,,,,,,,
